# 1:freq 2:Re 3:Im
23.2258964707 9.33394613384e-21 1.52731531699e-07
46.4517929414 2.86420613853e-21 1.0795245778e-07
69.6776894121 8.65504049064e-21 7.15396386442e-08
92.9035858828 6.99388374555e-21 5.52472454368e-08
116.129482354 1.21114143768e-20 1.16629365028e-07
139.355378824 8.78339417821e-21 9.08742353624e-08
162.581275295 3.62851549934e-21 4.01580942166e-08
185.807171766 5.73347590061e-21 2.84968922231e-08
209.033068236 7.19317392247e-21 6.31287499879e-08
232.258964707 5.95655824096e-21 1.09828661588e-07
255.484861178 3.10794866257e-21 8.35477258165e-08
278.710757648 7.69530567349e-21 2.31059542392e-08
301.936654119 7.53942506975e-21 7.46969638671e-08
325.16255059 9.58221461176e-21 1.12729044513e-07
348.388447061 1.02272714262e-20 9.88058033763e-08
371.614343531 1.00807565668e-20 1.10673432416e-07
394.840240002 5.3271123906e-21 1.41704641184e-07
418.066136473 8.21002237839e-21 3.65868900777e-08
441.292032943 8.20292321706e-21 1.89327842385e-07
464.517929414 4.45263304515e-21 4.67153572546e-07
487.743825885 5.61838668198e-21 5.13240866074e-07
510.969722355 6.80675968969e-21 3.35420098316e-07
534.195618826 6.09230124457e-21 1.39315071923e-07
557.421515297 9.26882535577e-21 6.15749939828e-07
580.647411768 9.86526357317e-21 8.98573735928e-07
603.873308238 1.22082085895e-20 7.96110483102e-07
627.099204709 9.71643641536e-21 7.97441797059e-07
650.32510118 1.16436228055e-20 1.35460420204e-06
673.55099765 6.83976968645e-21 2.13457096256e-06
696.776894121 4.08663983521e-21 2.83908678852e-06
720.002790592 2.53093797708e-21 3.44124972853e-06
743.228687063 6.47132891152e-21 3.87039681163e-06
766.454583533 1.10916561892e-20 4.22558597679e-06
789.680480004 7.80450061587e-21 4.48362066587e-06
812.906376475 6.16699223463e-21 4.53028816298e-06
836.132272945 6.29188383436e-21 4.01908702009e-06
859.358169416 7.00161539935e-21 3.43408861128e-06
882.584065887 6.23340554274e-21 2.98170923489e-06
905.809962357 4.53566687657e-21 2.82322497493e-06
929.035858828 6.40896341587e-21 2.98213612317e-06
952.261755299 5.74254388554e-21 3.01757687927e-06
975.48765177 8.83339991788e-22 2.80874601169e-06
998.71354824 3.09774920246e-21 2.52135224228e-06
1021.93944471 4.75931485643e-21 2.3341042185e-06
1045.16534118 3.26562009899e-21 2.18282237383e-06
1068.39123765 3.29183138513e-21 2.22827485516e-06
1091.61713412 3.37993003668e-21 2.02936631252e-06
1114.84303059 2.52253588781e-21 1.87981135619e-06
1138.06892706 2.44148814409e-21 1.65273543774e-06
1161.29482354 2.81904211547e-21 1.47658960132e-06
1184.52072001 3.32869767364e-21 1.8969722055e-06
1207.74661648 2.67924225934e-21 1.98345542238e-06
1230.97251295 3.02745338145e-21 2.04675858453e-06
1254.19840942 3.78165364281e-21 1.88837574824e-06
1277.42430589 2.8163234421e-21 1.59389026926e-06
1300.65020236 1.40554804635e-21 1.49818971392e-06
1323.87609883 8.68525282488e-22 1.50870743299e-06
1347.1019953 2.19651388774e-21 1.40449806654e-06
1370.32789177 1.2569151908e-21 1.25933640832e-06
1393.55378824 2.30028588526e-21 1.26160901578e-06
1416.77968471 2.34330959359e-21 1.52934664045e-06
1440.00558118 1.94475013703e-21 1.61788795532e-06
1463.23147765 2.05105775706e-21 1.63704211264e-06
1486.45737413 2.28160080211e-21 1.27318862689e-06
1509.6832706 2.0938615173e-21 1.00785052011e-06
1532.90916707 1.05252132039e-21 1.17869424219e-06
1556.13506354 8.84184151268e-22 1.4577575791e-06
1579.36096001 1.50093148316e-21 1.51199849227e-06
1602.58685648 1.15623756879e-21 1.48501655207e-06
1625.81275295 8.16568301159e-22 1.31529038696e-06
1649.03864942 1.17452651729e-21 1.21932541413e-06
1672.26454589 9.23191732165e-22 1.21559140844e-06
1695.49044236 1.38396167471e-21 1.17631753804e-06
1718.71633883 1.66691459068e-21 9.43039919454e-07
1741.9422353 1.68252314235e-21 9.88629897214e-07
1765.16813177 1.65619616282e-21 1.18319847818e-06
1788.39402824 2.38909673217e-21 1.20522876499e-06
1811.61992471 2.16637047996e-21 1.14618212022e-06
1834.84582119 2.32266539953e-21 1.19955306287e-06
1858.07171766 2.30974263269e-21 1.21684909823e-06
1881.29761413 2.38276616547e-21 1.30320535932e-06
1904.5235106 1.56331030083e-21 1.19995612836e-06
1927.74940707 1.23183600664e-21 9.34038215352e-07
1950.97530354 1.15961624956e-21 9.75913031818e-07
1974.20120001 8.25344638762e-22 8.5724222211e-07
1997.42709648 1.69166088672e-21 7.78508472955e-07
2020.65299295 1.42179539316e-21 6.14284657865e-07
2043.87888942 7.65283989486e-22 2.29036354757e-07
2067.10478589 7.80538595707e-22 4.7490264439e-07
2090.33068236 1.37057978261e-21 4.9345783001e-07
2113.55657883 5.72453876121e-22 9.48247930586e-07
2136.7824753 2.29783057902e-22 1.23377498676e-06
2160.00837178 6.20633886262e-22 7.38552942554e-07
2183.23426825 3.13795979152e-22 7.30460131169e-07
2206.46016472 1.09797936442e-21 7.86157781436e-07
2229.68606119 5.40461279782e-22 9.03031715121e-07
2252.91195766 1.54537910742e-21 9.10622617408e-07
2276.13785413 1.71358065358e-21 5.89453453538e-07
2299.3637506 1.82345044305e-21 7.5337305009e-07
2322.58964707 1.47462060162e-21 1.72513370363e-06
2345.81554354 4.28291317867e-21 3.908959885e-06
2369.04144001 3.75874451589e-21 3.00612538086e-06
2392.26733648 2.09418700159e-21 2.33572671071e-06
2415.49323295 3.84829620463e-21 2.2658076497e-06
2438.71912942 3.6503176046e-21 2.81808419687e-06
2461.94502589 2.80788018063e-21 2.19985159389e-06
2485.17092237 2.38658659408e-21 2.16460123823e-06
