# 1:time 2:h+ 3:hx
0.00341796875 -0.26082845338 -0.124591270177
0.00347900390625 -0.0650581089056 -0.284959981492
0.0035400390625 0.179339365936 -0.22770690673
0.00360107421875 0.28311710329 0.000172305811296
0.003662109375 0.170407491317 0.219383426671
0.00372314453125 -0.064283941157 0.263147943905
0.0037841796875 -0.235848475147 0.106622515167
0.00384521484375 -0.217479111593 -0.118201409246
0.00390625 -0.0373911428786 -0.235483300086
0.00396728515625 0.154063635623 -0.165337838625
0.0040283203125 0.211642292986 0.020948798117
0.00408935546875 0.108547827384 0.172021661796
0.004150390625 -0.0598178345673 0.18401783004
0.00421142578125 -0.167562943603 0.0674509184195
0.0042724609375 -0.14955810395 -0.0822829026135
0.00433349609375 -0.03224894053 -0.161248058317
0.00439453125 0.0967751167275 -0.12381866267
0.00445556640625 0.150286603723 -0.00278386812905
0.0045166015625 0.0939488242122 0.114307476902
0.00457763671875 -0.0279131880148 0.142688961119
0.004638671875 -0.123370035931 0.0658241778249
0.00469970703125 -0.125344703394 -0.0547869201983
0.0047607421875 -0.039361819431 -0.131092512713
0.00482177734375 0.0690685527741 -0.115302739845
0.0048828125 0.127654297941 -0.0248668648894
0.00494384765625 0.102538617391 0.077535722376
0.0050048828125 0.0145606475968 0.127305261871
0.00506591796875 -0.0798091672639 0.0962257810385
0.005126953125 -0.122651344913 0.00451802396682
0.00518798828125 -0.0850542589499 -0.090331608625
0.0052490234375 0.0103319076522 -0.124125366988
0.00531005859375 0.0983004674584 -0.0708716587178
0.00537109375 0.115541342656 0.0325967055159
0.00543212890625 0.0487907959125 0.111341888663
0.0054931640625 -0.0520311414369 0.108270620581
0.00555419921875 -0.11338912746 0.0277907142608
0.005615234375 -0.0920457623461 -0.0704981675892
0.00567626953125 -0.00498103355267 -0.114360615209
0.0057373046875 0.0812474670473 -0.0723653005928
0.00579833984375 0.101748147023 0.0210271919892
0.005859375 0.0433564595813 0.0916709348391
0.00592041015625 -0.0436737236597 0.0856078309096
0.0059814453125 -0.0892408616236 0.0126548293616
0.00604248046875 -0.0601184736678 -0.065244086935
0.006103515625 0.0157619272867 -0.0862485134724
0.00616455078125 0.0754451216197 -0.0368251453993
0.0062255859375 0.072022164043 0.0402210339905
0.00628662109375 0.0107107651671 0.0814634906337
0.00634765625 -0.0563997891785 0.05503768404
0.00640869140625 -0.0743267071379 -0.015180634063
0.0064697265625 -0.0303716217508 -0.0702604706571
0.00653076171875 0.0376867330576 -0.0657076919718
0.006591796875 0.0734036260986 -0.00620916283523
0.00665283203125 0.0481728236531 0.0585605811157
0.0067138671875 -0.016645463586 0.0763279618747
0.00677490234375 -0.0685980024762 0.033994626511
0.0068359375 -0.0674432994759 -0.0338657363888
0.00689697265625 -0.0160379815883 -0.074613188334
0.0069580078125 0.0457796644167 -0.0591492201659
0.00701904296875 0.072606887002 0.000132046045708
0.007080078125 0.0449693698608 0.0593455126651
0.00714111328125 -0.0176282533655 0.0744464502239
0.0072021484375 -0.0687399688724 0.0325893298979
0.00726318359375 -0.0695321020335 -0.0361970768549
0.00732421875 -0.0177966067785 -0.0817534211792
0.00738525390625 0.050768724723 -0.0701652885817
0.0074462890625 0.0873798969608 -0.00718236088971
0.00750732421875 0.0644744137299 0.0641500892824
0.007568359375 -0.00436950955448 0.0936930384893
0.00762939453125 -0.072419014204 0.0591295839974
0.0076904296875 -0.0921250123345 -0.017548129867
0.00775146484375 -0.0478703091542 -0.0837790923024
0.0078125 0.0312128929594 -0.0924011255499
0.00787353515625 0.0900280959152 -0.0349516604009
0.0079345703125 0.0851061953019 0.0491770155848
0.00799560546875 0.0187610746438 0.0999764595304
0.008056640625 -0.0625303439827 0.0808180012926
0.00811767578125 -0.101349181446 0.00450796774379
0.0081787109375 -0.0698998398306 -0.0752803607861
0.00823974609375 0.00947215635497 -0.102876374652
0.00830078125 0.0812684058751 -0.0591097015416
0.00836181640625 0.0956440525527 0.0243113378216
0.0084228515625 0.0432771738649 0.088807321876
0.00848388671875 -0.0383743245332 0.0892319942668
0.008544921875 -0.091417922354 0.024867486139
0.00860595703125 -0.0769999475268 -0.05810972972
0.0086669921875 -0.00502805743912 -0.0988029275449
0.00872802734375 0.0717684136145 -0.0670459796448
0.0087890625 0.0971317293788 0.0145545874606
0.00885009765625 0.0516142483761 0.0867119912757
0.0089111328125 -0.0321556873565 0.096700507113
0.00897216796875 -0.093297074687 0.0367255640972
0.009033203125 -0.0869342526217 -0.0490921497208
0.00909423828125 -0.0187617485326 -0.0979216051712
0.0091552734375 0.060670278789 -0.0754369145664
0.00921630859375 0.0941952977709 0.000600023080964
0.00927734375 0.0587132424922 0.074022065039
0.00933837890625 -0.0181049694936 0.0917329681973
0.0093994140625 -0.0789751064711 0.0419098271399
0.00946044921875 -0.0794531999166 -0.0368669705923
0.009521484375 -0.0209254101164 -0.0857648003638
0.00958251953125 0.0514657051316 -0.0694840497414
0.0096435546875 0.0837905871542 -0.00208876091439
0.00970458984375 0.0533388099132 0.0649572936192
0.009765625 -0.0157053774542 0.0822990003371
0.00982666015625 -0.0712797473834 0.03844275772
0.0098876953125 -0.0729605601937 -0.0320336466673
0.00994873046875 -0.0216983170904 -0.0761739979814
0.010009765625 0.0422179237255 -0.0629981338403
0.0100708007812 0.0718004501383 -0.00514608722496
0.0101318359375 0.0479478509203 0.0528696843851
0.0101928710938 -0.0087035433928 0.0694199170405
0.01025390625 -0.0554759343927 0.035227748175
0.0103149414062 -0.0595768299884 -0.0226769507494
0.0103759765625 -0.0197029685052 -0.061657516099
0.0104370117188 0.0334034271565 -0.0539812763322
0.010498046875 0.060155866753 -0.00657096337793
0.0105590820312 0.0411701985882 0.0439577230992
0.0106201171875 -0.00760917259943 0.0598100997001
0.0106811523438 -0.0483042376763 0.0307193129323
0.0107421875 -0.0511536841302 -0.0192254431644
0.0108032226562 -0.0159288012614 -0.0518338741399
0.0108642578125 0.0292116677157 -0.0435281874626
0.0109252929688 0.0494910619191 -0.00217301734166
0.010986328125 0.0305417363776 0.0390833964677
0.0110473632812 -0.0119844289884 0.0488839502032
0.0111083984375 -0.0450034811946 0.0201752079721
0.0111694335938 -0.043395568487 -0.024909254134
0.01123046875 -0.00814986200426 -0.0519437037489
0.0112915039062 0.0340983117652 -0.0395943279508
0.0113525390625 0.0508556095084 0.0033279556363
0.0114135742188 0.0286448966404 0.0442039173176
0.011474609375 -0.0163025234593 0.0511999986664
0.0115356445312 -0.0492820614259 0.0178226770122
0.0115966796875 -0.0441646073442 -0.0306714313913
0.0116577148438 -0.00397869344094 -0.0567222335904
0.01171875 0.0408550967811 -0.0399666401167
0.0117797851562 0.0565966871005 0.00773597533301
0.0118408203125 0.0308052649329 0.0513740605607
0.0119018554688 -0.0183080249474 0.058625681752
0.011962890625 -0.0551269787889 0.0231952362188
0.0120239257812 -0.0521374529538 -0.0297340037209
0.0120849609375 -0.0106801666215 -0.0611314873195
0.0121459960938 0.0388240636085 -0.0474273991378
0.01220703125 0.0597108567296 0.0015826507751
0.0122680664062 0.0360423906652 0.0496485958279
0.0123291015625 -0.014697744974 0.0608767297015
0.0123901367188 -0.0543933394555 0.0266490312863
0.012451171875 -0.0532627379175 -0.0269232461506
0.0125122070312 -0.0127804786721 -0.0595850396366
0.0125732421875 0.036086119089 -0.0475848304265
0.0126342773438 0.0571142486499 -0.00101565385137
0.0126953125 0.0358078478445 0.0445181453494
0.0127563476562 -0.0102770679674 0.05594151522
0.0128173828125 -0.0464186361401 0.0267689557703
0.0128784179688 -0.0477080196193 -0.0196943482966
0.012939453125 -0.0150516653207 -0.0496288529881
0.0130004882812 0.0266552586288 -0.0424028700298
0.0130615234375 0.0472247069155 -0.00460159373636
0.0131225585938 0.0323001834773 0.0354289587384
0.01318359375 -0.0064493484458 0.0479549308593
0.0132446289062 -0.03952738255 0.0242173988283
0.0133056640625 -0.0426249027798 -0.017360823767
0.0133666992188 -0.0138823264673 -0.045604127247
0.013427734375 0.0248334428471 -0.0396376541457
0.0134887695312 0.0447412964983 -0.00438629748779
0.0135498046875 0.0312586932083 0.0333630926381
0.0136108398438 -0.00475519435584 0.0458266613607
0.013671875 -0.0366093820729 0.0243328720858
0.0137329101562 -0.0410711308055 -0.0149969079015
0.0137939453125 -0.0148390420494 -0.0429321121306
0.0138549804688 0.0224356182495 -0.0385926390964
0.013916015625 0.0428118975426 -0.00515602849611
0.0139770507812 0.0308931460515 0.0320719295082
0.0140380859375 -0.00412533393322 0.0448990978228
0.0140991210938 -0.0354530461003 0.0238594904926
0.01416015625 -0.039504116464 -0.014533149021
0.0142211914062 -0.0136203402482 -0.0409977034917
0.0142822265625 0.021915673929 -0.0354657942625
0.0143432617188 0.0396732251335 -0.0027575586991
0.014404296875 0.0260938619581 0.0315736908056
0.0144653320312 -0.00819003600861 0.0409213469698
0.0145263671875 -0.0366079087205 0.017830623697
0.0145874023438 -0.0370690313186 -0.0201628094189
0.0146484375 -0.00856980560785 -0.043928573492
0.0147094726562 0.0274101616335 -0.0349076261556
0.0147705078125 0.0436444063671 0.000361253929847
0.0148315429688 0.0276964493057 0.0354669786999
0.014892578125 -0.00830855765546 0.0441689819263
0.0149536132812 -0.0373755227761 0.0203346668017
0.0150146484375 -0.0380339551461 -0.0177911043963
0.0150756835938 -0.0102771552728 -0.0415549363262
0.01513671875 0.0247221087652 -0.0333789148964
0.0151977539062 0.0406016234198 0.000470310030357
0.0152587890625 0.0251722268005 0.0341294066038
0.0153198242188 -0.00954010804469 0.0417827633676
0.015380859375 -0.0368424728129 0.017722774908
0.0154418945312 -0.0358412803801 -0.0191998352785
0.0155029296875 -0.00799027529256 -0.0404129370543
0.0155639648438 0.0246000505729 -0.030174780659
0.015625 0.0368209834986 0.00282562661492
0.0156860351562 0.0194806237908 0.0324089959734
0.0157470703125 -0.0132870300153 0.0352847923762
0.0158081054688 -0.0352409249226 0.00910362455416
0.015869140625 -0.0285990996929 -0.0253262139004
0.0159301757812 0.00197184898094 -0.0404916388116
0.0159912109375 0.0327919382753 -0.023517481304
0.0160522460938 0.0391230268166 0.0133723637843
0.01611328125 0.0145922261917 0.0415686880286
0.0161743164062 -0.0225372840827 0.0380897552664
0.0162353515625 -0.0431947068557 0.00462869581409
0.0162963867188 -0.0304143549189 -0.0333833570557
0.016357421875 0.006701229872 -0.0460154137941
0.0164184570312 0.0394822310472 -0.0225537107017
0.0164794921875 0.0419375951391 0.0194834594191
0.0165405273438 0.011115759462 0.047193575135
0.0166015625 -0.0291934661603 0.038494490634
0.0166625976562 -0.0478361610804 -0.000376083832979
0.0167236328125 -0.0299863024106 -0.0398461780642
0.0167846679688 0.0110977192303 -0.0497047521944
0.016845703125 0.0445131900883 -0.0222483114896
0.0169067382812 0.0450262971486 0.0220332846214
0.0169677734375 0.0124251834498 0.0499796159279
0.0170288085938 -0.0287653287241 0.0413371680196
0.01708984375 -0.0485181197741 0.00306697572837
0.0171508789062 -0.032886881646 -0.0364670624718
0.0172119140625 0.00574750556497 -0.0485843724649
0.0172729492188 0.0386448977464 -0.0252636777692
0.017333984375 0.0421079997522 0.0150443971677
0.0173950195312 0.0149937159828 0.0422573002711
0.0174560546875 -0.0212121841582 0.0371376191021
0.0175170898438 -0.0395615440461 0.00518120782482
0.017578125 -0.027489506215 -0.0286027318926
0.0176391601562 0.00419703695803 -0.0390078587625
0.0177001953125 0.0306886482381 -0.0195639764968
0.0177612304688 0.0324896703955 0.0135304634969
0.017822265625 0.00929455351975 0.0346758589186
0.0178833007812 -0.0201734739978 0.0281022844551
0.0179443359375 -0.0330366501527 -0.000445479371605
0.0180053710938 -0.0192571811464 -0.0284068975226
0.01806640625 0.0102391971668 -0.0334723897629
0.0181274414062 0.0319910610551 -0.0113549985941
0.0181884765625 0.0284535073323 0.0207953198438
0.0182495117188 0.00173211991426 0.0375257469333
0.018310546875 -0.0275725210835 0.0252519525612
0.0183715820312 -0.0365876360221 -0.00720656595135
0.0184326171875 -0.0176237845145 -0.0350366546578
0.0184936523438 0.0151062254671 -0.036698709369
0.0185546875 0.0369964813728 -0.0104237589005
0.0186157226562 0.0309973298399 0.0245420622415
0.0186767578125 0.000605905958674 0.0416899256726
0.0187377929688 -0.0318935317303 0.0269889882628
0.018798828125 -0.0414069828751 -0.00988030634832
0.0188598632812 -0.0192598706653 -0.0416005980706
0.0189208984375 0.0193299975967 -0.0436154253535
0.0189819335938 0.0461189239364 -0.0127863376781
0.01904296875 0.0402726708799 0.0294833056115
0.0191040039062 0.00446860490352 0.0522363218069
0.0191650390625 -0.0358799451735 0.0377677540429
0.0192260742188 -0.0514838583659 -0.00399871524791
0.019287109375 -0.0306543841376 -0.0433817588346
0.0193481445312 0.0117381340728 -0.052149465184
0.0194091796875 0.0456016149644 -0.0242462158544
0.0194702148438 0.0471275903862 0.020238413611
0.01953125 0.0155946879804 0.049547955469
0.0195922851562 -0.025684778572 0.0432919965323
0.0196533203125 -0.0474862104402 0.00705413503317
0.0197143554688 -0.0349922879014 -0.0327549664783
0.019775390625 0.0016278024052 -0.0478595470654
0.0198364257812 0.0357784984204 -0.0285106195534
0.0198974609375 0.043384357369 0.0103579047505
0.0199584960938 0.0201451358614 0.0403545316269
0.02001953125 -0.0158808182969 0.040703694681
