# 1:time 2:Re 3:Im
153.6 -4.03346195445e-08 4.62523897747e-07
156.0 -4.02786799491e-08 4.64409830636e-07
158.4 -4.01872416487e-08 4.66251444011e-07
160.8 -4.00543335937e-08 4.68067798744e-07
163.2 -3.9912257256e-08 4.69916110754e-07
165.6 -3.98124731883e-08 4.71863313323e-07
168.0 -3.97763146535e-08 4.73926744011e-07
170.4 -3.97604803387e-08 4.76034795705e-07
172.8 -3.96889867541e-08 4.78069092816e-07
175.2 -3.95317486358e-08 4.79975090179e-07
177.6 -3.9341199493e-08 4.81836990702e-07
180.0 -3.91945228399e-08 4.83816901244e-07
182.4 -3.91061784725e-08 4.85990565685e-07
184.8 -3.90225521076e-08 4.88247109466e-07
187.2 -3.88873883924e-08 4.90377489e-07
189.6 -3.8690641335e-08 4.92274924153e-07
192.0 -3.84726235786e-08 4.94033245713e-07
194.4 -3.82742668675e-08 4.9583862156e-07
196.8 -3.81053483687e-08 4.97783028622e-07
199.2 -3.7938094044e-08 4.99805421251e-07
201.6 -3.77217863452e-08 5.01796354335e-07
204.0 -3.74388138542e-08 5.03717804891e-07
206.4 -3.71413999638e-08 5.05609744705e-07
208.8 -3.68903347192e-08 5.07512334647e-07
211.2 -3.66518710978e-08 5.09418982269e-07
213.6 -3.63317926541e-08 5.11299163152e-07
216.0 -3.59240059918e-08 5.13130090666e-07
218.4 -3.55354696901e-08 5.14899071405e-07
220.8 -3.52192295019e-08 5.1660016685e-07
223.2 -3.48793138303e-08 5.18245853717e-07
225.6 -3.44053368376e-08 5.19874829091e-07
228.0 -3.38126928161e-08 5.21535878626e-07
230.4 -3.31937718762e-08 5.23263918176e-07
232.8 -3.25922259458e-08 5.25079703825e-07
235.2 -3.19899492628e-08 5.27007634845e-07
237.6 -3.13981864841e-08 5.29078343859e-07
240.0 -3.08547482125e-08 5.31311649978e-07
242.4 -3.02554098259e-08 5.3369644316e-07
244.8 -2.93212959549e-08 5.36169101402e-07
247.2 -2.79527212949e-08 5.38536185583e-07
249.6 -2.658507046e-08 5.40271733484e-07
252.0 -2.61081349453e-08 5.40424226032e-07
254.4 -2.74232756826e-08 5.38790766376e-07
256.8 -2.97334842775e-08 5.40285711797e-07
259.2 -2.58697261331e-08 5.61113271613e-07
261.6 2.28249304709e-10 6.23450433898e-07
264.0 5.59244418319e-08 7.17534870166e-07
266.4 9.60170152078e-08 7.47365666241e-07
268.8 4.53447652602e-09 5.49574170277e-07
271.2 -3.23372707715e-07 3.28987160953e-08
273.6 -8.13593118535e-07 -6.71130774125e-07
276.0 -1.01512752461e-06 -1.0310417945e-06
278.4 -3.75848336555e-08 7.99896755938e-08
280.8 2.61489516368e-06 3.36935581545e-06
283.2 5.10108185748e-06 6.44064021452e-06
285.6 3.29154781001e-06 4.52281921114e-06
288.0 -4.20726780049e-06 -2.19618643462e-06
290.4 -1.15479565137e-05 -6.10022118661e-06
292.8 -1.02434654919e-05 -2.98330157176e-06
295.2 9.2587418845e-07 1.00797567092e-06
297.6 1.31588858344e-05 -3.46862345942e-07
300.0 1.5639072628e-05 -3.61797326579e-06
302.4 6.13266818222e-06 -1.72311047248e-06
304.8 -6.70554983395e-06 5.42780158375e-06
307.2 -1.22992469077e-05 1.02904448347e-05
309.6 -8.1948137734e-06 7.12945570808e-06
312.0 -4.16571726752e-07 -7.55030971784e-07
314.4 4.22717041638e-06 -5.51221259853e-06
316.8 4.73182436775e-06 -4.35453232471e-06
319.2 3.70858559969e-06 -1.1738481693e-06
321.6 1.38877772425e-06 6.69088952555e-07
324.0 -1.96631314196e-06 2.00791184936e-06
326.4 -2.67894818392e-06 3.37262404012e-06
328.8 -4.44048334916e-08 2.9804349013e-06
331.2 1.70323006576e-06 6.42511371835e-07
333.6 8.98788466476e-07 -1.42338736266e-06
336.0 -3.18423154144e-07 -1.94933992095e-06
338.4 -6.40297516906e-07 -1.41651069411e-06
340.8 -1.59377806774e-07 -3.74435801702e-07
343.2 1.00762799907e-06 7.92522512782e-07
345.6 2.46243149528e-06 1.45063711848e-06
348.0 3.11177567665e-06 1.35436631171e-06
350.4 2.28145198335e-06 9.52018815101e-07
352.8 1.03952449243e-06 7.23030801468e-07
355.2 9.22199842277e-07 6.82030477053e-07
357.6 1.81855614603e-06 5.84336838478e-07
360.0 2.68930288845e-06 4.24522849103e-07
362.4 3.41925367714e-06 3.09227187383e-07
364.8 4.46456953023e-06 -4.2555932587e-08
367.2 5.53041386878e-06 -8.37788737e-07
369.6 6.10946927234e-06 -1.51009296379e-06
372.0 6.91763686559e-06 -1.38881427315e-06
374.4 9.2642654932e-06 -7.9236088957e-07
376.8 1.32262914414e-05 -6.89724219427e-07
379.2 1.79993225382e-05 -1.3603246157e-06
381.6 2.37752825771e-05 -2.16179357307e-06
384.0 3.20119677813e-05 -2.79367008467e-06
386.4 4.50214752589e-05 -3.80063561895e-06
388.8 6.71334089996e-05 -5.53981866099e-06
391.2 0.000104482122469 -8.11013730613e-06
393.6 0.000160766568415 -1.28923683549e-05
396.0 0.000234920038965 -2.26751195429e-05
398.4 0.000326122303956 -3.96404821577e-05
400.8 0.00043725166715 -6.43623109989e-05
403.2 0.000564175588352 -9.68799107302e-05
405.6 0.00067951482639 -0.000137127848655
408.0 0.000736990582759 -0.000183146841901
410.4 0.000702222650825 -0.000229346892405
412.8 0.000578298490692 -0.000267796141175
415.2 0.000395514245688 -0.000291737559038
417.6 0.000180680247147 -0.000297764168509
420.0 -5.19686294055e-05 -0.000285904172798
422.4 -0.00028137634556 -0.000259752683756
424.8 -0.00047110283522 -0.00022588396424
427.2 -0.00059556522693 -0.000189973583327
429.6 -0.000667984112905 -0.000152495333858
432.0 -0.000725638517185 -0.000110117208925
434.4 -0.000784451886979 -6.18052861387e-05
436.8 -0.000818954819131 -1.14349570864e-05
439.2 -0.000791727073181 3.62855918634e-05
441.6 -0.000694287846672 7.96991946234e-05
444.0 -0.000553332212664 0.000117864972025
446.4 -0.000404869796954 0.000146531050831
448.8 -0.000272923765431 0.000159853106811
451.2 -0.000170637260485 0.000155876756481
453.6 -0.000107574778305 0.000137998019616
456.0 -8.56022338823e-05 0.000111441479452
458.4 -9.04375231532e-05 8.09875643299e-05
460.8 -9.62419625033e-05 5.24567719684e-05
463.2 -8.32772368289e-05 3.32685434459e-05
465.6 -5.10292509747e-05 2.87313383156e-05
468.0 -1.46009758846e-05 3.80166507345e-05
470.4 9.85093665141e-06 5.52056508861e-05
472.8 1.63903100446e-05 7.41669783662e-05
475.2 9.39018939611e-06 9.15367115958e-05
477.6 -3.94855424011e-06 0.000105869313902
480.0 -1.93389200213e-05 0.000116281920854
482.4 -3.46238089312e-05 0.000122897033691
484.8 -4.64380570486e-05 0.000127346341947
487.2 -5.04289867373e-05 0.000131531286797
489.6 -4.49242566596e-05 0.000135914213509
492.0 -3.28977852634e-05 0.00013943416007
494.4 -1.96500516464e-05 0.000140931213644
496.8 -9.01505767688e-06 0.000140288277295
499.2 -1.93698443447e-06 0.000138261166455
501.6 2.29979438285e-06 0.000135673349262
504.0 4.73899876157e-06 0.00013307981322
506.4 6.65055937742e-06 0.000130932252824
508.8 9.54994191417e-06 0.000129573291752
511.2 1.45025813998e-05 0.000128993239924
513.6 2.15511838424e-05 0.000128792138174
516.0 3.00110463171e-05 0.000128410436422
518.4 3.90904504339e-05 0.000127392272046
520.8 4.80649645084e-05 0.000125558225678
523.2 5.61481991602e-05 0.000123013834441
525.6 6.26839134597e-05 0.000119985424058
528.0 6.76382038079e-05 0.000116667676373
530.4 7.16970701097e-05 0.000113222184199
532.8 7.57108505586e-05 0.000109786166273
535.2 8.01159624347e-05 0.000106369973877
537.6 8.49329623683e-05 0.000102816247896
540.0 9.00846890106e-05 9.89661982271e-05
542.4 9.54373306905e-05 9.48503697572e-05
544.8 0.00010059614755 9.06370852534e-05
547.2 0.000104994975182 8.63677998011e-05
549.6 0.00010836008194 8.18260787897e-05
552.0 0.000110988844085 7.67611945788e-05
554.4 0.000113486700256 7.11920627595e-05
556.8 0.000116274198979 6.53852590766e-05
559.2 0.000119393355896 5.9549174409e-05
561.6 0.0001227176993 5.3644016824e-05
564.0 0.000126152952538 4.75108546081e-05
566.4 0.000129514489461 4.10720356916e-05
568.8 0.000132335630775 3.43279940957e-05
571.2 0.000134011601693 2.73116567075e-05
573.6 0.000134213428922 2.02031199287e-05
576.0 0.000133120022583 1.33705733632e-05
578.4 0.000131280064181 7.11645981552e-06
580.8 0.000129349580272 1.34745877391e-06
583.2 0.000127816306152 -4.43617224827e-06
585.6 0.000126724991816 -1.06723624507e-05
588.0 0.000125758746422 -1.72605857653e-05
590.4 0.000124694692483 -2.37374663192e-05
592.8 0.000123633108441 -2.98038298967e-05
595.2 0.000122828770934 -3.54803348651e-05
597.6 0.000122360717777 -4.10047424939e-05
600.0 0.000121858349351 -4.66680101956e-05
602.4 0.000120889850937 -5.25166260935e-05
604.8 0.000119849649405 -5.84872629488e-05
607.2 0.000119842804621 -6.50056887103e-05
609.6 0.000121322309704 -7.27822306368e-05
612.0 0.000123092439698 -8.17085880475e-05
614.4 0.000122829758414 -9.04519492802e-05
616.8 0.000118908424932 -9.73894686445e-05
619.2 0.000111892467385 -0.00010195980202
621.6 0.000103881875591 -0.000105245861988
624.0 9.64923807777e-05 -0.000109143293661
626.4 8.99355208792e-05 -0.000114731359906
628.8 8.37236777415e-05 -0.00012138814443
631.2 7.75390959009e-05 -0.000127384940086
633.6 7.13368272241e-05 -0.000131278447191
636.0 6.50425600172e-05 -0.000132947340288
638.4 5.84961532016e-05 -0.000133556773747
640.8 5.1690185182e-05 -0.000134612964558
643.2 4.48512385304e-05 -0.000136906811467
645.6 3.81636037157e-05 -0.000140047626352
648.0 3.1504817498e-05 -0.000142872407733
650.4 2.45640813365e-05 -0.000144466899615
652.8 1.71949764287e-05 -0.000144881915313
655.2 9.57203930613e-06 -0.000144838487919
657.6 1.94022792734e-06 -0.000144901071056
660.0 -5.72588947835e-06 -0.000145102038564
662.4 -1.36381701452e-05 -0.000145220249884
664.8 -2.18400508879e-05 -0.000145139695359
667.2 -3.01907428038e-05 -0.000144845347474
669.6 -3.86557577854e-05 -0.000144259621867
672.0 -4.73899098498e-05 -0.000143287882353
674.4 -5.64940081747e-05 -0.000141933789168
676.8 -6.57380567046e-05 -0.000140212807443
679.2 -7.45333826594e-05 -0.000138009010204
681.6 -8.21854049326e-05 -0.000135078201695
684.0 -8.8306911084e-05 -0.000131197462379
686.4 -9.31848941688e-05 -0.000126399849896
688.8 -9.77019936891e-05 -0.000121111171331
691.2 -0.000102711113926 -0.00011597264838
693.6 -0.000108390146266 -0.00011136588814
696.0 -0.000114154984405 -0.000106999193136
698.4 -0.000119258466349 -0.00010208847179
700.8 -0.000123531631333 -9.61392480169e-05
703.2 -0.00012744700896 -8.94317013381e-05
705.6 -0.00013148801257 -8.25509341123e-05
708.0 -0.000135664636756 -7.56923805033e-05
710.4 -0.000139672087408 -6.86974365861e-05
712.8 -0.000143274181499 -6.14675906211e-05
715.2 -0.000146396505653 -5.40187234979e-05
717.6 -0.000149046548834 -4.62949252184e-05
720.0 -0.000151329574488 -3.81534689874e-05
722.4 -0.000153429226212 -2.95304644391e-05
724.8 -0.000155347333901 -2.05683852266e-05
727.2 -0.000156669621947 -1.15850381408e-05
729.6 -0.000156849073239 -2.9192817682e-06
732.0 -0.000155824583323 5.27064129267e-06
734.4 -0.000154168719504 1.31178822197e-05
736.8 -0.000152522024646 2.09067723929e-05
739.2 -0.000151047117057 2.87992501966e-05
741.6 -0.000149574042938 3.67634012368e-05
744.0 -0.000148104076648 4.47322056964e-05
746.4 -0.000146894500156 5.26973944225e-05
748.8 -0.000146041925731 6.06730724449e-05
751.2 -0.000145158863964 6.86875151571e-05
753.6 -0.000143587664357 7.6754157349e-05
756.0 -0.000141036873553 8.47544267368e-05
758.4 -0.000138081467782 9.25113868276e-05
760.8 -0.000135881694609 0.000100204095135
763.2 -0.000135016679319 0.000108521957186
765.6 -0.000134400319353 0.000117903433887
768.0 -0.000131657372795 0.000127503855702
770.4 -0.000125014857692 0.000135453113484
772.8 -0.000114902780691 0.000140642621078
775.2 -0.000103511562256 0.000144101923466
777.6 -9.28020889797e-05 0.000148136183718
780.0 -8.3190467579e-05 0.000154008109676
782.4 -7.40818544622e-05 0.000160728956746
784.8 -6.51003548458e-05 0.00016615702557
787.2 -5.64291553168e-05 0.000168997564276
789.6 -4.82670157768e-05 0.000169730883686
792.0 -4.0416233473e-05 0.00017001808043
794.4 -3.24546114102e-05 0.000171405400981
796.8 -2.4101188658e-05 0.000174246452199
799.2 -1.52690767522e-05 0.000177483238334
801.6 -5.83414838334e-06 0.00017954293939
804.0 4.41778140773e-06 0.000179710200248
806.4 1.55285655089e-05 0.000178607736874
808.8 2.72061857056e-05 0.000177202921653
811.2 3.90582450707e-05 0.000175537055375
813.6 5.09056462174e-05 0.000172809598578
816.0 6.26618712737e-05 0.000168692548633
818.4 7.39039012206e-05 0.000164065939892
820.8 8.38934455925e-05 0.000160113163924
823.2 9.2288173015e-05 0.000156919213827
825.6 9.96991664001e-05 0.000153393389162
828.0 0.000107242634957 0.000148599445768
830.4 0.000115479513439 0.000142786315932
832.8 0.000123970215461 0.000136928860766
835.2 0.000131859989656 0.000131523729096
837.6 0.00013863822984 0.00012608830271
840.0 0.00014432725456 0.000119711753454
842.4 0.000149281966995 0.000111881497417
844.8 0.00015397534353 0.000102835691587
847.2 0.00015882030165 9.33232714822e-05
849.6 0.000163956454502 8.40533553749e-05
852.0 0.000169068803301 7.51962419299e-05
854.4 0.000173561165604 6.62942412537e-05
856.8 0.000177129718097 5.6747120178e-05
859.2 0.000180056041093 4.64437164958e-05
861.6 0.000182742321547 3.57778806455e-05
864.0 0.000185066415979 2.50715119115e-05
866.4 0.000186415164202 1.42849930878e-05
868.8 0.000186323791165 3.33997609239e-06
871.2 0.000184853923105 -7.54329193443e-06
873.6 0.000182419919146 -1.79773800789e-05
876.0 0.000179532607556 -2.7864726435e-05
878.4 0.000176562917224 -3.75665100376e-05
880.8 0.000173542910977 -4.74096667146e-05
883.2 0.000170379903075 -5.72005479587e-05
885.6 0.00016725129451 -6.65288942877e-05
888.0 0.000164542962559 -7.54087148613e-05
890.4 0.000162366749454 -8.43697499507e-05
892.8 0.00016020173055 -9.39196569271e-05
895.2 0.000157168044536 -0.000103906440895
897.6 0.000152869940125 -0.000113440193557
900.0 0.000147925767095 -0.000121745865629
902.4 0.000143441266227 -0.000129271486287
904.8 0.000139785383215 -0.000137542411693
907.2 0.00013584653987 -0.000147406858276
909.6 0.00012966143807 -0.000157593462154
912.0 0.000120034676415 -0.000165579910099
914.4 0.000107665022916 -0.000170098332846
916.8 9.46099272111e-05 -0.000172537644134
919.2 8.25814538242e-05 -0.000175611858359
921.6 7.18399567543e-05 -0.000180733586912
924.0 6.16524528053e-05 -0.000186886486112
926.4 5.14277966144e-05 -0.000191851221526
928.8 4.11928506468e-05 -0.00019420444848
931.2 3.12008961017e-05 -0.000194290428714
933.6 2.13936508505e-05 -0.00019370161671
936.0 1.13206734336e-05 -0.000193954569796
938.4 4.86618017299e-07 -0.000195338920883
940.8 -1.1313859236e-05 -0.000196715720527
943.2 -2.39657312275e-05 -0.000196502449141
945.6 -3.71452347886e-05 -0.000194049397679
948.0 -5.03573647226e-05 -0.000190064949172
950.4 -6.3056013621e-05 -0.000185686258136
952.8 -7.49333091432e-05 -0.000181306901492
955.2 -8.60094851925e-05 -0.00017654512208
957.6 -9.6325963155e-05 -0.000171214001392
960.0 -0.000105700091814 -0.000165759103096
962.4 -0.000113992421497 -0.000160526929761
964.8 -0.000121550138891 -0.00015510881868
967.2 -0.000129127903919 -0.000148867813655
969.6 -0.000137268012397 -0.000141852839736
972.0 -0.000145819808331 -0.000134684743928
974.4 -0.000154069372716 -0.00012760708761
976.8 -0.000161306526385 -0.000120115419086
979.2 -0.000167282174215 -0.00011156531079
981.6 -0.000172179708316 -0.000101794229058
984.0 -0.000176310701713 -9.114055977e-05
986.4 -0.000179983882043 -8.02017327359e-05
988.8 -0.000183526519257 -6.95855155794e-05
991.2 -0.000187105979011 -5.94980149011e-05
993.6 -0.000190449216261 -4.94287830875e-05
996.0 -0.00019299837515 -3.85371670007e-05
998.4 -0.000194491378523 -2.6547551876e-05
1000.8 -0.000195143269374 -1.41298650029e-05
1003.2 -0.000195068887324 -2.2832540783e-06
1005.6 -0.00019385767622 8.5565156123e-06
1008.0 -0.000191117049365 1.87312225304e-05
1010.4 -0.000187239942645 2.88320036642e-05
1012.8 -0.000183169163515 3.91211432399e-05
1015.2 -0.000179431101773 4.94402062766e-05
1017.6 -0.000175797473324 5.95336070427e-05
1020.0 -0.000171940088874 6.93734767388e-05
1022.4 -0.000168048930419 7.9185782761e-05
1024.8 -0.00016460936851 8.92172904995e-05
1027.2 -0.000161734537358 9.94813429234e-05
1029.6 -0.000158883394448 0.000109652420335
1032.0 -0.000155243088485 0.000119160477692
1034.4 -0.000150430516133 0.000127530914314
1036.8 -0.000144895115815 0.000134935971824
1039.2 -0.000139513601017 0.000142472504734
1041.6 -0.000134555815441 0.000151401851089
1044.0 -0.000129023760444 0.000161590745414
1046.4 -0.000121216018314 0.00017093145875
1048.8 -0.000110157656003 0.000177035141547
1051.2 -9.65766001971e-05 0.000179732047722
1053.6 -8.2484798508e-05 0.000181425246259
1056.0 -6.97462850743e-05 0.000184680517262
1058.4 -5.89270334042e-05 0.000189786555849
1060.8 -4.93245413016e-05 0.000194860043496
1063.2 -3.98691472725e-05 0.000197882730853
1065.6 -2.99456850404e-05 0.000198301602051
1068.0 -1.95603970212e-05 0.000197094254957
1070.4 -8.91898239396e-06 0.000195871210851
1072.8 2.05575962011e-06 0.000195768935146
1075.2 1.36918956115e-05 0.000196604671863
1077.6 2.61145253675e-05 0.000196923660056
1080.0 3.89975164249e-05 0.000195197064245
1082.4 5.17501071518e-05 0.000191162635734
1084.8 6.38560928132e-05 0.000185874301555
1087.2 7.51069749902e-05 0.000180443312791
1089.6 8.56238398867e-05 0.000175022890435
1092.0 9.5662764196e-05 0.00016921560888
1094.4 0.00010534386491 0.000163124515483
1096.8 0.000114542914885 0.000157373854299
1099.2 0.000123085769091 0.000152041322473
1101.6 0.000131049629308 0.000146230095837
1104.0 0.000138771534973 0.000139116803649
1106.4 0.000146509297709 0.000131034591856
1108.8 0.000154158447635 0.000122995635892
1111.2 0.00016133504359 0.000115301678078
1113.6 0.00016767677728 0.00010717856585
1116.0 0.000172987671058 9.78323650927e-05
1118.4 0.000177149325767 8.74036494172e-05
1120.8 0.000180120764456 7.67256340604e-05
1123.2 0.000182103706721 6.6467205703e-05
1125.6 0.000183519007725 5.66735195676e-05
1128.0 0.000184725440857 4.68891490091e-05
1130.4 0.000185875564734 3.65130351742e-05
1132.8 0.0001871262145 2.51791160102e-05
1135.2 0.000188793718825 1.30626587452e-05
1137.6 0.000190895025935 8.98634073216e-07
1140.0 0.000192505087579 -1.04264690139e-05
1142.4 0.000192039826691 -2.04874458362e-05
1144.8 0.000188424935518 -2.96124118374e-05
1147.2 0.000181908168966 -3.85315344337e-05
1149.6 0.000173871039479 -4.77245247474e-05
1152.0 0.000166141820891 -5.71567035136e-05
1154.4 0.000160383920153 -6.66115678493e-05
1156.8 0.000157532212883 -7.61081965666e-05
1159.2 0.000157262110443 -8.58632335061e-05
1161.6 0.000157969096821 -9.59045701689e-05
1164.0 0.000157528585772 -0.000105858574937
1166.4 0.000154410988105 -0.000115127531792
1168.8 0.00014847906323 -0.000123237816294
1171.2 0.000140995067897 -0.000130192768843
1173.6 0.000133781799581 -0.000136757183546
1176.0 0.000127980910201 -0.000144220561671
1178.4 0.000123198988533 -0.000153242161805
1180.8 0.0001177535381 -0.000162662292595
1183.2 0.000109949704006 -0.000170004290574
1185.6 9.93405488274e-05 -0.000173762168931
1188.0 8.69016746427e-05 -0.00017507621478
1190.4 7.4120638078e-05 -0.000176710657447
1192.8 6.19823101241e-05 -0.000180372956119
1195.2 5.07170967576e-05 -0.000185270582219
1197.6 4.02373182299e-05 -0.000189163766356
1200.0 3.05362987971e-05 -0.000190494602819
1202.4 2.1611425962e-05 -0.000189549911505
1204.8 1.31567523061e-05 -0.000187967138897
1207.2 4.46508235898e-06 -0.000187297352929
1209.6 -5.30076610168e-06 -0.000187815387433
1212.0 -1.66036045302e-05 -0.000188445565441
1214.4 -2.91928105914e-05 -0.000187787816101
1216.8 -4.22798572894e-05 -0.000185255340136
1219.2 -5.50251252401e-05 -0.000181276872934
1221.6 -6.68701510828e-05 -0.00017660090567
1224.0 -7.76297241269e-05 -0.000171620581156
1226.4 -8.74715274186e-05 -0.00016634845176
1228.8 -9.67306866224e-05 -0.000160835694213
1231.2 -0.000105578133677 -0.00015538169251
1233.6 -0.000113882184356 -0.00015020418527
1236.0 -0.000121495499667 -0.000145025467241
1238.4 -0.000128646426528 -0.000139263683096
1240.8 -0.00013588621708 -0.000132716271995
1243.2 -0.000143545232344 -0.000125831134188
1245.6 -0.000151290380716 -0.00011912008834
1248.0 -0.000158303434186 -0.000112428210961
1250.4 -0.000163906985692 -0.000104980729509
1252.8 -0.000168049092772 -9.61447791179e-05
1255.2 -0.000171305173925 -8.60476784078e-05
1257.6 -0.000174478396661 -7.54663963227e-05
1260.0 -0.000178052340866 -6.52063275217e-05
1262.4 -0.000181816167763 -5.55726637985e-05
1264.8 -0.000185013999773 -4.62541787174e-05
1267.2 -0.000187025379581 -3.65522580235e-05
1269.6 -0.000187942930577 -2.58508344938e-05
1272.0 -0.000188341619639 -1.41705953937e-05
1274.4 -0.00018846092259 -2.33240335174e-06
1276.8 -0.000187851166601 8.63283184684e-06
1279.2 -0.000185943951947 1.83657574205e-05
1281.6 -0.00018273953479 2.74300075762e-05
1284.0 -0.000178761979349 3.66768036643e-05
1286.4 -0.00017454449234 4.64453716211e-05
1288.8 -0.000170388174436 5.64305135252e-05
1291.2 -0.000166505559545 6.62128078119e-05
1293.6 -0.000163116648004 7.57192391952e-05
1296.0 -0.000160290838615 8.51424020426e-05
1298.4 -0.0001577536065 9.4611608699e-05
1300.8 -0.000154930906981 0.000104070551715
1303.2 -0.00015128464746 0.000113346313934
1305.6 -0.000146732460206 0.000122192066196
1308.0 -0.000141773721682 0.000130388075115
1310.4 -0.00013709208933 0.00013808570748
1312.8 -0.000132863648082 0.00014603667105
1315.2 -0.000128321258853 0.000154975688823
1317.6 -0.00012202931798 0.000164404803619
1320.0 -0.000112853913048 0.000172412770378
1322.4 -0.000100946523021 0.000177388720102
1324.8 -8.78053961989e-05 0.00017990419499
1327.2 -7.52144359408e-05 0.000182356141533
1329.6 -6.4004700267e-05 0.000186568430807
1332.0 -5.37931472528e-05 0.000192042264939
1334.4 -4.37634623602e-05 0.000196655102024
1336.8 -3.35033135152e-05 0.000198754323098
1339.2 -2.31317169383e-05 0.000198455193685
1341.6 -1.28292273835e-05 0.000197296605947
1344.0 -2.38597187355e-06 0.000196935056211
1346.4 8.69945325849e-06 0.000197890552205
1348.8 2.07011200076e-05 0.000199146134235
1351.2 3.34140408455e-05 0.000198960608213
1353.6 4.64193459616e-05 0.000196301983365
1356.0 5.94029664548e-05 0.000191601309874
1358.4 7.21576209446e-05 0.000186130636758
1360.8 8.44290558414e-05 0.000180758347852
1363.2 9.5907498179e-05 0.000175461619578
1365.6 0.00010636585009 0.000169968546787
1368.0 0.000115760328164 0.000164460399151
1370.4 0.00012424977219 0.000159271940771
1372.8 0.000132177605465 0.000154083632674
1375.2 0.000139980768478 0.000148004280935
1377.6 0.000147996339114 0.000140633338219
1380.0 0.000156268396708 0.000132559822933
1382.4 0.000164528723375 0.000124515706989
1384.8 0.000172349225919 0.000116418338023
1387.2 0.000179280990509 0.000107588696894
1389.6 0.000184962494023 9.76377748566e-05
1392.0 0.000189311745314 8.67899885012e-05
1394.4 0.000192695944181 7.5510991667e-05
1396.8 0.000195817827199 6.41679771316e-05
1399.2 0.000199227552562 5.29691803044e-05
1401.6 0.000202785561792 4.18376123419e-05
1404.0 0.000205681212891 3.02687337997e-05
1406.4 0.000207135265032 1.77154925602e-05
1408.8 0.000207065632062 4.38911255594e-06
1411.2 0.000205988115462 -8.58153341297e-06
1413.6 0.000204348652769 -2.01464199684e-05
1416.0 0.000202100091921 -3.04486919069e-05
1418.4 0.00019891516203 -4.06894919666e-05
1420.8 0.000194692407105 -5.18520047866e-05
1423.2 0.000189854198865 -6.37653933208e-05
1425.6 0.00018521083819 -7.5504118595e-05
