# 1:time 2:h+ 3:hx
0.00299072265625 -39564.2333396 -28345.9703363
0.0030517578125 -31996.1731754 -37825.372654
0.00311279296875 -21980.6315414 -45005.6042577
0.003173828125 -10265.5378264 -49333.4459508
0.00323486328125 2381.85766453 -50517.4674063
0.0032958984375 15121.5556792 -48423.0135395
0.00335693359375 27007.9355227 -43076.1194791
0.00341796875 37078.8343807 -34695.7694639
0.00347900390625 44667.5039204 -23812.3659631
0.0035400390625 49246.3543672 -11121.8773961
0.00360107421875 50435.558308 2505.9827753
0.003662109375 48114.2539369 16089.6810967
0.00372314453125 42417.9785213 28689.8844683
0.0037841796875 33515.4073402 39363.1952941
0.00384521484375 21768.436988 47166.390303
0.00390625 8169.07588671 51429.0972065
0.00396728515625 -6261.16619104 51786.8334394
0.0040283203125 -20416.1384967 48114.9496612
0.00408935546875 -33007.8386208 40683.6264566
0.004150390625 -42993.5959002 29995.0203009
0.00421142578125 -49590.1430525 16808.8304515
0.0042724609375 -52262.285791 2181.89423419
0.00433349609375 -50765.7434387 -12683.5803805
0.00439453125 -45306.9255756 -26592.7097214
0.00445556640625 -36222.3480337 -38443.0016793
0.0045166015625 -23981.7708823 -47184.1612548
0.00457763671875 -9587.23242949 -52007.605599
0.004638671875 5696.92166578 -52504.1356341
0.00469970703125 20591.5563003 -48614.3350972
0.0047607421875 33699.7228659 -40696.8085558
0.00482177734375 43938.4368128 -29391.7778041
0.0048828125 50457.5880338 -15573.634173
0.00494384765625 52740.7225679 -416.580079711
0.0050048828125 50670.7409165 14769.0697575
0.00506591796875 44570.4542311 28759.9164708
0.005126953125 34860.7497448 40401.5779639
0.00518798828125 22105.7193615 48669.2961824
0.0052490234375 7409.71764627 52833.2475648
0.00531005859375 -7947.97283426 52546.653678
0.00537109375 -22646.1486638 47883.3925159
0.00543212890625 -35351.9452999 39316.9595588
0.0054931640625 -45014.3076463 27559.8748779
0.00555419921875 -50851.969563 13555.4951294
0.005615234375 -52517.944719 -1529.28992196
0.00567626953125 -49890.3389232 -16415.0967557
0.0057373046875 -43444.6837078 -29957.6605351
0.00579833984375 -33547.1605361 -41061.5518185
0.005859375 -20814.8783523 -48788.6100556
0.00592041015625 -6303.43471631 -52506.9992725
0.0059814453125 8754.53185626 -51964.8052998
0.00604248046875 23133.7889738 -47209.5894689
0.006103515625 35528.6306992 -38703.7977669
0.00616455078125 44958.3747164 -27107.7983733
0.0062255859375 50675.6046533 -13270.059309
0.00628662109375 52261.5596334 1690.22293287
0.00634765625 49634.0741892 16546.1959405
0.00640869140625 43112.8155635 30134.5688166
0.0064697265625 33108.8243131 41345.9121169
0.00653076171875 20168.1114726 49183.6075671
0.006591796875 5345.32442741 52919.2026624
0.00665283203125 -10095.3866751 52207.0316498
0.0067138671875 -24836.5660109 47057.097704
0.00677490234375 -37468.17979 37908.8633761
0.0068359375 -46902.1472849 25448.5152431
0.00689697265625 -52293.88887 10644.0198413
0.0069580078125 -53159.3891407 -5247.92106274
0.00701904296875 -49418.2112873 -20836.9756438
0.007080078125 -41434.6831097 -34804.7941804
0.00714111328125 -29700.6737162 -45857.0879345
0.0072021484375 -14948.3288249 -52831.748515
0.00726318359375 1541.51470231 -54955.1308372
0.00732421875 18154.1981743 -51943.8189645
0.00738525390625 33260.0646361 -44043.5892698
0.0074462890625 45427.3597109 -31866.8708444
0.00750732421875 53344.3340328 -16379.4788935
0.007568359375 56051.3782898 1021.79540323
0.00762939453125 53193.3335292 18604.9865547
0.0076904296875 45082.6639926 34679.8615576
0.00775146484375 32296.0844369 47575.6974621
0.0078125 15883.5740023 55779.7844493
0.00787353515625 -2588.68041846 58217.8103414
0.0079345703125 -21175.4342554 54435.397217
0.00799560546875 -37867.1092731 44689.3142729
0.008056640625 -50721.3977248 29848.8623808
0.00811767578125 -58134.432142 11416.5620087
0.0081787109375 -59013.9373201 -8620.12555287
0.00823974609375 -53138.4391515 -27985.7854736
0.00830078125 -41108.1285618 -44470.9304878
0.00836181640625 -24092.5315927 -56117.5938465
0.0084228515625 -3899.38212392 -61326.0863077
0.00848388671875 17113.7790246 -59269.8408385
0.008544921875 36379.7943379 -49937.5885534
0.00860595703125 51470.9296479 -34273.5613808
0.0086669921875 60378.3587824 -14091.3153381
0.00872802734375 61788.405356 8117.51238145
0.0087890625 55374.8310223 29539.1953246
0.00885009765625 41864.5702141 47476.6903078
0.0089111328125 22700.6764137 59556.3159271
0.00897216796875 183.428237334 63967.2814518
0.009033203125 -22753.5226016 59941.3064932
0.00909423828125 -42960.8530486 47753.6493229
0.0091552734375 -57576.8778304 28843.328048
0.00921630859375 -64433.9274187 5653.30200744
0.00927734375 -62290.5604003 -18667.931634
0.00933837890625 -51357.6932842 -40764.3572524
0.0093994140625 -32879.0331246 -57435.4153152
0.00946044921875 -9219.95040097 -66049.9456247
0.009521484375 16347.2835086 -65001.9829809
0.00958251953125 40001.3578266 -54064.2485334
0.0096435546875 58033.9389967 -34475.4146436
0.00970458984375 67422.8482062 -8938.28953393
0.009765625 66197.8510343 18704.575074
0.00982666015625 54077.7376387 44082.5683393
0.0098876953125 32430.4107535 62886.8094131
0.00994873046875 4247.57270518 71457.1293086
0.010009765625 -25956.366637 67506.1224589
0.0100708007812 -52724.2790494 50781.4018478
0.0101318359375 -70577.3553078 23276.1055411
0.0101928710938 -74865.0514377 -10549.4928479
0.01025390625 -63212.5467418 -44113.5318139
0.0103149414062 -36324.1468289 -69811.5436621
0.0103759765625 1441.22337327 -80195.8353833
0.0104370117188 41563.0598679 -70172.6341128
0.010498046875 72726.3821463 -39516.7389781
0.0105590820312 83457.0198236 5456.86746295
0.0106201171875 66737.2372828 51524.4972357
0.0106811523438 24169.1269942 80970.8691099
0.0107421875 -29626.5859307 77902.4874508
0.0108032226562 -69629.5219913 39911.628036
0.0108642578125 -74072.2988286 -14996.9788773
0.0109252929688 -40993.01958 -56909.5890331
0.010986328125 9953.7907657 -63619.3296254
0.0110473632812 47435.7913438 -31464.3001805
0.0111083984375 45759.845932 13886.4228759
0.0111694335938 13351.7822491 35313.313902
0.01123046875 -14237.3888821 22979.1986097
0.0112915039062 -16536.3936084 1300.57819531
0.0113525390625 -4056.93710491 -6824.18737284
0.0114135742188 3717.3719352 630.180407976
0.011474609375 -3415.62999732 9139.29319102
0.0115356445312 -16898.2544911 3752.22934246
0.0115966796875 -19762.6941434 -14912.7768707
0.0116577148438 -2704.94949613 -31686.2581968
0.01171875 26600.7853159 -27787.5515673
0.0117797851562 44770.858303 2274.62253055
0.0118408203125 31302.739048 39714.5232522
0.0119018554688 -9614.8592749 54192.1934741
0.011962890625 -49522.1256777 30191.9097382
0.0120239257812 -57412.9421279 -17806.1597749
0.0120849609375 -25965.4440475 -55637.9853593
0.0121459960938 22949.7665235 -57127.0099695
0.01220703125 56601.0818185 -22249.6504392
0.0122680664062 54650.1304679 25402.2909962
0.0123291015625 19843.5365743 56474.7529302
0.0123901367188 -25834.4435653 52700.4418092
0.012451171875 -54199.7879331 17227.635838
0.0125122070312 -47710.3851963 -27231.8005197
0.0125732421875 -11252.166948 -51463.895287
0.0126342773438 29373.1040641 -39728.2601753
0.0126953125 45219.8913811 -2203.28523417
0.0127563476562 26249.556061 31179.7582548
0.0128173828125 -8510.18120753 34752.6055321
0.0128784179688 -28554.564214 10692.5908746
0.012939453125 -20622.481016 -16122.7454654
0.0130004882812 2895.32192249 -22932.2051154
0.0130615234375 19002.6367671 -7822.11775707
0.0131225585938 14629.4285951 12408.8105073
0.01318359375 -3645.73901849 18302.3086613
0.0132446289062 -17194.7231016 5598.48058719
0.0133056640625 -13039.7633467 -12714.6919329
0.0133666992188 5046.55574739 -18630.4054902
0.013427734375 19994.971293 -5260.58605818
0.0134887695312 16220.233172 16418.8044914
0.0135498046875 -5869.74818471 25655.0529125
0.0136108398438 -27409.6658628 10590.6977732
0.013671875 -26799.0385302 -18405.0483657
0.0137329101562 -1064.6558554 -35611.5310848
0.0137939453125 29328.7219491 -23814.1158844
0.0138549804688 38317.9030366 9326.51879917
0.013916015625 16829.3067957 37395.4826729
0.0139770507812 -19036.0267621 37424.547468
0.0140380859375 -41441.9271792 8365.1201871
0.0140991210938 -32443.0547188 -27893.8748885
0.01416015625 1531.56032275 -43186.0273706
0.0142211914062 34173.4248472 -25533.5875553
0.0142822265625 40165.3197233 10955.960835
0.0143432617188 15774.9868822 37578.5334135
0.014404296875 -18961.7660955 34560.575262
0.0144653320312 -37147.673935 5869.26794423
0.0145263671875 -26063.0695727 -25102.0297716
0.0145874023438 3726.36926975 -34645.2632145
0.0146484375 27929.2669001 -17268.628611
0.0147094726562 28885.6105378 11084.6102503
0.0147705078125 8881.38649412 28216.883648
0.0148315429688 -15038.7318427 23593.7658934
0.014892578125 -25967.8770705 3255.85222491
0.0149536132812 -18106.3297255 -17197.7451678
0.0150146484375 1271.18231319 -24028.8539598
0.0150756835938 18170.0805019 -13875.3654528
0.01513671875 21323.3304426 5333.1208111
0.0151977539062 9044.49091426 19758.2610053
0.0152587890625 -9236.86282669 19141.7416521
0.0153198242188 -19959.5970692 4602.09021167
0.015380859375 -15872.6793951 -12580.0459477
0.0154418945312 -961.765419319 -20154.4807009
0.0155029296875 13818.839457 -13912.0239899
0.0155639648438 19010.5924238 1030.34011356
0.015625 11994.2346259 14708.1425806
0.0156860351562 -2239.98424169 18722.531196
0.0157470703125 -14763.1609181 10918.653289
0.0158081054688 -17742.8163134 -3826.77756203
0.015869140625 -8970.35087419 -16026.0920806
0.0159301757812 5902.89577236 -17239.8304179
0.0159912109375 16602.3519539 -6327.47177497
0.0160522460938 15314.2833622 9102.00989737
0.01611328125 2902.77134032 17787.9064056
0.0161743164062 -11363.7773193 13440.1599038
0.0162353515625 -17129.5706934 -357.02149896
0.0162963867188 -10463.2203976 -13465.7791204
0.016357421875 3493.64385799 -16325.8930451
0.0164184570312 14180.9293958 -7013.29995372
0.0164794921875 13582.3001002 7015.95675122
0.0165405273438 2610.59790685 14604.4470535
0.0166015625 -9404.62647428 10194.90162
0.0166625976562 -13001.580058 -1885.25845298
0.0167236328125 -5936.20770958 -11649.4068885
0.0167846679688 5569.45276422 -11546.8314229
0.016845703125 12131.1927871 -2119.44478401
0.0169067382812 8645.08285255 8631.3538887
0.0169677734375 -1636.58214863 11914.2224718
0.0170288085938 -10055.0383003 5408.03191398
0.01708984375 -9880.16946144 -5231.1468678
0.0171508789062 -1542.33304016 -11223.8745979
0.0172119140625 7940.27417046 -7763.92872093
0.0172729492188 10708.0176558 2197.52881837
0.017333984375 4619.03410948 10350.002737
0.0173950195312 -5231.76201434 10226.3743701
0.0174560546875 -10981.953657 2129.21225103
0.0175170898438 -8323.87934959 -7471.51296637
0.017578125 465.683388156 -11276.7206991
0.0176391601562 8700.87708139 -6633.91285725
0.0177001953125 10344.4702092 2902.35167248
0.0177612304688 4203.02245334 10260.9287648
0.017822265625 -5295.04670078 9948.22747573
0.0178833007812 -11088.4501339 1939.9330096
0.0179443359375 -8712.81471994 -7987.17197833
0.0180053710938 391.582435892 -12570.3416782
0.01806640625 9842.31409325 -8229.98681855
0.0181274414062 12832.5377007 2235.11518128
0.0181884765625 6988.60782319 11613.5588731
0.0182495117188 -3944.23597726 13303.8401631
0.018310546875 -12526.4973952 5783.48365036
0.0183715820312 -12641.4219674 -5994.18333725
0.0184326171875 -3868.55566703 -13824.4271248
0.0184936523438 7804.9412477 -12017.5903242
0.0185546875 14149.4411664 -1544.52676694
0.0186157226562 10427.8908225 10307.8603535
0.0186767578125 -903.590663093 15095.2917184
0.0187377929688 -11903.4033125 9275.73543166
0.018798828125 -14691.5423292 -3135.96434503
0.0188598632812 -7312.75759777 -13340.5485471
0.0189208984375 4990.21396125 -14276.4007093
0.0189819335938 13687.8815085 -5377.89638844
0.01904296875 12767.214229 7052.00108994
0.0191040039062 2960.87862229 14310.4014327
0.0191650390625 -8756.3451906 11214.8424484
0.0192260742188 -13979.5039798 -30.9607843375
0.019287109375 -8853.57850412 -11277.2672722
0.0193481445312 2905.9125317 -14311.4316367
0.0194091796875 12758.7328972 -6819.68423854
0.0194702148438 13429.3066515 5843.83900007
0.01953125 4235.25811115 14416.3789922
0.0195922851562 -8114.23881754 12588.3145153
0.0196533203125 -14615.6402238 1693.37627149
0.0197143554688 -10582.5398487 -10254.1676879
0.019775390625 894.985909416 -14624.8192546
0.0198364257812 11424.1034393 -8399.0463499
0.0198974609375 13417.9312873 3713.81036238
0.0199584960938 5650.36401317 12760.7139413
0.02001953125 -5904.38297728 12267.705607
0.0200805664062 -12718.3267757 2845.60019277
0.0201416015625 -9910.39753206 -8357.43596638
0.0202026367188 203.685848248 -13047.4998761
0.020263671875 9903.06233153 -7881.7093692
0.0203247070312 11986.5926008 2966.31549477
0.0203857421875 5170.30493512 11278.8310227
0.0204467773438 -5255.43055881 11056.8103413
0.0205078125 -11550.0459805 2697.69608842
0.0205688476562 -9209.15360759 -7361.01603169
0.0206298828125 -304.150915142 -11633.4590121
0.0206909179688 8267.70827371 -7254.90814144
0.020751953125 10337.605902 2056.75107821
0.0208129882812 4869.01634619 9298.71799762
0.0208740234375 -3730.54225594 9460.6204124
0.0209350585938 -9149.10836665 2799.05028399
0.02099609375 -7645.58383753 -5594.67143235
0.0210571289062 -552.588774699 -9554.2264294
0.0211181640625 6686.98441146 -6339.24519805
0.0211791992188 8730.2328511 1441.44479611
0.021240234375 4206.4543815 7867.73563836
0.0213012695312 -3261.78551874 8204.66230351
0.0213623046875 -7959.04298297 2459.83388408
0.0214233398438 -6501.3734475 -4739.08276194
0.021484375 -315.508683398 -7950.08088337
0.0215454101562 5723.87700009 -4957.57869519
0.0216064453125 7061.4940057 1701.90809427
0.0216674804688 2842.5556992 6816.45988566
0.021728515625 -3569.12138888 6520.77956957
0.0217895507812 -7191.48120499 1065.85905865
0.0218505859375 -5278.77360947 -5315.89119253
0.0219116210938 739.189743432 -7749.46901895
0.02197265625 6305.17226792 -4285.66401141
0.0220336914062 7132.49360246 2533.33033029
0.0220947265625 2442.24613658 7506.42117982
0.0221557617188 -4247.79940207 6664.20396048
0.022216796875 -7704.02139957 525.044360803
0.0222778320312 -5164.09587366 -6189.6251181
0.0223388671875 1518.84607219 -8309.97657379
0.0223999023438 7325.25094129 -4128.59197252
0.0224609375 7867.18432685 3348.29645388
0.0225219726562 2579.43845015 8603.67919006
0.0225830078125 -4708.11531468 7692.01161519
0.0226440429688 -8683.04893832 1155.80718716
0.022705078125 -6349.93342053 -6293.01616138
0.0227661132812 692.616199849 -9165.68414557
0.0228271484375 7279.4300153 -5253.21641402
0.0228881835938 8478.20901516 2599.52096385
0.02294921875 3324.39777624 8530.68202212
0.0230102539062 -4294.12674374 8103.78722058
0.0230712890625 -8677.62640306 1653.44508719
0.0231323242188 -6580.56565087 -5939.8326457
0.023193359375 352.14650579 -9018.39306091
0.0232543945312 6861.88267853 -5371.05040698
0.0233154296875 8133.55932625 2086.9491147
0.0233764648438 3459.64840785 7703.17553442
0.0234375 -3436.86919551 7519.78061191
0.0234985351562 -7514.64314085 1989.59542547
0.0235595703125 -6056.35502645 -4660.0360315
0.0236206054688 -351.486498751 -7645.98437469
0.023681640625 5306.27280302 -4956.34285561
0.0237426757812 6857.71951565 1225.69448076
0.0238037109375 3281.37164311 6308.93654134
0.0238647460938 -2663.97863395 6556.86893875
0.02392578125 -6526.71453666 1861.73969558
0.0239868164062 -5473.23048692 -4192.54814053
0.0240478515625 -337.08751297 -7052.81163281
0.0241088867188 4960.1975886 -4640.40151
0.024169921875 6512.48408286 1147.66502837
0.0242309570312 3252.29117869 5971.35614775
0.0242919921875 -2328.93757174 6326.27165478
0.0243530273438 -6130.37120794 1998.7264221
0.0244140625 -5335.74892684 -3783.89030414
0.0244750976562 -569.067523334 -6690.71512263
0.0245361328125 4594.54290141 -4565.76326781
0.0245971679688 6305.85575418 990.393677262
0.024658203125 3259.00278981 5803.64648393
0.0247192382812 -2214.30494733 6219.4483783
0.0247802734375 -5925.57021509 1954.91514038
0.0248413085938 -5090.08276099 -3647.03431455
0.02490234375 -438.738371143 -6330.82047623
0.0249633789062 4415.14033383 -4106.40633091
0.0250244140625 5755.79637114 1249.50405785
0.0250854492188 2547.39571991 5585.28457805
0.025146484375 -2711.82097533 5502.60946101
0.0252075195312 -5926.2856652 1039.32993969
0.0252685546875 -4583.55892635 -4384.62875917
0.0253295898438 361.144578486 -6619.07973059
0.025390625 5195.63215852 -3900.11143707
0.0254516601562 6254.08228388 1776.03667971
0.0255126953125 2692.27924641 6142.63441641
0.0255737304688 -2765.10115366 5930.4559894
0.025634765625 -6036.54443356 1390.33936661
0.0256958007812 -4748.93227613 -4031.28847155
0.0257568359375 63.4798829225 -6304.44129797
0.0258178710938 4779.63590007 -3738.70731841
0.02587890625 5813.81740179 1726.79685565
0.0259399414062 2359.22010428 5876.8717218
0.0260009765625 -2870.05680894 5540.52646978
0.0260620117188 -5877.82190013 1030.41674121
0.026123046875 -4396.84667066 -4151.71786827
0.0261840820312 335.980627749 -6033.85085284
0.0262451171875 4609.16023346 -3248.33834374
0.0263061523438 5112.80355415 1933.7373613
0.0263671875 1535.46854108 5392.83828269
0.0264282226562 -3228.83712949 4425.87633262
0.0264892578125 -5391.14211986 -203.639150751
0.0265502929688 -3157.97563575 -4843.71504946
0.026611328125 1806.56626019 -5750.60458428
0.0266723632812 5605.24384112 -2025.64840476
0.0267333984375 5123.76212362 3511.23255022
0.0267944335938 554.600505631 6520.52154104
0.02685546875 -4637.63312123 4520.27874672
0.0269165039062 -6367.2967608 -1103.66383611
0.0269775390625 -3119.38259315 -6030.9022272
0.0270385742188 2678.9413676 -6302.78031946
0.027099609375 6490.05885168 -1600.53790505
0.0271606445312 5257.64638548 4483.6951529
0.0272216796875 -166.170897279 7188.25879906
0.0272827148438 -5619.16633795 4324.78524069
0.02734375 -6868.77432908 -1984.84562666
0.0274047851562 -2837.95320628 -6903.71982109
0.0274658203125 3402.52043513 -6655.19341112
0.0275268554688 7160.84163095 -1415.95652783
0.027587890625 5631.72972249 4897.3943144
0.0276489257812 -19.6797116209 7608.566997
0.0277099609375 -5601.37661126 4773.89781099
0.0277709960938 -7037.26515379 -1451.56924276
0.02783203125 -3374.72815262 -6448.30241501
0.0278930664062 2544.12213802 -6637.02275577
0.0279541015625 6376.07645135 -2056.69825286
0.0280151367188 5426.22184102 3779.29382466
0.028076171875 605.405641041 6569.45204756
0.0281372070312 -4348.47156523 4397.51738394
0.0281982421875 -5777.98358875 -852.50319469
0.0282592773438 -2840.08430513 -5125.66738276
0.0283203125 2001.74941805 -5313.43693345
0.0283813476562 5053.12849714 -1505.5737863
0.0284423828125 4107.05086832 3254.10744396
0.0285034179688 37.366073978 5301.70086502
0.028564453125 -3904.89191197 3139.00411501
0.0286254882812 -4666.63201586 -1447.82008916
0.0286865234375 -1666.46583652 -4842.67959513
0.0287475585938 2722.12433681 -4342.88559948
0.02880859375 5020.06480495 -276.276614351
0.0288696289062 3317.0070432 4183.40293364
0.0289306640625 -1134.68691993 5464.79561229
0.0289916992188 -4868.40301971 2497.21346359
0.029052734375 -4960.36209358 -2506.5693011
0.0291137695312 -1247.40714897 -5721.28336775
0.0291748046875 3501.35994016 -4643.87904092
0.0292358398438 5693.03939566 11.5051463036
0.029296875 3535.30003615 4786.46324769
0.0293579101562 -1456.46042994 6003.0854346
0.0294189453125 -5574.86481761 2573.84817542
0.0294799804688 -5602.99936838 -3099.99475947
0.029541015625 -1262.26844746 -6790.48245214
0.0296020507812 4386.67754117 -5553.05249521
0.0296630859375 7124.69998614 -39.5359487507
0.0297241210938 4735.41552852 5801.83868715
0.02978515625 -1218.75976974 7649.02058095
0.0298461914062 -6488.62996372 4029.1365005
0.0299072265625 -7243.31337894 -2547.92755075
0.0299682617188 -2859.38977137 -7394.37527945
0.030029296875 3527.14168164 -6999.87581096
0.0300903320312 7367.69308267 -1715.38571315
0.0301513671875 5985.43364788 4663.65697617
0.0302124023438 470.194088338 7619.90729065
0.0302734375 -5193.23461203 5158.57644734
0.0303344726562 -7022.53656334 -830.874626177
0.0303955078125 -3814.25460025 -6009.14440611
0.0304565429688 1936.1601279 -6721.50682057
0.030517578125 6097.67092186 -2654.52156428
0.0305786132812 5798.27042477 3136.61881698
0.0306396484375 1447.39784595 6490.09281009
0.0307006835938 -3696.90742615 5152.56409308
0.03076171875 -5979.2136496 299.151796547
0.0308227539062 -3939.63517931 -4441.12270881
0.0308837890625 658.551677559 -5716.14791503
0.0309448242188 4392.72632208 -2877.83440231
0.031005859375 4678.18244999 1748.39380712
0.0310668945312 1573.22408118 4700.23202379
0.0311279296875 -2372.82749619 3936.10702928
0.0311889648438 -4182.26943247 313.993792514
0.03125 -2664.1548454 -3230.48829754
0.0313110351562 769.278763864 -3993.4458501
0.0313720703125 3355.73185315 -1566.34752729
0.0314331054688 3119.8373994 1994.16151691
0.031494140625 378.400126213 3823.88208198
0.0315551757812 -2566.1377186 2524.87148022
0.0316162109375 -3373.52028219 -748.945296659
0.0316772460938 -1473.37468576 -3328.7688414
0.03173828125 1519.44310898 -3188.85155741
0.0317993164062 3188.49712568 -520.35673686
0.0318603515625 2222.02822443 2485.67766774
0.0319213867188 -548.424354043 3382.19805678
0.031982421875 -2847.40051472 1483.35351052
0.0320434570312 -2830.71382226 -1671.00288698
0.0321044921875 -499.51083949 -3547.4938619
0.0321655273438 2286.39006707 -2620.05535809
0.0322265625 3302.30725361 403.248146025
0.0322875976562 1691.54057008 3122.33540193
0.0323486328125 -1267.67418215 3362.07031422
0.0324096679688 -3233.01659069 912.890511377
0.032470703125 -2601.88224987 -2306.84276138
0.0325317382812 183.903859974 -3714.8118681
0.0325927734375 2936.67682369 -2124.49300247
0.0326538085938 3419.74464299 1275.49534071
0.03271484375 1160.87157091 3798.74081942
0.0327758789062 -2127.36088467 3401.10656675
0.0328369140625 -3888.07802608 277.782418313
0.0328979492188 -2657.37445885 -3232.79486683
0.032958984375 743.51646715 -4402.48736092
0.0330200195312 3768.07902245 -2218.80494759
0.0330810546875 4075.49441155 1736.40035044
0.0331420898438 1341.6308564 4509.59958262
0.033203125 -2421.03456405 3968.80245807
0.0332641601562 -4389.56670892 468.371151722
0.0333251953125 -3033.84256407 -3368.52871214
0.0333862304688 661.52755185 -4580.05846809
0.033447265625 3864.75254952 -2184.28560412
0.0335083007812 4068.7211776 2012.88704082
0.0335693359375 1029.29938349 4794.5164261
0.0336303710938 -2979.08510329 3958.41866278
0.03369140625 -4911.04494369 30.5235329794
0.0337524414062 -3207.50509993 -4086.39126648
0.0338134765625 928.49139354 -5266.88696915
0.0338745117188 4428.96468632 -2578.70102691
0.033935546875 4660.17085433 2023.69358855
0.0339965820312 1390.71729782 5110.02283448
0.0340576171875 -2957.25517877 4332.50570182
0.0341186523438 -5105.08269289 231.847184295
0.0341796875 -3383.44310622 -4097.01951027
0.0342407226562 904.807280636 -5367.23820154
0.0343017578125 4529.94284386 -2629.53745134
0.0343627929688 4781.59471385 2026.62188844
0.034423828125 1503.49243227 5113.9677412
0.0344848632812 -2781.15740687 4358.4590036
0.0345458984375 -4862.73541297 431.023218126
0.0346069335938 -3294.59384225 -3636.05285045
0.03466796875 607.830954858 -4829.08174387
0.0347290039062 3843.16961823 -2366.96155676
0.0347900390625 4011.41822014 1759.00526554
0.0348510742188 1091.39264518 4359.42033724
0.034912109375 -2545.99332052 3443.55268527
0.0349731445312 -4036.3577565 -157.977198782
0.0350341796875 -2245.86097783 -3559.99598844
0.0350952148438 1372.92346273 -4068.23048391
0.03515625 3948.34469672 -1275.64626033
0.0352172851562 3428.33807268 2631.66406771
0.0352783203125 166.41559618 4567.62526401
0.0353393554688 -3296.12126713 2995.14111137
0.035400390625 -4279.40661682 -899.227798701
0.0354614257812 -2007.83881196 -4137.1567957
0.0355224609375 1798.99173039 -4240.47174296
0.0355834960938 4254.67125257 -1113.45560023
0.03564453125 3470.46482267 2869.12525624
0.0357055664062 46.2415039017 4662.32056754
0.0357666015625 -3395.33477996 2894.30393505
0.0358276367188 -4219.34684458 -1086.46955009
0.035888671875 -1775.70658154 -4225.35204933
0.0359497070312 2069.11721741 -4095.72875585
0.0360107421875 4351.91501966 -778.655268257
0.0360717773438 3297.77176823 3178.93696675
0.0361328125 -289.397020269 4753.74289434
0.0361938476562 -3695.47577971 2748.17999028
0.0362548828125 -4373.90788605 -1315.72603908
0.0363159179688 -1839.80267341 -4401.13956483
0.036376953125 1982.13129264 -4223.18803656
0.0364379882812 4237.67563204 -982.6525392
0.0364990234375 3313.42492142 2834.98306245
0.0365600585938 -2.83938528963 4388.45846316
0.03662109375 -3169.01791568 2596.52535988
0.0366821289062 -3828.74638924 -1080.57846558
0.0367431640625 -1580.0053118 -3800.71102245
0.0368041992188 1721.30976137 -3537.47660211
0.036865234375 3516.16200065 -662.128197544
0.0369262695312 2552.77526973 2497.49985415
0.0369873046875 -253.36733971 3530.35937304
0.0370483398438 -2651.29811902 1781.30293929
0.037109375 -2840.54460887 -1237.7537176
0.0371704101562 -813.936718564 -3105.33214166
0.0372314453125 1706.68145153 -2436.67302158
0.0372924804688 2729.43421724 111.637457149
0.037353515625 1535.34682913 2438.23943225
0.0374145507812 -814.30811986 2713.28737505
0.0374755859375 -2391.98027098 795.811394016
0.0375366210938 -1943.38127248 -1677.74193254
0.03759765625 77.2943132066 -2650.66076681
0.0376586914062 1964.42531352 -1376.81575048
0.0377197265625 2158.38559142 1018.9070939
0.0377807617188 557.801951824 2500.31496565
0.037841796875 -1453.45158488 1859.43023903
