# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
336.0 -0.00010332096106 -4.03528943102e-19 -9.42477796077 0.0 1.38403645915e-12 1.4139738342e-10 0.0 0.0
338.4 -9.73681041925e-05 -3.14712486008e-19 -9.42477796077 0.0 6.05799205113e-13 1.43785186218e-10 0.0 0.0
340.8 -9.69213431136e-05 -2.80171557048e-19 -9.42477796077 0.0 3.20249506538e-13 1.44896444672e-10 0.0 0.0
343.2 -9.96263858525e-05 -2.7575499129e-19 -9.42477796077 0.0 1.83835136165e-13 1.45501346243e-10 0.0 0.0
345.6 -0.000104011807895 -3.38018862778e-19 -9.42477796077 0.0 1.80328172626e-13 1.45938342213e-10 0.0 0.0
348.0 -0.000106492756224 -3.42965624103e-19 -9.42477796077 0.0 3.35050260801e-13 1.46556796333e-10 0.0 0.0
350.4 -0.000106936534869 -2.94126110637e-19 -9.42477796077 0.0 3.15982649131e-13 1.47338035825e-10 0.0 0.0
352.8 -0.000110666882822 -3.05633605034e-19 -9.42477796077 3.70074341542e-16 9.12957352374e-14 1.47826769887e-10 0.0 0.0
355.2 -0.000120745787683 -2.5714093718e-19 -9.42477796077 3.70074341542e-16 1.07316990744e-13 1.48065105158e-10 0.0 0.0
357.6 -0.000134676803659 -2.20704625021e-19 -9.42477796077 0.0 1.61511926257e-13 1.48387699858e-10 0.0 0.0
360.0 -0.000148653368138 -1.91803198608e-19 -9.42477796077 0.0 1.25294826368e-13 1.48731867961e-10 0.0 0.0
362.4 -0.000160655923476 -2.02027843293e-19 -9.42477796077 3.70074341542e-16 7.66976307057e-14 1.4897425891e-10 0.0 0.0
364.8 -0.000168981742864 -1.48499572231e-19 -9.42477796077 3.70074341542e-16 1.05547592473e-13 1.49192953178e-10 0.0 0.0
367.2 -0.000171447002294 -1.22541968667e-19 -9.42477796077 0.0 3.74468921664e-13 1.49768972995e-10 0.0 0.0
369.6 -0.000168808248665 -6.04702647439e-20 -9.42477796077 0.0 6.05682580444e-13 1.50945154797e-10 0.0 0.0
372.0 -0.000165088708447 -1.21367631987e-19 -9.42477796077 0.0 5.61512690795e-13 1.52345789123e-10 0.0 0.0
374.4 -0.000160725562028 -1.67523430701e-19 -9.42477796077 0.0 8.29348550804e-13 1.54014822613e-10 0.0 0.0
376.8 -0.000149185461891 -1.36451382336e-19 -9.42477796077 0.0 2.39712709202e-12 1.57886593384e-10 0.0 0.0
379.2 -0.000124241789517 -1.37823236004e-19 -9.42477796077 -3.70074341542e-16 5.45017048257e-12 1.67303350473e-10 0.0 0.0
381.6 -8.9987450389e-05 -1.46180279295e-19 -9.42477796077 -3.70074341542e-16 6.05836560439e-12 1.81113593778e-10 0.0 0.0
384.0 -6.57113579712e-05 -9.5993317547e-20 -9.42477796077 0.0 1.00542435985e-12 1.89590141735e-10 0.0 0.0
386.4 -8.63264321029e-05 -1.57640201914e-19 -9.42477796077 0.0 8.82052666231e-12 2.01381282961e-10 0.0 0.0
388.8 -0.00019601154372 -2.78197635941e-19 -9.42477796077 3.70074341542e-16 8.88317803523e-11 3.18564051379e-10 0.0 0.0
391.2 -0.00042724834962 -3.00049634853e-19 -9.42477796077 3.70074341542e-16 2.83959189217e-10 7.65913214863e-10 0.0 0.0
393.6 -0.000771730730184 -3.97806848688e-19 -9.42477796077 0.0 4.93329772999e-10 1.69865996952e-09 0.0 0.0
396.0 -0.00116885154563 -2.53735349971e-19 -9.42477796077 0.0 5.15290282657e-10 2.90900403631e-09 0.0 0.0
398.4 -0.00152055032033 -3.17291971235e-19 -9.42477796077 0.0 2.77839315057e-10 3.86075955357e-09 0.0 0.0
400.8 -0.00170173191996 -1.0701349629e-19 -9.42477796077 0.0 5.20639599899e-12 4.20041440683e-09 0.0 0.0
403.2 -0.00154755614178 -7.36238921592e-19 -9.42477796077 0.0 5.31853612419e-10 4.84488641694e-09 0.0 0.0
405.6 -0.000871149075192 -5.93466968983e-19 -9.42477796077 -0.654498469498 3.39042721307e-09 9.55162340753e-09 0.0 0.0
408.0 0.000418273433579 -8.81264924348e-19 -12.5663706144 -0.654498469498 8.52582662099e-09 2.38511280084e-08 -0.0 0.0
410.4 0.00214283523286 -1.35516871278e-18 -12.5663706144 -3.70074341542e-16 1.12153095194e-08 4.75404913769e-08 -0.0 0.0
412.8 0.00380003005223 -1.30968323095e-18 -12.5663706144 0.0 6.85448919591e-09 6.92242498352e-08 -0.0 0.0
415.2 0.00474011953108 -2.29128722114e-18 -12.5663706144 0.0 5.4469408378e-10 7.81032697708e-08 -0.0 0.0
417.6 0.00448116010549 -6.35990028268e-19 -12.5663706144 0.0 2.92246484124e-09 8.22638604809e-08 -0.0 0.0
420.0 0.00293690464374 -1.18650698825e-18 -12.5663706144 3.70074341542e-16 1.52571999478e-08 1.04079458228e-07 -0.0 0.0
422.4 0.000440940756315 -7.95891689515e-19 -12.5663706144 0.654498469498 2.65228496919e-08 1.54215517795e-07 -0.0 0.0
424.8 -0.00235823749127 -4.73188154273e-19 -9.42477796077 0.654498469498 2.47698501311e-08 2.15766757583e-07 0.0 0.0
427.2 -0.00463399324492 -5.83719020583e-19 -9.42477796077 0.0 1.02862216496e-08 2.5783404372e-07 0.0 0.0
429.6 -0.00558041686101 -1.35904312651e-19 -9.42477796077 0.0 1.93905803832e-11 2.70200778396e-07 0.0 0.0
432.0 -0.00472321153993 -2.61038852305e-18 -9.42477796077 0.0 1.08386691829e-08 2.83230450112e-07 0.0 0.0
434.4 -0.00221691324136 -2.31558142711e-18 -9.42477796077 -0.654498469498 3.33194205931e-08 3.36220157843e-07 0.0 0.0
436.8 0.00112361083806 -2.61357163754e-18 -12.5663706144 -0.654498469498 3.95100558293e-08 4.2361552955e-07 -0.0 0.0
439.2 0.00415844557822 -3.26748957092e-18 -12.5663706144 -3.70074341542e-16 2.20575315761e-08 4.97496634436e-07 -0.0 0.0
441.6 0.00592738612955 -2.71774644717e-18 -12.5663706144 0.0 3.08638499573e-09 5.27669334322e-07 -0.0 0.0
444.0 0.00600776969457 -3.59278591922e-18 -12.5663706144 0.0 1.92810399223e-09 5.33686721108e-07 -0.0 0.0
446.4 0.00457323793156 -1.55806495321e-18 -12.5663706144 0.0 1.3976070288e-08 5.52771730244e-07 -0.0 0.0
448.8 0.00223084411315 -1.97819950033e-18 -12.5663706144 0.654498469498 2.21306573833e-08 5.9609980345e-07 -0.0 0.0
451.2 -0.000221476469448 -1.42706540953e-18 -9.42477796077 0.654498469498 1.73668564966e-08 6.43496820106e-07 0.0 0.0
453.6 -0.00204845311107 -9.18094299865e-19 -9.42477796077 1.48029736617e-15 6.12426932837e-09 6.71686171096e-07 0.0 0.0
456.0 -0.00280915447807 -8.82416389804e-19 -9.42477796077 0.0 1.17297310248e-10 6.79176051062e-07 0.0 0.0
458.4 -0.00248692176849 -3.79724476721e-19 -9.42477796077 0.0 2.04671442149e-09 6.8177286514e-07 0.0 0.0
460.8 -0.00143200965638 -1.2833176865e-18 -9.42477796077 -1.48029736617e-15 5.45122894742e-09 6.90770397183e-07 0.0 0.0
463.2 -0.000140644435221 -1.13133683895e-18 -9.42477796077 -0.654498469498 5.48592981925e-09 7.03894987703e-07 0.0 0.0
465.6 0.000982921676269 -1.42843671954e-18 -12.5663706144 -0.654498469498 3.16387751008e-09 7.14274756498e-07 -0.0 0.0
468.0 0.00173746919154 -1.92771066555e-18 -12.5663706144 0.0 1.04857318743e-09 7.19329697335e-07 -0.0 0.0
