# 1:freq 2:Re 3:Im
23.2258964707 8.16760438043e-07 6.27518179084e-07
46.4517929414 8.90647072496e-07 6.23126332191e-07
69.6776894121 8.31118821467e-07 6.34937474193e-07
92.9035858828 8.10580151802e-07 6.38677789813e-07
116.129482354 9.03297054703e-07 6.48099430639e-07
139.355378824 9.31736471662e-07 6.76755102882e-07
162.581275295 9.32117797691e-07 6.93598556096e-07
185.807171766 9.86059041495e-07 7.33681585849e-07
209.033068236 1.06554901147e-06 7.6478363265e-07
232.258964707 1.15214018286e-06 8.34359798756e-07
255.484861178 1.22603187685e-06 9.74947930187e-07
278.710757648 1.15572317261e-06 9.90803821104e-07
301.936654119 9.3642272717e-07 9.14300260114e-07
325.16255059 6.79730102595e-07 8.93637455381e-07
348.388447061 5.16929737072e-07 8.73484335595e-07
371.614343531 3.31703322011e-07 6.81622423832e-07
394.840240002 3.83093400246e-07 7.68325210788e-07
418.066136473 2.92304083962e-07 5.32545560783e-07
441.292032943 4.06417822356e-07 5.17639077902e-07
464.517929414 7.40594906522e-07 2.92577765065e-07
487.743825885 8.68851476217e-07 2.20912337733e-07
510.969722355 1.03849096709e-06 2.82373205739e-07
534.195618826 1.21063275933e-06 4.31833569613e-07
557.421515297 1.24997953759e-06 5.09377910738e-07
580.647411768 1.47660585965e-06 7.46221551237e-07
603.873308238 1.64757832822e-06 9.23381354216e-07
627.099204709 2.12517125632e-06 1.32359314322e-06
650.32510118 2.51888980923e-06 1.75792438926e-06
673.55099765 2.83850596139e-06 2.11571226089e-06
696.776894121 3.23661379687e-06 2.44033221717e-06
720.002790592 3.90333587161e-06 2.80335779949e-06
743.228687063 4.58734017368e-06 2.8607241865e-06
766.454583533 5.26939486016e-06 2.98724578465e-06
789.680480004 5.6316746504e-06 3.09524390692e-06
812.906376475 5.58115136495e-06 3.12599057682e-06
836.132272945 4.6239459541e-06 2.91872679486e-06
859.358169416 3.18537091546e-06 2.28152384389e-06
882.584065887 2.27172724194e-06 1.62783834719e-06
905.809962357 2.66119093351e-06 1.50584323126e-06
929.035858828 3.31928850186e-06 1.81249131157e-06
952.261755299 3.20847487034e-06 1.9783223763e-06
975.48765177 2.65430961268e-06 1.8307789192e-06
998.71354824 2.63800271345e-06 1.75076567937e-06
1021.93944471 2.73185855515e-06 1.6063446781e-06
1045.16534118 2.56895096356e-06 1.64226803475e-06
1068.39123765 2.36398373868e-06 1.55468414131e-06
1091.61713412 2.08571475232e-06 1.52394827679e-06
1114.84303059 2.36975006985e-06 1.23542399046e-06
1138.06892706 2.1703755475e-06 1.1878759148e-06
1161.29482354 1.31785235795e-06 1.10524848332e-06
1184.52072001 2.20973144188e-06 8.52545443118e-07
1207.74661648 1.63835587109e-06 1.55479965305e-06
1230.97251295 2.68122086599e-06 1.48239849815e-06
1254.19840942 1.90857594763e-06 1.11022070429e-06
1277.42430589 1.30130431305e-06 9.58047039358e-07
1300.65020236 1.34932957031e-06 8.02524518016e-07
1323.87609883 1.53012814793e-06 7.4204499392e-07
1347.1019953 1.39317323741e-06 5.31276944373e-07
1370.32789177 1.45774061457e-06 1.00319420781e-06
1393.55378824 1.19435615921e-06 1.00686503312e-06
1416.77968471 1.52092967938e-06 1.11333011473e-06
1440.00558118 1.60546255155e-06 1.04312642061e-06
1463.23147765 1.31567758529e-06 7.56945342801e-07
1486.45737413 1.31927711096e-06 8.80064682281e-07
1509.6832706 1.15014324241e-06 7.15465080825e-07
1532.90916707 1.25541552362e-06 7.82193577105e-07
1556.13506354 1.30253596947e-06 7.43806306757e-07
1579.36096001 9.93239343618e-07 5.74199111065e-07
1602.58685648 1.43898026488e-06 8.64793104175e-07
1625.81275295 1.29919586291e-06 8.42758485754e-07
1649.03864942 1.23460783782e-06 9.20450096248e-07
1672.26454589 1.48727353881e-06 1.01489599386e-06
1695.49044236 1.487689317e-06 8.34108696949e-07
1718.71633883 1.60691213681e-06 1.08000461973e-06
1741.9422353 1.5217967485e-06 1.15599390199e-06
1765.16813177 1.83770130217e-06 1.35516396362e-06
1788.39402824 1.87752327304e-06 1.16834039572e-06
1811.61992471 2.02074588686e-06 1.36411253479e-06
1834.84582119 1.49666180162e-06 9.37022541631e-07
1858.07171766 1.49342043151e-06 1.02229568059e-06
1881.29761413 1.9208497125e-06 1.31533544025e-06
1904.5235106 1.98599808e-06 1.41501460222e-06
1927.74940707 1.38254505065e-06 1.10009715448e-06
1950.97530354 8.6529632194e-07 5.6128829337e-07
1974.20120001 1.50523942652e-06 1.25249083337e-06
1997.42709648 1.342245286e-06 1.13555183342e-06
2020.65299295 1.17909968182e-06 1.04339694681e-06
2043.87888942 1.0050514886e-06 1.02440066252e-06
2067.10478589 1.54881888828e-06 1.25773916755e-06
2090.33068236 2.07460329182e-06 1.65332836491e-06
2113.55657883 2.24527715382e-06 1.95311958561e-06
2136.7824753 2.11536969679e-06 1.8185000661e-06
2160.00837178 2.6289193625e-06 2.37627196956e-06
2183.23426825 2.53603758537e-06 2.26908922306e-06
2206.46016472 2.05372001312e-06 1.88656168984e-06
2229.68606119 3.38146685757e-06 3.15323796433e-06
2252.91195766 3.10926077159e-06 2.81000925522e-06
2276.13785413 2.07775841278e-06 1.88896917533e-06
2299.3637506 1.68229475014e-06 1.81227887928e-06
2322.58964707 1.11760398001e-06 1.58946755237e-06
2345.81554354 1.41517147683e-06 7.91092820858e-08
2369.04144001 2.03149227681e-06 1.74775149582e-06
2392.26733648 1.22625949572e-06 1.27781180527e-06
2415.49323295 1.00245682373e-06 1.69103089989e-06
2438.71912942 9.01120782054e-07 3.49635273209e-07
2461.94502589 1.41417537623e-06 1.30450026484e-06
2485.17092237 4.42718563351e-07 9.51142560126e-07
2508.39681884 8.66557518177e-07 1.00222269549e-06
2531.62271531 4.54926823928e-07 5.41139842238e-07
2554.84861178 3.10875180959e-06 2.54558908439e-06
2578.07450825 3.42869864149e-06 3.00294151771e-06
2601.30040472 3.21432910743e-06 3.34355859017e-06
2624.52630119 2.23757817369e-06 2.21614172488e-06
2647.75219766 2.97694210088e-06 2.95844068295e-06
2670.97809413 2.34372346886e-06 2.46119941218e-06
2694.2039906 1.78706624695e-06 1.80746710604e-06
2717.42988707 3.26596866587e-06 3.29860534896e-06
2740.65578354 5.04230128754e-06 5.02384934225e-06
2763.88168001 6.6967091041e-06 6.66466381392e-06
2787.10757648 7.44994200984e-06 7.33404047597e-06
2810.33347296 5.07834231482e-06 4.91704489595e-06
2833.55936943 7.56918717433e-06 7.37256018382e-06
2856.7852659 6.54181895404e-06 6.49848511375e-06
2880.01116237 4.37276210911e-06 4.41551017609e-06
2903.23705884 5.86611355781e-06 5.97647815136e-06
2926.46295531 1.01620554382e-05 1.02163273232e-05
2949.68885178 7.47050734961e-06 7.39080976567e-06
2972.91474825 9.03060553786e-06 8.95692224341e-06
2996.14064472 6.75680873128e-06 6.65983820763e-06
3019.36654119 1.60286246185e-06 1.6178780984e-06
3042.59243766 7.39143689039e-06 7.34560132713e-06
3065.81833413 1.33509669722e-05 1.32466348825e-05
3089.0442306 1.60491914293e-05 1.59591543232e-05
3112.27012707 1.18740669546e-05 1.17635339607e-05
3135.49602355 6.45176704964e-06 6.37528849765e-06
3158.72192002 7.86685333439e-06 7.80928245932e-06
3181.94781649 5.67086633505e-06 5.62207453516e-06
3205.17371296 5.45208355122e-06 5.42167009826e-06
3228.39960943 8.70192631249e-06 8.71626777139e-06
3251.6255059 1.36092342561e-05 1.35744743768e-05
3274.85140237 1.29862394546e-05 1.29265663139e-05
3298.07729884 2.78241765437e-05 2.77550594027e-05
3321.30319531 3.69075795356e-05 3.68268407351e-05
3344.52909178 3.51058041193e-05 3.49815366309e-05
3367.75498825 4.40286386337e-05 4.39380655701e-05
3390.98088472 4.47402971566e-05 4.45958589303e-05
3414.20678119 5.42201327771e-05 5.4056905863e-05
3437.43267766 6.2721853702e-05 6.25854959348e-05
3460.65857413 7.33590167052e-05 7.31968822988e-05
3483.88447061 8.80176311955e-05 8.7860015601e-05
3507.11036708 7.93041502925e-05 7.90947023482e-05
3530.33626355 4.02295658752e-05 4.01465762415e-05
3553.56216002 3.70265610016e-05 3.69733177592e-05
3576.78805649 1.98890362437e-05 1.98036781079e-05
3600.01395296 3.64730711008e-05 3.63588105794e-05
3623.23984943 3.60065243373e-05 3.59343005272e-05
3646.4657459 2.45866312771e-05 2.45312115339e-05
3669.69164237 1.96282164436e-05 1.96025444256e-05
3692.91753884 2.50811346036e-05 2.50514163784e-05
3716.14343531 1.19342615943e-05 1.19266681089e-05
3739.36933178 1.0710064722e-05 1.07051258266e-05
3762.59522825 5.72699967291e-06 5.71827260835e-06
3785.82112472 5.07210830706e-06 5.06194987708e-06
3809.0470212 5.27014198772e-06 5.26299105923e-06
3832.27291767 6.51230394546e-06 6.52019094659e-06
3855.49881414 7.58150990896e-06 7.5808708647e-06
3878.72471061 4.56140179214e-06 4.5530278702e-06
3901.95060708 4.28850706031e-06 4.29379645615e-06
3925.17650355 6.07872251032e-06 6.08713593348e-06
3948.40240002 4.52981909118e-06 4.52922967079e-06
3971.62829649 3.91725636573e-06 3.92647286619e-06
3994.85419296 7.84577575506e-06 7.83526958136e-06
4018.08008943 6.90200090701e-06 6.89679741988e-06
4041.3059859 5.00740071369e-06 5.00491333137e-06
4064.53188237 5.2616406689e-06 5.2642228402e-06
4087.75777884 4.91000424978e-06 4.89672537985e-06
4110.98367531 3.58862987296e-06 3.57899728933e-06
4134.20957179 4.4666734979e-06 4.49161475156e-06
4157.43546826 4.65912354965e-06 4.66723437203e-06
4180.66136473 2.44423954381e-06 2.42593806552e-06
4203.8872612 2.12991207592e-06 2.13403828453e-06
4227.11315767 2.78019381582e-06 2.78269580429e-06
4250.33905414 2.23753277029e-06 2.23613079121e-06
4273.56495061 2.19549690996e-06 2.16465604781e-06
4296.79084708 2.54094526534e-06 2.53525544792e-06
4320.01674355 9.36083123602e-07 9.20531634387e-07
4343.24264002 2.32307577817e-07 2.62732278681e-07
4366.46853649 1.32061659435e-06 1.28700211623e-06
4389.69443296 1.15799877057e-06 1.13574172793e-06
4412.92032943 6.33851626201e-07 6.2411536889e-07
4436.1462259 6.73637381611e-07 6.54871584381e-07
4459.37212238 8.47903930419e-07 8.27326238776e-07
4482.59801885 1.08212346215e-06 1.05348204978e-06
4505.82391532 1.21829606656e-06 1.19792459899e-06
4529.04981179 1.41835947547e-06 1.41376646595e-06
4552.27570826 1.61284951299e-06 1.61676837202e-06
4575.50160473 1.6200184689e-06 1.61685172851e-06
4598.7275012 1.35976313203e-06 1.3919698715e-06
4621.95339767 1.34956664072e-06 1.3675402457e-06
4645.17929414 1.61886021305e-06 1.60133734936e-06
4668.40519061 1.52462119974e-06 1.52797908032e-06
4691.63108708 1.33329149785e-06 1.41907675664e-06
4714.85698355 6.95166917728e-07 7.16040597662e-07
4738.08288002 4.41093046728e-07 3.96240657797e-07
4761.30877649 7.1365345789e-07 6.95850625549e-07
4784.53467297 8.31367612117e-07 8.20577809322e-07
4807.76056944 9.26740072788e-07 9.07305679753e-07
4830.98646591 8.80561816707e-07 8.72026997106e-07
4854.21236238 8.10837494634e-07 8.03386785961e-07
4877.43825885 8.15645086943e-07 8.04356957653e-07
4900.66415532 5.88656414135e-07 6.18123524761e-07
4923.89005179 6.02286123445e-07 5.8351974684e-07
4947.11594826 4.21440973625e-07 3.81092817339e-07
4970.34184473 7.98486857637e-08 8.06814019578e-08
4993.5677412 3.46980005742e-07 3.6499869228e-07
5016.79363767 3.37886521704e-07 3.45018070833e-07
5040.01953414 4.0750559522e-08 4.27622646484e-08
5063.24543061 1.29170923406e-07 1.40448497291e-07
5086.47132708 4.74829677392e-08 7.59838689489e-08
5109.69722355 1.33166807982e-07 1.01735323455e-07
5132.92312003 2.57738415191e-07 2.56961401973e-07
5156.1490165 4.14379902957e-07 4.54107437215e-07
5179.37491297 6.71800980751e-07 6.91177517643e-07
5202.60080944 8.08762214287e-07 8.13885516933e-07
5225.82670591 7.59308232159e-07 7.91000551538e-07
5249.05260238 7.45602124786e-07 7.99323974893e-07
5272.27849885 7.2635497027e-07 7.38470267744e-07
5295.50439532 8.35611645546e-07 8.41319255813e-07
5318.73029179 9.56646715483e-07 9.47502636306e-07
5341.95618826 9.11882012046e-07 9.3902449591e-07
5365.18208473 8.683983887e-07 9.22894705393e-07
5388.4079812 9.13654918582e-07 9.21920519219e-07
5411.63387767 8.76218309432e-07 8.66145086587e-07
5434.85977414 7.52231692131e-07 7.78551880285e-07
5458.08567062 6.48814592495e-07 7.08624725532e-07
5481.31156709 6.15707579804e-07 6.34575151558e-07
5504.53746356 6.20423867351e-07 5.99085789522e-07
5527.76336003 5.17454108925e-07 5.07487188907e-07
5550.9892565 3.8531684265e-07 4.07535777719e-07
5574.21515297 2.37278406249e-07 2.80580116638e-07
5597.44104944 2.18278943129e-07 2.20048539401e-07
5620.66694591 3.23826691241e-07 2.85590966176e-07
5643.89284238 3.1569802898e-07 3.38682801829e-07
5667.11873885 3.67464747726e-07 4.15034556139e-07
5690.34463532 4.78039748543e-07 4.73464803708e-07
5713.57053179 6.58920960458e-07 5.78737806611e-07
5736.79642826 6.60619745874e-07 6.19127433464e-07
5760.02232473 5.89066511782e-07 5.79159807775e-07
5783.24822121 4.65332575357e-07 4.73083225759e-07
5806.47411768 4.17448328442e-07 4.13864084139e-07
5829.70001415 4.30323546302e-07 3.96456543077e-07
5852.92591062 4.80607969317e-07 4.39777597611e-07
5876.15180709 5.58830151652e-07 5.01973947507e-07
5899.37770356 5.00448863486e-07 6.1259238175e-07
5922.60360003 6.26215737116e-07 6.15300223063e-07
5945.8294965 7.0921806668e-07 6.84869753456e-07
5969.05539297 7.41611539639e-07 6.84215170215e-07
5992.28128944 6.31892011522e-07 6.86659560649e-07
6015.50718591 5.78453793555e-07 5.89951311371e-07
6038.73308238 5.29347296872e-07 5.06283756662e-07
6061.95897885 4.46035331106e-07 4.36221699891e-07
6085.18487532 3.80359811491e-07 3.54605904986e-07
6108.4107718 3.01368191008e-07 3.0616136394e-07
6131.63666827 2.2925968731e-07 2.66095786868e-07
6154.86256474 2.92941497593e-07 2.40997205612e-07
6178.08846121 3.36195316023e-07 3.13976486298e-07
6201.31435768 4.41862795603e-07 4.26232743244e-07
