# 1:time 2:Re 3:Im
237.6 -1.50229698722e-09 1.44142962879e-09
240.0 -1.59341192426e-09 2.32877030557e-09
242.4 -1.71965612142e-09 3.04927181138e-09
244.8 -1.90755321216e-09 3.41190427772e-09
247.2 -2.1489478903e-09 3.29761942726e-09
249.6 -2.33644231064e-09 3.12391581159e-09
252.0 -2.24442092559e-09 4.54234342356e-09
254.4 -1.56475140674e-09 9.51766849975e-09
256.8 -1.47825046671e-10 1.31891904853e-08
259.2 1.01543547634e-09 -1.11022625774e-08
261.6 -1.76136455499e-09 -1.15396169423e-07
264.0 -1.37827198203e-08 -3.24458673787e-07
266.4 -3.34478053633e-08 -5.22162418466e-07
268.8 -3.97620540483e-08 -3.92757916041e-07
271.2 3.90754339782e-09 4.69440291529e-07
273.6 1.08161988122e-07 2.28766700579e-06
276.0 1.95756175089e-07 4.37927333939e-06
278.4 1.05051411961e-07 3.98443625717e-06
280.8 -2.44907732511e-07 -2.40994144688e-06
283.2 -6.13574196745e-07 -1.26613271558e-05
285.6 -4.9902322719e-07 -1.62304639699e-05
288.0 2.86166614377e-07 -6.16642304739e-06
290.4 1.12278052089e-06 9.26188158105e-06
292.8 1.04781522138e-06 1.78401917031e-05
295.2 -1.24922530855e-07 1.88262907973e-05
297.6 -1.38860297559e-06 1.53191549902e-05
300.0 -1.47785377588e-06 4.49426830679e-06
302.4 -2.28073520173e-07 -1.30867832881e-05
304.8 1.16576525362e-06 -2.67802009576e-05
307.2 1.40195636156e-06 -2.52462418995e-05
309.6 4.13386794932e-07 -7.63903762264e-06
312.0 -7.32746020206e-07 1.34045067986e-05
314.4 -1.04197729562e-06 2.12649129883e-05
316.8 -4.80375555566e-07 1.25336053412e-05
319.2 2.42111089386e-07 -5.36254024346e-07
321.6 5.38385224684e-07 -7.04263894245e-06
324.0 3.47740473702e-07 -7.16179849044e-06
326.4 -8.90228710099e-08 -4.55057785237e-06
328.8 -3.92631970509e-07 -6.22973332774e-07
331.2 -2.70476906751e-07 2.65365224003e-06
333.6 9.16477438669e-08 3.03957727449e-06
336.0 2.34837687474e-07 1.81176107271e-06
338.4 2.84824980409e-08 1.73287146641e-06
340.8 -2.93976037504e-07 2.52986539846e-06
343.2 -4.60120527453e-07 2.46136489613e-06
345.6 -3.3828567387e-07 1.26057710943e-06
348.0 -7.48898507307e-08 -6.92275521279e-07
350.4 2.68971541922e-08 -2.68705316973e-06
352.8 -9.10887422442e-08 -3.52537455286e-06
355.2 -2.47577145625e-07 -2.99908413152e-06
357.6 -3.84172350102e-07 -1.9350333119e-06
360.0 -5.60743718963e-07 -9.95002972297e-07
362.4 -7.19043685503e-07 -4.56483672622e-07
364.8 -7.36222052824e-07 -2.61968364285e-08
367.2 -6.02676491813e-07 9.18098365983e-07
369.6 -3.95155173135e-07 2.18740824867e-06
372.0 -1.55586721661e-07 2.80696190549e-06
374.4 5.03447292487e-08 2.34903313023e-06
376.8 -1.40032070141e-07 1.31060421869e-06
379.2 -1.58691900042e-06 1.23489456617e-07
381.6 -5.52497498698e-06 -1.21109835225e-06
384.0 -1.32256938385e-05 -2.20762618262e-06
386.4 -2.56491482087e-05 -1.80652159484e-06
388.8 -4.30204835366e-05 2.81346744239e-07
391.2 -6.41094144734e-05 3.43401294899e-06
393.6 -8.52800298353e-05 7.77668886506e-06
396.0 -9.99047251054e-05 1.43922584344e-05
398.4 -9.88506380805e-05 2.30134874375e-05
400.8 -7.23775724973e-05 3.06513113471e-05
403.2 -1.35809219183e-05 3.35440093703e-05
405.6 7.68668400558e-05 3.00555597512e-05
408.0 0.000186626453536 2.0800087349e-05
410.4 0.000292022194864 6.1866011586e-06
412.8 0.000364926886627 -1.44494315948e-05
415.2 0.000382955091095 -4.0197486574e-05
417.6 0.000336231337366 -6.60654944195e-05
420.0 0.000227441969069 -8.42122091926e-05
422.4 6.88704438688e-05 -8.75626673324e-05
424.8 -0.000118187843398 -7.29641553883e-05
427.2 -0.000302389924017 -4.287739945e-05
429.6 -0.000446110449127 -4.62071491146e-06
432.0 -0.000516923258402 3.33400962812e-05
434.4 -0.000500336853468 6.48726125215e-05
436.8 -0.000403962150557 8.54936457749e-05
439.2 -0.000250932893237 8.96741613206e-05
441.6 -7.016092344e-05 7.23824975417e-05
444.0 0.000108645152577 3.49924599936e-05
446.4 0.00025580402995 -1.2221983637e-05
448.8 0.000344889767904 -5.51076414722e-05
451.2 0.000360953360906 -8.21845455171e-05
453.6 0.000308052719303 -8.661051297e-05
456.0 0.000208483740743 -6.62730185393e-05
458.4 9.29232000828e-05 -2.63517785082e-05
460.8 -1.1636561185e-05 1.91779744176e-05
463.2 -8.86649884059e-05 5.32064727475e-05
465.6 -0.000131845040249 6.56721994868e-05
468.0 -0.000141577241284 5.8290444156e-05
470.4 -0.000122626272956 3.96218545384e-05
472.8 -8.38088548619e-05 1.75339611586e-05
475.2 -3.73310116997e-05 -2.94789339922e-06
477.6 4.23529636864e-06 -1.76847621798e-05
480.0 3.21380267769e-05 -2.34238080721e-05
482.4 4.36848187326e-05 -2.03931570206e-05
484.8 4.11841880033e-05 -1.28347712428e-05
487.2 2.93144562614e-05 -5.70513221238e-06
489.6 1.32708848711e-05 -1.21042413973e-06
492.0 -1.92873749134e-06 1.29170916454e-06
494.4 -1.2118552799e-05 2.92710292034e-06
496.8 -1.51638074763e-05 3.75301268103e-06
499.2 -1.17766465739e-05 3.39054870179e-06
501.6 -4.94804269998e-06 2.21104932808e-06
504.0 1.77134541596e-06 1.17091799132e-06
506.4 5.88212755929e-06 7.71664679651e-07
508.8 6.53657438205e-06 8.28558620107e-07
511.2 4.25753254212e-06 1.1027428701e-06
513.6 3.59424435944e-07 1.58411351738e-06
516.0 -3.59873010155e-06 2.20409732312e-06
518.4 -6.28813220818e-06 2.68595026548e-06
520.8 -6.97808828041e-06 2.75297244212e-06
523.2 -5.6913112664e-06 2.35097333013e-06
525.6 -3.07754334711e-06 1.64616656842e-06
528.0 -6.00372191787e-08 8.51236442133e-07
530.4 2.55808503186e-06 1.07223264042e-07
532.8 4.31786946866e-06 -4.26083345191e-07
535.2 5.0936222133e-06 -4.95407418742e-07
537.6 4.97125196502e-06 1.31559163152e-08
540.0 4.18182624799e-06 7.95277195259e-07
542.4 3.09047196047e-06 1.28139117942e-06
544.8 2.09327167494e-06 1.13120375654e-06
547.2 1.39991165305e-06 5.45185447242e-07
549.6 9.10361115194e-07 6.72009104898e-08
552.0 3.61006067317e-07 6.92747672866e-08
554.4 -3.84502356907e-07 4.80323171774e-07
556.8 -1.20941220185e-06 1.0121562238e-06
559.2 -1.89606877615e-06 1.47715429944e-06
561.6 -2.33668686423e-06 1.80518195722e-06
564.0 -2.55128054398e-06 1.91277503033e-06
566.4 -2.54501082158e-06 1.7303164599e-06
568.8 -2.24231770601e-06 1.35885185783e-06
571.2 -1.58597840113e-06 1.05862812486e-06
573.6 -6.35604686211e-07 9.76072109774e-07
576.0 4.47719050184e-07 9.31346092671e-07
578.4 1.44631261367e-06 5.51497503308e-07
580.8 2.11295607132e-06 -3.18989111898e-07
583.2 2.25370920704e-06 -1.28288336098e-06
585.6 1.85912726358e-06 -1.66042846161e-06
588.0 1.1419055769e-06 -1.22489468546e-06
590.4 4.06071251323e-07 -3.70994100245e-07
592.8 -1.43818334049e-07 3.81649405365e-07
595.2 -4.89012529239e-07 6.50318794994e-07
597.6 -7.28801068536e-07 3.14107057596e-07
600.0 -9.6848039849e-07 -3.19213937755e-07
602.4 -1.2725982012e-06 -9.27180558736e-07
604.8 -1.62098238253e-06 -1.50544542939e-06
607.2 -1.83045523671e-06 -1.78961997145e-06
609.6 -1.5952751817e-06 -1.13632536901e-06
612.0 -6.8478091081e-07 4.86044512982e-07
614.4 8.71359110241e-07 2.04108244336e-06
616.8 2.73530644101e-06 2.19896419177e-06
619.2 4.42862961132e-06 5.06405686469e-07
621.6 5.65081084896e-06 -1.90046985395e-06
624.0 6.38974057968e-06 -2.98011360827e-06
626.4 6.66756946383e-06 -1.69127868009e-06
628.8 6.31211697871e-06 9.32509113346e-07
631.2 5.1038775899e-06 2.76774247108e-06
633.6 3.1354871459e-06 2.46348536152e-06
636.0 9.5404520075e-07 3.8137820222e-07
638.4 -7.64048323766e-07 -2.0051806154e-06
640.8 -1.74531630724e-06 -3.3797809075e-06
643.2 -2.2709428585e-06 -3.28270082037e-06
645.6 -2.77705912431e-06 -2.06059128982e-06
648.0 -3.39537310833e-06 -5.30258451777e-07
650.4 -3.91664639319e-06 4.97860833441e-07
652.8 -4.10032852194e-06 6.48886165922e-07
655.2 -3.91238356638e-06 4.57392732321e-08
657.6 -3.44557062532e-06 -8.94517497519e-07
660.0 -2.68660571741e-06 -1.69590827628e-06
662.4 -1.47199502624e-06 -2.0806413705e-06
664.8 2.90540727789e-07 -2.14059719965e-06
667.2 2.40343857736e-06 -2.21354239814e-06
669.6 4.41861474298e-06 -2.50454314189e-06
672.0 5.89568321499e-06 -2.81328227149e-06
674.4 6.61660585872e-06 -2.72324772077e-06
676.8 6.56013707311e-06 -2.08787632446e-06
679.2 5.73256530243e-06 -1.24505431475e-06
681.6 4.10534092136e-06 -7.45470698985e-07
684.0 1.73285579428e-06 -9.11454935713e-07
686.4 -1.08776790287e-06 -1.5879222572e-06
688.8 -3.78827440712e-06 -2.20462610211e-06
691.2 -5.73225181657e-06 -2.11764719829e-06
693.6 -6.54405575187e-06 -1.10043469799e-06
696.0 -6.27275688143e-06 3.57273064757e-07
698.4 -5.24863551804e-06 1.33718429516e-06
700.8 -3.80551350486e-06 1.30007659775e-06
703.2 -2.13169951048e-06 5.76408301402e-07
705.6 -3.40729765596e-07 -1.6454328564e-07
708.0 1.38471081019e-06 -7.00272581158e-07
710.4 2.77759992091e-06 -1.21053821843e-06
712.8 3.60642778754e-06 -1.82583865343e-06
715.2 3.78396660848e-06 -2.49155569463e-06
717.6 3.3804445037e-06 -3.01277972592e-06
720.0 2.55594294722e-06 -3.16210369707e-06
722.4 1.47078507698e-06 -2.8551649477e-06
724.8 2.48626693616e-07 -2.21512040915e-06
727.2 -9.89118084936e-07 -1.47842923971e-06
729.6 -2.08876660665e-06 -8.0358473006e-07
732.0 -2.89308134898e-06 -1.1684876564e-07
734.4 -3.30291791999e-06 7.74580322427e-07
736.8 -3.30241632925e-06 1.86118837549e-06
739.2 -2.93761064198e-06 2.78973328829e-06
741.6 -2.3022713544e-06 3.09273391144e-06
744.0 -1.55831714171e-06 2.58318515229e-06
746.4 -9.23788747722e-07 1.54714727441e-06
748.8 -5.59097662397e-07 4.90471073612e-07
751.2 -4.33514578637e-07 -3.04025799879e-07
753.6 -3.33133249155e-07 -7.99895126023e-07
756.0 -2.87574926686e-08 -8.40536582617e-07
758.4 5.40038777338e-07 -1.9507079212e-07
760.8 1.19755322626e-06 8.15253157522e-07
763.2 1.60138955056e-06 1.16949360522e-06
765.6 1.4016263151e-06 2.03819764706e-07
768.0 4.41124865526e-07 -1.22953157684e-06
770.4 -1.09843416072e-06 -1.31036240929e-06
772.8 -2.76289060969e-06 6.53425973728e-07
775.2 -4.1127605477e-06 3.06181148261e-06
777.6 -4.95445688866e-06 3.50246683674e-06
780.0 -5.26652219504e-06 1.33763724643e-06
782.4 -4.97127219876e-06 -1.6067756138e-06
784.8 -3.92184855087e-06 -2.90111200119e-06
787.2 -2.16589876044e-06 -1.62599438258e-06
789.6 -1.22812235116e-07 1.28208338376e-06
792.0 1.61750044455e-06 4.09617801116e-06
794.4 2.68764224276e-06 5.40431999708e-06
796.8 3.11576559417e-06 4.68937539156e-06
799.2 3.15342197564e-06 2.47315656682e-06
801.6 3.00037890862e-06 -3.27444760389e-08
804.0 2.68895279477e-06 -1.72306283413e-06
806.4 2.14752074005e-06 -2.21483202429e-06
808.8 1.31045460147e-06 -1.71547490865e-06
811.2 1.90284988639e-07 -4.81591908995e-07
813.6 -1.10251594347e-06 1.34233675839e-06
816.0 -2.38603412354e-06 3.39532539122e-06
818.4 -3.43946882298e-06 4.95517116884e-06
820.8 -4.02652107565e-06 5.4122095102e-06
823.2 -3.97647250099e-06 4.88891810717e-06
825.6 -3.32121851968e-06 4.18662599041e-06
828.0 -2.31917795681e-06 3.95585382678e-06
830.4 -1.25717822959e-06 3.9615420289e-06
832.8 -1.95006515478e-07 3.3259048244e-06
835.2 1.06240602952e-06 1.54160397598e-06
837.6 2.68418220834e-06 -8.58515599055e-07
840.0 4.48059438741e-06 -2.6968203482e-06
842.4 5.87963730555e-06 -3.14407445173e-06
844.8 6.25918942668e-06 -2.28959694046e-06
847.2 5.31388750496e-06 -8.83113356629e-07
849.6 3.20079854225e-06 3.1465047702e-07
852.0 4.76575788405e-07 1.02399843766e-06
854.4 -2.12751437977e-06 1.52640046327e-06
856.8 -4.03183095233e-06 2.23890057163e-06
859.2 -4.99921817095e-06 3.11348503701e-06
861.6 -5.03121449751e-06 3.64844081965e-06
864.0 -4.17663784617e-06 3.54427457938e-06
866.4 -2.52754397623e-06 2.98538258446e-06
868.8 -3.50956700815e-07 2.23716212063e-06
871.2 1.88716066322e-06 1.30574314523e-06
873.6 3.69548367806e-06 -2.49635002469e-10
876.0 4.78669251709e-06 -1.71432455281e-06
878.4 5.1459262217e-06 -3.35232070294e-06
880.8 4.88061049722e-06 -4.21023174134e-06
883.2 4.0660932595e-06 -4.09627419815e-06
885.6 2.8012702444e-06 -3.36550880774e-06
888.0 1.34302509267e-06 -2.33738608168e-06
890.4 4.5980449666e-08 -1.06688363415e-06
892.8 -8.64322388015e-07 4.32189696393e-07
895.2 -1.41818120688e-06 1.84547233692e-06
897.6 -1.80072580143e-06 2.38785788688e-06
900.0 -2.12771123062e-06 1.38760575042e-06
902.4 -2.28495658765e-06 -6.27203407084e-07
904.8 -1.9763403545e-06 -1.96435026294e-06
907.2 -9.81571802513e-07 -1.47947968441e-06
909.6 5.76255738016e-07 1.31335599932e-08
912.0 2.22606056425e-06 5.42580750314e-07
914.4 3.48024324122e-06 -7.90750874633e-07
916.8 4.21911836568e-06 -2.70559053007e-06
919.2 4.70116078123e-06 -3.116049379e-06
921.6 5.13965561563e-06 -1.44690452878e-06
924.0 5.34025882091e-06 7.81695221952e-07
926.4 4.86302595749e-06 1.54105272988e-06
928.8 3.51181730068e-06 1.2541022837e-07
931.2 1.56779456546e-06 -2.452336433e-06
933.6 -4.37419419301e-07 -4.4597042104e-06
936.0 -2.06279075772e-06 -4.6894376764e-06
938.4 -3.05669652884e-06 -3.08520962909e-06
940.8 -3.2773340565e-06 -6.44700592257e-07
943.2 -2.70120974858e-06 1.22720960861e-06
945.6 -1.54137359946e-06 1.5600104173e-06
948.0 -2.48227902432e-07 3.40668444546e-07
950.4 7.16358313943e-07 -1.57869352229e-06
952.8 1.14453267759e-06 -3.13212572962e-06
955.2 1.12510973961e-06 -3.78333598232e-06
957.6 8.51564583388e-07 -3.73248258337e-06
960.0 4.36661478777e-07 -3.51524273756e-06
962.4 -9.22347392104e-08 -3.50868482491e-06
964.8 -6.80133814642e-07 -3.71684711551e-06
967.2 -1.16798458321e-06 -3.82023129929e-06
969.6 -1.34682634002e-06 -3.38746510669e-06
972.0 -1.12463555851e-06 -2.18562818271e-06
974.4 -6.56217355003e-07 -4.29421299241e-07
976.8 -2.77782302089e-07 1.24656753843e-06
979.2 -2.78285913826e-07 2.11005104573e-06
981.6 -6.99598347126e-07 1.76216346814e-06
984.0 -1.29636621589e-06 4.66858593327e-07
986.4 -1.65192300328e-06 -8.99271230286e-07
988.8 -1.40667383968e-06 -1.49174488037e-06
991.2 -5.12059871893e-07 -1.31848660796e-06
993.6 6.85502136121e-07 -1.26232587252e-06
996.0 1.67186204526e-06 -2.06357519634e-06
998.4 2.12407604003e-06 -3.39317189996e-06
1000.8 2.02633341475e-06 -4.13470797971e-06
1003.2 1.45781481421e-06 -3.50183322265e-06
1005.6 3.98068814671e-07 -1.71509528018e-06
1008.0 -1.15726967691e-06 3.43370958234e-07
1010.4 -2.94985072946e-06 1.95293005151e-06
1012.8 -4.46664054475e-06 3.00986948005e-06
1015.2 -5.24498999123e-06 3.78363168266e-06
1017.6 -5.13517143761e-06 4.34266849902e-06
1020.0 -4.28059230736e-06 4.32801805866e-06
1022.4 -2.94596278414e-06 3.33742254961e-06
1024.8 -1.41541245279e-06 1.4372586431e-06
1027.2 3.94250231307e-08 -7.92604085965e-07
1029.6 1.22726209941e-06 -2.61163639435e-06
1032.0 2.09516870017e-06 -3.37487420887e-06
1034.4 2.64929023965e-06 -2.62779940131e-06
1036.8 2.79931563528e-06 -4.69650958236e-07
1039.2 2.35919234046e-06 1.96178024093e-06
1041.6 1.26668747932e-06 2.96585431117e-06
1044.0 -2.33832642309e-07 1.9407316725e-06
1046.4 -1.70502583103e-06 3.40912167244e-07
1048.8 -2.83606634263e-06 2.31701048033e-07
1051.2 -3.62427826598e-06 1.85204042405e-06
1053.6 -4.23755416807e-06 3.27583767352e-06
1056.0 -4.73818153415e-06 2.70154084204e-06
1058.4 -4.97286482823e-06 5.15359241163e-07
1060.8 -4.71234177224e-06 -1.24724729438e-06
1063.2 -3.8534061254e-06 -1.02456599769e-06
1065.6 -2.47511882729e-06 1.07578338655e-06
1068.0 -7.56171273115e-07 3.7100305048e-06
1070.4 1.07171355815e-06 5.2795419348e-06
1072.8 2.66870405286e-06 4.75744637913e-06
1075.2 3.59430054017e-06 2.34385521568e-06
1077.6 3.52269289021e-06 -5.04343013879e-07
1080.0 2.52437357734e-06 -2.09791325565e-06
1082.4 1.10156244984e-06 -1.77138416856e-06
1084.8 -1.35607566944e-07 -1.01750469187e-07
1087.2 -8.86111499796e-07 1.92387872478e-06
1089.6 -1.27321548057e-06 3.69864101224e-06
1092.0 -1.57100803182e-06 5.01568682126e-06
1094.4 -1.85790922172e-06 5.69480947972e-06
1096.8 -1.9361046571e-06 5.58865826808e-06
1099.2 -1.52582786809e-06 4.9121462551e-06
1101.6 -4.96485960052e-07 4.13401733149e-06
1104.0 1.03979072218e-06 3.36234726396e-06
1106.4 2.76886966114e-06 2.14588652676e-06
1108.8 4.28474604678e-06 2.04431756446e-07
1111.2 5.22047874417e-06 -1.79610927114e-06
1113.6 5.34887505175e-06 -2.65648266694e-06
1116.0 4.61437706409e-06 -1.93270424711e-06
1118.4 3.10033698454e-06 -4.50748459825e-07
1120.8 9.8056108506e-07 6.01930565023e-07
1123.2 -1.46825421706e-06 8.10304355329e-07
1125.6 -3.7922856429e-06 6.56228389155e-07
1128.0 -5.38237201775e-06 8.16552322347e-07
1130.4 -5.72895880556e-06 1.55734663948e-06
1132.8 -4.75898981576e-06 2.6562380033e-06
1135.2 -2.90151385429e-06 3.6323392236e-06
1137.6 -7.59310834698e-07 3.96792492274e-06
1140.0 1.28552784306e-06 3.28168691321e-06
1142.4 3.12687907698e-06 1.54956789304e-06
1144.8 4.67639376525e-06 -7.84569344782e-07
1147.2 5.68039869956e-06 -3.07098626445e-06
1149.6 5.84943865569e-06 -4.85507257778e-06
1152.0 5.12873439444e-06 -5.90600051436e-06
1154.4 3.7855123225e-06 -5.95049972914e-06
1156.8 2.23408528193e-06 -4.69713556998e-06
1159.2 8.09673970947e-07 -2.26599189349e-06
1161.6 -3.19827363023e-07 5.8537860665e-07
1164.0 -1.13015890818e-06 2.85218496442e-06
1166.4 -1.69951345448e-06 3.83336886434e-06
1168.8 -2.13537492729e-06 3.24533302018e-06
1171.2 -2.43374193742e-06 1.16641923553e-06
1173.6 -2.39934063281e-06 -1.64466362358e-06
1176.0 -1.80407574984e-06 -3.61004456998e-06
1178.4 -6.73656189539e-07 -3.39172533777e-06
1180.8 6.55213490142e-07 -1.44853637615e-06
1183.2 1.82233695298e-06 7.67796546206e-08
1185.6 2.74347461445e-06 -4.26530686703e-07
1188.0 3.57112290605e-06 -2.23705077012e-06
1190.4 4.39445282638e-06 -3.17603683833e-06
1192.8 5.04738932954e-06 -2.07859273372e-06
1195.2 5.22079961202e-06 3.60803833686e-08
1197.6 4.71879258298e-06 1.14665773001e-06
1200.0 3.57799616089e-06 1.70347344464e-07
1202.4 1.96712741452e-06 -2.24974200851e-06
1204.8 5.74351855423e-08 -4.43932810644e-06
1207.2 -1.92172505111e-06 -4.95364399166e-06
1209.6 -3.52987296514e-06 -3.47163732189e-06
1212.0 -4.19745864577e-06 -8.85795897209e-07
1214.4 -3.63068222378e-06 1.38131847777e-06
1216.8 -2.14157076829e-06 2.2826324296e-06
1219.2 -4.85690097184e-07 1.58968525755e-06
1221.6 6.75450029383e-07 -2.19789289736e-07
1224.0 1.16540841943e-06 -2.30337746292e-06
1226.4 1.21446520911e-06 -3.88075103897e-06
1228.8 1.10019898739e-06 -4.61110433354e-06
1231.2 9.1640744204e-07 -4.64723785019e-06
1233.6 6.23594613015e-07 -4.37846679651e-06
1236.0 2.04365208665e-07 -4.14633026682e-06
1238.4 -2.65249094247e-07 -4.04297449761e-06
1240.8 -6.4750050847e-07 -3.78840171836e-06
1243.2 -8.30798695137e-07 -2.86556488733e-06
1245.6 -8.31537005334e-07 -1.01728689335e-06
1248.0 -8.29307411378e-07 1.27895953493e-06
1250.4 -1.05618101973e-06 2.93892646867e-06
1252.8 -1.57789491504e-06 3.05551606471e-06
1255.2 -2.14380901914e-06 1.67367773312e-06
1257.6 -2.28841343597e-06 -2.06174632166e-07
1260.0 -1.67058059032e-06 -1.44868905314e-06
1262.4 -3.79171664172e-07 -1.66782111888e-06
1264.8 1.08896487799e-06 -1.40551773635e-06
1267.2 2.17203035522e-06 -1.55449109849e-06
1269.6 2.58690598523e-06 -2.52791035784e-06
1272.0 2.37954418711e-06 -3.78905717756e-06
1274.4 1.71519856147e-06 -4.21685902264e-06
1276.8 6.86198377062e-07 -3.11843290039e-06
1279.2 -6.76000916752e-07 -8.80288237606e-07
1281.6 -2.25551448389e-06 1.44474405628e-06
1284.0 -3.76145702707e-06 3.08437990907e-06
1286.4 -4.8009211885e-06 3.98485558181e-06
1288.8 -5.0759682845e-06 4.41289110767e-06
1291.2 -4.55389292295e-06 4.37188415648e-06
1293.6 -3.47465970856e-06 3.62117528334e-06
1296.0 -2.20082292482e-06 2.17089162124e-06
1298.4 -1.02734494426e-06 4.19490695341e-07
1300.8 -5.96587391779e-08 -1.23078991039e-06
1303.2 7.75799577246e-07 -2.52819348595e-06
1305.6 1.57640697785e-06 -3.0400766846e-06
1308.0 2.27393441956e-06 -2.15097448201e-06
1310.4 2.60755986498e-06 1.25078780745e-07
1312.8 2.32168432731e-06 2.51105310102e-06
1315.2 1.40073772364e-06 3.32789492114e-06
1317.6 1.02740265095e-07 2.2952737064e-06
1320.0 -1.22760998631e-06 9.96058864001e-07
1322.4 -2.3709956589e-06 1.07918971655e-06
