# 1:freq 2:Re 3:Im
23.2258964707 4.6799886812e-08 4.46574077272e-08
46.4517929414 3.83550632889e-08 3.2494509881e-08
69.6776894121 3.93094403283e-08 3.43473264794e-08
92.9035858828 3.97358774541e-08 3.50634567767e-08
116.129482354 4.1117052408e-08 4.08177897339e-08
139.355378824 3.99439793978e-08 4.39730040487e-08
162.581275295 3.99531653003e-08 4.55998433913e-08
185.807171766 4.19099288357e-08 5.31025553003e-08
209.033068236 4.12933220062e-08 6.26119177281e-08
232.258964707 4.18860158201e-08 6.64291173155e-08
255.484861178 3.96643051754e-08 6.91562699863e-08
278.710757648 4.38277920409e-08 8.14509422447e-08
301.936654119 3.55924732591e-08 7.53952973258e-08
325.16255059 4.94806753607e-08 7.97420514612e-08
348.388447061 4.48279862625e-08 8.16226737119e-08
371.614343531 4.62102770456e-08 7.58707531258e-08
394.840240002 6.18183317171e-08 7.32671823681e-08
418.066136473 6.81218672662e-08 8.52329577618e-08
441.292032943 5.88894044042e-08 1.15116691245e-07
464.517929414 8.38045019088e-08 1.44028494712e-07
487.743825885 8.14198705016e-08 2.02724174395e-07
510.969722355 6.00728720532e-08 3.04200096449e-07
534.195618826 8.32678041231e-08 3.64970829778e-07
557.421515297 6.19758333533e-08 3.89982411132e-07
580.647411768 3.42863827835e-08 5.43605312996e-07
603.873308238 2.86832767436e-08 7.38234126682e-07
627.099204709 2.98856938959e-08 1.01162983259e-06
650.32510118 1.20422398217e-07 1.33314892437e-06
673.55099765 2.36006132182e-07 1.71004832217e-06
696.776894121 3.17543403155e-07 2.11760457761e-06
720.002790592 3.97430283753e-07 2.64100065073e-06
743.228687063 4.72034511777e-07 3.20964284597e-06
766.454583533 4.87666293836e-07 3.68193455881e-06
789.680480004 3.85930334943e-07 4.06639097634e-06
812.906376475 2.80415847264e-07 4.11090027618e-06
836.132272945 5.11701811427e-07 3.3430732552e-06
859.358169416 4.46511253647e-07 2.7400733437e-06
882.584065887 4.50028767445e-07 2.14952167163e-06
905.809962357 2.99393784082e-07 2.1327716818e-06
929.035858828 2.98093222171e-07 2.55315710227e-06
952.261755299 2.79742160918e-07 2.6143962555e-06
975.48765177 3.50732910224e-07 2.28236947301e-06
998.71354824 4.39506659705e-07 2.19603124371e-06
1021.93944471 2.43950828101e-07 2.48652055068e-06
1045.16534118 1.60183268895e-07 2.34568838928e-06
1068.39123765 9.22845461953e-07 1.49986341807e-06
1091.61713412 8.73935041181e-07 1.34585018169e-06
1114.84303059 6.65075446904e-07 2.55820673472e-06
1138.06892706 8.73794694845e-07 2.66364705078e-06
1161.29482354 6.34412612176e-07 9.9758051987e-07
1184.52072001 5.69007194305e-06 6.05557596667e-06
1207.74661648 6.53709299804e-06 6.87595170814e-06
1230.97251295 6.88681224638e-07 2.40762661452e-06
1254.19840942 5.46677090879e-07 1.91316132393e-06
1277.42430589 8.76002765733e-07 2.04886200933e-06
1300.65020236 3.4271557163e-07 1.46422784041e-06
1323.87609883 5.42807306595e-07 1.59990342077e-06
1347.1019953 4.49629338802e-07 1.34669164577e-06
1370.32789177 9.30234141755e-08 1.09020888926e-06
1393.55378824 2.38696758973e-07 8.71488963674e-07
1416.77968471 1.26643798526e-07 9.8673641953e-07
1440.00558118 2.05781395414e-07 1.23876026973e-06
1463.23147765 1.81310568668e-07 1.28978730173e-06
1486.45737413 2.8840762928e-07 9.13892780954e-07
1509.6832706 3.68211644402e-07 7.91569901817e-07
1532.90916707 1.6411368502e-07 1.04959700935e-06
1556.13506354 2.22949924154e-07 1.03155537725e-06
1579.36096001 3.06549964966e-07 9.93438836474e-07
1602.58685648 1.50205289322e-07 1.07628284315e-06
1625.81275295 9.9379530525e-08 1.1941119099e-06
1649.03864942 1.70181642334e-07 1.27070502085e-06
1672.26454589 7.55712151709e-08 1.31052446854e-06
1695.49044236 2.31318465348e-07 1.5139522888e-06
1718.71633883 2.49643838578e-07 1.45594444793e-06
1741.9422353 2.34986731899e-07 1.4260964667e-06
1765.16813177 3.89610551503e-07 1.50996390023e-06
1788.39402824 5.01669711659e-07 1.41221771872e-06
1811.61992471 4.15761199087e-07 1.3453151329e-06
1834.84582119 4.89391876493e-07 1.18622455262e-06
1858.07171766 4.74388429895e-07 1.11069766115e-06
1881.29761413 4.22575231617e-07 1.07315136589e-06
1904.5235106 2.81494883803e-07 1.07358658897e-06
1927.74940707 3.1549155681e-07 7.19745019477e-07
1950.97530354 2.80464715529e-07 7.03985130803e-07
1974.20120001 1.79390722853e-07 6.01834431302e-07
1997.42709648 1.14434090037e-07 5.80646677628e-07
2020.65299295 2.11944210862e-07 5.85081561642e-07
2043.87888942 2.01964326964e-07 3.33666607972e-07
2067.10478589 2.35802957223e-07 6.57198198945e-07
2090.33068236 1.73057866209e-07 7.67977822946e-07
2113.55657883 2.12909553143e-07 6.91273980951e-07
2136.7824753 1.74904234312e-07 8.05438854704e-07
2160.00837178 2.1592569159e-07 4.80913388906e-07
2183.23426825 2.23838599407e-07 4.65509093239e-07
2206.46016472 2.6334833483e-07 2.39736562214e-07
2229.68606119 1.43405900667e-07 5.80098827246e-07
2252.91195766 1.06006670183e-07 5.91972783308e-07
2276.13785413 1.80147951106e-07 3.26482708135e-07
2299.3637506 1.26643854366e-07 6.70794440468e-07
2322.58964707 2.54191171645e-07 1.66932674682e-06
2345.81554354 5.78707920086e-07 3.04870391945e-06
2369.04144001 4.69357423183e-07 2.1131080499e-06
2392.26733648 2.44589702322e-07 1.96558660837e-06
2415.49323295 2.00078836753e-07 1.79544086616e-06
2438.71912942 2.52764923491e-07 2.01196594015e-06
2461.94502589 4.48520182833e-07 1.31969272378e-06
2485.17092237 4.61956247265e-07 1.50767660031e-06
2508.39681884 5.26965268251e-07 1.21536127911e-06
2531.62271531 5.67208006833e-07 7.89091200678e-07
2554.84861178 5.38604462195e-07 8.32155245936e-07
2578.07450825 6.50599164339e-07 5.68092461857e-07
2601.30040472 6.94941098646e-07 4.06363397241e-07
2624.52630119 7.22386688515e-07 2.80629606288e-07
2647.75219766 7.19723084026e-07 3.50477976743e-07
2670.97809413 6.49301067115e-07 4.8556039096e-07
2694.2039906 6.34587881859e-07 5.90188872453e-07
2717.42988707 3.74011571959e-07 3.53610647926e-07
2740.65578354 3.19965509678e-07 5.13316727595e-07
2763.88168001 3.64250476679e-07 5.28338114659e-07
2787.10757648 3.34915108314e-07 5.49382217603e-07
2810.33347296 4.35116454792e-07 5.64411223366e-07
2833.55936943 3.75049081007e-07 3.51925036113e-07
2856.7852659 3.73550384802e-07 2.65889285817e-07
2880.01116237 2.9241316123e-07 1.51497696807e-07
2903.23705884 2.83497229776e-07 5.68531668584e-08
2926.46295531 1.54165324655e-07 1.46137337784e-07
2949.68885178 1.27187854303e-07 2.06484246811e-07
2972.91474825 6.75347138903e-08 2.00217641563e-07
2996.14064472 1.72890080388e-07 1.6348908452e-07
3019.36654119 1.34646867211e-07 8.48669639919e-08
3042.59243766 8.87470046716e-08 1.23070761528e-07
3065.81833413 1.46191865149e-07 3.75297534697e-08
3089.0442306 6.86817292835e-08 1.97209426752e-07
3112.27012707 8.59086857484e-08 1.37751775068e-07
3135.49602355 1.21668713012e-07 1.92486650084e-07
3158.72192002 1.57643768794e-07 1.90254976467e-07
3181.94781649 2.319422473e-07 2.00372459227e-07
3205.17371296 2.78852682152e-07 2.26333755422e-07
3228.39960943 2.14545374686e-07 2.27631093896e-07
3251.6255059 1.56392386583e-07 1.65482469735e-07
3274.85140237 3.77262393544e-07 3.33632060007e-07
3298.07729884 4.54545184306e-07 2.400485474e-07
3321.30319531 3.07135244122e-07 3.3592389286e-07
3344.52909178 2.14962695477e-07 2.32687162767e-07
3367.75498825 2.57089108811e-07 2.21125381653e-07
3390.98088472 1.86986989856e-07 3.34890235281e-07
3414.20678119 1.92342393381e-07 1.87018659012e-07
3437.43267766 4.53245991671e-08 7.74277748422e-08
