# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
0.0 0.0 0.0 -0.0 0.549022848846 0.0 0.0 0.0 0.0
2.4 1.54890915512e-21 -1.93069466024e-21 0.894681987513 0.196545474082 1.07298497642e-46 1.28758197171e-46 3.15925076726e-45 3.79110092072e-45
4.8 1.53561416434e-12 -2.11777716323e-12 0.943418275591 0.0207525734475 1.25675948447e-28 1.50811138137e-28 3.68661062058e-27 4.4239327447e-27
7.2 1.40070667483e-09 -2.15433563476e-09 0.994294340061 0.021655121482 1.26956583885e-22 1.52348202284e-22 3.71050654057e-21 4.45261669655e-21
9.6 3.91910369076e-08 -6.79067888381e-08 1.0473628587 0.0225754749626 1.23479358735e-19 1.48479926585e-19 3.59570982012e-18 4.32375700868e-18
12.0 2.69331292681e-07 -5.32667096988e-07 1.10265661988 0.0235042429012 7.45794411562e-18 9.24618809582e-18 2.16382030112e-16 2.68297044927e-16
14.4 9.06517232621e-07 -2.08222291637e-06 1.16018322463 0.0244297898361 1.12177303171e-16 1.52808484839e-16 3.24270256737e-15 4.41919856191e-15
16.8 1.99930007378e-06 -5.46223498994e-06 1.2199196111 0.0253382412245 7.61988786587e-16 1.20180779255e-15 2.19445323095e-14 3.46438804141e-14
19.2 3.31750043499e-06 -1.11582877147e-05 1.28180678251 0.0262136734069 3.14768740687e-15 5.8934192247e-15 9.03038279086e-14 1.69341912676e-13
21.6 4.41361906477e-06 -1.92794122018e-05 1.34574524345 0.0270385334025 9.32886022665e-15 2.08652763849e-14 2.66578348024e-13 5.97600523795e-13
24.0 4.75362472578e-06 -2.9605898478e-05 1.41159174284 0.0277943150646 2.19043432318e-14 5.83451205351e-14 6.23353837372e-13 1.66551914627e-12
26.4 3.83201549313e-06 -4.16995945435e-05 1.47915795576 0.0284624856669 4.34009390028e-14 1.36711459217e-13 1.22975050772e-12 3.88924436039e-12
28.8 1.2426475903e-06 -5.50124156883e-05 1.54821167404 0.0290256128645 7.56829154763e-14 2.79612084592e-13 2.13457084288e-12 7.9264299811e-12
31.2 -3.29124707207e-06 -6.89688945237e-05 1.61848089751 0.0294685934392 1.19581462249e-13 5.13929337861e-13 3.3560262579e-12 1.4515146502e-11
33.6 -9.91489807134e-06 -8.30201691966e-05 1.68966092255 0.0297798440852 1.74790636556e-13 8.67175856426e-13 4.87922522326e-12 2.43974482794e-11
36.0 -1.86554310451e-05 -9.6674810888e-05 1.76142414912 0.0299522944207 2.39977361749e-13 1.36489745439e-12 6.65978845791e-12 3.82442646968e-11
38.4 -2.94421762176e-05 -0.000109513305967 1.83343193577 0.0299840337819 3.13019605171e-13 2.02849381469e-12 8.63104781953e-12 5.65932682298e-11
40.8 -4.21285175413e-05 -0.000121191995672 1.90534751127 0.0298785086853 3.91293163653e-13 2.87366913728e-12 1.07125265275e-11 7.98055574461e-11
43.2 -5.65124119855e-05 -0.000131440732489 1.97684877746 0.0296442387809 4.71950811708e-13 3.90956190772e-12 1.28180880891e-11 1.08042294986e-10
45.6 -7.2354275655e-05 -0.000140057134042 2.04763985742 0.0292940982764 5.52160466895e-13 5.13849544204e-12 1.48628330911e-11 1.41259400402e-10
48.0 -8.93918425e-05 -0.00014689927466 2.11746044919 0.0288442769379 6.29288942734e-13 6.55623473359e-12 1.6768370664e-11 1.79216844908e-10
50.4 -0.000107352082896 -0.000151877932173 2.18609238672 0.0283130740025 7.01028876674e-13 8.15261611688e-12 1.84664405178e-11 2.21498618326e-10
52.8 -0.000125960493376 -0.000154949030593 2.2533632044 0.0277196832224 7.65475299258e-13 9.912421128e-12 1.99010619697e-11 2.67539621311e-10
55.2 -0.00014494814729 -0.000156106616551 2.31914686619 0.0270831022411 8.21159499536e-13 1.18163828866e-11 2.10294755964e-11 3.16656266391e-10
57.6 -0.000164056898067 -0.000155376521409 2.38336209515 0.026421255822 8.67051069275e-13 1.38422355691e-11 2.18221535255e-11 3.68078221337e-10
60.0 -0.000183043092046 -0.000152810751172 2.44596889413 0.025750373863 9.0253570161e-13 1.59657396942e-11 2.2262149705e-11 4.20979385214e-10
62.4 -0.000201680099191 -0.000148482584587 2.5069638897 0.025084622891 9.27378123326e-13 1.81616362841e-11 2.23439976858e-11 4.74506762082e-10
64.8 -0.000219759919361 -0.000142482328003 2.56637508401 0.0244359597667 9.41674775579e-13 2.04044997628e-11 2.20723579208e-11 5.2780638881e-10
67.2 -0.000237094074558 -0.000134913661587 2.62425649658 0.0238141603552 9.45802982963e-13 2.2669473073e-11 2.14605228959e-11 5.8004584579e-10
69.6 -0.000253513956459 -0.000125890507858 2.68068305371 0.0232269715794 9.40368297042e-13 2.49328786091e-11 2.05289200625e-11 6.30433177341e-10
72.0 -0.000268870763695 -0.000115534355968 2.73574596016 0.0226803391351 9.26154612537e-13 2.71727061005e-11 1.93036352903e-11 6.78232243764e-10
74.4 -0.000283035134841 -0.000103971980397 2.78954868156 0.0221786720376 9.04076633745e-13 2.93689835961e-11 1.78150622215e-11 7.22774680778e-10
76.8 -0.000295896559743 -9.13334987323e-05 2.84220358594 0.0217251147431 8.75137925101e-13 3.15040410667e-11 1.60966376986e-11 7.63468720682e-10
79.2 -0.000307362633729 -7.77507206166e-05 2.89382923233 0.0213218068796 8.40392878222e-13 3.35626780307e-11 1.41837559012e-11 7.99805193002e-10
81.6 -0.00031735820434 -6.33557460324e-05 2.94454825896 0.0209701188782 8.00914990561e-13 3.55322474732e-11 1.21127767021e-11 8.31361032126e-10
84.0 -0.000325824448357 -4.82797769108e-05 2.99448580294 0.0206708576801 7.57769083307e-13 3.74026683619e-11 9.92022705324e-12 8.57800636632e-10
86.4 -0.000332717908423 -3.26521113653e-05 3.04376837583 0.0204244405374 7.11989606872e-13 3.91663787901e-11 7.6420761562e-12 8.78875400484e-10
88.8 -0.000338009511211 -1.6599294741e-05 3.09252311752 0.020231037541 6.64562194092e-13 4.08182409512e-11 5.31319697993e-12 8.94421728247e-10
91.2 -0.000341683583201 -2.44405477626e-07 3.14087735602 0.0200906854102 6.16410500022e-13 4.23554081842e-11 2.96687013396e-12 9.04357808784e-10
93.6 -0.000343736876586 1.6293543061e-05 3.18895840749 0.0200033753125 5.68385485913e-13 4.37771633673e-11 6.34462818417e-13 9.08679408326e-10
96.0 -0.000344177614223 3.29001005563e-05 3.23689355752 0.01996911731 5.21259067833e-13 4.50847368318e-11 -1.65488432192e-12 9.07454902522e-10
98.4 -0.000343024559661 4.94657909229e-05 3.28481017058 0.0199879835745 4.75719236822e-13 4.62811107974e-11 -3.87440939862e-12 9.00819750058e-10
100.8 -0.000340306116638 6.58864476413e-05 3.33283587868 0.0200601320803 4.32368784631e-13 4.73708164231e-11 -5.99990541629e-12 8.8897057228e-10
103.2 -0.000336059461729 8.20634831124e-05 3.38109880457 0.0201858119218 3.91724732711e-13 4.83597286439e-11 -8.00974599534e-12 8.72158990586e-10
105.6 -0.00033032971138 9.79041004153e-05 3.4297277759 0.0203653499843 3.54220525854e-13 4.92548629542e-11 -9.88496085883e-12 8.50685342361e-10
108.0 -0.000323169123843 0.000113321454052 3.47885248449 0.0205991179816 3.20208244339e-13 5.00641774784e-11 -1.1609172694e-11 8.24892382097e-10
110.4 -0.000314636336934 0.000128234765822 3.52860354222 0.0208874779273 2.89963163103e-13 5.07963831674e-11 -1.31686037355e-11 7.95159050382e-10
112.8 -0.000304795641693 0.000142569400665 3.57911237854 0.0212307034324 2.63687712431e-13 5.1460764218e-11 -1.45519532483e-11 7.61894382002e-10
115.2 -0.000293716291202 0.000156256907055 3.63051091869 0.0216288739355 2.41517334097e-13 5.20670102739e-11 -1.57503575661e-11 7.25531609024e-10
117.6 -0.000281471843708 0.000169235026035 3.68293097343 0.0220817377303 2.23525297233e-13 5.26250614314e-11 -1.67572283235e-11 6.86522505957e-10
120.0 -0.000268139539617 0.000181447671821 3.7365032598 0.0225885401181 2.09729205753e-13 5.3144966835e-11 -1.75681862618e-11 6.45332008454e-10
122.4 -0.000253799710907 0.000192844886723 3.791355966 0.0231478147118 2.00096032234e-13 5.36367571206e-11 -1.81808774309e-11 6.02433132023e-10
124.8 -0.000238535222211 0.000203382773544 3.84761277041 0.023757136607 1.94548761578e-13 5.41103308732e-11 -1.85948904708e-11 5.58302210541e-10
127.2 -0.000222430943393 0.000213023407023 3.90539022171 0.0244128409477 1.92971284568e-13 5.45753549286e-11 -1.88115670829e-11 5.13414461477e-10
129.6 -0.000205573251603 0.000221734726795 3.96479440696 0.0251097171835 1.95214733822e-13 5.50411781506e-11 -1.88339089757e-11 4.68239890206e-10
132.0 -0.000188049560975 0.00022949041356 4.02591686419 0.0258406950191 2.01101850292e-13 5.55167580516e-11 -1.86663861689e-11 4.23239536033e-10
134.4 -0.000169947880579 0.00023626974976 4.08882974305 0.0265965496023 2.10432999406e-13 5.60105998712e-11 -1.83148468237e-11 3.78862056442e-10
136.8 -0.000151356399702 0.000242057466618 4.15358030228 0.0273656680883 2.22989832547e-13 5.65307072695e-11 -1.77863307201e-11 3.35540643389e-10
139.2 -0.000132363097781 0.00024684357938 4.22018494988 0.0281339290177 2.38540628528e-13 5.70845438228e-11 -1.7088975805e-11 2.93690275559e-10
141.6 -0.000113055379037 0.000250623211158 4.28862316157 0.0288847539956 2.56843277471e-13 5.767900451e-11 -1.62318459295e-11 2.53705289477e-10
144.0 -9.35197314556e-05 0.00025339640619 4.35883176906 0.0295993957978 2.77650066684e-13 5.8320396523e-11 -1.52248426897e-11 2.15957263134e-10
146.4 -7.38414080985e-05 0.00025516793481 4.4307002614 0.0302575136316 3.00709732118e-13 5.90144282816e-11 -1.40785410906e-11 1.80793202598e-10
148.8 -5.41041299073e-05 0.000255947090527 4.50406783449 0.0308380547798 3.25771653642e-13 5.97662059445e-11 -1.2804106946e-11 1.48534024954e-10
151.2 -3.43898112804e-05 0.000255747480639 4.57872292434 0.0313204176201 3.52587161865e-13 6.05802365231e-11 -1.14131553973e-11 1.19473310142e-10
153.6 -1.47783085299e-05 0.000254586810975 4.65440583907 0.0316858173599 3.80913246734e-13 6.14604370134e-11 -9.9176771154e-12 9.38763111271e-11
156.0 4.65281233312e-06 0.000252486663807 4.73081484767 0.0319187192875 4.10513084093e-13 6.24101486104e-11 -8.32990133086e-12 7.19792169916e-11
