# 1:freq 2:Re 3:Im
23.2258964707 1.28394940497e-08 1.27092001424e-08
46.4517929414 1.72381690193e-08 1.477573692e-08
69.6776894121 1.10516893478e-08 2.17647925991e-08
92.9035858828 1.34704126978e-08 1.79586691972e-08
116.129482354 1.90580937301e-08 3.97753561465e-08
139.355378824 2.11782501636e-08 5.81017489433e-08
162.581275295 2.5570787642e-08 4.90438425596e-08
185.807171766 3.2448103115e-08 4.70534868199e-08
209.033068236 3.40605551034e-08 8.50689371077e-08
232.258964707 4.12786554749e-08 6.47465030497e-08
255.484861178 5.69783414767e-08 3.54608768525e-08
278.710757648 7.6942007776e-08 1.19943565613e-07
301.936654119 8.08762875355e-08 2.12414956665e-07
325.16255059 7.26271716181e-08 1.37277051849e-07
348.388447061 9.71714678342e-08 2.70022059375e-07
371.614343531 1.41999239203e-07 6.98480555959e-07
394.840240002 2.03333387204e-07 7.97974528595e-07
418.066136473 1.84864413567e-07 4.70489958905e-07
441.292032943 2.67376684389e-07 4.98747328891e-07
464.517929414 3.76520536702e-07 1.14811864786e-06
487.743825885 4.33650301008e-07 1.55021589193e-06
510.969722355 4.15785424542e-07 1.04089801367e-06
534.195618826 4.4807142848e-07 5.48042817644e-07
557.421515297 5.8341154762e-07 1.11267052693e-06
580.647411768 7.77926817501e-07 1.97335140821e-06
603.873308238 1.0507805103e-06 1.71534659734e-06
627.099204709 1.5340578106e-06 1.12766193888e-06
650.32510118 2.30946184518e-06 4.28375553083e-06
673.55099765 3.19163327527e-06 6.7269026675e-06
696.776894121 4.1779480761e-06 7.39094101402e-06
720.002790592 5.14029272553e-06 5.79520997834e-06
743.228687063 6.17228297473e-06 1.01992903789e-05
766.454583533 7.07418399458e-06 1.53980056143e-05
789.680480004 7.41909462596e-06 1.38645874747e-05
812.906376475 7.09998730696e-06 8.2343604608e-06
836.132272945 6.30833888703e-06 8.52657699818e-06
859.358169416 5.08159425632e-06 1.07609870369e-05
882.584065887 3.98544335965e-06 7.09468801595e-06
905.809962357 4.23860463699e-06 4.4522004276e-06
929.035858828 5.300211631e-06 5.18731771797e-06
952.261755299 6.05875586018e-06 8.74454139182e-06
975.48765177 5.63901079169e-06 8.4141569374e-06
998.71354824 4.47606678675e-06 5.32196670363e-06
1021.93944471 3.9187117911e-06 4.25218707805e-06
1045.16534118 4.69042594038e-06 7.22231594619e-06
1068.39123765 5.9112955885e-06 8.26658288263e-06
1091.61713412 5.82166510225e-06 5.91824167772e-06
1114.84303059 4.91789110535e-06 4.42406427466e-06
1138.06892706 3.49803396903e-06 5.37897428796e-06
1161.29482354 3.45188377816e-06 4.99347412786e-06
1184.52072001 4.42503959304e-06 4.60056360322e-06
1207.74661648 6.06052437438e-06 3.80158733597e-06
1230.97251295 4.84169085255e-06 5.22037499812e-06
1254.19840942 3.41324073278e-06 5.78610697295e-06
1277.42430589 2.77010779157e-06 3.47897898193e-06
1300.65020236 3.85904767862e-06 3.19051438773e-06
1323.87609883 4.79099750488e-06 5.32759172928e-06
1347.1019953 4.55501397668e-06 6.51596094245e-06
1370.32789177 3.16936625386e-06 4.72322498536e-06
1393.55378824 1.98547787131e-06 2.98619723273e-06
1416.77968471 3.40175269635e-06 4.14214404523e-06
1440.00558118 4.68819699312e-06 5.51090224465e-06
1463.23147765 5.27375613327e-06 5.90543958804e-06
1486.45737413 3.95133669904e-06 4.00723237638e-06
1509.6832706 2.54289185705e-06 3.85587959383e-06
1532.90916707 3.8036245674e-06 5.54145880277e-06
