# 1:freq 2:Re 3:Im
23.2258964707 0.0 0.0
46.4517929414 0.0 0.0
69.6776894121 0.0 0.0
92.9035858828 0.0 0.0
116.129482354 0.0 0.0
139.355378824 0.0 0.0
162.581275295 0.0 0.0
185.807171766 0.0 0.0
209.033068236 0.0 0.0
232.258964707 0.0 0.0
255.484861178 0.0 0.0
278.710757648 0.0 0.0
301.936654119 0.0 0.0
325.16255059 0.0 0.0
348.388447061 0.0 0.0
371.614343531 0.0 0.0
394.840240002 0.0 0.0
418.066136473 0.0 0.0
441.292032943 0.0 0.0
464.517929414 0.0 0.0
487.743825885 0.0 0.0
510.969722355 0.0 0.0
534.195618826 0.0 0.0
557.421515297 0.0 0.0
580.647411768 0.0 0.0
603.873308238 0.0 0.0
627.099204709 0.0 0.0
650.32510118 0.0 0.0
673.55099765 0.0 0.0
696.776894121 0.0 0.0
720.002790592 0.0 0.0
743.228687063 0.0 0.0
766.454583533 0.0 0.0
789.680480004 0.0 0.0
812.906376475 0.0 0.0
836.132272945 0.0 0.0
859.358169416 0.0 0.0
882.584065887 0.0 0.0
905.809962357 0.0 0.0
929.035858828 0.0 0.0
952.261755299 0.0 0.0
975.48765177 0.0 0.0
998.71354824 0.0 0.0
1021.93944471 0.0 0.0
1045.16534118 0.0 0.0
1068.39123765 0.0 0.0
1091.61713412 0.0 0.0
1114.84303059 0.0 0.0
1138.06892706 0.0 0.0
1161.29482354 0.0 0.0
1184.52072001 0.0 0.0
1207.74661648 0.0 0.0
1230.97251295 0.0 0.0
1254.19840942 0.0 0.0
1277.42430589 0.0 0.0
1300.65020236 0.0 0.0
1323.87609883 0.0 0.0
1347.1019953 0.0 0.0
1370.32789177 0.0 0.0
1393.55378824 0.0 0.0
1416.77968471 0.0 0.0
1440.00558118 0.0 0.0
1463.23147765 0.0 0.0
1486.45737413 0.0 0.0
1509.6832706 0.0 0.0
1532.90916707 0.0 0.0
1556.13506354 0.0 0.0
1579.36096001 0.0 0.0
1602.58685648 0.0 0.0
1625.81275295 0.0 0.0
1649.03864942 0.0 0.0
1672.26454589 0.0 0.0
1695.49044236 0.0 0.0
1718.71633883 0.0 0.0
1741.9422353 0.0 0.0
1765.16813177 0.0 0.0
1788.39402824 0.0 0.0
1811.61992471 0.0 0.0
1834.84582119 0.0 0.0
1858.07171766 0.0 0.0
1881.29761413 0.0 0.0
1904.5235106 0.0 0.0
1927.74940707 0.0 0.0
1950.97530354 0.0 0.0
1974.20120001 0.0 0.0
1997.42709648 0.0 0.0
2020.65299295 0.0 0.0
2043.87888942 0.0 0.0
2067.10478589 0.0 0.0
2090.33068236 0.0 0.0
2113.55657883 0.0 0.0
2136.7824753 0.0 0.0
2160.00837178 0.0 0.0
2183.23426825 0.0 0.0
2206.46016472 0.0 0.0
2229.68606119 0.0 0.0
2252.91195766 0.0 0.0
2276.13785413 0.0 0.0
2299.3637506 0.0 0.0
2322.58964707 0.0 0.0
2345.81554354 0.0 0.0
2369.04144001 0.0 0.0
2392.26733648 0.0 0.0
2415.49323295 0.0 0.0
2438.71912942 0.0 0.0
2461.94502589 0.0 0.0
2485.17092237 0.0 0.0
2508.39681884 0.0 0.0
2531.62271531 0.0 0.0
2554.84861178 0.0 0.0
2578.07450825 0.0 0.0
2601.30040472 0.0 0.0
2624.52630119 0.0 0.0
2647.75219766 0.0 0.0
2670.97809413 0.0 0.0
2694.2039906 0.0 0.0
2717.42988707 0.0 0.0
2740.65578354 0.0 0.0
2763.88168001 0.0 0.0
2787.10757648 0.0 0.0
2810.33347296 0.0 0.0
2833.55936943 0.0 0.0
2856.7852659 0.0 0.0
2880.01116237 0.0 0.0
2903.23705884 0.0 0.0
2926.46295531 0.0 0.0
2949.68885178 0.0 0.0
2972.91474825 0.0 0.0
2996.14064472 0.0 0.0
3019.36654119 0.0 0.0
