# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
0.0 0.0 0.0 -0.0 -0.229890821225 0.0 0.0 0.0 0.0
2.4 1.97941297746e-22 7.60034698655e-23 -0.366611274627 -0.0756185742977 5.56049350456e-50 6.67259220547e-50 3.93056981684e-48 4.71668378021e-48
4.8 2.16827920609e-13 8.23504806697e-14 -0.362969156629 0.00155382797792 6.84038403603e-32 8.20846084324e-32 4.91156365722e-30 5.89387638866e-30
7.2 2.20673170888e-10 8.28486622262e-11 -0.359152900333 0.00162817739544 7.26569468867e-26 8.71885004333e-26 5.29881900958e-24 6.35859459925e-24
9.6 6.97170243723e-09 2.58566637288e-09 -0.355153905131 0.00170621381461 7.43884802345e-23 8.94405531181e-23 5.50978418165e-21 6.62445819539e-21
12.0 5.49113138493e-08 2.01041455236e-08 -0.350963074023 0.00178815422022 4.73506251986e-21 5.86078175323e-21 3.56161792482e-19 4.40630350192e-19
14.4 2.15928712386e-07 7.79820437937e-08 -0.346570764874 0.00187423952645 7.51493678874e-20 1.01722098242e-19 5.73993340924e-18 7.75594459225e-18
16.8 5.70870071512e-07 2.03201910693e-07 -0.341966724296 0.00196474130455 5.39279209052e-19 8.39036390569e-19 4.1824196548e-17 6.48329005409e-17
19.2 1.17751927317e-06 4.12746714151e-07 -0.337140006612 0.00205996502111 2.35639438373e-18 4.31384470191e-18 1.85555107154e-16 3.37688064983e-16
21.6 2.05828239454e-06 7.09797285592e-07 -0.332078892195 0.00216024928472 7.39670251943e-18 1.60175609857e-17 5.91372126995e-16 1.27000074596e-15
24.0 3.20397231927e-06 1.08589283683e-06 -0.326770810045 0.0022659633545 1.84192896503e-17 4.69967515894e-17 1.49515810468e-15 3.77383702397e-15
26.4 4.58380820302e-06 1.5251440896e-06 -0.321202268093 0.00237750453502 3.87589660315e-17 1.15610658408e-16 3.19432189281e-15 9.40121302095e-15
28.8 6.15538719329e-06 2.00817275153e-06 -0.315358788277 0.00249529651453 7.18817160057e-17 2.48379476852e-16 6.01481795909e-15 2.04521808432e-14
31.2 7.87228527331e-06 2.51498277775e-06 -0.309224844823 0.00261978863907 1.20967339548e-16 4.79798343516e-16 1.02772941663e-14 4.00027153936e-14
33.6 9.68902803515e-06 3.02674644018e-06 -0.30278380281 0.00275145612656 1.88609516556e-16 8.51290570841e-16 1.62701367377e-14 7.18596324784e-14
36.0 1.15639376695e-05 3.52675124264e-06 -0.296017855416 0.00289080103196 2.76652766341e-16 1.40960531032e-15 2.42320657569e-14 1.20462275472e-13
38.4 1.34604936165e-05 4.00078020442e-06 -0.288907957856 0.00303835358551 3.86150635597e-16 2.20496939264e-15 3.43438789339e-14 1.90753409101e-13
40.8 1.53477452931e-05 4.43714488257e-06 -0.281433758205 0.00319467367284 5.17406222766e-16 3.28923762268e-15 4.67270990907e-14 2.8803858273e-13
43.2 1.72001680813e-05 4.82652539703e-06 -0.273573524226 0.00336035255439 6.70068322149e-16 4.71420707658e-15 6.14475651217e-14 4.17848179785e-13
45.6 1.89972239426e-05 5.16171750524e-06 -0.265304065944 0.0035360145005 8.43245794022e-16 6.53018401598e-15 7.85214829512e-14 5.85811037473e-13
48.0 2.07227911497e-05 5.4373476474e-06 -0.256600654624 0.00372231814722 1.03563470535e-15 8.78484061523e-15 9.79230866799e-14 7.9754452103e-13
50.4 2.23645611461e-05 5.64959072463e-06 -0.247436938838 0.00391995752157 1.24562853057e-15 1.15223564983e-14 1.19592024695e-13 1.05856265468e-12
52.8 2.39134573305e-05 5.79590878687e-06 -0.23778485852 0.00412966245998 1.47142735233e-15 1.47828235578e-14 1.4344095024e-13 1.3742022246e-12
