# 1:freq 2:Re 3:Im
23.2258964707 1.4299648712e-08 2.61220269575e-08
46.4517929414 3.19987021408e-08 4.81260884859e-10
69.6776894121 2.56406697091e-08 3.11184264523e-08
92.9035858828 1.00115342272e-08 2.77355660381e-08
116.129482354 6.44941128556e-09 3.25383852174e-08
139.355378824 3.0519828972e-09 3.68781180771e-08
162.581275295 4.67572405837e-09 2.56095235781e-08
185.807171766 9.71118910932e-09 5.86493725628e-08
209.033068236 2.32436153773e-08 6.47951031518e-08
232.258964707 4.33812313342e-08 5.98015090085e-08
255.484861178 4.66771508582e-08 5.07522166152e-08
278.710757648 3.69946790024e-08 6.19067466445e-08
301.936654119 8.87376532478e-09 1.5265894638e-07
325.16255059 1.41774300042e-07 2.61632235764e-07
348.388447061 2.99059075222e-07 1.94994656971e-07
371.614343531 3.16805816262e-07 1.8951736554e-07
394.840240002 1.43488316727e-07 4.67124763327e-07
418.066136473 1.34448386768e-07 5.12249192913e-07
441.292032943 4.11618209576e-07 2.35003327568e-07
464.517929414 6.57505937763e-07 1.30544107789e-07
487.743825885 6.09621344734e-07 6.60657277438e-07
510.969722355 5.01495893693e-07 9.3593115196e-07
534.195618826 6.80408209541e-07 9.83311427203e-07
557.421515297 1.10458848105e-06 4.9878434938e-07
580.647411768 9.69931170451e-07 7.92122736662e-07
603.873308238 9.03299154484e-07 1.88506309498e-06
627.099204709 2.69655478638e-06 2.4228893294e-06
650.32510118 4.29498177575e-06 1.84027717983e-06
673.55099765 4.17065541077e-06 1.23436195868e-06
696.776894121 2.90821387076e-06 1.78335342837e-06
720.002790592 2.74847615434e-06 2.69199734134e-06
743.228687063 8.13518571757e-06 2.69131508695e-06
766.454583533 9.71292826742e-06 3.88222284629e-06
789.680480004 6.04453473707e-06 6.01582534516e-06
812.906376475 2.9096541375e-06 5.83000900368e-06
836.132272945 5.09688966406e-06 3.05364412331e-06
859.358169416 5.64214106908e-06 2.35850419228e-06
882.584065887 3.26923601157e-06 3.21096177e-06
905.809962357 2.1772058058e-06 2.61764391993e-06
929.035858828 3.21228448397e-06 1.91382702933e-06
952.261755299 4.59423009822e-06 1.14281154511e-06
975.48765177 3.50451121712e-06 1.81162381419e-06
998.71354824 2.07884518641e-06 2.86301383941e-06
1021.93944471 3.33357618797e-06 2.80264513502e-06
1045.16534118 3.84152810952e-06 1.66371741887e-06
1068.39123765 3.0011302695e-06 2.72610409169e-06
1091.61713412 2.29531370632e-06 3.32091351537e-06
1114.84303059 3.12039020632e-06 2.38306674484e-06
1138.06892706 2.86504138768e-06 5.20673919234e-07
1161.29482354 1.3153948954e-06 1.06377305587e-06
1184.52072001 1.39290207517e-06 1.95577091927e-06
1207.74661648 3.11689419405e-06 2.46901369211e-06
1230.97251295 4.55304917387e-06 2.5668893061e-06
1254.19840942 2.96941678182e-06 9.10204972285e-07
1277.42430589 1.0353132072e-07 1.16335025276e-06
1300.65020236 2.10327519843e-06 1.95883860455e-06
1323.87609883 3.82436760302e-06 2.26647584329e-06
1347.1019953 3.75801161147e-06 1.5074546872e-06
1370.32789177 1.68140163919e-06 3.88409659885e-07
1393.55378824 4.36067780227e-07 4.01703284786e-07
1416.77968471 1.82443039279e-06 6.83208717217e-07
1440.00558118 2.63283763309e-06 1.08772703017e-06
1463.23147765 1.90756073048e-06 1.25631101178e-06
1486.45737413 8.25942905047e-07 1.3215252752e-06
1509.6832706 1.6443485117e-06 1.33883309211e-06
1532.90916707 2.21074305761e-06 1.08937758727e-06
1556.13506354 1.68326501864e-06 1.35046538481e-06
1579.36096001 6.39158497209e-07 1.19431395695e-06
1602.58685648 1.87068386719e-06 1.06249757876e-06
1625.81275295 2.4871458023e-06 1.04804849252e-06
1649.03864942 2.20367111685e-06 1.0844635371e-06
1672.26454589 1.05436412793e-06 1.15310502635e-06
1695.49044236 1.38112749062e-06 1.09828507671e-06
1718.71633883 2.45046670654e-06 1.23983752645e-06
1741.9422353 1.89277407466e-06 1.61482419744e-06
1765.16813177 2.06116373692e-06 2.15905208465e-06
1788.39402824 2.5378983704e-06 2.01619206238e-06
1811.61992471 2.86187343281e-06 1.26506981555e-06
1834.84582119 1.11711531219e-06 9.15257898576e-07
1858.07171766 9.39404136812e-07 1.23601507826e-06
1881.29761413 2.18941925535e-06 1.57697212348e-06
1904.5235106 3.66999486304e-06 1.53431762803e-06
1927.74940707 2.05145244341e-06 8.72212706167e-07
1950.97530354 4.8144373355e-07 9.12021907331e-07
1974.20120001 7.37206715562e-07 8.32634006712e-07
1997.42709648 1.60396504425e-06 9.33201302258e-07
2020.65299295 1.60526055558e-06 1.01150698571e-06
