# 1:freq 2:Re 3:Im
23.2258964707 3.90993682897e-08 3.63974666317e-09
46.4517929414 3.8678721109e-08 7.51302582663e-09
69.6776894121 2.77972024669e-08 8.77992211971e-09
92.9035858828 3.91019892159e-08 1.01121521114e-08
116.129482354 4.83222572856e-08 1.46774188914e-08
139.355378824 4.35543670719e-08 2.33468184856e-08
162.581275295 4.87281815541e-08 3.98484589712e-08
185.807171766 5.14952702127e-08 6.4714005598e-08
209.033068236 5.54552945188e-08 9.33711464727e-08
232.258964707 6.30517061874e-08 1.28131258557e-07
255.484861178 6.72175372856e-08 1.67468489388e-07
278.710757648 5.4254126397e-08 2.09679015738e-07
301.936654119 1.98708510506e-08 2.29272844474e-07
325.16255059 1.30692213548e-08 2.45992204855e-07
348.388447061 1.07615820976e-08 2.6310714721e-07
371.614343531 2.11769825522e-08 2.87788340799e-07
394.840240002 5.61441274474e-08 3.14096567567e-07
418.066136473 7.60924156382e-08 3.39178853151e-07
441.292032943 7.30886937792e-08 3.80718643145e-07
464.517929414 6.48551610856e-08 4.2471502401e-07
487.743825885 7.77797232608e-08 4.63830489006e-07
510.969722355 9.8646629223e-08 4.77181367425e-07
534.195618826 1.12557503403e-07 5.01772765202e-07
557.421515297 1.04497479169e-07 5.48764238494e-07
580.647411768 1.00940040621e-07 6.35589569579e-07
603.873308238 1.42288732255e-07 7.87581208451e-07
627.099204709 2.23532215828e-07 1.03739190173e-06
650.32510118 3.34442105658e-07 1.34582226977e-06
673.55099765 3.85908374156e-07 1.67424597471e-06
696.776894121 4.5171973901e-07 2.00149152987e-06
720.002790592 5.37537223981e-07 2.33276137732e-06
743.228687063 6.55511912955e-07 2.61403977006e-06
766.454583533 6.72148392311e-07 2.78600218533e-06
789.680480004 6.2776664803e-07 2.82852298805e-06
812.906376475 6.06201109702e-07 2.64085760251e-06
836.132272945 5.50789017405e-07 2.3334002087e-06
859.358169416 4.61716402022e-07 1.91185406729e-06
882.584065887 3.61983694387e-07 1.55722731398e-06
905.809962357 3.24714357324e-07 1.45267554227e-06
929.035858828 3.71252990075e-07 1.56972197093e-06
952.261755299 3.9050511402e-07 1.62036260309e-06
975.48765177 3.65960275931e-07 1.55093787407e-06
998.71354824 3.2067818504e-07 1.45552720479e-06
1021.93944471 3.1275630694e-07 1.39029703691e-06
1045.16534118 2.53840785196e-07 1.30569798493e-06
1068.39123765 2.92206277858e-07 1.41608483574e-06
