# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
0.0 0.0 0.0 -0.0 0.504495862638 0.0 0.0 0.0 0.0
2.4 1.12976685145e-22 -1.2182891287e-22 0.823080558784 0.181404603016 2.87565578832e-49 3.45078694599e-49 1.18693404405e-47 1.42432085286e-47
4.8 1.15700183146e-13 -1.37348979255e-13 0.870742094477 0.0198961524849 3.35829353765e-31 4.02995224518e-31 1.40199812237e-29 1.68239774685e-29
7.2 1.09610421346e-10 -1.43524713741e-10 0.918582090712 0.019934036644 3.38119542922e-25 4.05744257497e-25 1.42861399112e-23 1.71434015413e-23
9.6 3.20776653333e-09 -4.64508158526e-09 0.966425470368 0.0198999920439 3.27635398632e-22 3.93973966067e-22 1.401902936e-20 1.68571220015e-20
12.0 2.32741483105e-08 -3.73969641007e-08 1.01410205252 0.0197970523165 1.97078980122e-20 2.4436614059e-20 8.54484259069e-19 1.05906106812e-18
14.4 8.37713464164e-08 -1.49993700034e-07 1.06145132149 0.0196301428935 2.9512586087e-19 4.02237124718e-19 1.29731858408e-17 1.7652265188e-17
16.8 2.01217240601e-07 -4.03622470994e-07 1.10832673841 0.0194058500206 1.99528447953e-18 3.1507295332e-18 8.8969365486e-17 1.3998332678e-16
19.2 3.7378593862e-07 -8.4563367664e-07 1.15459940159 0.0191321229881 8.2015263987e-18 1.53869025871e-17 3.71129559744e-16 6.92102037056e-16
21.6 5.82237929853e-07 -1.49831813812e-06 1.20016092875 0.0188179393305 2.41822149028e-17 5.42473921489e-17 1.11095137475e-15 2.47059915845e-15
24.0 7.97250596758e-07 -2.35930387481e-06 1.24492551037 0.0184729628519 5.64819083761e-17 1.51044340084e-16 2.63523089621e-15 6.9660178836e-15
26.4 9.87073437613e-07 -3.40742378636e-06 1.28883115044 0.018107222489 1.11319978064e-16 3.52406603812e-16 5.27592598751e-15 1.64594061441e-14
28.8 1.12293988483e-06 -4.60956866487e-06 1.33184017832 0.0177308361514 1.93104597259e-16 7.177160942e-16 9.29817749007e-15 3.39483303172e-14
31.2 1.18198183308e-06 -5.92649959125e-06 1.37393916397 0.0173537971215 3.03567991166e-16 1.31372320031e-15 1.48509552013e-14 6.29272895468e-14
33.6 1.14825249517e-06 -7.31709408115e-06 1.4151384045 0.0169858330241 4.41614461571e-16 2.20794214359e-15 2.19477814141e-14 1.07085773485e-13
36.0 1.01256825785e-06 -8.74115603427e-06 1.45547116249 0.0166363407632 6.03716029711e-16 3.46233873313e-15 3.04731884292e-14 1.69990937297e-13
38.4 7.71726757505e-07 -1.01611161683e-05 1.49499284017 0.0163143962339 7.84610587913e-16 5.12833067428e-15 4.02058809236e-14 2.54805820521e-13
40.8 4.27469810534e-07 -1.15429499256e-05 1.53378026441 0.0160288342318 9.78086938541e-16 7.24356770603e-15 5.08496937988e-14 3.64072510188e-13
43.2 -1.45911622267e-08 -1.28565764436e-05 1.57193124448 0.0157883942233 1.17770720596e-15 9.83052067943e-15 6.20655603406e-14 4.99570815155e-13
45.6 -5.45972483586e-07 -1.4075930988e-05 1.60956455668 0.0156019285359 1.37738731605e-15 1.28966341058e-14 7.35002874365e-14 6.62249832487e-13
48.0 -1.15618736205e-06 -1.51788433886e-05 1.64682050145 0.0154786717782 1.57180506844e-15 1.64356649672e-14 8.4809977202e-14 8.52222150054e-13
50.4 -1.83347251318e-06 -1.61468100781e-05 1.68386218122 0.0154285753975 1.7566425695e-15 2.04298021328e-14 9.56774986171e-14 1.06880712104e-12
52.8 -2.56537740367e-06 -1.69647157637e-05 1.72087766336 0.0154627165148 1.92868424793e-15 2.48521943137e-14 1.05824242295e-13 1.31060921013e-12
55.2 -3.33923037037e-06 -1.76205392472e-05 1.75808322049 0.0155937945087 2.08580338774e-15 2.96695794765e-14 1.15016951784e-13 1.57561864302e-12
57.6 -4.14249898556e-06 -1.81050637647e-05 1.795727877 0.0158367362446 2.22686577967e-15 3.48447824774e-14 1.23070503228e-13 1.86132358904e-12
60.0 -4.96306218321e-06 -1.84116030884e-05 1.83409955446 0.0162094395492 2.35158279481e-15 4.03389207668e-14 1.29847653181e-13 2.16482537673e-12
62.4 -5.78941030831e-06 -1.85357488925e-05 1.87353318684 0.0167336876457 2.4603349605e-15 4.61132220731e-14 1.35256553057e-13 2.48295042421e-12
64.8 -6.6107870224e-06 -1.8475141311e-05 1.91442125516 0.0174362686962 2.55398679222e-15 5.21304081764e-14 1.39246777263e-13 2.8123544206e-12
67.2 -7.4172847652e-06 -1.82292625207e-05 1.95722727658 0.0183503336577 2.63370573393e-15 5.83556392078e-14 1.41804445209e-13 3.14961588756e-12
69.6 -8.19990381097e-06 -1.779925198e-05 2.00250285672 0.0195169942969 2.7007998606e-15 6.47570459212e-14 1.42946985104e-13 3.49131760394e-12
72.0 -8.95058296383e-06 -1.71877415328e-05 2.0509088492 0.0209870784547 2.75657461762e-15 7.13058952951e-14 1.42717744383e-13 3.83411527932e-12
74.4 -9.66220796224e-06 -1.63987082332e-05 2.1032408333 0.0228227926486 2.80221583944e-15 7.79764438435e-14 1.41180760799e-13 4.17479348554e-12
76.8 -1.03286028891e-05 -1.5437342469e-05 2.16045825392 0.0250986732066 2.83870274283e-15 8.47455461423e-14 1.38415948622e-13 4.51030953685e-12
