# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
112.8 -1.95600537954e-06 3.6019924182e-18 3.14159265359 0.654498469497 1.5108340467e-13 4.61395542655e-12 0.0 0.0
115.2 1.89610270721e-06 3.24741635138e-18 6.28318530718 0.654498469497 1.56122149241e-13 4.98260209124e-12 -0.0 0.0
117.6 5.87700417428e-06 3.19564950097e-18 6.28318530718 2.93839027184e-13 1.60688255672e-13 5.36277457714e-12 -0.0 0.0
120.0 9.96368213921e-06 3.01134104946e-18 6.28318530718 7.03141248929e-14 1.64730768678e-13 5.75327740636e-12 -0.0 0.0
122.4 1.41317408711e-05 2.91328237183e-18 6.28318530718 3.42318765926e-14 1.68201666612e-13 6.1527963287e-12 -0.0 0.0
124.8 1.83554950969e-05 2.53362587035e-18 6.28318530718 2.09092002971e-14 1.71057643109e-13 6.55990750037e-12 -0.0 0.0
127.2 2.26080735607e-05 2.38175060607e-18 6.28318530718 1.05471187339e-14 1.73260378517e-13 6.97308912632e-12 -0.0 0.0
129.6 2.68615171208e-05 2.34659173001e-18 6.28318530718 1.11022302463e-14 1.74776886814e-13 7.39073384472e-12 -0.0 0.0
132.0 3.10868782215e-05 1.64069881716e-18 6.28318530718 8.32667268469e-15 1.75579968156e-13 7.81116207068e-12 -0.0 0.0
134.4 3.52543289014e-05 1.6527372196e-18 6.28318530718 2.40548322002e-15 1.75649177121e-13 8.23263704501e-12 -0.0 0.0
136.8 3.93332778613e-05 1.59808495447e-18 6.28318530718 2.22044604925e-15 1.74971209932e-13 8.65338150948e-12 -0.0 0.0
139.2 4.32924926846e-05 1.56410711063e-18 6.28318530718 6.66133814775e-15 1.73540424691e-13 9.07159547102e-12 -0.0 0.0
141.6 4.71002214254e-05 4.21409219457e-19 6.28318530718 4.25585492773e-15 1.71358436116e-13 9.48547410399e-12 -0.0 0.0
144.0 5.07243054321e-05 7.93590203342e-19 6.28318530718 1.85037170771e-15 1.68434044432e-13 9.89322508065e-12 -0.0 0.0
146.4 5.41323002949e-05 2.3492818833e-20 6.28318530718 4.25585492773e-15 1.64784264579e-13 1.02930870515e-11 -0.0 0.0
148.8 5.72916398389e-05 -2.68992463502e-19 6.28318530718 1.85037170771e-15 1.60436845513e-13 1.06833523836e-11 -0.0 0.0
151.2 6.01698354072e-05 -5.43337770126e-19 6.28318530718 -7.40148683083e-16 1.55429568114e-13 1.10623920799e-11 -0.0 0.0
153.6 6.27346193232e-05 -5.04604293203e-20 6.28318530718 2.59052039079e-15 1.4980522409e-13 1.14286738306e-11 -0.0 0.0
156.0 6.49539831141e-05 -1.38587461219e-18 6.28318530718 3.1456319031e-15 1.43607551843e-13 1.17807691617e-11 -0.0 0.0
158.4 6.67961981491e-05 -1.04256020526e-18 6.28318530718 5.55111512313e-16 1.36884326014e-13 1.21173594151e-11 -0.0 0.0
160.8 6.82299826731e-05 -1.66229079937e-18 6.28318530718 2.59052039079e-15 1.29695847463e-13 1.24372556233e-11 -0.0 0.0
163.2 6.92248530129e-05 -1.95886138481e-18 6.28318530718 1.85037170771e-16 1.22118198498e-13 1.27394324784e-11 -0.0 0.0
165.6 6.97514550375e-05 -1.73616576623e-18 6.28318530718 -3.70074341542e-16 1.14234924506e-13 1.3023056226e-11 -0.0 0.0
168.0 6.97816845257e-05 -1.85125549812e-18 6.28318530718 2.40548322002e-15 1.06126966445e-13 1.32874904952e-11 -0.0 0.0
170.4 6.92886544561e-05 -2.55322037328e-18 6.28318530718 9.25185853854e-16 9.78704073496e-14 1.35322873437e-11 -0.0 0.0
172.8 6.82466985809e-05 -2.10150818813e-18 6.28318530718 -7.40148683083e-16 8.95408041116e-14 1.37571807975e-11 -0.0 0.0
175.2 6.66315017289e-05 -2.21520036289e-18 6.28318530718 1.2952601954e-15 8.12168537111e-14 1.39620899869e-11 -0.0 0.0
177.6 6.44203224739e-05 -2.37916309722e-18 6.28318530718 -1.85037170771e-16 7.29809914666e-14 1.41471274011e-11 -0.0 0.0
180.0 6.15922424608e-05 -1.99244430804e-18 6.28318530718 1.11022302463e-15 6.49171633389e-14 1.43126051869e-11 -0.0 0.0
182.4 5.8128370049e-05 -2.48989031018e-18 6.28318530718 1.11022302463e-15 5.71065799584e-14 1.44590336788e-11 -0.0 0.0
184.8 5.40119455094e-05 -2.02537184122e-18 6.28318530718 -1.2952601954e-15 4.96240745201e-14 1.45871104642e-11 -0.0 0.0
187.2 4.92284010003e-05 -1.81129178044e-18 6.28318530718 -7.40148683083e-16 4.25379044956e-14 1.4697704839e-11 -0.0 0.0
189.6 4.37654508743e-05 -1.49298364709e-18 6.28318530718 1.66533453694e-15 3.59100989431e-14 1.47918424431e-11 -0.0 0.0
192.0 3.76132027713e-05 -1.66363647761e-18 6.28318530718 3.33066907388e-15 2.97959972863e-14 1.48706897586e-11 -0.0 0.0
194.4 3.07642775361e-05 -1.51755877435e-18 6.28318530718 7.58652400161e-15 2.42436224381e-14 1.49355373023e-11 -0.0 0.0
196.8 2.32139423111e-05 -1.87752952452e-18 6.28318530718 5.7361522939e-15 1.92932453665e-14 1.49877815437e-11 -0.0 0.0
199.2 1.49602784202e-05 -1.15181501575e-18 6.28318530718 1.35077134663e-14 1.49767517862e-14 1.50289055402e-11 -0.0 0.0
201.6 6.00473023896e-06 -8.72880049691e-19 6.28318530718 0.654498469498 1.13173175703e-14 1.50604584235e-11 -0.0 0.0
204.0 -3.65117973082e-06 -5.34292974966e-19 9.42477796077 0.654498469498 8.32726306276e-15 1.50840319202e-11 0.0 0.0
206.4 -1.40090541444e-05 -3.1117203434e-19 9.42477796077 2.73855012741e-14 6.00118348187e-15 1.51012260561e-11 0.0 0.0
208.8 -2.50688808175e-05 -3.44778838425e-19 9.42477796077 7.40148683083e-16 4.32497597675e-15 1.51136174474e-11 0.0 0.0
211.2 -3.68286576118e-05 -6.80824949035e-19 9.42477796077 2.96059473233e-15 3.27648636459e-15 1.51227392022e-11 0.0 0.0
213.6 -4.92842471673e-05 5.85569587716e-20 9.42477796077 4.07081775696e-15 2.82436428761e-15 1.5130060223e-11 0.0 0.0
216.0 -6.24293216416e-05 1.20370444517e-19 9.42477796077 7.40148683083e-16 2.92793668114e-15 1.51369629842e-11 0.0 0.0
218.4 -7.62553912832e-05 3.35966897426e-19 9.42477796077 -7.40148683083e-16 3.53821599862e-15 1.51447223674e-11 0.0 0.0
220.8 -9.07519082679e-05 -1.77695001119e-19 9.42477796077 -1.11022302463e-15 4.59971900178e-15 1.51544878894e-11 0.0 0.0
223.2 -0.00010590635202 -2.32213288552e-19 9.42477796077 -7.40148683083e-16 6.05168253851e-15 1.51672695712e-11 0.0 0.0
225.6 -0.000121704097693 -5.92201569608e-19 9.42477796077 3.70074341542e-16 7.82669755334e-15 1.51839236274e-11 0.0 0.0
228.0 -0.000138128083529 1.21155723931e-19 9.42477796077 7.40148683083e-16 9.84893838473e-15 1.52051343905e-11 0.0 0.0
230.4 -0.000155158627986 -2.38462360217e-19 9.42477796077 3.70074341542e-16 1.2037038103e-14 1.52313975623e-11 0.0 0.0
232.8 -0.000172773709716 3.20315063172e-19 9.42477796077 1.11022302463e-15 1.43118036338e-14 1.52630161724e-11 0.0 0.0
235.2 -0.000190949467784 5.68123060653e-19 9.42477796077 0.0 1.65989745532e-14 1.53001091062e-11 0.0 0.0
237.6 -0.000209660150289 4.47334352381e-19 9.42477796077 0.0 1.88194273393e-14 1.53426111884e-11 0.0 0.0
240.0 -0.000228877283451 6.37485397181e-19 9.42477796077 1.11022302463e-15 2.08805279444e-14 1.53902511348e-11 0.0 0.0
242.4 -0.000248569078722 1.57879710784e-18 9.42477796077 3.70074341542e-16 2.26898216536e-14 1.54425355543e-11 0.0 0.0
244.8 -0.000268701235186 1.48136492593e-18 9.42477796077 0.0 2.41842639319e-14 1.5498784457e-11 0.0 0.0
247.2 -0.000289238628599 1.80235135777e-18 9.42477796077 3.70074341542e-16 2.53356462434e-14 1.55582083492e-11 0.0 0.0
249.6 -0.000310145675167 2.22497794867e-18 9.42477796077 -3.70074341542e-16 2.6108861232e-14 1.56199417582e-11 0.0 0.0
252.0 -0.000331383547351 1.87221506702e-18 9.42477796077 0.0 2.63981366837e-14 1.56829501557e-11 0.0 0.0
254.4 -0.000352904603134 2.47317212526e-18 9.42477796077 3.70074341542e-16 2.60003181002e-14 1.57458283014e-11 0.0 0.0
256.8 -0.000374648243287 2.56641021591e-18 9.42477796077 -3.70074341542e-16 2.47437803015e-14 1.58067212195e-11 0.0 0.0
259.2 -0.000396552416333 2.35554884081e-18 9.42477796077 -3.70074341542e-16 2.29893146436e-14 1.58640009334e-11 0.0 0.0
261.6 -0.000418608948458 2.35377717523e-18 9.42477796077 0.0 2.24588725729e-14 1.59185387581e-11 0.0 0.0
264.0 -0.000440967150983 2.4551907001e-18 9.42477796077 -3.70074341542e-16 2.66854931929e-14 1.5977511997e-11 0.0 0.0
266.4 -0.000463960472254 2.21451325855e-18 9.42477796077 0.0 3.93449592286e-14 1.60567485399e-11 0.0 0.0
268.8 -0.000487774543489 2.59703036255e-18 9.42477796077 0.0 5.18212708693e-14 1.6166148016e-11 0.0 0.0
271.2 -0.000511649013282 1.94525689637e-18 9.42477796077 -3.70074341542e-16 2.93852416106e-14 1.6263595831e-11 0.0 0.0
273.6 -0.000533175465676 1.73620095275e-18 9.42477796077 -3.70074341542e-16 9.60988827145e-15 1.63103899869e-11 0.0 0.0
276.0 -0.000548923652086 1.37673017521e-18 9.42477796077 0.0 2.61898854876e-13 1.66362004787e-11 0.0 0.0
278.4 -0.000557806261428 1.72239516088e-18 9.42477796077 3.70074341542e-16 6.68387820823e-13 1.77525444895e-11 0.0 0.0
280.8 -0.000566966167275 1.8489761716e-18 9.42477796077 0.0 1.3789317849e-13 1.87200816887e-11 0.0 0.0
283.2 -0.000593559110926 2.15224135145e-18 9.42477796077 0.0 1.46478181089e-12 2.06432916759e-11 0.0 0.0
285.6 -0.000651001043795 2.03210700171e-18 9.42477796077 -3.70074341542e-16 8.75490597421e-12 3.2906917018e-11 0.0 0.0
288.0 -0.000724459900132 1.39676980172e-18 9.42477796077 -3.70074341542e-16 7.50374631456e-12 5.24172997646e-11 0.0 0.0
290.4 -0.000768005473303 1.88126306644e-18 9.42477796077 3.70074341542e-16 2.42350786408e-13 6.17126162857e-11 0.0 0.0
292.8 -0.000743190497168 2.04675277389e-18 9.42477796077 3.70074341542e-16 2.21906218196e-11 8.8632183413e-11 0.0 0.0
295.2 -0.000665119614293 2.50976636225e-18 9.42477796077 3.70074341542e-16 3.77668288978e-11 1.60581124274e-10 0.0 0.0
297.6 -0.000602759791971 3.11643876474e-18 9.42477796077 3.70074341542e-16 8.15915011685e-12 2.15692299091e-10 0.0 0.0
300.0 -0.000622977075182 3.58272873364e-18 9.42477796077 -3.70074341542e-16 8.17616715764e-12 2.35294679821e-10 0.0 0.0
302.4 -0.000726057289049 2.77869839113e-18 9.42477796077 -7.40148683083e-16 3.75680411838e-11 2.90187729831e-10 0.0 0.0
304.8 -0.000841768953897 2.02484337942e-18 9.42477796077 -3.70074341542e-16 1.8844912017e-11 3.57883273671e-10 0.0 0.0
307.2 -0.000896283595373 1.80041597648e-18 9.42477796077 0.0 1.41193199429e-13 3.80666599931e-10 0.0 0.0
309.6 -0.000875448708101 2.01300962418e-18 9.42477796077 3.70074341542e-16 1.49310384105e-11 3.98753277863e-10 0.0 0.0
312.0 -0.00082334098772 2.20259980375e-18 9.42477796077 0.0 1.54014966499e-11 4.35152319936e-10 0.0 0.0
314.4 -0.000793382294138 2.01616401361e-18 9.42477796077 -3.70074341542e-16 2.66431480587e-12 4.56831293683e-10 0.0 0.0
316.8 -0.000802244326704 1.57047036193e-18 9.42477796077 0.0 6.85922386444e-14 4.60110782136e-10 0.0 0.0
319.2 -0.000828372238829 1.3820830501e-18 9.42477796077 -3.70074341542e-16 2.18647886511e-13 4.60455470286e-10 0.0 0.0
321.6 -0.000849512620713 9.49369058803e-19 9.42477796077 0.0 6.3071312517e-15 4.60725416307e-10 0.0 0.0
324.0 -0.000861483373917 1.57108114591e-18 9.42477796077 3.70074341542e-16 2.91185919525e-13 4.61082407968e-10 0.0 0.0
326.4 -0.000864858212601 1.31242231216e-18 9.42477796077 -3.70074341542e-16 1.01390903971e-12 4.62648521919e-10 0.0 0.0
328.8 -0.000862278839348 5.20035942289e-19 9.42477796077 -3.70074341542e-16 1.17828514505e-12 4.65279154941e-10 0.0 0.0
331.2 -0.000862881171888 7.34758925435e-19 9.42477796077 0.0 4.21319422466e-13 4.67198680422e-10 0.0 0.0
333.6 -0.000868956749725 7.42968499627e-19 9.42477796077 0.0 2.89698424613e-13 4.68051901839e-10 0.0 0.0
336.0 -0.00086968378707 4.1999151883e-19 9.42477796077 0.0 1.3789279032e-12 4.70054253432e-10 0.0 0.0
338.4 -0.000856669389005 5.32120399643e-19 9.42477796077 0.0 3.76901173332e-12 4.76231780996e-10 0.0 0.0
340.8 -0.000833773613233 1.10548910971e-21 9.42477796077 0.0 4.83755815178e-12 4.86559664858e-10 0.0 0.0
343.2 -0.000811248294364 -4.13859109084e-19 9.42477796077 0.0 3.40942028378e-12 4.96456038981e-10 0.0 0.0
345.6 -0.00079704259504 5.29550925626e-21 9.42477796077 0.0 1.51720072494e-12 5.02367984191e-10 0.0 0.0
348.0 -0.000790838343087 5.48583790985e-20 9.42477796077 0.0 8.21473862444e-13 5.05174393696e-10 0.0 0.0
350.4 -0.000785086162499 -6.42887773275e-19 9.42477796077 0.0 1.17067570585e-12 5.07564973178e-10 0.0 0.0
352.8 -0.000773043121412 -1.79964836166e-19 9.42477796077 0.0 2.25501104639e-12 5.11675797281e-10 0.0 0.0
355.2 -0.000753069112446 -8.34631133804e-19 9.42477796077 -3.70074341542e-16 3.60124931811e-12 5.18703309718e-10 0.0 0.0
357.6 -0.000726726989057 -1.04157216522e-18 9.42477796077 0.0 4.58521982796e-12 5.28527072693e-10 0.0 0.0
360.0 -0.000697528835936 -7.3963545675e-19 9.42477796077 3.70074341542e-16 4.55722497765e-12 5.3949800646e-10 0.0 0.0
362.4 -0.000669258255409 -7.7104582569e-19 9.42477796077 0.0 3.9394489281e-12 5.49694015147e-10 0.0 0.0
364.8 -0.000641516287327 -6.83366355961e-19 9.42477796077 -3.70074341542e-16 4.15081304213e-12 5.59402329511e-10 0.0 0.0
367.2 -0.000608793950733 -9.49520111279e-19 9.42477796077 -7.40148683083e-16 6.08568051725e-12 5.71686121782e-10 0.0 0.0
369.6 -0.000566341367694 -1.55456900777e-18 9.42477796077 0.0 9.07731021973e-12 5.89881710667e-10 0.0 0.0
372.0 -0.000515857630433 -1.16841373682e-18 9.42477796077 3.70074341542e-16 1.06010533287e-11 6.13495746925e-10 0.0 0.0
374.4 -0.000464416866405 -9.66977046392e-19 9.42477796077 -3.70074341542e-16 9.18022043021e-12 6.37233275436e-10 0.0 0.0
376.8 -0.000419090038494 -1.09011180316e-18 9.42477796077 -3.70074341542e-16 6.14887819835e-12 6.5562819379e-10 0.0 0.0
379.2 -0.000382851933451 -1.13583835704e-18 9.42477796077 0.0 3.74966473584e-12 6.67506445311e-10 0.0 0.0
381.6 -0.000350498050999 -1.35824480154e-18 9.42477796077 -7.40148683083e-16 4.36662652489e-12 6.77245994824e-10 0.0 0.0
384.0 -0.000299555133483 -2.38145306165e-18 9.42477796077 -1.48029736617e-15 1.85664682348e-11 7.04765708536e-10 0.0 0.0
386.4 -0.000179126918539 -2.10802471198e-18 9.42477796077 -0.654498469498 1.0986800782e-10 8.58887079801e-10 0.0 0.0
388.8 9.36629045998e-05 -2.46104884722e-18 6.28318530718 -0.654498469498 5.00698454019e-10 1.59156683401e-09 -0.0 0.0
391.2 0.000628668852304 -1.99801329652e-18 6.28318530718 -5.18104078158e-15 1.71890837292e-09 4.25509502633e-09 -0.0 0.0
393.6 0.0015644552988 -3.31593489306e-18 6.28318530718 -5.55111512313e-16 4.88310179795e-09 1.21775072314e-08 -0.0 0.0
396.0 0.00309076202706 -4.01400850386e-18 6.28318530718 -1.85037170771e-16 1.24460917877e-08 3.29725395342e-08 -0.0 0.0
398.4 0.00547194746792 -5.08174091181e-18 6.28318530718 0.0 2.91606293076e-08 8.29006048485e-08 -0.0 0.0
400.8 0.0090107224589 -7.00255651012e-18 6.28318530718 -1.85037170771e-16 6.07836858788e-08 1.90833783072e-07 -0.0 0.0
403.2 0.0138986466533 -3.88815374619e-18 6.28318530718 -1.85037170771e-16 1.06153300418e-07 3.91158166628e-07 -0.0 0.0
405.6 0.0199795575317 -6.30619166999e-18 6.28318530718 0.0 1.45258755263e-07 6.92852633446e-07 -0.0 0.0
408.0 0.0265513145897 -6.70882833081e-18 6.28318530718 0.0 1.42666418769e-07 1.03836284228e-06 -0.0 0.0
410.4 0.0323572135665 -1.21814652173e-17 6.28318530718 0.0 8.28382388192e-08 1.30896843139e-06 -0.0 0.0
412.8 0.0358330809414 -9.98057261298e-18 6.28318530718 0.0 1.10151582481e-08 1.42159250787e-06 -0.0 0.0
415.2 0.0355393475249 -1.5417661567e-17 6.28318530718 0.0 2.23493029638e-08 1.46162986133e-06 -0.0 0.0
417.6 0.0306195981018 -4.01455131136e-18 6.28318530718 0.0 1.84627249426e-07 1.71000172419e-06 -0.0 0.0
420.0 0.0211317385798 -7.38558696525e-18 6.28318530718 1.85037170771e-16 4.57304144875e-07 2.48031939735e-06 -0.0 0.0
422.4 0.00815414311467 -4.97259558792e-18 6.28318530718 0.654498469498 6.91003361681e-07 3.85828840522e-06 -0.0 0.0
424.8 -0.00637634699871 -3.13435915723e-18 9.42477796077 0.654498469498 7.29937577328e-07 5.56341753203e-06 0.0 0.0
427.2 -0.0200841404437 -1.33043614938e-18 9.42477796077 0.0 5.41836864888e-07 7.08954686269e-06 0.0 0.0
429.6 -0.0307420438319 5.16554588521e-18 9.42477796077 0.0 2.5325647824e-07 8.04365887444e-06 0.0 0.0
432.0 -0.036843761555 -7.6668033441e-18 9.42477796077 0.0 4.46942075466e-08 8.40119969739e-06 0.0 0.0
434.4 -0.037944720446 -1.61543252257e-18 9.42477796077 0.0 5.47341716127e-09 8.46140084704e-06 0.0 0.0
436.8 -0.0346379348583 -2.09234298225e-18 9.42477796077 0.0 8.9822337668e-08 8.57575575283e-06 0.0 0.0
439.2 -0.0282105918883 1.32566043426e-18 9.42477796077 0.0 1.92333793968e-07 8.91434311079e-06 0.0 0.0
441.6 -0.0201825507433 -4.74669679226e-19 9.42477796077 0.0 2.39418412693e-07 9.43244575879e-06 0.0 0.0
444.0 -0.011941210399 8.64761904205e-19 9.42477796077 0.0 2.17897851423e-07 9.98122527572e-06 0.0 0.0
446.4 -0.00456033106549 -2.64460032279e-18 9.42477796077 -0.654498469498 1.53434332079e-07 1.04268238959e-05 0.0 0.0
448.8 0.00124774697153 -2.71270548642e-18 6.28318530718 -0.654498469498 8.14703623265e-08 1.07087095292e-05 -0.0 0.0
451.2 0.00513004021373 -1.86410639106e-18 6.28318530718 -1.85037170771e-16 2.84432336883e-08 1.08406058444e-05 -0.0 0.0
453.6 0.00706937236943 -3.69510814371e-18 6.28318530718 0.0 3.57337372483e-09 1.08790257733e-05 -0.0 0.0
456.0 0.00732479275527 -2.48648870615e-18 6.28318530718 0.0 7.57083625617e-10 1.08842223221e-05 -0.0 0.0
458.4 0.00633642636301 -3.64142790815e-18 6.28318530718 1.85037170771e-16 7.34042158193e-09 1.08939393284e-05 -0.0 0.0
460.8 0.00462363223651 -2.29468220532e-18 6.28318530718 1.85037170771e-16 1.27111583599e-08 1.09180012243e-05 -0.0 0.0
463.2 0.00270036848268 -3.82744387432e-18 6.28318530718 3.70074341542e-16 1.23535295445e-08 1.09480788498e-05 -0.0 0.0
465.6 0.00100693709424 -2.77379047587e-18 6.28318530718 0.654498469498 7.57800545774e-09 1.09719966918e-05 -0.0 0.0
468.0 -0.000150064007633 -2.89993820481e-18 9.42477796077 0.654498469498 2.48753831783e-09 1.09840753443e-05 0.0 0.0
470.4 -0.000642468943098 -2.29806496075e-18 9.42477796077 3.33066907388e-15 1.16719503188e-10 1.09872004537e-05 0.0 0.0
472.8 -0.000527958515717 -1.81329537028e-18 9.42477796077 -1.11762451146e-13 4.02470759937e-10 1.0987823482e-05 0.0 0.0
475.2 -3.88699851088e-06 -2.09764275304e-18 9.42477796077 -0.654498469498 1.35752290497e-09 1.09899354744e-05 0.0 0.0
477.6 0.000680220831126 -2.56030276489e-18 6.28318530718 -0.654498469498 1.54304731211e-09 1.09934161587e-05 -0.0 0.0
480.0 0.00130948766434 -1.11577815935e-18 6.28318530718 -5.55111512313e-16 9.77433358651e-10 1.09964407355e-05 -0.0 0.0
482.4 0.00174939951892 -1.37397661421e-18 6.28318530718 -1.85037170771e-16 3.19120663103e-10 1.09979966003e-05 -0.0 0.0
484.8 0.00194596859904 -9.53737684314e-20 6.28318530718 -1.85037170771e-16 1.08683426361e-11 1.09983925871e-05 -0.0 0.0
487.2 0.00190686191449 -6.26950207359e-19 6.28318530718 0.0 8.75115720914e-11 1.0998510643e-05 -0.0 0.0
