# 1:freq 2:Re 3:Im
2856.7852659 6.13472298247e-06 1.03893171306e-21
2880.01116237 5.1927025778e-06 1.47241693648e-21
2903.23705884 2.35893447799e-06 3.71793630542e-21
2926.46295531 2.5847821807e-06 3.51526971451e-22
2949.68885178 5.42272764348e-06 1.17612412698e-21
2972.91474825 6.50648231214e-06 8.12656002159e-22
2996.14064472 5.31620282436e-06 2.13447390509e-21
3019.36654119 3.40370657768e-06 3.10963587674e-21
3042.59243766 3.32652226846e-06 1.70377178096e-21
3065.81833413 5.02333417702e-06 1.53866570551e-21
3089.0442306 5.59870738858e-06 3.67557106889e-21
3112.27012707 4.4084411835e-06 2.80579985445e-21
3135.49602355 2.85297417519e-06 1.51029908235e-21
3158.72192002 3.95573592833e-06 1.58485736741e-21
3181.94781649 5.89068065578e-06 2.29341708249e-21
3205.17371296 5.69581635262e-06 1.13348402829e-21
3228.39960943 3.96523213855e-06 1.70324807351e-21
3251.6255059 3.27456385719e-06 3.95486813169e-21
3274.85140237 4.65471846853e-06 1.08861493305e-22
3298.07729884 5.31451219375e-06 4.38355075344e-21
3321.30319531 4.43380473927e-06 3.08303407852e-21
3344.52909178 4.13970833835e-06 9.89886562659e-22
3367.75498825 4.40859838812e-06 2.45292413851e-21
3390.98088472 4.43342435713e-06 1.3248370171e-21
3414.20678119 5.08084192807e-06 7.2704825945e-22
3437.43267766 4.97031927806e-06 1.09444840648e-21
3460.65857413 3.50883908013e-06 8.13543904718e-22
3483.88447061 4.62457030346e-06 1.78468145774e-21
3507.11036708 4.23769794311e-06 1.5556178632e-21
3530.33626355 5.43703908892e-06 1.80227840576e-21
3553.56216002 4.22453984523e-06 2.95497708363e-21
3576.78805649 3.94452553866e-06 1.12692584067e-21
3600.01395296 4.2975859313e-06 2.82736454658e-21
3623.23984943 5.14831938981e-06 4.10993368117e-22
3646.4657459 4.76724429592e-06 1.96510233286e-21
3669.69164237 3.83776576464e-06 2.65782251719e-21
3692.91753884 4.28093192691e-06 1.99601305867e-21
3716.14343531 4.78591218914e-06 4.74636317641e-22
3739.36933178 4.79993214017e-06 1.15517555584e-21
3762.59522825 4.22466320404e-06 8.28568196085e-22
3785.82112472 4.03870516912e-06 1.3001252222e-21
3809.0470212 4.51048720606e-06 1.39490360675e-21
3832.27291767 4.67505982226e-06 5.49422547946e-22
3855.49881414 4.31397559816e-06 1.92744653289e-21
3878.72471061 3.96191647479e-06 1.6123625847e-21
3901.95060708 4.37086449781e-06 8.63515896043e-22
3925.17650355 4.86965663902e-06 8.01301550515e-22
3948.40240002 4.59672109877e-06 1.82183289031e-21
3971.62829649 4.09411912688e-06 1.35842049088e-21
3994.85419296 4.17503001025e-06 8.81614425696e-22
4018.08008943 4.53762035897e-06 1.25286472842e-21
4041.3059859 4.74326718146e-06 8.10680348319e-22
4064.53188237 4.59120120108e-06 1.49014818053e-21
4087.75777884 4.18663243502e-06 8.15351959911e-23
4110.98367531 4.45885150272e-06 2.04993280965e-21
4134.20957179 4.78284333706e-06 1.44967024264e-21
4157.43546826 4.69377145518e-06 1.6557919898e-21
4180.66136473 4.27616096741e-06 6.62072867108e-22
4203.8872612 4.34257663064e-06 3.1924998853e-22
4227.11315767 4.56039063576e-06 3.29597757792e-21
4250.33905414 4.67881969354e-06 2.70656187185e-21
4273.56495061 4.60688834167e-06 1.1378066169e-21
4296.79084708 4.41986947674e-06 9.76539918421e-22
4320.01674355 4.58254334203e-06 1.07475505465e-21
4343.24264002 4.70551137669e-06 2.97579109797e-22
4366.46853649 4.18623663398e-06 2.40517486276e-21
4389.69443296 4.36422374655e-06 3.1256458755e-21
4412.92032943 4.59329657608e-06 1.56269941696e-21
4436.1462259 4.00604984165e-06 2.05774176089e-22
4459.37212238 4.66879011976e-06 7.13695645342e-22
4482.59801885 4.46255342471e-06 2.071286195e-21
4505.82391532 3.96647886125e-06 3.01299622924e-21
4529.04981179 3.85850664329e-06 6.09064431232e-22
4552.27570826 4.58717127142e-06 1.60071507319e-21
4575.50160473 5.23579992265e-06 1.18557649674e-21
4598.7275012 3.17379198951e-06 4.89136848527e-22
4621.95339767 4.58914494757e-06 9.5015564501e-22
4645.17929414 5.94462947586e-06 1.00230090847e-21
4668.40519061 2.9430153473e-06 1.28770376662e-21
4691.63108708 5.94069508331e-06 1.22827386259e-21
4714.85698355 2.9744328055e-06 1.10637951742e-21
4738.08288002 4.31920628897e-06 1.42975172814e-21
4761.30877649 5.00078880726e-06 1.33518281653e-21
4784.53467297 4.38586999411e-06 4.2815106515e-22
4807.76056944 3.2657362357e-06 9.72452046178e-22
4830.98646591 3.61289025142e-06 7.57667599143e-22
4854.21236238 4.46601564394e-06 6.97709576937e-22
4877.43825885 4.55864373956e-06 8.95668844146e-22
4900.66415532 4.63847019298e-06 2.22274858553e-21
4923.89005179 4.05492267111e-06 3.07958133012e-21
4947.11594826 4.19311653181e-06 1.72043059679e-21
4970.34184473 4.29975760295e-06 4.44644295724e-22
4993.5677412 3.71482823343e-06 8.71994098448e-22
5016.79363767 3.8600160899e-06 5.2428732485e-22
5040.01953414 4.21243527275e-06 6.40515580633e-22
5063.24543061 3.99569033751e-06 1.82771472413e-21
5086.47132708 3.89518229761e-06 1.57096571872e-21
5109.69722355 4.04030797647e-06 3.21105651293e-21
5132.92312003 4.01260821609e-06 1.30215376374e-21
5156.1490165 3.69183273512e-06 8.72624513725e-22
5179.37491297 3.91219320567e-06 1.86016332306e-21
5202.60080944 4.09992091807e-06 2.83659881724e-21
5225.82670591 3.95823348642e-06 2.68494780376e-22
5249.05260238 3.52906718619e-06 1.12461865345e-21
5272.27849885 3.54246280305e-06 2.39453530187e-21
5295.50439532 4.12480511839e-06 5.82117372556e-22
5318.73029179 3.95274324641e-06 1.90527770614e-21
5341.95618826 3.51997656475e-06 6.93238965956e-22
5365.18208473 3.57393679855e-06 1.61940930999e-21
5388.4079812 3.81801609305e-06 2.34520211032e-21
5411.63387767 3.59330498414e-06 2.50663104563e-21
5434.85977414 3.41153810626e-06 8.24448176778e-22
5458.08567062 3.69601376416e-06 1.05497181157e-21
5481.31156709 3.78701895257e-06 2.84668886117e-21
5504.53746356 3.49333051639e-06 2.52955244724e-22
5527.76336003 3.42781162958e-06 9.11511461702e-22
5550.9892565 3.79970195493e-06 5.49252090572e-22
5574.21515297 3.77180960807e-06 8.07404827302e-22
5597.44104944 3.27886907785e-06 1.76065122993e-21
5620.66694591 3.18633630552e-06 8.00055288669e-22
5643.89284238 3.62425266048e-06 1.57849429027e-21
5667.11873885 3.69689972649e-06 1.00825457457e-21
5690.34463532 3.34196439712e-06 1.27005736594e-21
5713.57053179 3.04646214007e-06 7.00736047205e-22
5736.79642826 3.35317482818e-06 1.12093199381e-21
5760.02232473 3.58061983557e-06 8.61149563189e-22
5783.24822121 3.30636888055e-06 1.23109839641e-21
5806.47411768 2.92139146357e-06 8.79419890476e-22
5829.70001415 3.02896621263e-06 1.58356903367e-21
5852.92591062 3.01393031162e-06 5.21420957521e-22
5876.15180709 2.91692868902e-06 3.35387959526e-22
5899.37770356 2.9530998739e-06 4.89446716093e-22
5922.60360003 3.02779112097e-06 9.60190198083e-22
5945.8294965 3.07077146202e-06 1.51514146991e-21
5969.05539297 3.01098841903e-06 8.64642825838e-22
