# 1:time 2:Re 3:Im
3650.4 -1.35952171938e-06 3.23193805634e-06
3652.8 -2.029506249e-06 3.01162140171e-06
3655.2 -2.80017852995e-06 2.4536133119e-06
3657.6 -3.2813384089e-06 1.84909635537e-06
3660.0 -3.06456970139e-06 1.43394099268e-06
3662.4 -2.09565056159e-06 1.29769425352e-06
3664.8 -9.44213897888e-07 1.37480847201e-06
3667.2 -5.1655294989e-07 1.52636522427e-06
3669.6 -1.26779676916e-06 1.63784926416e-06
3672.0 -2.65884758131e-06 1.64981278186e-06
3674.4 -3.51776326569e-06 1.54463209199e-06
3676.8 -3.04678469794e-06 1.35313494457e-06
3679.2 -1.51485051356e-06 1.13456302352e-06
3681.6 2.53106057906e-08 8.5718503698e-07
3684.0 7.00231383942e-07 3.19661038958e-07
3686.4 5.07760169575e-07 -6.57493485679e-07
3688.8 1.03698889239e-07 -1.90263677727e-06
3691.2 4.1376751723e-08 -2.88429568514e-06
3693.6 3.42483042555e-07 -3.14251671761e-06
3696.0 7.18103856071e-07 -2.68413843759e-06
3698.4 9.4720695992e-07 -1.90313786813e-06
3700.8 9.20682615812e-07 -1.1915208134e-06
3703.2 5.08458226783e-07 -7.03499683424e-07
3705.6 -3.23910892335e-07 -4.16237209537e-07
3708.0 -1.22556900933e-06 -2.70264071651e-07
3710.4 -1.54684859905e-06 -2.15137068121e-07
3712.8 -9.58099001029e-07 -1.97323657341e-07
3715.2 5.85145458745e-08 -1.70800981672e-07
3717.6 5.3038698171e-07 -1.24125592789e-07
3720.0 -1.1224097229e-07 -7.61363291507e-08
3722.4 -1.50042876306e-06 -1.94759994683e-08
3724.8 -2.69064227465e-06 1.55514273281e-07
3727.2 -3.02327027696e-06 6.58480056558e-07
3729.6 -2.5993381622e-06 1.6329163122e-06
3732.0 -1.97000655108e-06 2.92650092601e-06
3734.4 -1.522034745e-06 4.07509073858e-06
3736.8 -1.28838944458e-06 4.612791465e-06
3739.2 -1.20954339535e-06 4.42785685479e-06
3741.6 -1.26198544325e-06 3.80940930234e-06
3744.0 -1.25770157208e-06 3.18540979544e-06
3746.4 -8.03848123918e-07 2.83849642383e-06
3748.8 2.81415201468e-07 2.80488556248e-06
3751.2 1.58917767116e-06 2.93875690931e-06
3753.6 2.36788805763e-06 3.03697319531e-06
3756.0 2.21431277456e-06 2.95022604347e-06
3758.4 1.47042967618e-06 2.64062821328e-06
3760.8 9.25370238313e-07 2.18252046223e-06
3763.2 1.15927867347e-06 1.72603829716e-06
3765.6 2.15291076995e-06 1.40905953257e-06
3768.0 3.40015125669e-06 1.21385450931e-06
3770.4 4.29601995129e-06 8.85508367031e-07
3772.8 4.49952776495e-06 7.48591515518e-08
3775.2 4.08556678614e-06 -1.32122731036e-06
3777.6 3.42692560842e-06 -2.92014859048e-06
3780.0 2.93487778736e-06 -4.03156465389e-06
3782.4 2.8354893924e-06 -4.19148385156e-06
3784.8 3.0329668995e-06 -3.55939571187e-06
3787.2 3.12833894156e-06 -2.7637526595e-06
3789.6 2.70449771673e-06 -2.35481391408e-06
3792.0 1.7149177913e-06 -2.41810140729e-06
3794.4 5.69594378774e-07 -2.67249377394e-06
3796.8 -1.87385264597e-07 -2.84185928904e-06
3799.2 -2.53596774357e-07 -2.86066094481e-06
3801.6 2.99038947565e-07 -2.76426512666e-06
3804.0 1.08875394162e-06 -2.53181634386e-06
3806.4 1.59512814852e-06 -2.14295020183e-06
3808.8 1.43915110275e-06 -1.7131324009e-06
3811.2 6.47593186778e-07 -1.40930459046e-06
3813.6 -3.29581990827e-07 -1.18852242208e-06
3816.0 -9.02498967658e-07 -7.32916044883e-07
3818.4 -7.44339708235e-07 2.40374105725e-07
3820.8 -4.17647870176e-08 1.60260078207e-06
3823.2 6.25978650282e-07 2.81708151717e-06
3825.6 7.37284941784e-07 3.35729913538e-06
3828.0 2.47636781648e-07 3.108922334e-06
3830.4 -3.80667823254e-07 2.3801229656e-06
3832.8 -5.50233589441e-07 1.60012838907e-06
3835.2 5.54887146327e-09 1.04134939459e-06
3837.6 1.0083628934e-06 7.41901968785e-07
3840.0 1.82377086188e-06 5.7245089718e-07
3842.4 1.91439433016e-06 3.54983095909e-07
3844.8 1.21451851365e-06 -1.0342524542e-08
3847.2 1.45405107464e-07 -4.69260440139e-07
3849.6 -7.1280645715e-07 -8.53504949923e-07
3852.0 -1.00326525572e-06 -1.02300693108e-06
3854.4 -7.36497861772e-07 -1.00392148501e-06
3856.8 -1.70524575711e-07 -1.00836251371e-06
3859.2 3.72066033026e-07 -1.3156502471e-06
3861.6 6.28440258987e-07 -2.09357147773e-06
3864.0 5.13064101361e-07 -3.25535408443e-06
3866.4 1.94670677303e-07 -4.44041288062e-06
3868.8 -2.64237564881e-08 -5.17883024114e-06
3871.2 8.78458071949e-09 -5.16552046707e-06
3873.6 1.76887519008e-07 -4.4488687929e-06
3876.0 1.85935307823e-07 -3.40115806424e-06
3878.4 -2.06163705221e-07 -2.49551367152e-06
3880.8 -1.0294642474e-06 -2.02680505084e-06
3883.2 -2.03421221906e-06 -1.95223124091e-06
3885.6 -2.75459052974e-06 -1.96570003101e-06
3888.0 -2.78950900904e-06 -1.76184283795e-06
3890.4 -2.19142459122e-06 -1.28189904634e-06
