# 1:time 2:Re 3:Im
170.4 3.4075028516e-08 1.03705671071e-24
172.8 3.40698536234e-08 1.3403529001e-24
175.2 3.40523452508e-08 7.88947343847e-25
177.6 3.40424625414e-08 3.03951269943e-25
180.0 3.40521222313e-08 1.3927924782e-24
182.4 3.40741921765e-08 2.28144387901e-24
184.8 3.40941238908e-08 4.60655220162e-25
187.2 3.41057571729e-08 2.20149205283e-24
189.6 3.41070515594e-08 2.87700836238e-24
192.0 3.40984678676e-08 2.05446872576e-24
194.4 3.40830767547e-08 5.80879389256e-25
196.8 3.40724341514e-08 1.25497513952e-24
199.2 3.40790723105e-08 -5.58290250218e-25
201.6 3.4102638184e-08 -1.2783044665e-25
204.0 3.41210087577e-08 1.7131043754e-25
206.4 3.4119179514e-08 -1.41392436015e-24
208.8 3.4114975235e-08 -2.64331006409e-25
211.2 3.41264713429e-08 2.45439717e-24
213.6 3.41552598778e-08 2.28307707082e-24
216.0 3.41895080572e-08 3.48089256485e-24
218.4 3.4204002504e-08 1.93737139924e-24
220.8 3.41747746401e-08 2.68655937272e-24
223.2 3.41201264792e-08 5.07660741723e-24
225.6 3.41001245991e-08 4.60429457716e-24
228.0 3.41495429287e-08 2.92534424204e-24
230.4 3.42147982573e-08 6.42321870804e-25
232.8 3.41943785533e-08 4.84564534454e-25
235.2 3.40919946721e-08 -2.35163691918e-25
237.6 3.40703398879e-08 1.85219495796e-24
240.0 3.42556186555e-08 4.14516763979e-25
242.4 3.45046196585e-08 1.49895677571e-24
244.8 3.44909432624e-08 -6.66430033329e-25
247.2 3.41265227133e-08 -4.99538841711e-24
249.6 3.39051413043e-08 -5.64854694848e-24
252.0 3.4850137765e-08 -7.72566588145e-24
254.4 3.78737134666e-08 1.33308320936e-23
256.8 4.14481797458e-08 6.52375726306e-23
259.2 3.62851592683e-08 1.36302626898e-22
261.6 2.78069836647e-09 1.13724842942e-22
264.0 -6.84229543506e-08 -2.18775191295e-22
266.4 -1.22532545763e-07 -9.11611711443e-22
268.8 -1.27561776806e-08 -1.35989980235e-21
271.2 4.01635767935e-07 -3.67165663824e-22
273.6 1.03430307557e-06 2.87912411725e-21
276.0 1.30967002593e-06 6.48331695377e-21
278.4 1.15073145154e-07 5.35657905371e-21
280.8 -3.07427869234e-06 -4.56648642962e-21
283.2 -5.84756709473e-06 -1.71163046163e-20
285.6 -3.38306084842e-06 -1.7845566354e-20
288.0 5.21886060004e-06 2.11875868733e-22
290.4 1.26766912771e-05 2.47256238157e-20
292.8 1.0070422518e-05 3.46878102561e-20
295.2 -2.82587751929e-06 1.70168746272e-20
297.6 -1.55432517665e-05 -2.13362830325e-20
300.0 -1.56988448741e-05 -4.81351142944e-20
302.4 -2.35997899191e-06 -3.41436091233e-20
304.8 1.15060259235e-05 1.06470716508e-20
307.2 1.38687279799e-05 4.20003622772e-20
309.6 5.39321695834e-06 3.35006553614e-20
312.0 -4.65288354813e-06 4.84348614957e-21
314.4 -7.58300362324e-06 -1.8080794623e-20
316.8 -3.1483531955e-06 -2.55541139666e-20
319.2 1.01018282711e-06 -1.51826038987e-20
321.6 1.39181750837e-06 1.38284208858e-21
324.0 1.26725035254e-06 1.10986417134e-20
326.4 9.51413332215e-07 1.50438259618e-20
328.8 -9.23224219644e-07 1.00689818568e-20
331.2 -1.46479303381e-06 -4.07902442244e-21
333.6 7.17605575065e-07 -1.21626126201e-20
336.0 2.32369196587e-06 -7.21623837492e-21
338.4 1.51882708703e-06 1.60281536354e-21
340.8 -3.96989887255e-07 5.08295051029e-21
343.2 -1.88199021866e-06 2.67848207219e-21
345.6 -1.82507281784e-06 -5.64703181897e-22
348.0 -3.73184511251e-07 -1.14301350736e-21
350.4 8.578987796e-07 9.99053508912e-22
352.8 1.08600991767e-06 1.53655059901e-21
355.2 7.97786213009e-07 -7.81643812535e-22
357.6 1.68729784924e-07 -2.83346075898e-21
360.0 -5.75632158796e-07 -2.42240081854e-21
362.4 -5.33029361321e-07 -4.83592414489e-22
364.8 5.23597469325e-07 1.89868944279e-21
367.2 1.4440268161e-06 3.53658494316e-21
369.6 1.12413520949e-06 2.43619181032e-21
372.0 -1.98544827511e-07 -6.24725541246e-22
374.4 -1.48249235118e-06 -2.85859428634e-21
376.8 -2.04304039315e-06 -2.19672870856e-21
379.2 -1.27654520734e-06 -3.36149191633e-22
381.6 2.43976160919e-06 1.18929978576e-21
384.0 1.12208915586e-05 2.15487577344e-22
386.4 2.5719287405e-05 -2.41289377255e-21
388.8 4.48090916079e-05 -3.06925178224e-21
391.2 6.85106641884e-05 -1.2668617298e-21
393.6 0.000100983069952 1.3615506753e-21
396.0 0.000147277246065 1.73443512876e-21
398.4 0.000202041298774 -6.01198797116e-24
400.8 0.000238995509318 -5.57591077787e-22
403.2 0.000215092493423 -5.99608086352e-22
405.6 9.34710085967e-05 2.43530361838e-21
408.0 -0.00012842893242 1.52099548651e-21
410.4 -0.000406569528763 -8.71717644788e-22
412.8 -0.000663432679071 -3.81184345852e-21
415.2 -0.000817080348793 -8.34823235957e-21
417.6 -0.000808633191994 -5.36852868966e-21
420.0 -0.000619051579961 3.13504873961e-22
422.4 -0.000276543793729 4.94492684309e-21
424.8 0.000144761165132 4.44593104907e-21
427.2 0.000540183146689 4.69071726491e-21
429.6 0.000806930279842 5.58424456671e-21
432.0 0.000883682792135 1.31447976054e-20
434.4 0.000775334382893 1.82875702448e-20
436.8 0.000544735980878 2.02175995924e-20
439.2 0.000275432347087 1.21027473494e-20
441.6 3.20985576562e-05 4.49548485263e-21
444.0 -0.000154799389741 -2.0770507266e-21
446.4 -0.00027837751663 -1.36616320077e-20
448.8 -0.000339355191167 -2.89831610296e-20
451.2 -0.000341461561294 -3.63227548491e-20
453.6 -0.000295023545726 -2.52784203642e-20
456.0 -0.000217069025149 -4.78934757515e-21
458.4 -0.00012567077042 6.32064880974e-21
460.8 -3.54619282133e-05 5.247166077e-21
463.2 4.18797385742e-05 4.48742319634e-21
465.6 9.58226957725e-05 1.264958125e-20
468.0 0.000118238194751 2.1852813049e-20
470.4 0.000107551295411 2.12040796103e-20
472.8 7.19469490946e-05 9.22051688402e-21
475.2 2.72957540192e-05 -4.87544992325e-21
477.6 -1.06601754018e-05 -1.19875049244e-20
480.0 -3.39325563532e-05 -1.37694171179e-20
482.4 -4.29677729353e-05 -1.1197434588e-20
484.8 -4.13925436482e-05 -4.88554898673e-21
487.2 -3.20028814616e-05 2.68088396653e-21
489.6 -1.74356419417e-05 7.03836773523e-21
492.0 -2.04218766659e-06 5.21694974572e-21
494.4 9.07674439539e-06 1.04205918884e-21
496.8 1.3192525638e-05 -2.02880182039e-21
499.2 1.14843872237e-05 -1.6579336621e-21
501.6 7.27661172141e-06 1.12473681369e-22
504.0 3.29101290478e-06 1.90136246097e-21
506.4 7.14112039514e-07 1.43199159127e-21
508.8 -2.01261468405e-07 -4.77750094421e-22
511.2 3.22606681298e-07 -2.19567436172e-21
513.6 1.67733298541e-06 -2.27510028485e-21
516.0 3.09087087805e-06 -7.87972700693e-22
518.4 3.87374027313e-06 -5.25777582902e-23
520.8 3.52102387429e-06 -1.4303694434e-22
523.2 1.86606909472e-06 -7.19696811837e-23
525.6 -6.4982438944e-07 2.78375131152e-22
528.0 -2.95452227066e-06 1.58576481593e-21
530.4 -3.93550887847e-06 1.64000126373e-21
532.8 -3.26855867679e-06 1.93863430187e-21
535.2 -1.57646745369e-06 1.52740995251e-21
537.6 2.5116357547e-07 6.93845281728e-22
540.0 1.69585577653e-06 -3.10875755886e-22
542.4 2.58905631835e-06 -1.59355522438e-21
544.8 2.84933900442e-06 -2.86284207563e-21
547.2 2.49034236933e-06 -1.25811303903e-21
549.6 1.71402810499e-06 2.65679895737e-22
552.0 8.05584455715e-07 6.23097919697e-22
554.4 1.32836315462e-08 1.18420455292e-21
556.8 -4.22959872056e-07 2.20579800706e-21
559.2 -3.34864104138e-07 2.06464880118e-21
561.6 1.74420711607e-07 9.502985503e-22
564.0 8.36173532518e-07 -2.79027618112e-22
566.4 1.63479186906e-06 -5.00423849326e-22
568.8 2.81013525538e-06 -7.75828482137e-22
571.2 4.26347589546e-06 -1.64265496313e-21
573.6 5.28129956428e-06 -3.04834884044e-21
576.0 5.20258419913e-06 -3.75910121068e-21
578.4 4.23167712996e-06 -1.28446438391e-21
580.8 3.18560277206e-06 2.10118395861e-21
583.2 2.46424177561e-06 4.25379805886e-21
585.6 1.67053938095e-06 3.25618393065e-21
588.0 2.06684702096e-07 9.76057482326e-22
590.4 -1.96833525363e-06 -1.24215454385e-21
592.8 -4.02414814277e-06 -1.04141692716e-21
595.2 -4.84613503959e-06 1.04495039932e-21
597.6 -4.15599140799e-06 3.39272377887e-21
600.0 -2.66798659341e-06 4.43663005441e-21
602.4 -1.14207293229e-06 2.45004903041e-21
604.8 2.62204993626e-07 -1.39606825785e-21
607.2 1.88004500541e-06 -4.66431974688e-21
609.6 3.95565804275e-06 -6.02916588541e-21
612.0 5.95344342302e-06 -4.92830160579e-21
614.4 6.75484244392e-06 -4.54477641414e-21
616.8 5.81295161935e-06 -4.44960873745e-22
619.2 3.8155643215e-06 2.99476961879e-21
621.6 2.04671239995e-06 5.96500563136e-21
624.0 1.17390775343e-06 4.69988586405e-21
626.4 7.84962297381e-07 2.49474264334e-21
628.8 2.17676982265e-07 -9.47282031717e-22
631.2 -5.00347489291e-07 -2.52428784142e-21
633.6 -9.31843500641e-07 -3.00317900793e-21
636.0 -1.06051373227e-06 -2.97269969238e-21
638.4 -1.29686543484e-06 -3.06645765265e-21
640.8 -1.81141747641e-06 -3.07614539814e-21
643.2 -2.21593613898e-06 -2.67207997605e-21
645.6 -2.00766308165e-06 -4.98647303208e-22
648.0 -1.33136745861e-06 2.61999173642e-21
650.4 -1.05409282028e-06 6.87148836775e-21
652.8 -1.84032721785e-06 8.15115197994e-21
655.2 -3.37163584632e-06 6.24736582957e-21
657.6 -4.64178170511e-06 2.60423830079e-21
660.0 -4.85032196401e-06 -2.67068488152e-21
662.4 -3.98139388884e-06 -6.32378513743e-21
664.8 -2.62216247764e-06 -8.19842850044e-21
667.2 -1.34442180163e-06 -8.2994627622e-21
669.6 -3.0645412995e-07 -5.68407854601e-21
672.0 7.91516327902e-07 -1.66287980577e-21
674.4 2.40336226818e-06 2.29795792521e-21
676.8 4.51111654264e-06 4.57205364393e-21
679.2 6.3642371119e-06 5.49656536496e-21
681.6 6.98593360665e-06 5.08260959413e-21
684.0 5.87352027421e-06 3.6367447853e-21
686.4 3.30699825615e-06 1.98042695814e-21
688.8 1.9032181278e-07 6.04678272537e-23
691.2 -2.35279231605e-06 -1.81154152878e-21
693.6 -3.54219812752e-06 -3.94730084011e-21
696.0 -3.47645818998e-06 -4.59375657352e-21
698.4 -2.99738288807e-06 -4.53514631344e-21
700.8 -2.84210045719e-06 -2.48552358975e-21
703.2 -2.94598412813e-06 7.91714217475e-22
705.6 -2.63862772202e-06 1.83700921786e-21
708.0 -1.58354901625e-06 1.84142711379e-21
710.4 -2.86697080562e-07 6.98238470345e-22
712.8 4.30994414824e-07 1.1902305111e-21
715.2 1.7990125695e-07 9.21327197315e-22
717.6 -6.80736288036e-07 8.88899854609e-22
720.0 -1.28226759354e-06 1.13972175823e-21
722.4 -1.01344710439e-06 -9.88358580672e-22
724.8 -6.2888770929e-08 -3.32747538266e-21
727.2 9.13030681553e-07 -4.92641032742e-21
729.6 1.47354044584e-06 -5.38505475365e-21
732.0 1.62352362735e-06 -2.10575545631e-21
734.4 1.53988466741e-06 5.3496401832e-22
736.8 1.21435007013e-06 3.965213108e-21
739.2 3.51226616856e-07 5.34069408443e-21
741.6 -1.34504861998e-06 5.52306019398e-21
744.0 -3.68167565496e-06 4.44751331619e-21
746.4 -5.75472679425e-06 1.4783907926e-21
748.8 -6.34620417958e-06 -1.548579543e-21
751.2 -4.8588377539e-06 -4.32163260334e-21
753.6 -2.03868197479e-06 -4.73341709694e-21
756.0 4.79871884892e-07 -3.45397437801e-21
758.4 1.63365189542e-06 3.61755820462e-23
760.8 1.83477641397e-06 2.54166321795e-21
763.2 2.24062790598e-06 2.92527611018e-21
765.6 3.25742414761e-06 1.55267439765e-21
768.0 4.01831215985e-06 -1.41834499858e-21
770.4 3.42161122407e-06 -1.49061399927e-21
772.8 1.51638583969e-06 5.53877645917e-22
775.2 -4.58808554732e-07 1.6356812529e-21
777.6 -1.42024609963e-06 7.92632115294e-22
780.0 -1.43760267283e-06 -1.70965359316e-21
782.4 -1.29144814538e-06 -3.66896499561e-21
784.8 -1.42817930943e-06 -4.58993777305e-21
787.2 -1.70578460432e-06 -1.59051418703e-21
789.6 -2.02313229525e-06 8.91826414098e-22
792.0 -2.57433638586e-06 2.99795684703e-21
794.4 -3.17241289661e-06 3.71056185229e-21
796.8 -2.93152713962e-06 4.25691002981e-21
799.2 -1.28422318195e-06 4.17334102841e-21
801.6 9.10583727564e-07 4.26142894631e-21
804.0 1.88181993134e-06 2.07761630474e-21
806.4 7.2857315353e-07 -1.98298622424e-21
808.8 -1.61174058689e-06 -5.6643940213e-21
811.2 -3.37391343389e-06 -6.34230829866e-21
813.6 -3.6608692623e-06 -4.2137501846e-21
816.0 -2.85870309624e-06 -2.49317676326e-21
818.4 -1.7282711877e-06 -3.57207655724e-22
820.8 -6.36043864093e-07 1.69457487928e-21
823.2 4.13481130048e-07 3.50353978028e-21
825.6 1.50575641862e-06 6.17976048622e-21
828.0 2.69275361375e-06 6.53118612693e-21
830.4 3.88090462575e-06 3.45827106157e-21
832.8 4.82735759896e-06 -3.07853280884e-22
835.2 5.35735861708e-06 -3.34516545333e-21
837.6 5.35035078829e-06 -5.3776081643e-21
840.0 4.36233895855e-06 -6.16759760394e-21
842.4 1.81743318555e-06 -3.18316843597e-21
844.8 -1.84987358645e-06 5.91274659109e-22
847.2 -4.6938704409e-06 5.26163798808e-21
849.6 -4.8090497345e-06 5.54501909378e-21
852.0 -2.43806576878e-06 3.99958207041e-21
854.4 1.48603002078e-07 -2.48376156708e-22
856.8 1.1233668026e-06 -4.21744906058e-21
859.2 8.85204945523e-07 -5.97106719031e-21
861.6 9.93569333893e-07 -5.44215033769e-21
864.0 2.04743229892e-06 -3.16498011649e-21
866.4 3.36744641917e-06 -5.29345349753e-23
868.8 4.19090471242e-06 1.93535604471e-21
871.2 4.40224007768e-06 4.4538221664e-21
873.6 4.31825406299e-06 7.08482572153e-21
876.0 4.16607395352e-06 7.8899420792e-21
878.4 3.80280122368e-06 5.62856391179e-21
880.8 2.81369613479e-06 3.52248865168e-22
883.2 7.91529159977e-07 -7.30123694607e-21
885.6 -2.15589080723e-06 -1.12165894794e-20
888.0 -4.93507308995e-06 -9.12679667618e-21
890.4 -6.00579638009e-06 -3.74470379534e-21
892.8 -4.71259282225e-06 2.00596240868e-21
895.2 -1.77769513356e-06 8.05914781195e-21
897.6 1.48543538551e-06 9.51971634939e-21
900.0 4.10817692882e-06 9.59362587967e-21
902.4 5.75660385379e-06 5.27665383424e-21
904.8 6.47925216163e-06 -7.51134052589e-22
907.2 6.3394154201e-06 -8.05926994909e-21
909.6 5.24337936572e-06 -1.16201548434e-20
912.0 3.0960342005e-06 -1.12232085089e-20
914.4 2.46044077919e-07 -4.80809197223e-21
916.8 -2.34879255548e-06 2.09716913379e-21
919.2 -3.77977415548e-06 6.80351375587e-21
921.6 -3.93465299879e-06 6.74043080023e-21
924.0 -3.3041272316e-06 4.62562585997e-21
926.4 -2.33009487306e-06 1.51722353828e-21
928.8 -1.31859058293e-06 -1.19675280795e-21
931.2 -7.09068025866e-07 -3.72930217947e-21
933.6 -8.31876514652e-07 -3.76166607733e-21
936.0 -1.28325208859e-06 -1.03387375931e-21
938.4 -1.08070621663e-06 2.08590754017e-21
940.8 1.36534635819e-07 4.24730991375e-21
943.2 1.38092439515e-06 4.90137415687e-21
945.6 1.247732336e-06 2.42277690823e-21
948.0 -5.28360697123e-07 -2.58888700841e-21
950.4 -2.76156948397e-06 -5.93671918215e-21
952.8 -4.0490484852e-06 -7.75496542173e-21
955.2 -4.05532145112e-06 -4.77343308187e-21
957.6 -3.43824206271e-06 -1.65307537794e-22
960.0 -2.78444143994e-06 3.23583119718e-21
962.4 -2.07195159531e-06 5.27564752409e-21
964.8 -1.10027146629e-06 5.73222713872e-21
967.2 1.17611616366e-07 3.47129235696e-21
969.6 1.47303443107e-06 -2.84470603072e-22
972.0 2.79704525429e-06 -3.75947045397e-21
974.4 3.72704448609e-06 -4.38199328047e-21
976.8 3.93176413391e-06 -4.03396025265e-21
979.2 3.43290616294e-06 -1.65627497659e-21
981.6 2.36215165387e-06 1.43140642851e-21
984.0 6.21896447957e-07 2.95217348299e-21
986.4 -1.69611838259e-06 6.38568647682e-22
988.8 -3.8041136832e-06 -1.1789942324e-21
991.2 -4.82884185235e-06 -3.97154050191e-21
993.6 -4.76625243974e-06 -4.70624865671e-21
996.0 -4.09452924302e-06 -1.55370949516e-21
998.4 -2.70119244947e-06 1.86408802676e-21
1000.8 -2.65422874276e-07 5.6120101911e-21
1003.2 2.33992201965e-06 5.34591719736e-21
1005.6 3.36395233455e-06 2.71539651673e-21
1008.0 2.378800841e-06 -1.99084256135e-21
1010.4 1.04309255689e-06 -4.97375981095e-21
1012.8 8.74307979613e-07 -5.29660808505e-21
1015.2 1.08542998918e-06 -1.79703376607e-21
1017.6 -3.48520115653e-07 1.11364055556e-21
1020.0 -3.8844571251e-06 3.37513827049e-21
1022.4 -7.64497066439e-06 3.16469139554e-21
1024.8 -9.3289911498e-06 2.34264417872e-21
1027.2 -8.09601286228e-06 2.58792876745e-22
1029.6 -4.66496663752e-06 -1.13849348168e-21
1032.0 -4.75564195191e-07 -1.95291954193e-21
1034.4 2.99690476418e-06 -6.63334753987e-22
1036.8 4.87696317407e-06 2.0619165808e-21
1039.2 5.39071936349e-06 4.55744113127e-21
1041.6 5.36780706647e-06 1.89008524606e-21
1044.0 4.94507194158e-06 -2.05457822542e-21
1046.4 3.30368259747e-06 -5.47671461135e-21
1048.8 1.64493237716e-07 -5.32297061524e-21
1051.2 -3.03645108662e-06 -2.42881650185e-21
1053.6 -4.3459108166e-06 -1.11507299251e-21
1056.0 -3.52026978632e-06 8.56033013298e-22
1058.4 -2.20243524257e-06 3.02700342069e-21
1060.8 -1.79293821438e-06 4.54025251173e-21
1063.2 -1.96451407248e-06 4.61873196509e-21
1065.6 -1.64915030895e-06 3.26504320193e-21
1068.0 -7.76087316166e-07 1.60392280366e-22
1070.4 -1.98885357204e-07 -2.74771996386e-21
1072.8 -1.71107889573e-07 -2.0763445327e-21
1075.2 3.83801762737e-08 8.04069581545e-23
1077.6 7.8060479117e-07 1.77409130564e-21
1080.0 1.20770771111e-06 2.19466283945e-21
1082.4 3.45067276019e-07 -1.83658788482e-22
1084.8 -1.56703552481e-06 -1.85953293747e-21
1087.2 -3.31429388302e-06 -2.39485214494e-21
1089.6 -3.99618212694e-06 -1.73151957961e-22
1092.0 -3.55138809336e-06 2.60814364955e-21
1094.4 -2.13276207661e-06 3.60303642141e-21
1096.8 2.37464998632e-07 1.94729634292e-21
1099.2 3.0090811933e-06 -1.91946352279e-21
1101.6 4.83452665868e-06 -4.20187421697e-21
1104.0 4.72221281401e-06 -2.85626394504e-21
1106.4 3.16869462538e-06 9.50418910133e-22
1108.8 1.62247561403e-06 5.21267656899e-21
1111.2 1.06988531086e-06 6.20236991098e-21
1113.6 1.50500000384e-06 3.04145791376e-21
1116.0 2.39969203615e-06 -1.80768271283e-21
1118.4 3.08145524725e-06 -5.82033552892e-21
1120.8 2.83213508224e-06 -4.86577746486e-21
1123.2 1.38288331943e-06 -2.27722724184e-21
1125.6 -5.92469691624e-07 3.88064010472e-22
1128.0 -2.03581352251e-06 4.13014198717e-23
1130.4 -2.42477947643e-06 -1.18085099808e-21
1132.8 -1.64835013617e-06 -7.98567963869e-22
1135.2 4.58963838281e-07 3.21922337249e-21
1137.6 3.57180818848e-06 5.24494889016e-21
1140.0 6.20467250358e-06 4.75209296627e-21
1142.4 6.59640621827e-06 1.45900571133e-21
1144.8 4.51430616303e-06 -1.59337222764e-21
1147.2 1.57728702774e-06 -3.51237377676e-21
1149.6 -5.27700985303e-07 -1.7220212068e-21
1152.0 -1.61644288161e-06 1.12507061238e-22
1154.4 -2.46165803693e-06 5.30108341955e-22
1156.8 -3.34783982987e-06 -3.02945243545e-22
1159.2 -3.84406876783e-06 -7.09211586759e-22
1161.6 -3.59637777383e-06 1.78742338051e-22
1164.0 -2.58921010658e-06 6.72639868167e-22
1166.4 -8.49358162441e-07 7.88105217643e-22
1168.8 1.40670773828e-06 1.05713300809e-21
1171.2 3.5277853372e-06 2.11133749987e-21
1173.6 4.97925875834e-06 2.69708100856e-21
1176.0 5.93470544449e-06 1.90291798319e-21
1178.4 6.67976666171e-06 -2.02280183155e-21
1180.8 6.63813980514e-06 -5.32467166729e-21
1183.2 4.86605556651e-06 -4.84286681915e-21
1185.6 1.68318611145e-06 -2.17680768346e-21
1188.0 -1.08099622962e-06 2.54926935539e-23
1190.4 -2.05833854877e-06 2.07603466351e-22
1192.8 -1.90617391166e-06 -1.23569978651e-22
1195.2 -2.155543997e-06 7.3423443893e-22
1197.6 -2.99770497362e-06 3.22604643785e-21
1200.0 -3.16312396872e-06 3.28204571545e-21
1202.4 -1.89816472436e-06 2.84848180127e-21
1204.8 -1.48484070779e-07 9.14791969644e-22
1207.2 6.33400870405e-07 -6.68953997835e-22
1209.6 2.8498774056e-07 -1.70007864236e-21
1212.0 -1.74982362745e-07 -1.76170398844e-21
1214.4 -2.17086805577e-07 -7.07748891378e-22
1216.8 -4.80017295486e-07 -2.92324589325e-22
1219.2 -1.61348258682e-06 -2.74693567202e-22
1221.6 -3.2046987764e-06 -9.73750027172e-22
1224.0 -4.31033931767e-06 -1.51764753092e-22
1226.4 -4.58046285634e-06 -9.97641193453e-23
1228.8 -4.32115454181e-06 8.63728356885e-22
1231.2 -3.73346786241e-06 1.42900893268e-21
1233.6 -2.7007053494e-06 5.83226096707e-23
1236.0 -1.23452922735e-06 -1.34689462011e-21
1238.4 4.15355227643e-07 -2.84685278026e-21
1240.8 2.04997073008e-06 -1.64042927425e-21
1243.2 3.48105297193e-06 1.1934350563e-21
1245.6 4.35055497202e-06 4.44913976396e-21
1248.0 4.42913595705e-06 5.28634685802e-21
1250.4 3.90710672141e-06 1.18325120633e-21
1252.8 2.97872837999e-06 -3.67725603467e-21
1255.2 1.44500167704e-06 -6.32217071355e-21
1257.6 -7.3046536187e-07 -4.7184742229e-21
1260.0 -2.79732940491e-06 -8.99119231096e-22
1262.4 -3.86713543956e-06 8.39391502494e-22
1264.8 -3.99858254889e-06 5.39845444306e-22
1267.2 -3.85103254046e-06 -1.13529500159e-21
1269.6 -3.31058739816e-06 -6.07384826389e-22
1272.0 -1.45340198938e-06 1.71622234668e-21
1274.4 1.70198297461e-06 2.80700051863e-21
1276.8 4.3240655362e-06 3.0779601887e-21
1279.2 4.55663317734e-06 7.64925944151e-22
1281.6 2.6916114421e-06 -9.84637957802e-22
1284.0 6.13547696937e-07 -1.18117098874e-21
1286.4 -6.55349204362e-07 -1.46659148904e-22
1288.8 -1.86192644683e-06 1.184051794e-21
1291.2 -3.96624891877e-06 -3.42097739819e-22
1293.6 -6.60121980538e-06 -1.42951667204e-21
1296.0 -8.39646936869e-06 -1.76228632303e-21
1298.4 -8.23304069431e-06 -1.17423568926e-24
1300.8 -5.9005237289e-06 6.44223709308e-22
1303.2 -2.09891390723e-06 6.9627368416e-22
1305.6 1.74065652369e-06 5.57805632158e-22
1308.0 4.1067260499e-06 1.86151173443e-21
1310.4 4.59652357915e-06 4.87765974435e-21
1312.8 4.31516269865e-06 4.46401294455e-21
1315.2 4.4578325226e-06 -2.77172939448e-23
1317.6 4.62763797526e-06 -4.60408277778e-21
1320.0 3.35979180867e-06 -7.58118581074e-21
1322.4 3.85602867572e-07 -5.41395434153e-21
1324.8 -2.55810631957e-06 -1.48711107449e-21
1327.2 -3.66899453244e-06 1.09294367659e-21
1329.6 -3.10671450986e-06 1.6610039604e-21
1332.0 -2.36405492506e-06 2.87409353827e-21
1334.4 -2.10365159634e-06 3.7336712006e-21
1336.8 -1.62475080927e-06 3.87958298221e-21
1339.2 -4.63669765095e-07 3.72858541113e-21
