           57987.319                18.26                 0.01
        57987.320519               18.429                0.026
           57989.769                19.06                 0.01
        57989.770519               19.372                0.045
          57992.2819              20.5723                 0.04
           57993.079                20.82                 0.02
        57993.081519               21.371                0.119
