# 2d Outflow
# detector no.=0 ntheta=51 nphi=92
# gnuplot column index:
# 1:it 2:t 3:x 4:y 5:z 6:fluxdens 7:w_lorentz 8:eninf 9:surface_element 10:rho 11:Y_e 12:entropy 13:temperature
-1 -1 6.15901 0 199.905 2.4192e-10 1.03178 0.0190806 5.18218 0 6.3593e-13 0 0 0 0.289609 73.6743 0.371744
-1 -1 6.14465 0.420306 199.905 2.52595e-10 1.03094 0.0182474 5.18218 0 6.421e-13 0 0 0 0.288091 72.6859 0.370934
-1 -1 6.10165 0.838652 199.905 2.55222e-10 1.03074 0.0180488 5.18218 0 6.42756e-13 0 0 0 0.28759 72.4453 0.370727
-1 -1 6.03019 1.25309 199.905 2.59736e-10 1.03041 0.017732 5.18218 0 6.49484e-13 0 0 0 0.287019 72.0005 0.370639
-1 -1 5.93062 1.66168 199.905 2.62054e-10 1.03026 0.0175773 5.18218 0 6.50174e-13 0 0 0 0.286773 71.7887 0.370479
-1 -1 5.8034 2.06253 199.905 2.65412e-10 1.03004 0.0173607 5.18218 0 6.51319e-13 0 0 0 0.286621 71.4962 0.370276
-1 -1 5.64912 2.45376 199.905 2.67437e-10 1.02991 0.017238 5.18218 0 6.52939e-13 0 0 0 0.286412 71.2834 0.370188
-1 -1 5.4685 2.83355 199.905 2.7181e-10 1.02964 0.0169705 5.18218 0 6.61772e-13 0 0 0 0.285934 70.7659 0.370231
-1 -1 5.26238 3.20012 199.905 2.73042e-10 1.02957 0.0169037 5.18218 0 6.63686e-13 0 0 0 0.285828 70.5701 0.370142
-1 -1 5.03173 3.55178 199.905 2.75323e-10 1.02944 0.016772 5.18218 0 6.66286e-13 0 0 0 0.285677 70.3299 0.370134
-1 -1 4.77761 3.88688 199.905 2.74509e-10 1.0295 0.0168281 5.18218 0 6.68237e-13 0 0 0 0.285533 70.2664 0.370181
-1 -1 4.50123 4.20385 199.905 2.74791e-10 1.02948 0.0168147 5.18218 0 6.70227e-13 0 0 0 0.285391 70.1534 0.370241
-1 -1 4.20385 4.50123 199.905 2.74403e-10 1.02951 0.0168403 5.18218 0 6.70005e-13 0 0 0 0.285403 70.1148 0.370151
-1 -1 3.88688 4.77761 199.905 2.73733e-10 1.02955 0.0168811 5.18218 0 6.70994e-13 0 0 0 0.285365 70.0774 0.370175
-1 -1 3.55178 5.03173 199.905 2.73034e-10 1.02959 0.016922 5.18218 0 6.77927e-13 0 0 0 0.284995 69.9191 0.370383
-1 -1 3.20012 5.26238 199.905 2.72707e-10 1.02961 0.0169388 5.18218 0 6.78347e-13 0 0 0 0.285002 69.8823 0.370408
-1 -1 2.83355 5.4685 199.905 2.7122e-10 1.0297 0.0170271 5.18218 0 6.78062e-13 0 0 0 0.284989 69.9069 0.370393
-1 -1 2.45376 5.64912 199.905 2.71038e-10 1.02971 0.0170338 5.18218 0 6.83834e-13 0 0 0 0.284625 69.7411 0.370501
-1 -1 2.06253 5.8034 199.905 2.67956e-10 1.0299 0.017225 5.18218 0 6.81787e-13 0 0 0 0.284582 69.9007 0.370496
-1 -1 1.66168 5.93062 199.905 2.6556e-10 1.03005 0.017376 5.18218 0 6.79735e-13 0 0 0 0.2846 70.0472 0.370498
-1 -1 1.25309 6.03019 199.905 2.64901e-10 1.03009 0.0174163 5.18218 0 6.86464e-13 0 0 0 0.284143 69.9172 0.370712
-1 -1 0.838652 6.10165 199.905 2.64826e-10 1.0301 0.0174202 5.18218 0 6.83657e-13 0 0 0 0.284431 69.9968 0.370705
