-0.0320571 0
0.0320571 1.09649e-07
0.0961712 3.62088e-07
0.160285 6.23905e-07
0.224399 8.59922e-07
0.288514 1.29506e-06
0.352628 1.87376e-06
0.416742 2.22188e-06
0.480856 2.68648e-06
0.54497 3.36115e-06
0.609084 3.68307e-06
0.673198 3.57944e-06
0.737313 3.73729e-06
0.801427 1.04512e-05
0.865541 6.08557e-06
0.929655 7.3491e-06
0.993769 8.41992e-06
1.05788 9.0857e-06
1.122 9.82414e-06
1.18611 9.98763e-06
1.25023 1.04419e-05
1.31434 1.2951e-05
1.37845 1.40337e-05
1.44257 1.36225e-05
1.50668 1.29755e-05
1.5708 1.3327e-05
1.63491 1.29755e-05
1.69902 1.36225e-05
1.76314 1.40337e-05
1.82725 1.2951e-05
1.89137 1.04419e-05
1.95548 9.98763e-06
2.0196 9.82414e-06
2.08371 9.0857e-06
2.14782 8.41992e-06
2.21194 7.3491e-06
2.27605 6.08557e-06
2.34017 1.04512e-05
2.40428 3.73729e-06
2.46839 3.57944e-06
2.53251 3.68307e-06
2.59662 3.36115e-06
2.66074 2.68648e-06
2.72485 2.22188e-06
2.78896 1.87376e-06
2.85308 1.29506e-06
2.91719 8.59922e-07
2.98131 6.23905e-07
3.04542 3.62088e-07
3.10954 1.09649e-07
3.17365 0
