# 1:time 2:flux 3:mass
4281.6 2.24567e-07 0.000319454
4286.4 2.2277e-07 0.000320523
4291.2 2.21355e-07 0.000321585
4296 2.20392e-07 0.000322643
4300.8 2.20555e-07 0.000323702
4305.6 2.2036e-07 0.00032476
4310.4 2.19372e-07 0.000325813
4315.2 2.1908e-07 0.000326864
4320 2.18334e-07 0.000327912
4324.8 2.173e-07 0.000328955
4329.6 2.16607e-07 0.000329995
4334.4 2.16091e-07 0.000331032
4339.2 2.13719e-07 0.000332058
4344 2.13447e-07 0.000333083
4348.8 2.1241e-07 0.000334102
4353.6 2.11302e-07 0.000335116
4358.4 2.09757e-07 0.000336123
4363.2 2.05981e-07 0.000337112
4368 2.04475e-07 0.000338093
4372.8 2.0391e-07 0.000339072
4377.6 2.00169e-07 0.000340033
4382.4 1.97311e-07 0.00034098
4387.2 1.96854e-07 0.000341925
4392 1.90917e-07 0.000342841
4396.8 1.89359e-07 0.00034375
4401.6 1.85706e-07 0.000344642
4406.4 1.83288e-07 0.000345521
4411.2 1.80419e-07 0.000346387
4416 1.77205e-07 0.000347238
4420.8 1.70649e-07 0.000348057
4425.6 1.65137e-07 0.00034885
4430.4 1.608e-07 0.000349622
4435.2 1.56394e-07 0.000350372
4440 1.52365e-07 0.000351104
4444.8 1.47462e-07 0.000351812
4449.6 1.43517e-07 0.0003525
4454.4 1.38553e-07 0.000353165
4459.2 1.3243e-07 0.000353801
4464 1.27181e-07 0.000354412
4468.8 1.21108e-07 0.000354993
4473.6 1.13845e-07 0.000355539
4478.4 1.06137e-07 0.000356049
4483.2 1.02528e-07 0.000356541
4488 9.73032e-08 0.000357008
4492.8 9.2985e-08 0.000357454
4497.6 8.91007e-08 0.000357882
4502.4 8.44148e-08 0.000358287
4507.2 8.03312e-08 0.000358673
4512 7.61574e-08 0.000359038
4516.8 7.22718e-08 0.000359385
4521.6 6.84387e-08 0.000359714
4526.4 6.50513e-08 0.000360026
4531.2 6.20128e-08 0.000360324
4536 6.1109e-08 0.000360617
4540.8 5.66066e-08 0.000360889
4545.6 5.44897e-08 0.00036115
4550.4 5.31905e-08 0.000361406
4555.2 5.12415e-08 0.000361652
4560 5.0637e-08 0.000361895
4564.8 4.85949e-08 0.000362128
4569.6 4.67876e-08 0.000362352
4574.4 4.57535e-08 0.000362572
4579.2 4.47814e-08 0.000362787
4584 4.25274e-08 0.000362991
4588.8 4.14688e-08 0.00036319
4593.6 4.05548e-08 0.000363385
4598.4 3.93428e-08 0.000363574
4603.2 3.90689e-08 0.000363761
4608 3.85013e-08 0.000363946
4612.8 3.71917e-08 0.000364125
4617.6 3.66276e-08 0.0003643
4622.4 3.5982e-08 0.000364473
4627.2 3.59962e-08 0.000364646
4632 3.56286e-08 0.000364817
4636.8 3.55046e-08 0.000364987
4641.6 3.53457e-08 0.000365157
4646.4 3.50634e-08 0.000365325
4651.2 3.5067e-08 0.000365494
4656 3.4597e-08 0.00036566
4660.8 3.48264e-08 0.000365827
4665.6 3.47373e-08 0.000365994
4670.4 3.4582e-08 0.00036616
4675.2 3.4604e-08 0.000366326
4680 3.48827e-08 0.000366493
4684.8 3.51441e-08 0.000366662
4689.6 3.56772e-08 0.000366833
4694.4 3.56346e-08 0.000367004
4699.2 3.52688e-08 0.000367173
4704 3.49753e-08 0.000367341
4708.8 3.55503e-08 0.000367512
4713.6 3.5386e-08 0.000367682
4718.4 3.53747e-08 0.000367852
4723.2 3.4812e-08 0.000368019
4728 3.49389e-08 0.000368186
4732.8 3.48315e-08 0.000368354
4737.6 3.4652e-08 0.00036852
4742.4 3.5002e-08 0.000368688
4747.2 3.49704e-08 0.000368856
4752 3.48533e-08 0.000369023
4756.8 3.44317e-08 0.000369188
4761.6 3.40467e-08 0.000369352
4766.4 3.36545e-08 0.000369513
4771.2 3.37682e-08 0.000369675
4776 3.33483e-08 0.000369835
4780.8 3.22937e-08 0.00036999
4785.6 3.20173e-08 0.000370144
4790.4 3.17961e-08 0.000370297
4795.2 3.04894e-08 0.000370443
4800 2.98185e-08 0.000370586
4804.8 2.95376e-08 0.000370728
4809.6 2.8978e-08 0.000370867
4814.4 2.81078e-08 0.000371002
4819.2 2.68295e-08 0.000371131
4824 2.62105e-08 0.000371257
4828.8 2.54352e-08 0.000371379
4833.6 2.47834e-08 0.000371498
4838.4 2.40944e-08 0.000371613
4843.2 2.38044e-08 0.000371728
4848 2.32177e-08 0.000371839
4852.8 2.26929e-08 0.000371948
4857.6 2.22185e-08 0.000372055
4862.4 2.15447e-08 0.000372158
4867.2 2.10963e-08 0.000372259
4872 2.01375e-08 0.000372356
4876.8 1.96736e-08 0.00037245
4881.6 1.91319e-08 0.000372542
4886.4 1.84686e-08 0.000372631
4891.2 1.83492e-08 0.000372719
4896 1.80933e-08 0.000372806
4900.8 1.80771e-08 0.000372893
4905.6 1.75036e-08 0.000372977
4910.4 1.70856e-08 0.000373059
4915.2 1.61552e-08 0.000373136
4920 1.51951e-08 0.000373209
4924.8 1.49937e-08 0.000373281
4929.6 1.44944e-08 0.000373351
4934.4 1.40999e-08 0.000373418
4939.2 1.38383e-08 0.000373485
4944 1.34396e-08 0.000373549
4948.8 1.34781e-08 0.000373614
4953.6 1.31914e-08 0.000373677
4958.4 1.30725e-08 0.00037374
4963.2 1.29497e-08 0.000373802
4968 1.27715e-08 0.000373863
4972.8 1.26701e-08 0.000373924
4977.6 1.25655e-08 0.000373985
4982.4 1.24591e-08 0.000374044
4987.2 1.24447e-08 0.000374104
4992 1.21755e-08 0.000374163
4996.8 1.21428e-08 0.000374221
5001.6 1.19772e-08 0.000374278
5006.4 1.20051e-08 0.000374336
5011.2 1.18639e-08 0.000374393
5016 1.17773e-08 0.000374449
5020.8 1.16644e-08 0.000374505
5025.6 1.163e-08 0.000374561
5030.4 1.16651e-08 0.000374617
5035.2 1.15676e-08 0.000374673
5040 1.15137e-08 0.000374728
5044.8 1.13215e-08 0.000374782
5049.6 1.1243e-08 0.000374836
5054.4 1.12914e-08 0.000374891
5059.2 1.11873e-08 0.000374944
5064 1.11023e-08 0.000374998
5068.8 1.10406e-08 0.00037505
5073.6 1.0999e-08 0.000375103
5078.4 1.09432e-08 0.000375156
5083.2 1.08608e-08 0.000375208
5088 1.07408e-08 0.00037526
5092.8 1.07396e-08 0.000375311
5097.6 1.06633e-08 0.000375362
5102.4 1.0511e-08 0.000375413
5107.2 1.03438e-08 0.000375462
5112 1.03732e-08 0.000375512
5116.8 1.03809e-08 0.000375562
5121.6 1.03653e-08 0.000375612
5126.4 1.02056e-08 0.000375661
5131.2 1.01219e-08 0.000375709
5136 1.01237e-08 0.000375758
5140.8 9.82083e-09 0.000375805
5145.6 9.67703e-09 0.000375851
5150.4 9.62355e-09 0.000375898
5155.2 9.67024e-09 0.000375944
5160 9.51251e-09 0.00037599
5164.8 9.50891e-09 0.000376035
5169.6 9.42345e-09 0.000376081
5174.4 9.39705e-09 0.000376126
5179.2 9.45749e-09 0.000376171
5184 9.50287e-09 0.000376217
5188.8 9.42962e-09 0.000376262
5193.6 9.50088e-09 0.000376308
5198.4 9.62095e-09 0.000376354
5203.2 9.55902e-09 0.0003764
5208 9.56764e-09 0.000376446
5212.8 9.55374e-09 0.000376491
5217.6 9.51239e-09 0.000376537
5222.4 9.31905e-09 0.000376582
5227.2 9.17899e-09 0.000376626
5232 8.98732e-09 0.000376669
5236.8 9.03832e-09 0.000376712
5241.6 9.05345e-09 0.000376756
5246.4 9.01852e-09 0.000376799
5251.2 9.00647e-09 0.000376842
5256 8.83838e-09 0.000376885
5260.8 8.78868e-09 0.000376927
5265.6 8.51004e-09 0.000376968
5270.4 8.43958e-09 0.000377008
5275.2 8.36056e-09 0.000377048
5280 8.27863e-09 0.000377088
5284.8 8.31042e-09 0.000377128
5289.6 8.29086e-09 0.000377168
5294.4 8.36812e-09 0.000377208
5299.2 8.38142e-09 0.000377248
5304 8.53132e-09 0.000377289
5308.8 8.56187e-09 0.00037733
5313.6 8.49578e-09 0.000377371
5318.4 8.49981e-09 0.000377412
5323.2 8.27694e-09 0.000377452
5328 8.04034e-09 0.00037749
5332.8 7.82475e-09 0.000377528
5337.6 7.74874e-09 0.000377565
5342.4 7.57643e-09 0.000377601
5347.2 7.39008e-09 0.000377637
5352 7.30818e-09 0.000377672
5356.8 7.28392e-09 0.000377707
5361.6 7.14815e-09 0.000377741
5366.4 7.11906e-09 0.000377775
5371.2 6.95176e-09 0.000377809
5376 6.76535e-09 0.000377841
5380.8 6.8014e-09 0.000377874
5385.6 6.70849e-09 0.000377906
5390.4 6.69347e-09 0.000377938
5395.2 6.58747e-09 0.00037797
5400 6.473e-09 0.000378001
5404.8 6.4034e-09 0.000378032
5409.6 6.39803e-09 0.000378062
5414.4 6.32182e-09 0.000378093
5419.2 6.24905e-09 0.000378123
5424 6.18076e-09 0.000378152
5428.8 6.14813e-09 0.000378182
5433.6 6.0258e-09 0.000378211
5438.4 5.99211e-09 0.00037824
5443.2 5.90914e-09 0.000378268
5448 5.81827e-09 0.000378296
5452.8 5.76683e-09 0.000378324
5457.6 5.79507e-09 0.000378351
5462.4 5.58145e-09 0.000378378
5467.2 5.54359e-09 0.000378405
5472 5.48813e-09 0.000378431
5476.8 5.46382e-09 0.000378457
5481.6 5.39988e-09 0.000378483
5486.4 5.35412e-09 0.000378509
5491.2 5.29735e-09 0.000378534
5496 5.20726e-09 0.000378559
5500.8 5.28375e-09 0.000378585
5505.6 5.42147e-09 0.000378611
5510.4 5.38214e-09 0.000378637
5515.2 5.87054e-09 0.000378665
5520 5.91479e-09 0.000378693
5524.8 6.23497e-09 0.000378723
5529.6 6.38396e-09 0.000378754
5534.4 6.43351e-09 0.000378785
5539.2 6.58717e-09 0.000378816
5544 7.09748e-09 0.00037885
5548.8 7.43482e-09 0.000378886
5553.6 8.2572e-09 0.000378926
5558.4 8.76306e-09 0.000378968
5563.2 9.8346e-09 0.000379015
5568 1.05643e-08 0.000379066
5572.8 1.09945e-08 0.000379118
5577.6 1.17865e-08 0.000379175
5582.4 1.1915e-08 0.000379232
5587.2 1.19073e-08 0.000379289
5592 1.16288e-08 0.000379345
5596.8 1.19825e-08 0.000379403
5601.6 1.17169e-08 0.000379459
5606.4 1.19011e-08 0.000379516
5611.2 1.24035e-08 0.000379575
5616 1.20326e-08 0.000379633
5620.8 1.25803e-08 0.000379694
5625.6 1.31481e-08 0.000379757
5630.4 1.31374e-08 0.00037982
5635.2 1.28059e-08 0.000379881
5640 1.24272e-08 0.000379941
5644.8 1.24071e-08 0.00038
5649.6 1.25639e-08 0.000380061
5654.4 1.26068e-08 0.000380121
5659.2 1.19894e-08 0.000380179
5664 1.16678e-08 0.000380235
5668.8 1.16005e-08 0.000380291
5673.6 1.18207e-08 0.000380347
5678.4 1.1789e-08 0.000380404
5683.2 1.12996e-08 0.000380458
5688 1.1088e-08 0.000380511
5692.8 1.07365e-08 0.000380563
5697.6 1.08547e-08 0.000380615
5702.4 1.05961e-08 0.000380666
5707.2 1.08426e-08 0.000380718
5712 1.10777e-08 0.000380771
5716.8 1.02265e-08 0.00038082
5721.6 9.72749e-09 0.000380867
5726.4 9.39806e-09 0.000380912
5731.2 9.00933e-09 0.000380955
5736 9.06266e-09 0.000380999
5740.8 9.02719e-09 0.000381042
5745.6 8.03558e-09 0.000381081
5750.4 7.57455e-09 0.000381117
5755.2 7.53438e-09 0.000381153
5760 7.63669e-09 0.00038119
5764.8 7.43512e-09 0.000381225
5769.6 6.90895e-09 0.000381259
5774.4 6.90443e-09 0.000381292
5779.2 7.00537e-09 0.000381325
5784 6.07864e-09 0.000381355
5788.8 6.11976e-09 0.000381384
5793.6 5.90432e-09 0.000381412
5798.4 5.84574e-09 0.00038144
5803.2 5.7547e-09 0.000381468
5808 5.27542e-09 0.000381493
5812.8 4.74012e-09 0.000381516
5817.6 4.37159e-09 0.000381537
5822.4 4.32155e-09 0.000381558
5827.2 4.31119e-09 0.000381578
5832 3.99696e-09 0.000381598
5836.8 3.97989e-09 0.000381617
5841.6 3.71677e-09 0.000381635
5846.4 3.42121e-09 0.000381651
5851.2 3.12871e-09 0.000381666
5856 2.48814e-09 0.000381678
5860.8 1.38329e-09 0.000381685
5865.6 1.33751e-09 0.000381691
5870.4 7.76615e-10 0.000381695
5875.2 7.62393e-10 0.000381698
5880 7.47954e-10 0.000381702
5884.8 7.45803e-10 0.000381706
5889.6 7.10177e-10 0.000381709
5894.4 4.30421e-10 0.000381711
5899.2 4.29215e-10 0.000381713
5904 3.69351e-10 0.000381715
5908.8 3.14032e-10 0.000381716
5913.6 4.82209e-11 0.000381717
5918.4 3.41721e-11 0.000381717
5923.2 3.39992e-11 0.000381717
5928 3.38322e-11 0.000381717
5932.8 3.36823e-11 0.000381717
5937.6 3.35549e-11 0.000381717
5942.4 3.34436e-11 0.000381718
5947.2 0 0.000381718
5952 0 0.000381718
5956.8 0 0.000381718
5961.6 0 0.000381718
5966.4 0 0.000381718
5971.2 0 0.000381718
5976 0 0.000381718
5980.8 0 0.000381718
5985.6 0 0.000381718
5990.4 0 0.000381718
5995.2 0 0.000381718
6000 0 0.000381718
6004.8 0 0.000381718
6009.6 0 0.000381718
6014.4 0 0.000381718
6019.2 0 0.000381718
6024 0 0.000381718
6028.8 0 0.000381718
6033.6 0 0.000381718
6038.4 0 0.000381718
6043.2 0 0.000381718
6048 0 0.000381718
6052.8 0 0.000381718
6057.6 0 0.000381718
6062.4 0 0.000381718
6067.2 0 0.000381718
6072 0 0.000381718
6076.8 0 0.000381718
6081.6 0 0.000381718
6086.4 0 0.000381718
6091.2 0 0.000381718
6096 0 0.000381718
6100.8 0 0.000381718
6105.6 6.56366e-12 0.000381718
6110.4 1.24914e-11 0.000381718
6115.2 1.72045e-11 0.000381718
6120 2.52475e-11 0.000381718
6124.8 4.00164e-11 0.000381718
6129.6 5.91094e-11 0.000381718
6134.4 7.3673e-11 0.000381719
6139.2 1.13752e-10 0.000381719
6144 1.57477e-10 0.00038172
6148.8 1.94026e-10 0.000381721
6153.6 2.24234e-10 0.000381722
6158.4 2.62594e-10 0.000381723
6163.2 3.52928e-10 0.000381725
6168 3.85728e-10 0.000381727
6172.8 4.15856e-10 0.000381729
6177.6 4.52568e-10 0.000381731
6182.4 4.84067e-10 0.000381733
6187.2 5.07891e-10 0.000381736
6192 5.52933e-10 0.000381738
6196.8 5.94396e-10 0.000381741
6201.6 6.41149e-10 0.000381744
6206.4 7.04177e-10 0.000381748
6211.2 7.35066e-10 0.000381751
6216 7.58016e-10 0.000381755
6220.8 8.09368e-10 0.000381759
6225.6 8.42654e-10 0.000381763
6230.4 8.82555e-10 0.000381767
6235.2 9.35762e-10 0.000381772
6240 9.5502e-10 0.000381776
6244.8 1.02489e-09 0.000381781
6249.6 1.03096e-09 0.000381786
6254.4 1.09301e-09 0.000381791
6259.2 1.09725e-09 0.000381797
6264 1.0758e-09 0.000381802
6268.8 1.07391e-09 0.000381807
6273.6 1.07597e-09 0.000381812
6278.4 1.04449e-09 0.000381817
6283.2 1.01853e-09 0.000381822
6288 1.00648e-09 0.000381827
6292.8 9.80924e-10 0.000381831
6297.6 9.66556e-10 0.000381836
6302.4 9.3355e-10 0.000381841
6307.2 9.25796e-10 0.000381845
6312 8.89301e-10 0.000381849
6316.8 8.84941e-10 0.000381854
6321.6 8.74056e-10 0.000381858
6326.4 8.57372e-10 0.000381862
6331.2 8.53445e-10 0.000381866
6336 8.38456e-10 0.00038187
6340.8 8.61357e-10 0.000381874
6345.6 8.41821e-10 0.000381878
6350.4 8.48717e-10 0.000381882
6355.2 8.35133e-10 0.000381886
6360 8.22089e-10 0.00038189
6364.8 8.28702e-10 0.000381894
6369.6 8.20433e-10 0.000381898
6374.4 8.12365e-10 0.000381902
6379.2 8.22751e-10 0.000381906
6384 8.30557e-10 0.00038191
6388.8 8.226e-10 0.000381914
6393.6 8.18028e-10 0.000381918
6398.4 8.4465e-10 0.000381922
6403.2 8.41593e-10 0.000381926
6408 8.43133e-10 0.00038193
6412.8 8.75413e-10 0.000381934
6417.6 9.01704e-10 0.000381938
6422.4 9.14205e-10 0.000381943
6427.2 9.1427e-10 0.000381947
6432 9.27585e-10 0.000381952
6436.8 9.1907e-10 0.000381956
6441.6 9.56283e-10 0.000381961
6446.4 9.58832e-10 0.000381965
6451.2 9.89393e-10 0.00038197
6456 9.89382e-10 0.000381975
6460.8 9.75807e-10 0.000381979
6465.6 9.75682e-10 0.000381984
6470.4 9.72392e-10 0.000381989
6475.2 9.73393e-10 0.000381994
6480 9.77848e-10 0.000381998
6484.8 9.8112e-10 0.000382003
6489.6 9.817e-10 0.000382008
6494.4 9.86927e-10 0.000382012
6499.2 9.74741e-10 0.000382017
6504 9.70069e-10 0.000382022
6508.8 9.71484e-10 0.000382026
6513.6 9.68746e-10 0.000382031
6518.4 9.62864e-10 0.000382036
6523.2 9.55884e-10 0.00038204
6528 9.45565e-10 0.000382045
6532.8 9.52051e-10 0.000382049
6537.6 9.62012e-10 0.000382054
6542.4 9.58889e-10 0.000382059
6547.2 9.51036e-10 0.000382063
6552 9.55372e-10 0.000382068
6556.8 9.59544e-10 0.000382072
6561.6 9.71488e-10 0.000382077
6566.4 9.84638e-10 0.000382082
6571.2 9.86777e-10 0.000382086
6576 9.83706e-10 0.000382091
6580.8 9.87579e-10 0.000382096
6585.6 9.98902e-10 0.000382101
6590.4 1.00636e-09 0.000382106
6595.2 1.03547e-09 0.00038211
6600 1.03261e-09 0.000382115
6604.8 1.0374e-09 0.00038212
6609.6 1.0285e-09 0.000382125
6614.4 1.04701e-09 0.00038213
6619.2 1.02481e-09 0.000382135
6624 1.00117e-09 0.00038214
6628.8 1.0068e-09 0.000382145
6633.6 1.00865e-09 0.00038215
6638.4 9.84887e-10 0.000382155
6643.2 9.73496e-10 0.000382159
6648 9.49951e-10 0.000382164
6652.8 9.84699e-10 0.000382168
6657.6 9.91898e-10 0.000382173
6662.4 9.90303e-10 0.000382178
6667.2 9.80956e-10 0.000382183
6672 9.93129e-10 0.000382187
6676.8 9.89887e-10 0.000382192
6681.6 9.88296e-10 0.000382197
6686.4 9.94866e-10 0.000382202
6691.2 9.92448e-10 0.000382206
6696 9.82301e-10 0.000382211
6700.8 9.79473e-10 0.000382216
6705.6 9.76416e-10 0.000382221
6710.4 9.43555e-10 0.000382225
6715.2 9.30066e-10 0.00038223
6720 9.17473e-10 0.000382234
6724.8 9.40139e-10 0.000382239
6729.6 9.35214e-10 0.000382243
6734.4 9.28829e-10 0.000382247
6739.2 9.18109e-10 0.000382252
6744 8.84951e-10 0.000382256
6748.8 8.8051e-10 0.00038226
6753.6 8.74496e-10 0.000382265
6758.4 8.68746e-10 0.000382269
6763.2 8.43499e-10 0.000382273
6768 8.12776e-10 0.000382277
6772.8 7.93659e-10 0.00038228
6777.6 7.72745e-10 0.000382284
6782.4 7.74081e-10 0.000382288
6787.2 7.57892e-10 0.000382292
6792 7.22325e-10 0.000382295
6796.8 7.26699e-10 0.000382298
6801.6 6.95035e-10 0.000382302
6806.4 6.91328e-10 0.000382305
6811.2 6.58238e-10 0.000382308
6816 6.29072e-10 0.000382311
6820.8 5.99297e-10 0.000382314
6825.6 5.81033e-10 0.000382317
6830.4 5.51238e-10 0.00038232
6835.2 5.48182e-10 0.000382322
6840 5.24114e-10 0.000382325
6844.8 5.33021e-10 0.000382327
6849.6 5.09798e-10 0.00038233
6854.4 4.94831e-10 0.000382332
6859.2 4.79092e-10 0.000382334
6864 4.67025e-10 0.000382337
6868.8 4.53896e-10 0.000382339
6873.6 4.32925e-10 0.000382341
6878.4 4.28012e-10 0.000382343
6883.2 4.03693e-10 0.000382345
6888 3.96631e-10 0.000382347
6892.8 4.01054e-10 0.000382349
6897.6 3.78749e-10 0.000382351
6902.4 3.71661e-10 0.000382352
6907.2 3.67549e-10 0.000382354
6912 3.65103e-10 0.000382356
6916.8 3.56662e-10 0.000382358
6921.6 3.49386e-10 0.000382359
6926.4 3.47035e-10 0.000382361
6931.2 3.23041e-10 0.000382362
6936 3.11327e-10 0.000382364
6940.8 3.14123e-10 0.000382365
6945.6 3.13676e-10 0.000382367
6950.4 2.79935e-10 0.000382368
6955.2 2.63929e-10 0.00038237
6960 2.59858e-10 0.000382371
6964.8 2.53991e-10 0.000382372
6969.6 2.39712e-10 0.000382373
6974.4 2.37475e-10 0.000382374
6979.2 2.20207e-10 0.000382375
6984 2.05858e-10 0.000382376
6988.8 1.78429e-10 0.000382377
6993.6 1.73228e-10 0.000382378
6998.4 1.5633e-10 0.000382379
7003.2 1.56239e-10 0.00038238
7008 1.02543e-10 0.00038238
7012.8 7.16233e-11 0.00038238
7017.6 7.04084e-11 0.000382381
7022.4 6.71899e-11 0.000382381
7027.2 5.04025e-11 0.000382381
7032 4.52826e-11 0.000382382
7036.8 5.84986e-11 0.000382382
7041.6 5.85613e-11 0.000382382
7046.4 5.86385e-11 0.000382382
7051.2 5.87224e-11 0.000382383
7056 1.4365e-11 0.000382383
7060.8 1.44104e-11 0.000382383
7065.6 0 0.000382383
7070.4 0 0.000382383
7075.2 0 0.000382383
7080 0 0.000382383
7084.8 0 0.000382383
7089.6 0 0.000382383
7094.4 0 0.000382383
7099.2 0 0.000382383
7104 0 0.000382383
7108.8 0 0.000382383
7113.6 0 0.000382383
7118.4 0 0.000382383
7123.2 0 0.000382383
7128 0 0.000382383
7132.8 0 0.000382383
7137.6 0 0.000382383
7142.4 0 0.000382383
7147.2 0 0.000382383
7152 0 0.000382383
7156.8 0 0.000382383
7161.6 0 0.000382383
7166.4 0 0.000382383
7171.2 0 0.000382383
7176 0 0.000382383
7180.8 0 0.000382383
7185.6 0 0.000382383
7190.4 0 0.000382383
7195.2 0 0.000382383
7200 0 0.000382383
7204.8 0 0.000382383
7209.6 0 0.000382383
7214.4 0 0.000382383
7219.2 0 0.000382383
7224 0 0.000382383
7228.8 0 0.000382383
7233.6 0 0.000382383
7238.4 0 0.000382383
7243.2 0 0.000382383
7248 0 0.000382383
7252.8 0 0.000382383
7257.6 0 0.000382383
7262.4 0 0.000382383
7267.2 0 0.000382383
7272 0 0.000382383
7276.8 0 0.000382383
7281.6 0 0.000382383
7286.4 0 0.000382383
7291.2 0 0.000382383
7296 0 0.000382383
7300.8 0 0.000382383
7305.6 0 0.000382383
7310.4 0 0.000382383
7315.2 0 0.000382383
7320 0 0.000382383
7324.8 0 0.000382383
7329.6 0 0.000382383
7334.4 0 0.000382383
7339.2 0 0.000382383
7344 0 0.000382383
7348.8 0 0.000382383
7353.6 0 0.000382383
7358.4 0 0.000382383
7363.2 0 0.000382383
7368 0 0.000382383
7372.8 0 0.000382383
7377.6 0 0.000382383
7382.4 0 0.000382383
7387.2 0 0.000382383
7392 0 0.000382383
7396.8 0 0.000382383
7401.6 0 0.000382383
7406.4 0 0.000382383
7411.2 0 0.000382383
7416 0 0.000382383
7420.8 0 0.000382383
7425.6 0 0.000382383
7430.4 0 0.000382383
7435.2 0 0.000382383
7440 0 0.000382383
7444.8 0 0.000382383
7449.6 0 0.000382383
7454.4 0 0.000382383
7459.2 0 0.000382383
7464 0 0.000382383
7468.8 0 0.000382383
7473.6 0 0.000382383
7478.4 0 0.000382383
7483.2 0 0.000382383
7488 0 0.000382383
7492.8 0 0.000382383
7497.6 0 0.000382383
7502.4 0 0.000382383
7507.2 0 0.000382383
7512 0 0.000382383
7516.8 0 0.000382383
7521.6 0 0.000382383
7526.4 0 0.000382383
7531.2 0 0.000382383
7536 0 0.000382383
7540.8 0 0.000382383
7545.6 0 0.000382383
7550.4 0 0.000382383
7555.2 0 0.000382383
7560 0 0.000382383
7564.8 0 0.000382383
7569.6 0 0.000382383
7574.4 0 0.000382383
7579.2 0 0.000382383
7584 0 0.000382383
7588.8 0 0.000382383
7593.6 0 0.000382383
7598.4 0 0.000382383
7603.2 0 0.000382383
7608 0 0.000382383
7612.8 0 0.000382383
7617.6 0 0.000382383
7622.4 0 0.000382383
7627.2 0 0.000382383
7632 0 0.000382383
7636.8 0 0.000382383
7641.6 0 0.000382383
7646.4 0 0.000382383
7651.2 0 0.000382383
7656 0 0.000382383
7660.8 0 0.000382383
7665.6 0 0.000382383
7670.4 0 0.000382383
7675.2 0 0.000382383
7680 0 0.000382383
7684.8 0 0.000382383
7689.6 0 0.000382383
7694.4 0 0.000382383
7699.2 0 0.000382383
7704 0 0.000382383
7708.8 0 0.000382383
7713.6 0 0.000382383
7718.4 0 0.000382383
7723.2 0 0.000382383
7728 0 0.000382383
7732.8 0 0.000382383
7737.6 0 0.000382383
7742.4 0 0.000382383
7747.2 0 0.000382383
7752 0 0.000382383
7756.8 0 0.000382383
7761.6 0 0.000382383
7766.4 0 0.000382383
7771.2 0 0.000382383
7776 0 0.000382383
7780.8 0 0.000382383
7785.6 0 0.000382383
7790.4 0 0.000382383
7795.2 0 0.000382383
7800 0 0.000382383
7804.8 0 0.000382383
7809.6 0 0.000382383
7814.4 0 0.000382383
7819.2 0 0.000382383
7824 0 0.000382383
7828.8 0 0.000382383
7833.6 0 0.000382383
7838.4 0 0.000382383
7843.2 0 0.000382383
7848 0 0.000382383
7852.8 0 0.000382383
7857.6 0 0.000382383
7862.4 0 0.000382383
7867.2 0 0.000382383
7872 0 0.000382383
7876.8 0 0.000382383
7881.6 0 0.000382383
7886.4 0 0.000382383
7891.2 0 0.000382383
7896 0 0.000382383
7900.8 0 0.000382383
7905.6 0 0.000382383
7910.4 0 0.000382383
7915.2 0 0.000382383
7920 0 0.000382383
7924.8 0 0.000382383
7929.6 0 0.000382383
7934.4 0 0.000382383
7939.2 0 0.000382383
7944 0 0.000382383
7948.8 0 0.000382383
7953.6 0 0.000382383
7958.4 0 0.000382383
7963.2 0 0.000382383
7968 0 0.000382383
7972.8 0 0.000382383
7977.6 0 0.000382383
7982.4 0 0.000382383
7987.2 0 0.000382383
7992 0 0.000382383
7996.8 0 0.000382383
8001.6 0 0.000382383
8006.4 0 0.000382383
8011.2 0 0.000382383
8016 0 0.000382383
8020.8 0 0.000382383
8025.6 0 0.000382383
8030.4 0 0.000382383
8035.2 0 0.000382383
8040 0 0.000382383
8044.8 0 0.000382383
8049.6 0 0.000382383
8054.4 0 0.000382383
8059.2 0 0.000382383
8064 0 0.000382383
8068.8 0 0.000382383
8073.6 0 0.000382383
8078.4 0 0.000382383
8083.2 0 0.000382383
8088 0 0.000382383
8092.8 0 0.000382383
8097.6 0 0.000382383
8102.4 0 0.000382383
8107.2 0 0.000382383
8112 0 0.000382383
8116.8 0 0.000382383
8121.6 0 0.000382383
8126.4 0 0.000382383
8131.2 0 0.000382383
8136 0 0.000382383
8140.8 0 0.000382383
8145.6 0 0.000382383
8150.4 0 0.000382383
8155.2 0 0.000382383
8160 0 0.000382383
8164.8 0 0.000382383
8169.6 0 0.000382383
8174.4 0 0.000382383
8179.2 0 0.000382383
8184 0 0.000382383
8188.8 0 0.000382383
8193.6 0 0.000382383
8198.4 0 0.000382383
8203.2 0 0.000382383
8208 0 0.000382383
8212.8 0 0.000382383
8217.6 0 0.000382383
8222.4 0 0.000382383
8227.2 0 0.000382383
8232 0 0.000382383
8236.8 0 0.000382383
8241.6 0 0.000382383
8246.4 0 0.000382383
8251.2 0 0.000382383
8256 0 0.000382383
8260.8 0 0.000382383
8265.6 0 0.000382383
8270.4 0 0.000382383
8275.2 0 0.000382383
8280 0 0.000382383
8284.8 0 0.000382383
8289.6 0 0.000382383
8294.4 0 0.000382383
8299.2 0 0.000382383
8304 0 0.000382383
8308.8 0 0.000382383
8313.6 0 0.000382383
8318.4 0 0.000382383
8323.2 0 0.000382383
8328 0 0.000382383
8332.8 0 0.000382383
8337.6 0 0.000382383
8342.4 0 0.000382383
8347.2 0 0.000382383
8352 0 0.000382383
