0.02985 0
0.04015 0
0.05045 0
0.06075 1.35498e-07
0.07105 7.09557e-07
0.08135 2.08066e-06
0.09165 5.71904e-06
0.10195 8.85527e-06
0.11225 1.49022e-05
0.12255 2.45122e-05
0.13285 4.08493e-05
0.14315 4.08796e-05
0.15345 3.48331e-05
0.16375 2.85777e-05
0.17405 2.50801e-05
0.18435 2.31586e-05
0.19465 2.24932e-05
0.20495 2.00916e-05
0.21525 1.53936e-05
0.22555 1.21888e-05
0.23585 1.06995e-05
0.24615 9.57268e-06
0.25645 8.50382e-06
0.26675 7.46993e-06
0.27705 6.7184e-06
0.28735 5.92892e-06
0.29765 5.41e-06
0.30795 3.59754e-06
0.31825 2.07519e-06
0.32855 1.20337e-06
0.33885 5.76087e-07
0.34915 1.58508e-07
0.35945 9.41855e-09
0.36975 0
0.38005 0
0.39035 0
0.40065 0
0.41095 0
0.42125 0
0.43155 0
0.44185 0
0.45215 0
0.46245 0
0.47275 0
0.48305 0
0.49335 0
0.50365 0
0.51395 0
0.52425 0
0.53455 0
0.54485 0
0.55515 0
