# 1:time 2:mass 3:einf>=0
614.4 -8.725602e-09 0.0
619.2 -8.8427e-09 0.0
624.0 -8.9639989e-09 0.0
628.8 -9.0890537e-09 0.0
633.6 -9.2171233e-09 0.0
638.4 -9.3462363e-09 0.0
643.2 -9.4749714e-09 0.0
648.0 -9.6022227e-09 0.0
652.8 -9.7252869e-09 0.0
657.6 -9.8430787e-09 0.0
662.4 -9.9569892e-09 0.0
667.2 -1.0066995e-08 0.0
672.0 -1.0173119e-08 0.0
676.8 -1.0276601e-08 0.0
681.6 -1.0376521e-08 0.0
686.4 -1.0473646e-08 0.0
691.2 -1.0566281e-08 0.0
696.0 -1.0653554e-08 0.0
700.8 -1.0736865e-08 0.0
705.6 -1.0817272e-08 0.0
710.4 -1.0896216e-08 0.0
715.2 -1.0975791e-08 0.0
720.0 -1.105685e-08 0.0
724.8 -1.1140424e-08 0.0
729.6 -1.1226548e-08 0.0
734.4 -1.1315395e-08 0.0
739.2 -1.140713e-08 0.0
744.0 -1.1501905e-08 0.0
748.8 -1.1599492e-08 0.0
753.6 -1.170118e-08 0.0
758.4 -1.1806902e-08 0.0
763.2 -1.191494e-08 0.0
768.0 -1.2025353e-08 0.0
772.8 -1.2136629e-08 0.0
777.6 -1.2248416e-08 0.0
782.4 -1.2359685e-08 0.0
787.2 -1.2471201e-08 0.0
792.0 -1.2583447e-08 0.0
796.8 -1.2696302e-08 0.0
801.6 -1.2809456e-08 0.0
806.4 -1.2922796e-08 0.0
811.2 -1.3035433e-08 0.0
816.0 -1.3147442e-08 0.0
820.8 -1.3258113e-08 0.0
825.6 -1.3367208e-08 0.0
830.4 -1.3472532e-08 0.0
835.2 -1.3573486e-08 0.0
840.0 -1.3670952e-08 0.0
844.8 -1.3764972e-08 0.0
849.6 -1.3855182e-08 0.0
854.4 -1.3943896e-08 0.0
859.2 -1.4033387e-08 0.0
864.0 -1.4124108e-08 0.0
868.8 -1.4216999e-08 0.0
873.6 -1.4312584e-08 0.0
878.4 -1.4411835e-08 0.0
883.2 -1.4514631e-08 0.0
888.0 -1.4620457e-08 0.0
892.8 -1.4728886e-08 0.0
897.6 -1.4839558e-08 0.0
902.4 -1.4951443e-08 0.0
907.2 -1.50637e-08 0.0
912.0 -1.5175613e-08 0.0
916.8 -1.528763e-08 0.0
921.6 -1.5399669e-08 0.0
926.4 -1.5511394e-08 0.0
931.2 -1.5623445e-08 0.0
936.0 -1.5736298e-08 0.0
940.8 -1.5849026e-08 0.0
945.6 -1.5960624e-08 0.0
950.4 -1.6069006e-08 0.0
955.2 -1.6174811e-08 0.0
960.0 -1.6277054e-08 0.0
964.8 -1.6375325e-08 0.0
969.6 -1.6469037e-08 0.0
974.4 -1.6558563e-08 0.0
979.2 -1.6646075e-08 0.0
984.0 -1.6733411e-08 0.0
988.8 -1.6820641e-08 0.0
993.6 -1.6909565e-08 0.0
998.4 -1.7000657e-08 0.0
1003.2 -1.7094267e-08 0.0
1008.0 -1.719128e-08 0.0
1012.8 -1.7292129e-08 0.0
1017.6 -1.7397309e-08 0.0
1022.4 -1.7506448e-08 0.0
1027.2 -1.7619365e-08 0.0
1032.0 -1.773517e-08 0.0
1036.8 -1.7853288e-08 0.0
1041.6 -1.7972982e-08 0.0
1046.4 -1.8094484e-08 0.0
1051.2 -1.8217385e-08 0.0
1056.0 -1.8340678e-08 0.0
1060.8 -1.8464029e-08 0.0
1065.6 -1.8587055e-08 0.0
1070.4 -1.8708e-08 0.0
1075.2 -1.8826522e-08 0.0
1080.0 -1.8943359e-08 0.0
1084.8 -1.9056695e-08 0.0
1089.6 -1.9166659e-08 0.0
1094.4 -1.9273381e-08 0.0
1099.2 -1.937782e-08 0.0
1104.0 -1.9480278e-08 0.0
1108.8 -1.9581047e-08 0.0
1113.6 -1.9681279e-08 0.0
1118.4 -1.9780583e-08 0.0
1123.2 -1.987888e-08 0.0
1128.0 -1.9977373e-08 0.0
1132.8 -2.0076852e-08 0.0
1137.6 -2.0178517e-08 0.0
1142.4 -2.0282566e-08 0.0
1147.2 -2.0389411e-08 0.0
1152.0 -2.0498652e-08 0.0
1156.8 -2.0610264e-08 0.0
1161.6 -2.0723103e-08 0.0
1166.4 -2.0839268e-08 0.0
1171.2 -2.0958e-08 0.0
1176.0 -2.107859e-08 0.0
1180.8 -2.1201462e-08 0.0
1185.6 -2.1325779e-08 0.0
1190.4 -2.1451386e-08 0.0
1195.2 -2.1576529e-08 0.0
1200.0 -2.1701368e-08 0.0
1204.8 -2.1825739e-08 0.0
1209.6 -2.1949909e-08 0.0
1214.4 -2.2072898e-08 0.0
1219.2 -2.219606e-08 0.0
1224.0 -2.2318305e-08 0.0
1228.8 -2.2439785e-08 0.0
1233.6 -2.2561064e-08 0.0
1238.4 -2.2681486e-08 0.0
1243.2 -2.2801598e-08 0.0
1248.0 -2.2921792e-08 0.0
1252.8 -2.3042127e-08 0.0
1257.6 -2.3162851e-08 0.0
1262.4 -2.3282978e-08 0.0
1267.2 -2.3403534e-08 0.0
1272.0 -2.3524207e-08 0.0
1276.8 -2.3644813e-08 0.0
1281.6 -2.3765589e-08 0.0
1286.4 -2.3885369e-08 0.0
1291.2 -2.4004842e-08 0.0
1296.0 -2.4124284e-08 0.0
1300.8 -2.4243676e-08 0.0
1305.6 -2.4363931e-08 0.0
1310.4 -2.4484493e-08 0.0
1315.2 -2.4605619e-08 0.0
1320.0 -2.4727516e-08 0.0
1324.8 -2.4850557e-08 0.0
1329.6 -2.4974242e-08 0.0
1334.4 -2.5097076e-08 0.0
1339.2 -2.5220374e-08 0.0
1344.0 -2.5344965e-08 0.0
1348.8 -2.5471447e-08 0.0
1353.6 -2.5599017e-08 0.0
1358.4 -2.5726647e-08 0.0
1363.2 -2.5853203e-08 0.0
1368.0 -2.5979323e-08 0.0
1372.8 -2.6104743e-08 0.0
1377.6 -2.6230834e-08 0.0
1382.4 -2.6357004e-08 0.0
1387.2 -2.6483744e-08 0.0
1392.0 -2.6611919e-08 0.0
1396.8 -2.6740638e-08 0.0
1401.6 -2.6869791e-08 0.0
1406.4 -2.6999593e-08 0.0
1411.2 -2.7130597e-08 0.0
1416.0 -2.7261027e-08 0.0
1420.8 -2.7391517e-08 0.0
1425.6 -2.752348e-08 0.0
1430.4 -2.765814e-08 0.0
1435.2 -2.7794849e-08 0.0
1440.0 -2.7932368e-08 0.0
1444.8 -2.8070699e-08 0.0
1449.6 -2.8209259e-08 0.0
1454.4 -2.8347984e-08 0.0
1459.2 -2.8485184e-08 0.0
1464.0 -2.8620978e-08 0.0
1468.8 -2.8754558e-08 0.0
1473.6 -2.8887074e-08 0.0
1478.4 -2.9019797e-08 0.0
1483.2 -2.9153088e-08 0.0
1488.0 -2.9287884e-08 0.0
1492.8 -2.9424538e-08 0.0
1497.6 -2.9564677e-08 0.0
1502.4 -2.9707446e-08 0.0
1507.2 -2.9852413e-08 0.0
1512.0 -3.0000112e-08 0.0
1516.8 -3.0150054e-08 0.0
1521.6 -3.0302717e-08 0.0
1526.4 -3.0457153e-08 0.0
1531.2 -3.0613496e-08 0.0
1536.0 -3.0771599e-08 0.0
1540.8 -3.0931213e-08 0.0
1545.6 -3.1091228e-08 0.0
1550.4 -3.1251612e-08 0.0
1555.2 -3.1411552e-08 0.0
1560.0 -3.157257e-08 0.0
1564.8 -3.173447e-08 0.0
1569.6 -3.1896526e-08 0.0
1574.4 -3.2058999e-08 0.0
1579.2 -3.2222143e-08 0.0
1584.0 -3.2384704e-08 0.0
1588.8 -3.2546044e-08 0.0
1593.6 -3.2707413e-08 0.0
1598.4 -3.2869169e-08 0.0
1603.2 -3.3031788e-08 0.0
1608.0 -3.3194911e-08 0.0
1612.8 -3.3358764e-08 0.0
1617.6 -3.3522775e-08 0.0
1622.4 -3.3686694e-08 0.0
1627.2 -3.3850752e-08 0.0
1632.0 -3.4014084e-08 0.0
1636.8 -3.4176705e-08 0.0
1641.6 -3.4338759e-08 0.0
1646.4 -3.4499282e-08 0.0
1651.2 -3.4657988e-08 0.0
1656.0 -3.4814647e-08 0.0
1660.8 -3.4968151e-08 0.0
1665.6 -3.5118243e-08 0.0
1670.4 -3.526452e-08 0.0
1675.2 -3.5406707e-08 0.0
1680.0 -3.5545082e-08 0.0
1684.8 -3.5679005e-08 0.0
1689.6 -3.5808404e-08 0.0
1694.4 -3.5932559e-08 0.0
1699.2 -3.6050276e-08 0.0
1704.0 -3.6161997e-08 0.0
1708.8 -3.6266766e-08 0.0
1713.6 -3.6364177e-08 0.0
1718.4 -3.6454176e-08 0.0
1723.2 -3.6537849e-08 0.0
1728.0 -3.6615822e-08 0.0
1732.8 -3.6688054e-08 0.0
1737.6 -3.6753314e-08 0.0
1742.4 -3.6812536e-08 0.0
1747.2 -3.6864967e-08 0.0
1752.0 -3.6909885e-08 0.0
1756.8 -3.6947076e-08 0.0
1761.6 -3.697583e-08 0.0
1766.4 -3.6996013e-08 0.0
1771.2 -3.7007512e-08 0.0
1776.0 -3.7008656e-08 0.0
1780.8 -3.6999736e-08 0.0
1785.6 -3.6981097e-08 0.0
1790.4 -3.6952881e-08 0.0
1795.2 -3.6914697e-08 0.0
1800.0 -3.6866515e-08 0.0
1804.8 -3.6807682e-08 0.0
1809.6 -3.6737926e-08 0.0
1814.4 -3.6656684e-08 0.0
1819.2 -3.6563165e-08 0.0
1824.0 -3.6456819e-08 0.0
1828.8 -3.6337082e-08 0.0
1833.6 -3.6203268e-08 0.0
1838.4 -3.605438e-08 0.0
1843.2 -3.5889856e-08 0.0
1848.0 -3.5709284e-08 0.0
1852.8 -3.5511762e-08 0.0
1857.6 -3.5296971e-08 0.0
1862.4 -3.5064167e-08 0.0
1867.2 -3.4812272e-08 0.0
1872.0 -3.4540259e-08 0.0
1876.8 -3.4247452e-08 0.0
1881.6 -3.3932829e-08 0.0
1886.4 -3.3594055e-08 0.0
1891.2 -3.3231089e-08 0.0
1896.0 -3.2843665e-08 0.0
1900.8 -3.2431387e-08 0.0
1905.6 -3.1993427e-08 0.0
1910.4 -3.1529109e-08 0.0
1915.2 -3.1037432e-08 0.0
1920.0 -3.0517736e-08 0.0
1924.8 -2.9968746e-08 0.0
1929.6 -2.9390819e-08 0.0
1934.4 -2.8783247e-08 0.0
1939.2 -2.8146014e-08 0.0
1944.0 -2.7477982e-08 0.0
1948.8 -2.6778081e-08 0.0
1953.6 -2.604576e-08 0.0
1958.4 -2.5279859e-08 0.0
1963.2 -2.4479479e-08 0.0
1968.0 -2.3644016e-08 0.0
1972.8 -2.2772492e-08 0.0
1977.6 -2.1863963e-08 0.0
1982.4 -2.0917156e-08 0.0
1987.2 -1.9931594e-08 0.0
1992.0 -1.8906375e-08 0.0
1996.8 -1.7840642e-08 0.0
2001.6 -1.673305e-08 0.0
2006.4 -1.5582903e-08 0.0
2011.2 -1.4389238e-08 0.0
2016.0 -1.315133e-08 0.0
2020.8 -1.1868558e-08 0.0
2025.6 -1.0539628e-08 0.0
2030.4 -9.1634105e-09 0.0
2035.2 -7.7390798e-09 0.0
2040.0 -6.2657851e-09 0.0
2044.8 -4.7420101e-09 0.0
2049.6 -3.1668617e-09 0.0
2054.4 -1.5397792e-09 0.0
2059.2 1.3985777e-10 0.0
2064.0 1.8724244e-09 0.0
2068.8 3.6586113e-09 0.0
2073.6 5.4991022e-09 0.0
2078.4 7.3948875e-09 0.0
2083.2 9.3469347e-09 0.0
2088.0 1.1356399e-08 0.0
2092.8 1.3424279e-08 0.0
2097.6 1.5551908e-08 0.0
2102.4 1.7740768e-08 0.0
2107.2 1.99922e-08 0.0
2112.0 2.230732e-08 0.0
2116.8 2.4687132e-08 0.0
2121.6 2.7132585e-08 0.0
2126.4 2.9644249e-08 0.0
2131.2 3.2222982e-08 0.0
2136.0 3.4869671e-08 0.0
2140.8 3.7585037e-08 0.0
2145.6 4.0369882e-08 0.0
2150.4 4.3224972e-08 0.0
2155.2 4.6151108e-08 0.0
2160.0 4.9149142e-08 0.0
2164.8 5.2220005e-08 0.0
2169.6 5.5364822e-08 0.0
2174.4 5.8584643e-08 0.0
2179.2 6.1880388e-08 0.0
2184.0 6.5252779e-08 0.0
2188.8 6.8702381e-08 0.0
2193.6 7.2229615e-08 0.0
2198.4 7.5834754e-08 0.0
2203.2 7.9517953e-08 0.0
2208.0 8.3279314e-08 0.0
2212.8 8.7118967e-08 0.0
2217.6 9.1037095e-08 0.0
2222.4 9.503396e-08 0.0
2227.2 9.9109914e-08 0.0
2232.0 1.0326539e-07 0.0
2236.8 1.0750086e-07 0.0
2241.6 1.1181681e-07 0.0
2246.4 1.1621367e-07 0.0
2251.2 1.2069186e-07 0.0
2256.0 1.2525178e-07 0.0
2260.8 1.2989381e-07 0.0
2265.6 1.3461838e-07 0.0
2270.4 1.3942593e-07 0.0
2275.2 1.4431691e-07 0.0
2280.0 1.4929176e-07 0.0
2284.8 1.5435088e-07 0.0
2289.6 1.5949463e-07 0.0
2294.4 1.6472329e-07 0.0
2299.2 1.7003712e-07 0.0
2304.0 1.754364e-07 0.0
2308.8 1.8092146e-07 0.0
2313.6 1.8649265e-07 0.0
2318.4 1.9215029e-07 0.0
2323.2 1.9789459e-07 0.0
2328.0 2.0372567e-07 0.0
2332.8 2.0964361e-07 0.0
2337.6 2.1564846e-07 0.0
2342.4 2.2174031e-07 0.0
2347.2 2.2791934e-07 0.0
2352.0 2.3418575e-07 0.0
2356.8 2.4053978e-07 0.0
2361.6 2.4698172e-07 0.0
2366.4 2.5351185e-07 0.0
2371.2 2.6013043e-07 0.0
2376.0 2.668376e-07 0.0
2380.8 2.7363335e-07 0.0
2385.6 2.8051758e-07 0.0
2390.4 2.8749009e-07 0.0
2395.2 2.9455069e-07 0.0
2400.0 3.0169927e-07 0.0
2404.8 3.0893576e-07 0.0
2409.6 3.1626017e-07 0.0
2414.4 3.2367256e-07 0.0
2419.2 3.3117301e-07 0.0
2424.0 3.3876162e-07 0.0
2428.8 3.4643851e-07 0.0
2433.6 3.5420374e-07 0.0
2438.4 3.6205741e-07 0.0
2443.2 3.6999953e-07 0.0
2448.0 3.7803015e-07 0.0
2452.8 3.8614929e-07 0.0
2457.6 3.9435701e-07 0.0
2462.4 4.0265337e-07 0.0
2467.2 4.1103847e-07 0.0
2472.0 4.1951245e-07 0.0
2476.8 4.2807553e-07 0.0
2481.6 4.3672796e-07 0.0
2486.4 4.4547004e-07 0.0
2491.2 4.5430205e-07 0.0
2496.0 4.6322422e-07 0.0
2500.8 4.7223662e-07 0.0
2505.6 4.8133919e-07 0.0
2510.4 4.9053176e-07 0.0
2515.2 4.9981408e-07 0.0
2520.0 5.0918591e-07 0.0
2524.8 5.1864704e-07 0.0
2529.6 5.2819731e-07 0.0
2534.4 5.3783664e-07 0.0
2539.2 5.4756501e-07 0.0
2544.0 5.5738239e-07 0.0
2548.8 5.6728871e-07 0.0
2553.6 5.7728386e-07 0.0
2558.4 5.8736773e-07 0.0
2563.2 5.975402e-07 0.0
2568.0 6.0780122e-07 0.0
2572.8 6.1815071e-07 0.0
2577.6 6.2858859e-07 0.0
2582.4 6.3911466e-07 0.0
2587.2 6.4972865e-07 0.0
2592.0 6.6043027e-07 8.8498604e-12
2596.8 6.7121918e-07 1.774293e-11
2601.6 6.8209504e-07 5.3084267e-11
2606.4 6.9305753e-07 9.7487501e-11
2611.2 7.041064e-07 1.4208671e-10
2616.0 7.1524145e-07 2.0441088e-10
2620.8 7.2646249e-07 2.8482245e-10
2625.6 7.3776944e-07 3.6555625e-10
2630.4 7.4916228e-07 4.4660432e-10
2635.2 7.6064111e-07 5.2795932e-10
2640.0 7.7220615e-07 6.2730181e-10
2644.8 7.838577e-07 7.4445044e-10
2649.6 7.9559621e-07 8.7968684e-10
2654.4 8.0742227e-07 1.0153847e-09
2659.2 8.1933661e-07 1.1515269e-09
2664.0 8.3134016e-07 1.2970078e-09
2668.8 8.4343405e-07 1.4606472e-09
2673.6 8.5561971e-07 1.6500744e-09
2678.4 8.6789894e-07 1.8650276e-09
2683.2 8.8027407e-07 2.1396677e-09
2688.0 8.9274804e-07 2.448564e-09
2692.8 9.0532454e-07 2.7582038e-09
2697.6 9.1800823e-07 3.0929628e-09
2702.4 9.3080484e-07 3.4284648e-09
2707.2 9.4372146e-07 3.7735631e-09
2712.0 9.5676666e-07 4.1910067e-09
2716.8 9.6995083e-07 4.6483591e-09
2721.6 9.8328638e-07 5.1730273e-09
2726.4 9.9678811e-07 5.7711537e-09
2731.2 1.0104734e-06 6.4724967e-09
2736.0 1.0243624e-06 7.327297e-09
2740.8 1.0384783e-06 8.3097658e-09
2745.6 1.0528473e-06 9.4353133e-09
2750.4 1.0674986e-06 1.0823875e-08
2755.2 1.0824653e-06 1.2477594e-08
2760.0 1.0977835e-06 1.4485784e-08
2764.8 1.1134926e-06 1.6963051e-08
2769.6 1.1296334e-06 1.9906651e-08
2774.4 1.1462477e-06 2.3352046e-08
2779.2 1.1633831e-06 2.7277075e-08
2784.0 1.1811065e-06 3.1804113e-08
2788.8 1.19952e-06 3.7256867e-08
2793.6 1.218792e-06 4.3697515e-08
2798.4 1.2393e-06 5.1658915e-08
2803.2 1.2617871e-06 6.1801332e-08
2808.0 1.2874719e-06 7.5537841e-08
2812.8 1.3177841e-06 9.4383381e-08
2817.6 1.3537773e-06 1.1916695e-07
2822.4 1.3958192e-06 1.5037495e-07
2827.2 1.4440674e-06 1.8831416e-07
2832.0 1.4988406e-06 2.3314478e-07
2836.8 1.560577e-06 2.8514034e-07
2841.6 1.629679e-06 3.4475307e-07
2846.4 1.7059732e-06 4.1176709e-07
2851.2 1.7889733e-06 4.8559977e-07
2856.0 1.8785344e-06 5.6634234e-07
2860.8 1.974883e-06 6.5438145e-07
2865.6 2.078455e-06 7.5006815e-07
2870.4 2.1896732e-06 8.537616e-07
2875.2 2.3088367e-06 9.6579309e-07
2880.0 2.4362911e-06 1.0864333e-06
2884.8 2.5718838e-06 1.2154436e-06
2889.6 2.7151403e-06 1.352254e-06
2894.4 2.865913e-06 1.4968931e-06
2899.2 3.0241791e-06 1.6494894e-06
2904.0 3.190184e-06 1.8100991e-06
2908.8 3.3647305e-06 1.9797069e-06
2913.6 3.5488494e-06 2.1595316e-06
2918.4 3.7437431e-06 2.3510903e-06
2923.2 3.9508654e-06 2.5557728e-06
2928.0 4.1714352e-06 2.7743991e-06
2932.8 4.4059009e-06 3.007564e-06
2937.6 4.6539832e-06 3.2548318e-06
2942.4 4.9144914e-06 3.5146558e-06
2947.2 5.1856904e-06 3.7852905e-06
2952.0 5.4659526e-06 4.0651585e-06
2956.8 5.7539246e-06 4.3528541e-06
2961.6 6.0488474e-06 4.6476044e-06
2966.4 6.3504147e-06 4.9490612e-06
2971.2 6.6585149e-06 5.257105e-06
2976.0 6.9730137e-06 5.5715888e-06
2980.8 7.2937522e-06 5.8923273e-06
2985.6 7.6207686e-06 6.2193437e-06
2990.4 7.9540039e-06 6.5525789e-06
2995.2 8.2935164e-06 6.8920915e-06
3000.0 8.6394898e-06 7.2380649e-06
3004.8 8.9921552e-06 7.5907303e-06
3009.6 9.3517863e-06 7.9503614e-06
3014.4 9.7184213e-06 8.3169964e-06
3019.2 1.0091793e-05 8.6903676e-06
3024.0 1.0471407e-05 9.0699822e-06
3028.8 1.0856575e-05 9.4551503e-06
3033.6 1.124652e-05 9.8450949e-06
3038.4 1.1640487e-05 1.0239062e-05
3043.2 1.2037847e-05 1.0636422e-05
3048.0 1.2437847e-05 1.1036423e-05
3052.8 1.2839706e-05 1.1438281e-05
3057.6 1.3242896e-05 1.1841471e-05
3062.4 1.3646915e-05 1.224549e-05
3067.2 1.405119e-05 1.2649765e-05
3072.0 1.4454959e-05 1.3053534e-05
3076.8 1.4857407e-05 1.3455982e-05
3081.6 1.5257925e-05 1.38565e-05
3086.4 1.5656124e-05 1.4254699e-05
3091.2 1.6051935e-05 1.465051e-05
3096.0 1.6445519e-05 1.5044094e-05
3100.8 1.6837073e-05 1.5435648e-05
3105.6 1.7226915e-05 1.582549e-05
3110.4 1.7615466e-05 1.6214041e-05
3115.2 1.8003106e-05 1.6601682e-05
3120.0 1.8390242e-05 1.6988817e-05
3124.8 1.8777184e-05 1.7375759e-05
3129.6 1.916412e-05 1.7762695e-05
3134.4 1.9551051e-05 1.8149626e-05
3139.2 1.9937908e-05 1.8536483e-05
3144.0 2.032462e-05 1.8923195e-05
3148.8 2.0711227e-05 1.9309802e-05
3153.6 2.1097775e-05 1.969635e-05
3158.4 2.1484297e-05 2.0082872e-05
3163.2 2.1870784e-05 2.0469359e-05
3168.0 2.2257195e-05 2.085577e-05
3172.8 2.2643437e-05 2.1242012e-05
3177.6 2.3029443e-05 2.1628018e-05
3182.4 2.3415186e-05 2.2013761e-05
3187.2 2.3800645e-05 2.239922e-05
3192.0 2.4185894e-05 2.2784469e-05
3196.8 2.4571035e-05 2.316961e-05
3201.6 2.4956113e-05 2.3554688e-05
3206.4 2.5341166e-05 2.3939741e-05
3211.2 2.5726228e-05 2.4324803e-05
3216.0 2.6111336e-05 2.4709911e-05
3220.8 2.6496474e-05 2.5095049e-05
3225.6 2.6881606e-05 2.5480181e-05
3230.4 2.7266664e-05 2.5865239e-05
3235.2 2.7651507e-05 2.6250082e-05
3240.0 2.8036026e-05 2.6634602e-05
3244.8 2.8420109e-05 2.7018684e-05
3249.6 2.8803649e-05 2.7402225e-05
3254.4 2.9186549e-05 2.7785124e-05
3259.2 2.9568736e-05 2.8167311e-05
3264.0 2.9950198e-05 2.8548773e-05
3268.8 3.0330911e-05 2.8929486e-05
3273.6 3.0710849e-05 2.9309424e-05
3278.4 3.1090013e-05 2.9688588e-05
3283.2 3.1468379e-05 3.0066955e-05
3288.0 3.1845905e-05 3.044448e-05
3292.8 3.2222477e-05 3.0821052e-05
3297.6 3.2598021e-05 3.1196596e-05
3302.4 3.2972493e-05 3.1571069e-05
3307.2 3.3345862e-05 3.1944438e-05
3312.0 3.3718129e-05 3.2316704e-05
3316.8 3.4089273e-05 3.2687848e-05
3321.6 3.4459329e-05 3.3057904e-05
3326.4 3.4828227e-05 3.3426802e-05
3331.2 3.5195929e-05 3.3794504e-05
3336.0 3.5562385e-05 3.416096e-05
3340.8 3.5927627e-05 3.4526202e-05
3345.6 3.629164e-05 3.4890215e-05
3350.4 3.6654466e-05 3.5253041e-05
3355.2 3.7016129e-05 3.5614704e-05
3360.0 3.7376736e-05 3.5975311e-05
3364.8 3.7736325e-05 3.63349e-05
3369.6 3.8095005e-05 3.669358e-05
3374.4 3.8452874e-05 3.7051449e-05
3379.2 3.8810096e-05 3.7408671e-05
3384.0 3.9166863e-05 3.7765438e-05
3388.8 3.9523447e-05 3.8122022e-05
3393.6 3.9880074e-05 3.8478649e-05
3398.4 4.0236994e-05 3.8835569e-05
3403.2 4.0594385e-05 3.919296e-05
3408.0 4.0952301e-05 3.9550876e-05
3412.8 4.131077e-05 3.9909345e-05
3417.6 4.1669851e-05 4.0268426e-05
3422.4 4.2029583e-05 4.0628158e-05
3427.2 4.2389959e-05 4.0988534e-05
3432.0 4.2750919e-05 4.1349494e-05
3436.8 4.3112363e-05 4.1710938e-05
3441.6 4.3474212e-05 4.2072787e-05
3446.4 4.3836404e-05 4.2434979e-05
