# 1:time 2:mass 3:einf>=0
960.0 -1.5070299e-08 0.0
964.8 -1.5171844e-08 0.0
969.6 -1.5272919e-08 0.0
974.4 -1.5373176e-08 0.0
979.2 -1.5472401e-08 0.0
984.0 -1.5570057e-08 0.0
988.8 -1.5664633e-08 0.0
993.6 -1.5757028e-08 0.0
998.4 -1.5848014e-08 0.0
1003.2 -1.5937799e-08 0.0
1008.0 -1.6026942e-08 0.0
1012.8 -1.6115814e-08 0.0
1017.6 -1.620495e-08 0.0
1022.4 -1.6293593e-08 0.0
1027.2 -1.6381354e-08 0.0
1032.0 -1.6467514e-08 0.0
1036.8 -1.6552976e-08 0.0
1041.6 -1.6637669e-08 0.0
1046.4 -1.6723381e-08 0.0
1051.2 -1.6811512e-08 0.0
1056.0 -1.6901963e-08 0.0
1060.8 -1.6994474e-08 0.0
1065.6 -1.7088582e-08 0.0
1070.4 -1.7183973e-08 0.0
1075.2 -1.7280864e-08 0.0
1080.0 -1.7380637e-08 0.0
1084.8 -1.7482683e-08 0.0
1089.6 -1.7587052e-08 0.0
1094.4 -1.7693298e-08 0.0
1099.2 -1.780105e-08 0.0
1104.0 -1.7908996e-08 0.0
1108.8 -1.8015939e-08 0.0
1113.6 -1.8119823e-08 0.0
1118.4 -1.8221727e-08 0.0
1123.2 -1.8322338e-08 0.0
1128.0 -1.8422023e-08 0.0
1132.8 -1.8520682e-08 0.0
1137.6 -1.8618268e-08 0.0
1142.4 -1.871566e-08 0.0
1147.2 -1.8812632e-08 0.0
1152.0 -1.8909201e-08 0.0
1156.8 -1.9005694e-08 0.0
1161.6 -1.91023e-08 0.0
1166.4 -1.919957e-08 0.0
1171.2 -1.9296823e-08 0.0
1176.0 -1.9394406e-08 0.0
1180.8 -1.9492178e-08 0.0
1185.6 -1.9590657e-08 0.0
1190.4 -1.9690641e-08 0.0
1195.2 -1.9791356e-08 0.0
1200.0 -1.9892731e-08 0.0
1204.8 -1.9994828e-08 0.0
1209.6 -2.0098003e-08 0.0
1214.4 -2.0201732e-08 0.0
1219.2 -2.0305599e-08 0.0
1224.0 -2.0409644e-08 0.0
1228.8 -2.051489e-08 0.0
1233.6 -2.0620379e-08 0.0
1238.4 -2.0725832e-08 0.0
1243.2 -2.0831625e-08 0.0
1248.0 -2.0937845e-08 0.0
1252.8 -2.1044178e-08 0.0
1257.6 -2.1150159e-08 0.0
1262.4 -2.1256274e-08 0.0
1267.2 -2.136291e-08 0.0
1272.0 -2.1470204e-08 0.0
1276.8 -2.1577471e-08 0.0
1281.6 -2.1684353e-08 0.0
1286.4 -2.1791053e-08 0.0
1291.2 -2.1897536e-08 0.0
1296.0 -2.2003374e-08 0.0
1300.8 -2.2108932e-08 0.0
1305.6 -2.2214763e-08 0.0
1310.4 -2.232164e-08 0.0
1315.2 -2.2428741e-08 0.0
1320.0 -2.2536999e-08 0.0
1324.8 -2.264499e-08 0.0
1329.6 -2.2753714e-08 0.0
1334.4 -2.2862749e-08 0.0
1339.2 -2.2971932e-08 0.0
1344.0 -2.3082116e-08 0.0
1348.8 -2.3192331e-08 0.0
1353.6 -2.3301778e-08 0.0
1358.4 -2.3411208e-08 0.0
1363.2 -2.3521084e-08 0.0
1368.0 -2.3631991e-08 0.0
1372.8 -2.3744069e-08 0.0
1377.6 -2.3858439e-08 0.0
1382.4 -2.3974914e-08 0.0
1387.2 -2.409332e-08 0.0
1392.0 -2.4213332e-08 0.0
1396.8 -2.4333936e-08 0.0
1401.6 -2.4453495e-08 0.0
1406.4 -2.4572188e-08 0.0
1411.2 -2.4690881e-08 0.0
1416.0 -2.4809457e-08 0.0
1420.8 -2.4927616e-08 0.0
1425.6 -2.5045834e-08 0.0
1430.4 -2.5164578e-08 0.0
1435.2 -2.5284426e-08 0.0
1440.0 -2.5405439e-08 0.0
1444.8 -2.5527428e-08 0.0
1449.6 -2.5650204e-08 0.0
1454.4 -2.5774209e-08 0.0
1459.2 -2.5899619e-08 0.0
1464.0 -2.60269e-08 0.0
1468.8 -2.6154722e-08 0.0
1473.6 -2.628316e-08 0.0
1478.4 -2.6412532e-08 0.0
1483.2 -2.6541874e-08 0.0
1488.0 -2.666977e-08 0.0
1492.8 -2.6795473e-08 0.0
1497.6 -2.6920364e-08 0.0
1502.4 -2.704545e-08 0.0
1507.2 -2.7171136e-08 0.0
1512.0 -2.7298156e-08 0.0
1516.8 -2.7426672e-08 0.0
1521.6 -2.7556468e-08 0.0
1526.4 -2.7688139e-08 0.0
1531.2 -2.7820951e-08 0.0
1536.0 -2.795388e-08 0.0
1540.8 -2.8087527e-08 0.0
1545.6 -2.822238e-08 0.0
1550.4 -2.8358027e-08 0.0
1555.2 -2.8493823e-08 0.0
1560.0 -2.8630921e-08 0.0
1564.8 -2.8769505e-08 0.0
1569.6 -2.8909078e-08 0.0
1574.4 -2.9049253e-08 0.0
1579.2 -2.9189277e-08 0.0
1584.0 -2.9328896e-08 0.0
1588.8 -2.94682e-08 0.0
1593.6 -2.960806e-08 0.0
1598.4 -2.9748214e-08 0.0
1603.2 -2.9888597e-08 0.0
1608.0 -3.0029236e-08 0.0
1612.8 -3.0168962e-08 0.0
1617.6 -3.0307415e-08 0.0
1622.4 -3.0443983e-08 0.0
1627.2 -3.0578981e-08 0.0
1632.0 -3.0711691e-08 0.0
1636.8 -3.0841449e-08 0.0
1641.6 -3.0969428e-08 0.0
1646.4 -3.1095491e-08 0.0
1651.2 -3.1219307e-08 0.0
1656.0 -3.1342052e-08 0.0
1660.8 -3.146374e-08 0.0
1665.6 -3.158367e-08 0.0
1670.4 -3.1702662e-08 0.0
1675.2 -3.1820749e-08 0.0
1680.0 -3.193949e-08 0.0
1684.8 -3.2059578e-08 0.0
1689.6 -3.2180936e-08 0.0
1694.4 -3.2303482e-08 0.0
1699.2 -3.2428101e-08 0.0
1704.0 -3.2552914e-08 0.0
1708.8 -3.2678073e-08 0.0
1713.6 -3.2803969e-08 0.0
1718.4 -3.2929759e-08 0.0
1723.2 -3.3055945e-08 0.0
1728.0 -3.3183346e-08 0.0
1732.8 -3.3311672e-08 0.0
1737.6 -3.3440635e-08 0.0
1742.4 -3.3571241e-08 0.0
1747.2 -3.3703196e-08 0.0
1752.0 -3.3836197e-08 0.0
1756.8 -3.3970038e-08 0.0
1761.6 -3.4105569e-08 0.0
1766.4 -3.4243294e-08 0.0
1771.2 -3.4382394e-08 0.0
1776.0 -3.4523229e-08 0.0
1780.8 -3.4665611e-08 0.0
1785.6 -3.4809403e-08 0.0
1790.4 -3.4954061e-08 0.0
1795.2 -3.5099593e-08 0.0
1800.0 -3.5245701e-08 0.0
1804.8 -3.5393356e-08 0.0
1809.6 -3.554288e-08 0.0
1814.4 -3.5694655e-08 0.0
1819.2 -3.5846731e-08 0.0
1824.0 -3.5999192e-08 0.0
1828.8 -3.6150723e-08 0.0
1833.6 -3.6299614e-08 0.0
1838.4 -3.6446574e-08 0.0
1843.2 -3.6592652e-08 0.0
1848.0 -3.6737357e-08 0.0
1852.8 -3.6881459e-08 0.0
1857.6 -3.7024108e-08 0.0
1862.4 -3.7166268e-08 0.0
1867.2 -3.7306585e-08 0.0
1872.0 -3.7445258e-08 0.0
1876.8 -3.7582353e-08 0.0
1881.6 -3.771808e-08 0.0
1886.4 -3.7853156e-08 0.0
1891.2 -3.7987166e-08 0.0
1896.0 -3.81198e-08 0.0
1900.8 -3.8250816e-08 0.0
1905.6 -3.8381649e-08 0.0
1910.4 -3.8511995e-08 0.0
1915.2 -3.8641102e-08 0.0
1920.0 -3.8771326e-08 0.0
1924.8 -3.890333e-08 0.0
1929.6 -3.9036822e-08 0.0
1934.4 -3.9172418e-08 0.0
1939.2 -3.9309543e-08 0.0
1944.0 -3.9448638e-08 0.0
1948.8 -3.958967e-08 0.0
1953.6 -3.9732426e-08 0.0
1958.4 -3.9876831e-08 0.0
1963.2 -4.00221e-08 0.0
1968.0 -4.0169361e-08 0.0
1972.8 -4.0318476e-08 0.0
1977.6 -4.0469153e-08 0.0
1982.4 -4.0621922e-08 0.0
1987.2 -4.0777578e-08 0.0
1992.0 -4.0935757e-08 0.0
1996.8 -4.1094859e-08 0.0
2001.6 -4.1255214e-08 0.0
2006.4 -4.1416031e-08 0.0
2011.2 -4.1577227e-08 0.0
2016.0 -4.1737792e-08 0.0
2020.8 -4.1897937e-08 0.0
2025.6 -4.205774e-08 0.0
2030.4 -4.221598e-08 0.0
2035.2 -4.2372816e-08 0.0
2040.0 -4.252919e-08 0.0
2044.8 -4.26847e-08 0.0
2049.6 -4.2838294e-08 0.0
2054.4 -4.299035e-08 0.0
2059.2 -4.3140513e-08 0.0
2064.0 -4.3289124e-08 0.0
2068.8 -4.3435846e-08 0.0
2073.6 -4.3581273e-08 0.0
2078.4 -4.3724709e-08 0.0
2083.2 -4.3866697e-08 0.0
2088.0 -4.4007651e-08 0.0
2092.8 -4.4147926e-08 0.0
2097.6 -4.4288104e-08 0.0
2102.4 -4.4428567e-08 0.0
2107.2 -4.4569084e-08 0.0
2112.0 -4.4710107e-08 0.0
2116.8 -4.4851777e-08 0.0
2121.6 -4.4993422e-08 0.0
2126.4 -4.5135703e-08 0.0
2131.2 -4.5279131e-08 0.0
2136.0 -4.5423946e-08 0.0
2140.8 -4.5569647e-08 0.0
2145.6 -4.5715676e-08 0.0
2150.4 -4.5862656e-08 0.0
2155.2 -4.6009757e-08 0.0
2160.0 -4.6157113e-08 0.0
2164.8 -4.6305033e-08 0.0
2169.6 -4.6451983e-08 0.0
2174.4 -4.659751e-08 0.0
2179.2 -4.6741258e-08 0.0
2184.0 -4.6883124e-08 0.0
2188.8 -4.7022979e-08 0.0
2193.6 -4.7160914e-08 0.0
2198.4 -4.7296848e-08 0.0
2203.2 -4.7430555e-08 0.0
2208.0 -4.7562119e-08 0.0
2212.8 -4.7691572e-08 0.0
2217.6 -4.7818745e-08 0.0
2222.4 -4.7942963e-08 0.0
2227.2 -4.8064122e-08 0.0
2232.0 -4.8181233e-08 0.0
2236.8 -4.8293669e-08 0.0
2241.6 -4.8401469e-08 0.0
2246.4 -4.8503615e-08 0.0
2251.2 -4.8600334e-08 0.0
2256.0 -4.8691719e-08 0.0
2260.8 -4.8776398e-08 0.0
2265.6 -4.8853734e-08 0.0
2270.4 -4.8923941e-08 0.0
2275.2 -4.8986779e-08 0.0
2280.0 -4.9043168e-08 0.0
2284.8 -4.9093366e-08 0.0
2289.6 -4.9137082e-08 0.0
2294.4 -4.9174246e-08 0.0
2299.2 -4.9204624e-08 0.0
2304.0 -4.9228081e-08 0.0
2308.8 -4.924378e-08 0.0
2313.6 -4.9251073e-08 0.0
2318.4 -4.9250826e-08 0.0
2323.2 -4.9243003e-08 0.0
2328.0 -4.9227497e-08 0.0
2332.8 -4.9204026e-08 0.0
2337.6 -4.9172358e-08 0.0
2342.4 -4.9132042e-08 0.0
2347.2 -4.9083048e-08 0.0
2352.0 -4.9025085e-08 0.0
2356.8 -4.8957245e-08 0.0
2361.6 -4.8879355e-08 0.0
2366.4 -4.8790958e-08 0.0
2371.2 -4.8691789e-08 0.0
2376.0 -4.8581414e-08 0.0
2380.8 -4.8459592e-08 0.0
2385.6 -4.8325519e-08 0.0
2390.4 -4.8178408e-08 0.0
2395.2 -4.8018354e-08 0.0
2400.0 -4.7845182e-08 0.0
2404.8 -4.7658431e-08 0.0
2409.6 -4.7458185e-08 0.0
2414.4 -4.7244425e-08 0.0
2419.2 -4.7016623e-08 0.0
2424.0 -4.6774628e-08 0.0
2428.8 -4.6517772e-08 0.0
2433.6 -4.6245202e-08 0.0
2438.4 -4.5956134e-08 0.0
2443.2 -4.5649537e-08 0.0
2448.0 -4.5325579e-08 0.0
2452.8 -4.4983905e-08 0.0
2457.6 -4.4623649e-08 0.0
2462.4 -4.424463e-08 0.0
2467.2 -4.3846844e-08 0.0
2472.0 -4.3430274e-08 0.0
2476.8 -4.2994756e-08 0.0
2481.6 -4.2540266e-08 0.0
2486.4 -4.2066507e-08 0.0
2491.2 -4.157374e-08 0.0
2496.0 -4.1061402e-08 0.0
2500.8 -4.0529167e-08 0.0
2505.6 -3.9976657e-08 0.0
2510.4 -3.940312e-08 0.0
2515.2 -3.8807942e-08 0.0
2520.0 -3.8189915e-08 0.0
2524.8 -3.7548446e-08 0.0
2529.6 -3.6882834e-08 0.0
2534.4 -3.6192946e-08 0.0
2539.2 -3.5477833e-08 0.0
2544.0 -3.4736801e-08 0.0
2548.8 -3.396904e-08 0.0
2553.6 -3.3174226e-08 0.0
2558.4 -3.2352005e-08 0.0
2563.2 -3.1502085e-08 0.0
2568.0 -3.0623358e-08 0.0
2572.8 -2.9715295e-08 0.0
2577.6 -2.8777514e-08 0.0
2582.4 -2.7809575e-08 0.0
2587.2 -2.6811203e-08 0.0
2592.0 -2.5782088e-08 0.0
2596.8 -2.4721726e-08 0.0
2601.6 -2.362947e-08 0.0
2606.4 -2.2504836e-08 0.0
2611.2 -2.1347541e-08 0.0
2616.0 -2.0157375e-08 0.0
2620.8 -1.8933843e-08 0.0
2625.6 -1.7676378e-08 0.0
2630.4 -1.6384784e-08 0.0
2635.2 -1.505843e-08 0.0
2640.0 -1.3696697e-08 0.0
2644.8 -1.2299088e-08 0.0
2649.6 -1.0865038e-08 0.0
2654.4 -9.3939416e-09 0.0
2659.2 -7.8849975e-09 0.0
2664.0 -6.3378833e-09 0.0
2668.8 -4.7524556e-09 0.0
2673.6 -3.1281647e-09 0.0
2678.4 -1.4645525e-09 0.0
2683.2 2.3887475e-10 0.0
2688.0 1.9825374e-09 0.0
2692.8 3.7668378e-09 0.0
2697.6 5.5922023e-09 0.0
2702.4 7.4592316e-09 0.0
2707.2 9.3686744e-09 0.0
2712.0 1.1321363e-08 0.0
2716.8 1.3317955e-08 0.0
2721.6 1.5359342e-08 0.0
2726.4 1.7446042e-08 0.0
2731.2 1.9578902e-08 0.0
2736.0 2.1758542e-08 0.0
2740.8 2.3985513e-08 0.0
2745.6 2.6260532e-08 0.0
2750.4 2.8583926e-08 0.0
2755.2 3.0956207e-08 0.0
2760.0 3.3377853e-08 0.0
2764.8 3.5849127e-08 0.0
2769.6 3.8370557e-08 0.0
2774.4 4.0942498e-08 0.0
2779.2 4.3565344e-08 0.0
2784.0 4.623956e-08 0.0
2788.8 4.8965697e-08 0.0
2793.6 5.1744316e-08 0.0
2798.4 5.4576021e-08 0.0
2803.2 5.7461451e-08 0.0
2808.0 6.0401221e-08 0.0
2812.8 6.3395981e-08 0.0
2817.6 6.6446415e-08 0.0
2822.4 6.9553302e-08 0.0
2827.2 7.2717375e-08 0.0
2832.0 7.5939375e-08 0.0
2836.8 7.9220054e-08 0.0
2841.6 8.2560193e-08 0.0
2846.4 8.5960612e-08 0.0
2851.2 8.9422189e-08 0.0
2856.0 9.2945887e-08 0.0
2860.8 9.6532801e-08 0.0
2865.6 1.0018419e-07 0.0
2870.4 1.0390146e-07 0.0
2875.2 1.0768624e-07 0.0
2880.0 1.1154028e-07 0.0
2884.8 1.1546555e-07 0.0
2889.6 1.1946425e-07 0.0
2894.4 1.2353878e-07 0.0
2899.2 1.2769188e-07 0.0
2904.0 1.3192665e-07 0.0
2908.8 1.3624663e-07 0.0
2913.6 1.4065582e-07 0.0
2918.4 1.451587e-07 0.0
2923.2 1.4976029e-07 0.0
2928.0 1.5446619e-07 0.0
2932.8 1.5928261e-07 0.0
2937.6 1.6421651e-07 0.0
2942.4 1.6927566e-07 0.0
2947.2 1.7446884e-07 0.0
2952.0 1.7980591e-07 0.0
2956.8 1.8529798e-07 0.0
2961.6 1.9095751e-07 0.0
2966.4 1.9679848e-07 0.0
2971.2 2.028365e-07 0.0
2976.0 2.0908897e-07 0.0
2980.8 2.1557519e-07 0.0
2985.6 2.223165e-07 0.0
2990.4 2.2933637e-07 1.1566549e-11
2995.2 2.3666056e-07 3.5886192e-11
3000.0 2.4431731e-07 1.1015255e-10
3004.8 2.5233764e-07 2.0180065e-10
3009.6 2.6075587e-07 3.2443791e-10
3014.4 2.6960878e-07 6.6667239e-10
3019.2 2.789355e-07 1.3574355e-09
3024.0 2.8877601e-07 2.3564785e-09
3028.8 2.9916637e-07 3.6810371e-09
3033.6 3.1014688e-07 5.4953314e-09
3038.4 3.2176838e-07 7.8973302e-09
3043.2 3.3408974e-07 1.0696743e-08
3048.0 3.4720875e-07 1.4203746e-08
3052.8 3.6130046e-07 1.8423008e-08
3057.6 3.7667271e-07 2.3770389e-08
3062.4 3.9382669e-07 3.0680177e-08
3067.2 4.1341463e-07 3.9873327e-08
3072.0 4.3614733e-07 5.1857319e-08
3076.8 4.6266996e-07 6.7533662e-08
3081.6 4.9345143e-07 8.7392934e-08
3086.4 5.2877122e-07 1.1171048e-07
3091.2 5.6871167e-07 1.4071599e-07
3096.0 6.1328065e-07 1.7424791e-07
3100.8 6.6237389e-07 2.122575e-07
3105.6 7.1585706e-07 2.5464867e-07
3110.4 7.737661e-07 3.0150259e-07
3115.2 8.3623501e-07 3.52929e-07
3120.0 9.0347191e-07 4.0923791e-07
3124.8 9.7575669e-07 4.7062492e-07
3129.6 1.0534158e-06 5.3735571e-07
3134.4 1.136655e-06 6.0961568e-07
3139.2 1.2258015e-06 6.879851e-07
3144.0 1.3213654e-06 7.7262727e-07
3148.8 1.4238663e-06 8.6425344e-07
3153.6 1.5338934e-06 9.634607e-07
3158.4 1.6521016e-06 1.0709482e-06
3163.2 1.7790834e-06 1.1872775e-06
3168.0 1.9153912e-06 1.3129358e-06
3172.8 2.0614447e-06 1.4484591e-06
3177.6 2.2173792e-06 1.5938489e-06
3182.4 2.383063e-06 1.7491387e-06
3187.2 2.5582821e-06 1.9145036e-06
3192.0 2.7426121e-06 2.089292e-06
3196.8 2.935594e-06 2.2731847e-06
3201.6 3.136818e-06 2.4657923e-06
3206.4 3.3456988e-06 2.6665796e-06
3211.2 3.5616918e-06 2.8749509e-06
3216.0 3.7845951e-06 3.0907155e-06
3220.8 4.0144088e-06 3.3138801e-06
3225.6 4.2514151e-06 3.544822e-06
3230.4 4.4960407e-06 3.7838856e-06
3235.2 4.7486143e-06 4.0313159e-06
3240.0 5.0092618e-06 4.2871695e-06
3244.8 5.2781324e-06 4.5517683e-06
3249.6 5.5553387e-06 4.8248476e-06
3254.4 5.8409843e-06 5.1066293e-06
3259.2 6.1349127e-06 5.3969989e-06
3264.0 6.4367242e-06 5.6955312e-06
3268.8 6.7460314e-06 6.0017433e-06
3273.6 7.0622849e-06 6.3151186e-06
3278.4 7.3850684e-06 6.6352844e-06
3283.2 7.7139131e-06 6.9617564e-06
3288.0 8.0480946e-06 7.2936462e-06
3292.8 8.3868704e-06 7.6303059e-06
3297.6 8.7296633e-06 7.971251e-06
3302.4 9.076205e-06 8.3160249e-06
3307.2 9.4267e-06 8.6648146e-06
3312.0 9.7813752e-06 9.0180086e-06
3316.8 1.0140427e-05 9.3757017e-06
3321.6 1.050389e-05 9.7378226e-06
3326.4 1.0871442e-05 1.0104228e-05
3331.2 1.1242837e-05 1.0474627e-05
3336.0 1.1617976e-05 1.0848796e-05
3340.8 1.199662e-05 1.1226572e-05
3345.6 1.2378275e-05 1.1607564e-05
3350.4 1.2762467e-05 1.1991168e-05
3355.2 1.3148769e-05 1.2376907e-05
3360.0 1.3536632e-05 1.2764297e-05
3364.8 1.392562e-05 1.3152852e-05
3369.6 1.4315398e-05 1.3542239e-05
3374.4 1.4705704e-05 1.3932222e-05
3379.2 1.5096386e-05 1.4322625e-05
3384.0 1.5487283e-05 1.4713262e-05
3388.8 1.5878325e-05 1.5104079e-05
3393.6 1.6269449e-05 1.5495022e-05
3398.4 1.6660631e-05 1.5886083e-05
3403.2 1.705184e-05 1.6277209e-05
3408.0 1.7443029e-05 1.6668311e-05
3412.8 1.7834202e-05 1.7059459e-05
3417.6 1.8225296e-05 1.745054e-05
3422.4 1.8616248e-05 1.7841492e-05
3427.2 1.9006978e-05 1.8232223e-05
3432.0 1.9397326e-05 1.862257e-05
3436.8 1.9786941e-05 1.9012186e-05
3441.6 2.0175396e-05 1.940064e-05
3446.4 2.0562333e-05 1.9787578e-05
3451.2 2.0947399e-05 2.0172644e-05
3456.0 2.133013e-05 2.0555375e-05
3460.8 2.1710062e-05 2.0935306e-05
3465.6 2.2086823e-05 2.1312067e-05
3470.4 2.2460199e-05 2.1685443e-05
3475.2 2.2830083e-05 2.2055327e-05
3480.0 2.3196388e-05 2.2421632e-05
3484.8 2.3559139e-05 2.2784383e-05
3489.6 2.3918378e-05 2.3143622e-05
3494.4 2.4274202e-05 2.3499447e-05
3499.2 2.4626776e-05 2.385202e-05
3504.0 2.497632e-05 2.4201565e-05
