# 1:time 2:mass 3:einf>=0
480.0 -5.2394771e-09 0.0
484.8 -5.3337275e-09 0.0
489.6 -5.4295078e-09 0.0
494.4 -5.5265758e-09 0.0
499.2 -5.6243036e-09 0.0
504.0 -5.7236236e-09 0.0
508.8 -5.825102e-09 0.0
513.6 -5.929332e-09 0.0
518.4 -6.036282e-09 0.0
523.2 -6.1472325e-09 0.0
528.0 -6.262213e-09 0.0
532.8 -6.3823025e-09 0.0
537.6 -6.5073162e-09 0.0
542.4 -6.636408e-09 0.0
547.2 -6.7712104e-09 0.0
552.0 -6.9110246e-09 0.0
556.8 -7.0559884e-09 0.0
561.6 -7.2060706e-09 0.0
566.4 -7.3605816e-09 0.0
571.2 -7.5197422e-09 0.0
576.0 -7.6837432e-09 0.0
580.8 -7.8518806e-09 0.0
585.6 -8.0241386e-09 0.0
590.4 -8.2008351e-09 0.0
595.2 -8.3805128e-09 0.0
600.0 -8.5629135e-09 0.0
604.8 -8.7462446e-09 0.0
609.6 -8.927948e-09 0.0
614.4 -9.108939e-09 0.0
619.2 -9.288271e-09 0.0
624.0 -9.4648564e-09 0.0
628.8 -9.6364491e-09 0.0
633.6 -9.8039044e-09 0.0
638.4 -9.9676454e-09 0.0
643.2 -1.0124321e-08 0.0
648.0 -1.0271225e-08 0.0
652.8 -1.040515e-08 0.0
657.6 -1.0529027e-08 0.0
662.4 -1.0641944e-08 0.0
667.2 -1.0743871e-08 0.0
672.0 -1.0839298e-08 0.0
676.8 -1.0930861e-08 0.0
681.6 -1.1022634e-08 0.0
686.4 -1.1116586e-08 0.0
691.2 -1.1214091e-08 0.0
696.0 -1.1314764e-08 0.0
700.8 -1.1418948e-08 0.0
705.6 -1.1526055e-08 0.0
710.4 -1.1637221e-08 0.0
715.2 -1.1752521e-08 0.0
720.0 -1.1870925e-08 0.0
724.8 -1.1993557e-08 0.0
729.6 -1.2120032e-08 0.0
734.4 -1.2250421e-08 0.0
739.2 -1.2384575e-08 0.0
744.0 -1.2523109e-08 0.0
748.8 -1.2665348e-08 0.0
753.6 -1.2812168e-08 0.0
758.4 -1.2963366e-08 0.0
763.2 -1.3117519e-08 0.0
768.0 -1.3275118e-08 0.0
772.8 -1.343479e-08 0.0
777.6 -1.3595706e-08 0.0
782.4 -1.3757328e-08 0.0
787.2 -1.3918133e-08 0.0
792.0 -1.4077352e-08 0.0
796.8 -1.4233255e-08 0.0
801.6 -1.4383663e-08 0.0
806.4 -1.4526579e-08 0.0
811.2 -1.4661955e-08 0.0
816.0 -1.4788114e-08 0.0
820.8 -1.4904555e-08 0.0
825.6 -1.5011265e-08 0.0
830.4 -1.511111e-08 0.0
835.2 -1.5205325e-08 0.0
840.0 -1.5294711e-08 0.0
844.8 -1.5379299e-08 0.0
849.6 -1.5458121e-08 0.0
854.4 -1.5531317e-08 0.0
859.2 -1.5597699e-08 0.0
864.0 -1.5655976e-08 0.0
868.8 -1.5702998e-08 0.0
873.6 -1.5735432e-08 0.0
878.4 -1.5749404e-08 0.0
883.2 -1.574096e-08 0.0
888.0 -1.5705464e-08 0.0
892.8 -1.5637453e-08 0.0
897.6 -1.5531246e-08 0.0
902.4 -1.5380154e-08 0.0
907.2 -1.517716e-08 0.0
912.0 -1.4914722e-08 0.0
916.8 -1.4585596e-08 0.0
921.6 -1.4182794e-08 0.0
926.4 -1.3697559e-08 7.5967503e-12
931.2 -1.3116701e-08 5.3809116e-11
936.0 -1.2405659e-08 1.6932216e-10
940.8 -1.1525629e-08 3.9937811e-10
945.6 -1.0481723e-08 7.5761348e-10
950.4 -9.2684368e-09 1.2234935e-09
955.2 -7.8642909e-09 1.8321295e-09
960.0 -6.2504212e-09 2.5859267e-09
964.8 -4.4368709e-09 3.5128002e-09
969.6 -2.4373745e-09 4.5587088e-09
974.4 -2.3521251e-10 5.7828402e-09
979.2 2.1889764e-09 7.1471791e-09
984.0 4.8202077e-09 8.6555972e-09
988.8 7.6686386e-09 1.0360255e-08
993.6 1.0755704e-08 1.2223607e-08
998.4 1.4094165e-08 1.4304896e-08
1003.2 1.7651956e-08 1.6554873e-08
1008.0 2.1398653e-08 1.890617e-08
1012.8 2.5319236e-08 2.1336908e-08
1017.6 2.9434803e-08 2.3896177e-08
1022.4 3.3746243e-08 2.6619835e-08
1027.2 3.8214367e-08 2.944624e-08
1032.0 4.2797402e-08 3.2333843e-08
1036.8 4.7502163e-08 3.5269934e-08
1041.6 5.2357091e-08 3.824986e-08
1046.4 5.7370159e-08 4.1332352e-08
1051.2 6.2510495e-08 4.4476529e-08
1056.0 6.773928e-08 4.7663327e-08
1060.8 7.3039674e-08 5.0880084e-08
1065.6 7.8409456e-08 5.410453e-08
1070.4 8.3859169e-08 5.7295261e-08
1075.2 8.9402701e-08 6.0466335e-08
1080.0 9.5029292e-08 6.3673291e-08
1084.8 1.0071111e-07 6.6858413e-08
1089.6 1.0642407e-07 6.9997304e-08
1094.4 1.121686e-07 7.3074033e-08
1099.2 1.1795838e-07 7.6104092e-08
1104.0 1.2381141e-07 7.908462e-08
1108.8 1.2973844e-07 8.199185e-08
1113.6 1.3572297e-07 8.4801824e-08
1118.4 1.4173302e-07 8.7562082e-08
1123.2 1.4775743e-07 9.0208367e-08
1128.0 1.5380008e-07 9.2800436e-08
1132.8 1.5987441e-07 9.5322613e-08
1137.6 1.6598699e-07 9.7773239e-08
1142.4 1.7213958e-07 1.0015971e-07
1147.2 1.7833279e-07 1.0249701e-07
1152.0 1.8455732e-07 1.04774e-07
1156.8 1.9080708e-07 1.0697532e-07
1161.6 1.97081e-07 1.0909704e-07
1166.4 2.0337977e-07 1.1111056e-07
1171.2 2.0970769e-07 1.1308243e-07
1176.0 2.1606811e-07 1.1499647e-07
1180.8 2.2246258e-07 1.1687304e-07
1185.6 2.2889046e-07 1.1871505e-07
1190.4 2.3535131e-07 1.2050328e-07
1195.2 2.4184651e-07 1.2226018e-07
1200.0 2.483783e-07 1.2396838e-07
1204.8 2.5494656e-07 1.2562749e-07
1209.6 2.6155313e-07 1.2726459e-07
1214.4 2.6820003e-07 1.2887218e-07
1219.2 2.7489008e-07 1.3046704e-07
1224.0 2.816269e-07 1.3205632e-07
1228.8 2.8841509e-07 1.3364923e-07
1233.6 2.9525935e-07 1.3528954e-07
1238.4 3.0216499e-07 1.3696418e-07
1243.2 3.0913824e-07 1.3868537e-07
1248.0 3.1618549e-07 1.4046305e-07
1252.8 3.2331363e-07 1.4235174e-07
1257.6 3.3052987e-07 1.4431554e-07
1262.4 3.3784132e-07 1.4636843e-07
1267.2 3.4525485e-07 1.4858443e-07
1272.0 3.5277698e-07 1.5093339e-07
1276.8 3.6041366e-07 1.5339032e-07
1281.6 3.6817034e-07 1.5597499e-07
1286.4 3.7605183e-07 1.5869231e-07
1291.2 3.8406227e-07 1.6162805e-07
1296.0 3.9220514e-07 1.6469466e-07
1300.8 4.0048196e-07 1.6792681e-07
1305.6 4.0889445e-07 1.7130019e-07
1310.4 4.1744398e-07 1.7481373e-07
1315.2 4.2613073e-07 1.7848923e-07
1320.0 4.3495601e-07 1.8230129e-07
1324.8 4.4392047e-07 1.8630505e-07
1329.6 4.5302414e-07 1.9049853e-07
1334.4 4.6226711e-07 1.9489211e-07
1339.2 4.7164829e-07 1.9943878e-07
1344.0 4.8116656e-07 2.0412079e-07
1348.8 4.9082155e-07 2.0899583e-07
1353.6 5.0061332e-07 2.1407967e-07
1358.4 5.1054125e-07 2.1933448e-07
1363.2 5.2060451e-07 2.2478144e-07
1368.0 5.308022e-07 2.3046606e-07
1372.8 5.4113302e-07 2.3631419e-07
1377.6 5.515954e-07 2.4244746e-07
1382.4 5.6218764e-07 2.4881717e-07
1387.2 5.7290782e-07 2.5541764e-07
1392.0 5.8375391e-07 2.62248e-07
1396.8 5.9472325e-07 2.6925013e-07
1401.6 6.0581274e-07 2.7646866e-07
1406.4 6.1701867e-07 2.8389665e-07
1411.2 6.2833657e-07 2.9146613e-07
1416.0 6.3976186e-07 2.9922344e-07
1420.8 6.5128862e-07 3.071603e-07
1425.6 6.629132e-07 3.1522343e-07
1430.4 6.74632e-07 3.2344266e-07
1435.2 6.864395e-07 3.3181496e-07
1440.0 6.983292e-07 3.4027397e-07
1444.8 7.1029346e-07 3.488225e-07
1449.6 7.2232673e-07 3.5749138e-07
1454.4 7.3442168e-07 3.6624489e-07
1459.2 7.4657065e-07 3.75098e-07
1464.0 7.5876812e-07 3.8401184e-07
1468.8 7.7101001e-07 3.930002e-07
1473.6 7.8329222e-07 4.0203486e-07
1478.4 7.9561081e-07 4.1112187e-07
1483.2 8.0796223e-07 4.2026352e-07
1488.0 8.2034181e-07 4.2947758e-07
1492.8 8.3274389e-07 4.3872549e-07
1497.6 8.4516519e-07 4.4803674e-07
1502.4 8.576032e-07 4.5739161e-07
1507.2 8.7005515e-07 4.6678402e-07
1512.0 8.8251813e-07 4.7620824e-07
1516.8 8.9499012e-07 4.8566603e-07
1521.6 9.0746897e-07 4.9512674e-07
1526.4 9.1995597e-07 5.0461844e-07
1531.2 9.3245078e-07 5.141192e-07
1536.0 9.4495232e-07 5.2362696e-07
1540.8 9.5745599e-07 5.3316324e-07
1545.6 9.6995509e-07 5.4269052e-07
1550.4 9.8244242e-07 5.5222874e-07
1555.2 9.9491508e-07 5.6176069e-07
1560.0 1.0073741e-06 5.7127344e-07
1564.8 1.0198206e-06 5.8077501e-07
1569.6 1.0322548e-06 5.9026011e-07
1574.4 1.0446747e-06 5.9973768e-07
1579.2 1.0570791e-06 6.0917925e-07
1584.0 1.0694664e-06 6.1857086e-07
1588.8 1.0818358e-06 6.2793776e-07
1593.6 1.0941867e-06 6.3728447e-07
1598.4 1.1065189e-06 6.4660998e-07
1603.2 1.1188328e-06 6.559454e-07
1608.0 1.1311285e-06 6.6527494e-07
1612.8 1.1434071e-06 6.7460553e-07
1617.6 1.1556693e-06 6.8390019e-07
1622.4 1.1679148e-06 6.9319994e-07
1627.2 1.1801433e-06 7.0245843e-07
1632.0 1.1923547e-06 7.1168797e-07
1636.8 1.2045491e-06 7.2084148e-07
1641.6 1.2167251e-06 7.2996093e-07
1646.4 1.2288801e-06 7.3906482e-07
1651.2 1.241013e-06 7.4811944e-07
1656.0 1.2531224e-06 7.5714884e-07
1660.8 1.265207e-06 7.6612746e-07
1665.6 1.2772662e-06 7.7505004e-07
1670.4 1.2892991e-06 7.8391052e-07
1675.2 1.3013057e-06 7.9274997e-07
1680.0 1.3132874e-06 8.0153622e-07
1684.8 1.3252442e-06 8.1027757e-07
1689.6 1.3371754e-06 8.1901546e-07
1694.4 1.3490794e-06 8.2772036e-07
1699.2 1.3609552e-06 8.3640141e-07
1704.0 1.3728025e-06 8.450371e-07
1708.8 1.3846222e-06 8.5363687e-07
1713.6 1.3964153e-06 8.6216896e-07
1718.4 1.4081822e-06 8.7064093e-07
1723.2 1.4199237e-06 8.7908071e-07
1728.0 1.431641e-06 8.874837e-07
1732.8 1.4433351e-06 8.9583411e-07
1737.6 1.455007e-06 9.0416098e-07
1742.4 1.4666577e-06 9.1245876e-07
1747.2 1.4782884e-06 9.2074544e-07
1752.0 1.4899024e-06 9.2903553e-07
1756.8 1.5015031e-06 9.3729536e-07
1761.6 1.5130939e-06 9.4555073e-07
1766.4 1.5246782e-06 9.5380061e-07
1771.2 1.5362596e-06 9.6205618e-07
1776.0 1.547842e-06 9.7030496e-07
1780.8 1.5594303e-06 9.7858905e-07
1785.6 1.5710294e-06 9.868862e-07
1790.4 1.5826442e-06 9.9518496e-07
1795.2 1.5942799e-06 1.0035299e-06
1800.0 1.6059425e-06 1.0119031e-06
1804.8 1.6176385e-06 1.0203012e-06
1809.6 1.629375e-06 1.0287286e-06
1814.4 1.6411597e-06 1.0372254e-06
1819.2 1.653002e-06 1.0457896e-06
1824.0 1.6649118e-06 1.0544322e-06
1828.8 1.6768975e-06 1.0631639e-06
1833.6 1.6889706e-06 1.0719944e-06
1838.4 1.7011423e-06 1.0809225e-06
1843.2 1.7134217e-06 1.0899444e-06
1848.0 1.7258157e-06 1.0990606e-06
1852.8 1.7383338e-06 1.1082834e-06
1857.6 1.750994e-06 1.1176249e-06
1862.4 1.7638159e-06 1.1271406e-06
1867.2 1.7768277e-06 1.1368458e-06
1872.0 1.790058e-06 1.14676e-06
1876.8 1.8035456e-06 1.1569474e-06
1881.6 1.8173045e-06 1.1674055e-06
1886.4 1.8313245e-06 1.1781594e-06
1891.2 1.8455998e-06 1.1891654e-06
1896.0 1.8601379e-06 1.2004617e-06
1900.8 1.8749474e-06 1.2120441e-06
1905.6 1.8900335e-06 1.2238842e-06
1910.4 1.9054002e-06 1.2359806e-06
1915.2 1.9210591e-06 1.248364e-06
1920.0 1.9370468e-06 1.2611034e-06
1924.8 1.9534074e-06 1.274242e-06
1929.6 1.9701321e-06 1.2877452e-06
1934.4 1.9871582e-06 1.3015264e-06
1939.2 2.0044313e-06 1.3155501e-06
1944.0 2.0219666e-06 1.3298039e-06
1948.8 2.039794e-06 1.3443492e-06
1953.6 2.0579504e-06 1.3592033e-06
1958.4 2.0764431e-06 1.3743656e-06
1963.2 2.0952429e-06 1.3898431e-06
1968.0 2.1143014e-06 1.4055641e-06
1972.8 2.1335557e-06 1.4215005e-06
1977.6 2.1529295e-06 1.437558e-06
1982.4 2.1723527e-06 1.4536721e-06
1987.2 2.191785e-06 1.4697989e-06
1992.0 2.2111953e-06 1.4858899e-06
1996.8 2.2305421e-06 1.5019372e-06
2001.6 2.2497783e-06 1.5178398e-06
2006.4 2.2688759e-06 1.5335811e-06
2011.2 2.2878349e-06 1.5491656e-06
2016.0 2.3066686e-06 1.5646201e-06
2020.8 2.3253869e-06 1.5799173e-06
2025.6 2.343992e-06 1.5950679e-06
2030.4 2.3624801e-06 1.609991e-06
2035.2 2.3808435e-06 1.624759e-06
2040.0 2.3990758e-06 1.6394313e-06
2044.8 2.4171748e-06 1.6539859e-06
2049.6 2.4351514e-06 1.6683679e-06
2054.4 2.4530239e-06 1.6825841e-06
2059.2 2.4708179e-06 1.696716e-06
2064.0 2.4885643e-06 1.7107026e-06
2068.8 2.5063156e-06 1.7247491e-06
2073.6 2.5241502e-06 1.7388241e-06
2078.4 2.542127e-06 1.7529955e-06
2083.2 2.5602996e-06 1.7673637e-06
2088.0 2.5786675e-06 1.7819476e-06
2092.8 2.5972399e-06 1.7967445e-06
2097.6 2.6160054e-06 1.8116044e-06
2102.4 2.6349075e-06 1.8265751e-06
2107.2 2.6538764e-06 1.8415243e-06
2112.0 2.6728531e-06 1.8564228e-06
2116.8 2.6917893e-06 1.8711302e-06
2121.6 2.7106582e-06 1.8857149e-06
2126.4 2.7294629e-06 1.9001108e-06
2131.2 2.7481938e-06 1.914274e-06
2136.0 2.7668282e-06 1.9281895e-06
2140.8 2.7853499e-06 1.9418925e-06
2145.6 2.8037623e-06 1.9554635e-06
2150.4 2.8220764e-06 1.9689171e-06
2155.2 2.8403049e-06 1.9822439e-06
2160.0 2.8584557e-06 1.9955e-06
2164.8 2.8765357e-06 2.0086646e-06
2169.6 2.89456e-06 2.0217656e-06
2174.4 2.9125467e-06 2.03485e-06
2179.2 2.9305138e-06 2.048019e-06
2184.0 2.9484839e-06 2.0612622e-06
2188.8 2.966476e-06 2.0746105e-06
2193.6 2.984511e-06 2.088107e-06
2198.4 3.0026189e-06 2.1017343e-06
2203.2 3.0208372e-06 2.1154925e-06
2208.0 3.0392003e-06 2.1294628e-06
2212.8 3.057759e-06 2.1436587e-06
2217.6 3.0765677e-06 2.1580884e-06
2222.4 3.0956951e-06 2.1728343e-06
2227.2 3.1151932e-06 2.1880128e-06
2232.0 3.1351133e-06 2.2036852e-06
2236.8 3.1555297e-06 2.219999e-06
2241.6 3.1764865e-06 2.2369421e-06
2246.4 3.1979504e-06 2.2544786e-06
2251.2 3.2198479e-06 2.2725502e-06
2256.0 3.2421012e-06 2.2909573e-06
2260.8 3.2646876e-06 2.3096145e-06
2265.6 3.2875951e-06 2.3284441e-06
2270.4 3.3108199e-06 2.3476037e-06
2275.2 3.3343507e-06 2.3669271e-06
2280.0 3.3581724e-06 2.3862386e-06
2284.8 3.3822657e-06 2.4054939e-06
2289.6 3.4066127e-06 2.4248031e-06
2294.4 3.431206e-06 2.4439895e-06
2299.2 3.4560413e-06 2.4631484e-06
2304.0 3.481125e-06 2.4823275e-06
2308.8 3.506483e-06 2.5014716e-06
2313.6 3.5321544e-06 2.5207859e-06
2318.4 3.5581767e-06 2.540362e-06
2323.2 3.5845971e-06 2.5603454e-06
2328.0 3.6114824e-06 2.5808596e-06
2332.8 3.6389082e-06 2.6020092e-06
2337.6 3.6669322e-06 2.6238226e-06
2342.4 3.695658e-06 2.6464794e-06
2347.2 3.7253792e-06 2.6700815e-06
2352.0 3.7572795e-06 2.6961816e-06
2356.8 3.7938161e-06 2.7278247e-06
2361.6 3.837029e-06 2.7670019e-06
2366.4 3.89027e-06 2.8166498e-06
2371.2 3.9618889e-06 2.8852573e-06
2376.0 4.0581134e-06 2.9788882e-06
2380.8 4.1811484e-06 3.099839e-06
2385.6 4.333926e-06 3.2508321e-06
2390.4 4.5163692e-06 3.4315122e-06
2395.2 4.7268851e-06 3.6401474e-06
2400.0 4.9627599e-06 3.8741274e-06
2404.8 5.2229289e-06 4.1324409e-06
2409.6 5.5084887e-06 4.4161683e-06
2414.4 5.8192354e-06 4.7252232e-06
2419.2 6.1552866e-06 5.0594554e-06
2424.0 6.5214192e-06 5.4240164e-06
2428.8 6.9228072e-06 5.8240893e-06
2433.6 7.3596457e-06 6.2597639e-06
2438.4 7.829296e-06 6.7284906e-06
2443.2 8.3281548e-06 7.2265692e-06
2448.0 8.8505425e-06 7.7482488e-06
2452.8 9.3911258e-06 8.2882009e-06
2457.6 9.948166e-06 8.8447428e-06
2462.4 1.0520928e-05 9.4170638e-06
2467.2 1.1110443e-05 1.0006232e-05
2472.0 1.1716609e-05 1.0612102e-05
2476.8 1.2338231e-05 1.1233531e-05
2481.6 1.2976202e-05 1.1871315e-05
2486.4 1.3631606e-05 1.252662e-05
2491.2 1.4303434e-05 1.3198316e-05
2496.0 1.4990517e-05 1.3885306e-05
2500.8 1.5691518e-05 1.458626e-05
2505.6 1.6404871e-05 1.5299506e-05
2510.4 1.71291e-05 1.6023535e-05
2515.2 1.7864323e-05 1.6758618e-05
2520.0 1.8611651e-05 1.7505865e-05
2524.8 1.9372926e-05 1.8267057e-05
2529.6 2.0149159e-05 1.9043232e-05
2534.4 2.0940003e-05 1.983395e-05
2539.2 2.1743051e-05 2.0636788e-05
2544.0 2.2556469e-05 2.145e-05
2548.8 2.3378138e-05 2.2271455e-05
2553.6 2.4206822e-05 2.3100074e-05
2558.4 2.5041284e-05 2.3934465e-05
2563.2 2.5880452e-05 2.4773634e-05
2568.0 2.6723587e-05 2.5616769e-05
2572.8 2.7570205e-05 2.6463387e-05
2577.6 2.8419951e-05 2.7313133e-05
2582.4 2.9271619e-05 2.8164801e-05
2587.2 3.0123674e-05 2.9016856e-05
2592.0 3.0975169e-05 2.9868351e-05
2596.8 3.1825326e-05 3.0718508e-05
2601.6 3.267429e-05 3.1567471e-05
2606.4 3.3522197e-05 3.2415379e-05
2611.2 3.4369305e-05 3.3262487e-05
2616.0 3.5214908e-05 3.410809e-05
2620.8 3.6058966e-05 3.4952148e-05
2625.6 3.6901908e-05 3.579509e-05
2630.4 3.7743185e-05 3.6636367e-05
2635.2 3.8580955e-05 3.7474136e-05
2640.0 3.9413712e-05 3.8306894e-05
2644.8 4.0241958e-05 3.9135139e-05
2649.6 4.1067057e-05 3.9960239e-05
2654.4 4.1890585e-05 4.0783767e-05
2659.2 4.2713615e-05 4.1606797e-05
2664.0 4.3535961e-05 4.2429143e-05
2668.8 4.4357147e-05 4.3250328e-05
2673.6 4.5176658e-05 4.406984e-05
2678.4 4.599396e-05 4.4887141e-05
2683.2 4.6808588e-05 4.570177e-05
2688.0 4.7620154e-05 4.6513336e-05
2692.8 4.8428189e-05 4.7321371e-05
2697.6 4.9231803e-05 4.8124984e-05
2702.4 5.0030337e-05 4.8923519e-05
2707.2 5.0823813e-05 4.9716995e-05
2712.0 5.1612835e-05 5.0506017e-05
2716.8 5.23984e-05 5.1291582e-05
2721.6 5.3181601e-05 5.2074783e-05
2726.4 5.39631e-05 5.2856281e-05
2731.2 5.4742523e-05 5.3635705e-05
2736.0 5.5518906e-05 5.4412087e-05
2740.8 5.6291656e-05 5.5184838e-05
2745.6 5.7060512e-05 5.5953694e-05
2750.4 5.7825668e-05 5.671885e-05
2755.2 5.8587556e-05 5.7480738e-05
2760.0 5.9346755e-05 5.8239937e-05
2764.8 6.0103868e-05 5.8997049e-05
2769.6 6.0859072e-05 5.9752218e-05
2774.4 6.1612068e-05 6.050518e-05
2779.2 6.2362497e-05 6.1255575e-05
2784.0 6.3109909e-05 6.2002987e-05
2788.8 6.3853698e-05 6.2746776e-05
2793.6 6.4593373e-05 6.3486451e-05
2798.4 6.5328669e-05 6.4221747e-05
2803.2 6.6060103e-05 6.4952903e-05
2808.0 6.6789193e-05 6.5681722e-05
2812.8 6.7517913e-05 6.6410179e-05
2817.6 6.8249157e-05 6.7141027e-05
2822.4 6.8984269e-05 6.7875748e-05
2827.2 6.9723007e-05 6.8613902e-05
2832.0 7.0465623e-05 6.9355633e-05
2836.8 7.1214682e-05 7.0103309e-05
2841.6 7.1976306e-05 7.0862626e-05
2846.4 7.275513e-05 7.1638278e-05
2851.2 7.3552945e-05 7.2432486e-05
2856.0 7.4372798e-05 7.324832e-05
2860.8 7.5215018e-05 7.4085742e-05
2865.6 7.6078106e-05 7.4942981e-05
2870.4 7.6962014e-05 7.5819977e-05
2875.2 7.786754e-05 7.6717932e-05
2880.0 7.8794691e-05 7.7637072e-05
2884.8 7.9741234e-05 7.857462e-05
2889.6 8.070483e-05 7.9525363e-05
2894.4 8.1685042e-05 8.0484502e-05
2899.2 8.2683799e-05 8.1457358e-05
2904.0 8.3706528e-05 8.2445124e-05
2908.8 8.4756609e-05 8.3457857e-05
2913.6 8.5835142e-05 8.4493725e-05
2918.4 8.6944709e-05 8.5551467e-05
2923.2 8.8086435e-05 8.6623757e-05
2928.0 8.9259214e-05 8.7694675e-05
2932.8 9.0460466e-05 8.8779965e-05
2937.6 9.1693316e-05 8.9891867e-05
2942.4 9.2962913e-05 9.103297e-05
2947.2 9.4271816e-05 9.22103e-05
2952.0 9.5619215e-05 9.342264e-05
2956.8 9.7004786e-05 9.4668314e-05
2961.6 9.8429491e-05 9.5950826e-05
2966.4 9.989782e-05 9.7275594e-05
2971.2 0.00010141531 9.8646792e-05
2976.0 0.00010298312 0.00010006794
2980.8 0.00010459379 0.00010153313
2985.6 0.00010623942 0.00010303308
2990.4 0.00010791137 0.00010455594
2995.2 0.00010960515 0.00010609519
3000.0 0.00011131999 0.00010765351
3004.8 0.00011305645 0.00010923234
3009.6 0.00011481357 0.00011082816
3014.4 0.00011658971 0.00011243955
3019.2 0.00011838584 0.00011406817
3024.0 0.00012020275 0.00011571165
3028.8 0.0001220377 0.00011736715
3033.6 0.00012388681 0.00011903848
3038.4 0.00012574756 0.00012072158
3043.2 0.000127619 0.00012241678
3048.0 0.00012950157 0.00012412431
3052.8 0.00013139487 0.0001258392
3057.6 0.00013329756 0.00012756425
3062.4 0.00013520757 0.00012929711
3067.2 0.00013712223 0.00013103115
3072.0 0.00013903869 0.0001327614
3076.8 0.00014095384 0.0001344846
3081.6 0.00014286586 0.00013620513
3086.4 0.00014477441 0.00013792254
3091.2 0.00014667943 0.00013962875
3096.0 0.00014858084 0.00014133548
3100.8 0.0001504781 0.00014303351
3105.6 0.00015237004 0.00014472365
3110.4 0.00015425647 0.00014640753
3115.2 0.00015613623 0.00014807618
3120.0 0.00015800901 0.00014973112
3124.8 0.00015987511 0.00015137248
3129.6 0.00016173435 0.00015300198
3134.4 0.00016358712 0.00015462118
3139.2 0.0001654338 0.00015622999
3144.0 0.00016727504 0.00015783075
3148.8 0.0001691119 0.00015941544
3153.6 0.00017094542 0.00016099162
3158.4 0.0001727759 0.00016255454
3163.2 0.00017460319 0.00016409989
3168.0 0.00017642703 0.00016563699
3172.8 0.00017824696 0.00016715937
