# 1:time 2:mass 3:einf>=0
1872.0 5.1203583e-07 6.0008091e-08
1876.8 5.2261212e-07 6.2933313e-08
1881.6 5.3327041e-07 6.5967368e-08
1886.4 5.4400873e-07 6.9080875e-08
1891.2 5.5482509e-07 7.2344437e-08
1896.0 5.6571748e-07 7.5729861e-08
1900.8 5.7668381e-07 7.9287811e-08
1905.6 5.8772195e-07 8.2964011e-08
1910.4 5.9882969e-07 8.6717547e-08
1915.2 6.100048e-07 9.0557025e-08
1920.0 6.2124503e-07 9.4434824e-08
1924.8 6.3254816e-07 9.8418634e-08
1929.6 6.4391205e-07 1.0252769e-07
1934.4 6.5533463e-07 1.0668758e-07
1939.2 6.6681392e-07 1.1088859e-07
1944.0 6.7834807e-07 1.1519883e-07
1948.8 6.8993529e-07 1.1953927e-07
1953.6 7.015739e-07 1.2395913e-07
1958.4 7.1326229e-07 1.2844947e-07
1963.2 7.2499885e-07 1.3307253e-07
1968.0 7.3678193e-07 1.3781402e-07
1972.8 7.4860982e-07 1.4262189e-07
1977.6 7.6048077e-07 1.4745378e-07
1982.4 7.7239308e-07 1.5234376e-07
1987.2 7.8434504e-07 1.5727429e-07
1992.0 7.9633508e-07 1.6220596e-07
1996.8 8.0836173e-07 1.6720823e-07
2001.6 8.2042374e-07 1.7218342e-07
2006.4 8.3252002e-07 1.7716595e-07
2011.2 8.4464969e-07 1.8210695e-07
2016.0 8.5681211e-07 1.8704738e-07
2020.8 8.6900685e-07 1.9192849e-07
2025.6 8.8123374e-07 1.9675127e-07
2030.4 8.9349283e-07 2.0151984e-07
2035.2 9.057843e-07 2.0628652e-07
2040.0 9.1810829e-07 2.1111133e-07
2044.8 9.3046483e-07 2.1600779e-07
2049.6 9.4285388e-07 2.2094617e-07
2054.4 9.5527544e-07 2.2592536e-07
2059.2 9.6772958e-07 2.3095987e-07
2064.0 9.802166e-07 2.3609094e-07
2068.8 9.9273686e-07 2.4128298e-07
2073.6 1.0052909e-06 2.4659283e-07
2078.4 1.0178793e-06 2.5196564e-07
2083.2 1.0305029e-06 2.5737578e-07
2088.0 1.0431629e-06 2.6283934e-07
2092.8 1.0558603e-06 2.6840901e-07
2097.6 1.0685966e-06 2.740345e-07
2102.4 1.0813734e-06 2.7973798e-07
2107.2 1.0941921e-06 2.8548873e-07
2112.0 1.107054e-06 2.9137169e-07
2116.8 1.1199601e-06 2.9731448e-07
2121.6 1.1329113e-06 3.03343e-07
2126.4 1.1459085e-06 3.0950287e-07
2131.2 1.1589524e-06 3.1572794e-07
2136.0 1.1720436e-06 3.2201553e-07
2140.8 1.1851827e-06 3.2839159e-07
2145.6 1.1983704e-06 3.3481223e-07
2150.4 1.2116076e-06 3.4130624e-07
2155.2 1.2248952e-06 3.4786512e-07
2160.0 1.2382344e-06 3.544568e-07
2164.8 1.2516263e-06 3.6110497e-07
2169.6 1.265072e-06 3.6784281e-07
2174.4 1.2785728e-06 3.7463729e-07
2179.2 1.2921294e-06 3.8148432e-07
2184.0 1.305743e-06 3.8838035e-07
2188.8 1.3194144e-06 3.953634e-07
2193.6 1.3331445e-06 4.0242447e-07
2198.4 1.3469343e-06 4.0955145e-07
2203.2 1.3607847e-06 4.1675946e-07
2208.0 1.3746967e-06 4.2406917e-07
2212.8 1.3886709e-06 4.3145785e-07
2217.6 1.4027081e-06 4.3892984e-07
2222.4 1.4168087e-06 4.4651048e-07
2227.2 1.4309731e-06 4.5420739e-07
2232.0 1.4452016e-06 4.6194025e-07
2236.8 1.4594946e-06 4.6976564e-07
2241.6 1.4738523e-06 4.7767088e-07
2246.4 1.4882749e-06 4.856938e-07
2251.2 1.5027624e-06 4.9381585e-07
2256.0 1.5173147e-06 5.020472e-07
2260.8 1.5319315e-06 5.1034543e-07
2265.6 1.5466123e-06 5.1872059e-07
2270.4 1.5613569e-06 5.272068e-07
2275.2 1.5761648e-06 5.3579448e-07
2280.0 1.5910357e-06 5.4445729e-07
2284.8 1.6059694e-06 5.5323791e-07
2289.6 1.6209655e-06 5.6214133e-07
2294.4 1.6360237e-06 5.7113436e-07
2299.2 1.6511436e-06 5.8024386e-07
2304.0 1.6663248e-06 5.894389e-07
2308.8 1.6815665e-06 5.9874375e-07
2313.6 1.6968678e-06 6.0815923e-07
2318.4 1.7122278e-06 6.1769662e-07
2323.2 1.7276453e-06 6.2736675e-07
2328.0 1.7431194e-06 6.3710011e-07
2332.8 1.7586493e-06 6.4692114e-07
2337.6 1.7742341e-06 6.5678062e-07
2342.4 1.7898731e-06 6.6667856e-07
2347.2 1.8055656e-06 6.7663486e-07
2352.0 1.821311e-06 6.8661724e-07
2356.8 1.8371088e-06 6.9663618e-07
2361.6 1.8529584e-06 7.0671193e-07
2366.4 1.8688593e-06 7.1685249e-07
2371.2 1.8848109e-06 7.2703978e-07
2376.0 1.9008127e-06 7.3728966e-07
2380.8 1.9168645e-06 7.4763757e-07
2385.6 1.9329659e-06 7.5809585e-07
2390.4 1.9491168e-06 7.6864579e-07
2395.2 1.9653169e-06 7.7922973e-07
2400.0 1.9815664e-06 7.898707e-07
2404.8 1.9978654e-06 8.0059265e-07
2409.6 2.0142141e-06 8.1138269e-07
2414.4 2.030613e-06 8.2224096e-07
2419.2 2.0470625e-06 8.3319802e-07
2424.0 2.0635631e-06 8.4423231e-07
2428.8 2.0801154e-06 8.5533618e-07
2433.6 2.0967196e-06 8.6655093e-07
2438.4 2.1133763e-06 8.7791235e-07
2443.2 2.1300856e-06 8.8937399e-07
2448.0 2.1468482e-06 9.0092491e-07
2452.8 2.1636648e-06 9.1255578e-07
2457.6 2.1805362e-06 9.2426754e-07
2462.4 2.1974638e-06 9.360298e-07
2467.2 2.2144492e-06 9.4783181e-07
2472.0 2.2314948e-06 9.5970734e-07
2476.8 2.2486033e-06 9.7161448e-07
2481.6 2.2657786e-06 9.8359659e-07
2486.4 2.2830256e-06 9.9562327e-07
2491.2 2.3003514e-06 1.0077409e-06
2496.0 2.3177656e-06 1.0199388e-06
2500.8 2.3352811e-06 1.0323173e-06
2505.6 2.3529159e-06 1.0448297e-06
2510.4 2.3706938e-06 1.0575179e-06
2515.2 2.3886467e-06 1.0704292e-06
2520.0 2.4068165e-06 1.0835852e-06
2524.8 2.4252573e-06 1.097148e-06
2529.6 2.444037e-06 1.1111329e-06
2534.4 2.4632395e-06 1.1256263e-06
2539.2 2.4829651e-06 1.1407786e-06
2544.0 2.5033302e-06 1.1567109e-06
2548.8 2.5244659e-06 1.1735458e-06
2553.6 2.5465142e-06 1.1914514e-06
2558.4 2.5696286e-06 1.2104992e-06
2563.2 2.5939563e-06 1.2308403e-06
2568.0 2.6196659e-06 1.2527462e-06
2572.8 2.6475319e-06 1.2769604e-06
2577.6 2.6798414e-06 1.3057141e-06
2582.4 2.7193179e-06 1.3417722e-06
2587.2 2.7673353e-06 1.3866087e-06
2592.0 2.8243365e-06 1.4405236e-06
2596.8 2.8904031e-06 1.5035871e-06
2601.6 2.9654951e-06 1.5759457e-06
2606.4 3.0505014e-06 1.6584308e-06
2611.2 3.1466141e-06 1.7524088e-06
2616.0 3.254218e-06 1.8583334e-06
2620.8 3.3730911e-06 1.9756778e-06
2625.6 3.5028012e-06 2.1040406e-06
2630.4 3.6428498e-06 2.2429187e-06
2635.2 3.7928843e-06 2.3918489e-06
2640.0 3.9526755e-06 2.5506728e-06
2644.8 4.1220177e-06 2.719156e-06
2649.6 4.3010148e-06 2.8975138e-06
2654.4 4.4910019e-06 3.0871617e-06
2659.2 4.6949391e-06 3.2909349e-06
2664.0 4.9158194e-06 3.5117029e-06
2668.8 5.1543574e-06 3.7502273e-06
2673.6 5.4086099e-06 4.0044799e-06
2678.4 5.6765164e-06 4.2723864e-06
2683.2 5.9573325e-06 4.5532024e-06
2688.0 6.2511913e-06 4.8470613e-06
2692.8 6.558535e-06 5.154405e-06
2697.6 6.8795632e-06 5.4754331e-06
2702.4 7.2139824e-06 5.8098523e-06
2707.2 7.5609157e-06 6.1567856e-06
2712.0 7.9188779e-06 6.5147479e-06
2716.8 8.2862413e-06 6.8821113e-06
2721.6 8.6616007e-06 7.2574707e-06
2726.4 9.0438223e-06 7.6396923e-06
2731.2 9.4320636e-06 8.0279335e-06
2736.0 9.8258943e-06 8.4217643e-06
2740.8 1.0225232e-05 8.8211016e-06
2745.6 1.0630208e-05 9.2260782e-06
2750.4 1.1041075e-05 9.6369453e-06
2755.2 1.1458084e-05 1.0053954e-05
2760.0 1.188152e-05 1.047739e-05
2764.8 1.2311692e-05 1.0907562e-05
2769.6 1.2748857e-05 1.1344727e-05
2774.4 1.3193369e-05 1.1789239e-05
2779.2 1.3645554e-05 1.2241424e-05
2784.0 1.4105474e-05 1.2701344e-05
2788.8 1.4572847e-05 1.3168717e-05
2793.6 1.5047318e-05 1.3643188e-05
2798.4 1.5528667e-05 1.4124537e-05
2803.2 1.6016725e-05 1.4612595e-05
2808.0 1.6511006e-05 1.5106876e-05
2812.8 1.7010693e-05 1.5606563e-05
2817.6 1.7515138e-05 1.6111008e-05
2822.4 1.8024081e-05 1.6619951e-05
2827.2 1.8537457e-05 1.7133327e-05
2832.0 1.9055221e-05 1.7651091e-05
2836.8 1.9577192e-05 1.8173062e-05
2841.6 2.0102946e-05 1.8698816e-05
2846.4 2.0631845e-05 1.9227715e-05
2851.2 2.1163323e-05 1.9759193e-05
2856.0 2.1697005e-05 2.0292875e-05
2860.8 2.2232625e-05 2.0828495e-05
2865.6 2.2769972e-05 2.1365842e-05
2870.4 2.3308888e-05 2.1904758e-05
2875.2 2.3849043e-05 2.2444913e-05
2880.0 2.4389946e-05 2.2985816e-05
2884.8 2.4931206e-05 2.3527076e-05
2889.6 2.547254e-05 2.406841e-05
2894.4 2.6013728e-05 2.4609598e-05
2899.2 2.6554573e-05 2.5150443e-05
2904.0 2.7094827e-05 2.5690697e-05
2908.8 2.7634232e-05 2.6230102e-05
2913.6 2.817257e-05 2.676844e-05
2918.4 2.8709672e-05 2.7305542e-05
2923.2 2.9245447e-05 2.7841317e-05
2928.0 2.9779816e-05 2.8375686e-05
2932.8 3.0312715e-05 2.8908585e-05
2937.6 3.084407e-05 2.943994e-05
2942.4 3.1373839e-05 2.9969709e-05
2947.2 3.1902049e-05 3.0497919e-05
2952.0 3.2428828e-05 3.1024698e-05
2956.8 3.2954392e-05 3.1550262e-05
2961.6 3.3478959e-05 3.2074829e-05
2966.4 3.400265e-05 3.259852e-05
2971.2 3.4525453e-05 3.3121323e-05
2976.0 3.5047243e-05 3.3643113e-05
2980.8 3.5567766e-05 3.4163636e-05
2985.6 3.6086725e-05 3.4682595e-05
2990.4 3.6603856e-05 3.5199726e-05
2995.2 3.7118948e-05 3.5714818e-05
3000.0 3.7631884e-05 3.6227754e-05
3004.8 3.8142619e-05 3.6738489e-05
3009.6 3.8651164e-05 3.7247034e-05
3014.4 3.9157573e-05 3.7753443e-05
3019.2 3.9661934e-05 3.8257804e-05
3024.0 4.0164355e-05 3.8760225e-05
3028.8 4.0664909e-05 3.9260779e-05
3033.6 4.1163638e-05 3.9759508e-05
3038.4 4.1660558e-05 4.0256428e-05
3043.2 4.2155591e-05 4.0751461e-05
3048.0 4.2648634e-05 4.1244504e-05
3052.8 4.3139592e-05 4.1735462e-05
3057.6 4.3628367e-05 4.2224237e-05
3062.4 4.4114847e-05 4.2710717e-05
3067.2 4.4598929e-05 4.3194799e-05
3072.0 4.5080556e-05 4.3676426e-05
3076.8 4.5559678e-05 4.4155548e-05
3081.6 4.6036267e-05 4.4632137e-05
3086.4 4.6510333e-05 4.5106203e-05
3091.2 4.6981924e-05 4.5577794e-05
3096.0 4.7451121e-05 4.6046991e-05
3100.8 4.7918106e-05 4.6513976e-05
3105.6 4.8383283e-05 4.6979153e-05
3110.4 4.8847267e-05 4.7443137e-05
3115.2 4.9310736e-05 4.7906606e-05
3120.0 4.9774169e-05 4.8370039e-05
3124.8 5.0237786e-05 4.8833656e-05
3129.6 5.0701649e-05 4.9297519e-05
3134.4 5.1165777e-05 4.9761647e-05
3139.2 5.1630288e-05 5.0226158e-05
3144.0 5.2095503e-05 5.0691373e-05
3148.8 5.2561994e-05 5.1157864e-05
3153.6 5.3030662e-05 5.1626532e-05
3158.4 5.350261e-05 5.209848e-05
3163.2 5.3979041e-05 5.2574911e-05
3168.0 5.446116e-05 5.305703e-05
3172.8 5.4949946e-05 5.3545816e-05
3177.6 5.5446082e-05 5.4041952e-05
3182.4 5.5949816e-05 5.4545686e-05
3187.2 5.646104e-05 5.505691e-05
3192.0 5.6979433e-05 5.5575303e-05
3196.8 5.7504625e-05 5.6100495e-05
3201.6 5.8035917e-05 5.6631787e-05
3206.4 5.8572726e-05 5.7168596e-05
3211.2 5.9114879e-05 5.7710748e-05
3216.0 5.9662772e-05 5.8258642e-05
3220.8 6.0217254e-05 5.8813124e-05
3225.6 6.0779341e-05 5.9375211e-05
3230.4 6.1350463e-05 5.9946333e-05
3235.2 6.1932115e-05 6.0527985e-05
3240.0 6.2525997e-05 6.1121866e-05
3244.8 6.3133488e-05 6.1729358e-05
3249.6 6.3755168e-05 6.2351038e-05
3254.4 6.4390896e-05 6.2986766e-05
3259.2 6.5040219e-05 6.3636089e-05
3264.0 6.5702585e-05 6.4298455e-05
3268.8 6.6377929e-05 6.4973799e-05
3273.6 6.7066828e-05 6.5662698e-05
3278.4 6.7770402e-05 6.6366272e-05
3283.2 6.8489748e-05 6.7085618e-05
3288.0 6.9226e-05 6.782187e-05
3292.8 6.9979623e-05 6.8575493e-05
3297.6 7.0750494e-05 6.9346364e-05
3302.4 7.1538073e-05 7.0133943e-05
3307.2 7.2341826e-05 7.0937696e-05
3312.0 7.3161443e-05 7.1757313e-05
3316.8 7.3996861e-05 7.2592731e-05
3321.6 7.4847963e-05 7.3443833e-05
3326.4 7.5714638e-05 7.4310508e-05
3331.2 7.6596617e-05 7.5192487e-05
3336.0 7.7493173e-05 7.6089043e-05
3340.8 7.8403163e-05 7.6999033e-05
3345.6 7.9325431e-05 7.7921301e-05
3350.4 8.0259079e-05 7.8854948e-05
3355.2 8.1203542e-05 7.9799412e-05
3360.0 8.2158752e-05 8.0754622e-05
3364.8 8.3124965e-05 8.1720834e-05
3369.6 8.4102514e-05 8.2698384e-05
3374.4 8.5091682e-05 8.3687552e-05
3379.2 8.6092664e-05 8.4688534e-05
3384.0 8.7105568e-05 8.5701438e-05
3388.8 8.8130443e-05 8.6726313e-05
3393.6 8.9167292e-05 8.7763162e-05
3398.4 9.0215862e-05 8.8811732e-05
3403.2 9.1275739e-05 8.9871609e-05
3408.0 9.2346093e-05 9.0941963e-05
3412.8 9.3425834e-05 9.2021703e-05
3417.6 9.4513507e-05 9.3109377e-05
3422.4 9.5607368e-05 9.4203238e-05
3427.2 9.670557e-05 9.530144e-05
3432.0 9.7806407e-05 9.6402276e-05
3436.8 9.8908464e-05 9.7504334e-05
3441.6 0.00010001083 9.8606699e-05
3446.4 0.00010111289 9.9708759e-05
3451.2 0.0001022142 0.00010081007
3456.0 0.00010331441 0.00010191028
3460.8 0.00010441314 0.00010300901
3465.6 0.00010551003 0.0001041059
3470.4 0.00010660462 0.00010520049
3475.2 0.00010769636 0.00010629223
3480.0 0.00010878467 0.00010738054
3484.8 0.00010986915 0.00010846502
3489.6 0.00011094991 0.00010954578
3494.4 0.00011202761 0.00011062348
3499.2 0.00011310365 0.00011169952
3504.0 0.00011417988 0.00011277575
3508.8 0.00011525809 0.00011385396
3513.6 0.00011633928 0.00011493515
3518.4 0.0001174235 0.00011601937
3523.2 0.00011851033 0.0001171062
3528.0 0.00011959902 0.00011819489
3532.8 0.00012068901 0.00011928478
3537.6 0.00012178042 0.00012037609
3542.4 0.00012287394 0.00012146951
3547.2 0.00012397009 0.00012256556
3552.0 0.00012506912 0.00012366449
3556.8 0.00012617149 0.00012476678
3561.6 0.0001272782 0.00012587349
3566.4 0.00012839037 0.00012698566
3571.2 0.00012950851 0.0001281038
3576.0 0.00013063197 0.00012922726
3580.8 0.00013175929 0.00013035457
3585.6 0.00013288934 0.00013148463
3590.4 0.00013402183 0.00013261711
3595.2 0.00013515659 0.00013375187
3600.0 0.00013629324 0.00013488853
3604.8 0.00013743118 0.00013602646
3609.6 0.00013857014 0.00013716542
3614.4 0.00013971052 0.00013830581
3619.2 0.0001408532 0.00013944848
3624.0 0.00014199911 0.0001405942
3628.8 0.00014314917 0.00014174371
3633.6 0.00014430445 0.0001428982
3638.4 0.00014546602 0.00014405876
3643.2 0.0001466348 0.00014522645
3648.0 0.00014781169 0.00014640203
3652.8 0.00014899746 0.00014758618
3657.6 0.00015019282 0.00014877981
3662.4 0.000151398 0.00014998325
3667.2 0.00015261273 0.00015119502
3672.0 0.00015383649 0.00015241109
3676.8 0.00015506816 0.00015362481
3681.6 0.0001563068 0.00015484405
3686.4 0.00015755229 0.00015606909
3691.2 0.00015880583 0.00015730083
3696.0 0.00016006966 0.00015854054
3700.8 0.00016134629 0.00015979138
3705.6 0.00016263704 0.00016105657
3710.4 0.00016394147 0.0001623361
3715.2 0.00016525842 0.00016362702
3720.0 0.00016658635 0.00016492811
3724.8 0.00016792418 0.00016623828
3729.6 0.00016927097 0.00016755707
3734.4 0.00017062583 0.00016888362
3739.2 0.00017198774 0.00017021691
3744.0 0.0001733562 0.00017155677
3748.8 0.00017473064 0.00017290079
3753.6 0.00017611059 0.00017425033
3758.4 0.00017749546 0.00017560561
3763.2 0.00017888476 0.00017696501
3768.0 0.00018027829 0.00017832722
3772.8 0.0001816758 0.00017969542
3777.6 0.00018307705 0.00018106834
3782.4 0.00018448181 0.00018244387
3787.2 0.00018588965 0.00018382042
3792.0 0.0001873 0.00018519815
3796.8 0.00018871225 0.00018657822
3801.6 0.00019012611 0.00018796102
3806.4 0.0001915416 0.00018934391
3811.2 0.00019295918 0.00019072905
3816.0 0.00019437947 0.00019211596
3820.8 0.00019580274 0.00019350552
3825.6 0.000197229 0.00019489815
3830.4 0.000198658 0.00019629263
3835.2 0.00020008932 0.0001976885
3840.0 0.00020152276 0.00019908601
3844.8 0.00020295815 0.00020048432
3849.6 0.00020439531 0.00020188418
3854.4 0.00020583409 0.00020328456
3859.2 0.00020727428 0.00020468461
3864.0 0.00020871562 0.00020608683
3868.8 0.00021015818 0.00020748858
3873.6 0.00021160252 0.00020889115
3878.4 0.00021304949 0.00021029438
3883.2 0.00021450007 0.00021170032
3888.0 0.00021595516 0.00021310407
3892.8 0.00021741582 0.00021451273
3897.6 0.00021888313 0.0002159277
3902.4 0.00022035834 0.00021734982
3907.2 0.00022184261 0.00021877804
3912.0 0.00022333653 0.00022021309
3916.8 0.00022484017 0.00022165606
3921.6 0.00022635293 0.00022310721
3926.4 0.00022787381 0.00022457208
3931.2 0.00022940189 0.00022604384
3936.0 0.00023093672 0.00022752039
3940.8 0.00023247796 0.00022900387
3945.6 0.00023402515 0.00023049226
3950.4 0.0002355779 0.00023198197
3955.2 0.0002371354 0.00023347377
3960.0 0.00023869653 0.00023496819
3964.8 0.00024026002 0.00023646186
3969.6 0.0002418247 0.00023795371
3974.4 0.00024338956 0.00023943535
3979.2 0.00024495425 0.00024091202
3984.0 0.00024651886 0.00024238298
3988.8 0.00024808342 0.00024384281
3993.6 0.00024964803 0.00024529278
3998.4 0.00025121272 0.00024673587
4003.2 0.00025277763 0.00024816051
4008.0 0.00025434318 0.00024957189
4012.8 0.00025590988 0.00025098249
4017.6 0.00025747815 0.00025238165
4022.4 0.00025904818 0.00025376757
4027.2 0.00026061974 0.00025513839
4032.0 0.00026219237 0.00025649894
4036.8 0.00026376569 0.00025785037
4041.6 0.00026533946 0.00025918449
4046.4 0.00026691367 0.00026050881
4051.2 0.00026848843 0.00026182298
4056.0 0.00027006373 0.00026312658
4060.8 0.00027163955 0.00026442601
4065.6 0.00027321566 0.00026571422
4070.4 0.00027479167 0.00026699632
4075.2 0.00027636733 0.0002682663
4080.0 0.0002779424 0.00026952912
4084.8 0.00027951709 0.00027078456
4089.6 0.00028109163 0.00027203708
4094.4 0.0002826663 0.00027328805
4099.2 0.00028424132 0.00027453465
4104.0 0.00028581683 0.00027578098
4108.8 0.00028739283 0.00027701957
4113.6 0.0002889691 0.00027825536
4118.4 0.00029054525 0.00027948586
4123.2 0.00029212079 0.00028070661
4128.0 0.00029369498 0.00028192425
4132.8 0.00029526715 0.000283137
4137.6 0.00029683689 0.00028433898
4142.4 0.00029840378 0.00028553826
4147.2 0.0002999676 0.00028672973
4152.0 0.00030152824 0.00028791678
4156.8 0.00030308555 0.00028909632
4161.6 0.00030463958 0.00029026982
4166.4 0.0003061904 0.00029143554
4171.2 0.000307738 0.00029259597
4176.0 0.00030928226 0.00029375257
4180.8 0.00031082294 0.00029490461
4185.6 0.00031235994 0.00029605134
4190.4 0.00031389326 0.00029719428
4195.2 0.00031542301 0.0002983355
4200.0 0.00031694954 0.00029947287
4204.8 0.00031847331 0.00030060654
4209.6 0.00031999469 0.00030173435
4214.4 0.00032151391 0.00030285838
4219.2 0.00032303107 0.00030398626
4224.0 0.00032454599 0.0003051124
4228.8 0.00032605842 0.00030623936
4233.6 0.000327568 0.00030736279
4238.4 0.00032907447 0.00030848158
4243.2 0.00033057763 0.00030959649
4248.0 0.00033207716 0.00031071112
4252.8 0.00033357275 0.00031182128
4257.6 0.00033506419 0.00031292507
4262.4 0.00033655123 0.00031402308
4267.2 0.00033803379 0.00031511588
4272.0 0.00033951199 0.00031620199
4276.8 0.00034098609 0.00031728404
4281.6 0.00034245645 0.00031836379
4286.4 0.00034392349 0.00031944166
4291.2 0.00034538757 0.0003205109
4296.0 0.00034684895 0.00032157334
4300.8 0.00034830784 0.00032263116
4305.6 0.00034976438 0.00032368977
4310.4 0.00035121858 0.00032474743
4315.2 0.00035267039 0.00032580036
4320.0 0.00035411982 0.00032685189
4324.8 0.00035556675 0.00032789983
4329.6 0.00035701113 0.00032894282
4334.4 0.00035845309 0.00032998247
4339.2 0.00035989269 0.00033101965
4344.0 0.00036133002 0.00033204544
4348.8 0.00036276514 0.00033306993
4353.6 0.0003641981 0.00033408944
4358.4 0.00036562896 0.00033510363
4363.2 0.0003670577 0.0003361104
4368.0 0.00036848427 0.00033709905
4372.8 0.0003699086 0.00033808047
4377.6 0.00037133059 0.00033905917
4382.4 0.00037275014 0.00034001992
4387.2 0.00037416713 0.00034096695
4392.0 0.00037558147 0.00034191179
4396.8 0.0003769931 0.00034282813
4401.6 0.00037840197 0.000343737
4406.4 0.00037980806 0.00034462833
4411.2 0.00038121139 0.00034550805
4416.0 0.00038261207 0.00034637401
4420.8 0.00038401021 0.00034722454
4425.6 0.00038540592 0.0003480436
4430.4 0.00038679919 0.00034883621
4435.2 0.00038818998 0.000349608
4440.0 0.00038957812 0.00035035864
4444.8 0.0003909633 0.00035108994
4449.6 0.00039234516 0.00035179772
4454.4 0.00039372333 0.00035248657
4459.2 0.00039509747 0.00035315158
4464.0 0.00039646723 0.00035378721
4468.8 0.00039783243 0.00035439765
4473.6 0.00039919293 0.00035497895
4478.4 0.00040054873 0.00035552538
4483.2 0.00040189991 0.00035603482
4488.0 0.0004032466 0.00035652693
4492.8 0.00040458907 0.00035699397
4497.6 0.00040592756 0.00035744028
4502.4 0.00040726237 0.00035786794
4507.2 0.00040859381 0.00035827311
4512.0 0.0004099222 0.00035865868
4516.8 0.00041124792 0.00035902421
4521.6 0.00041257137 0.00035937109
4526.4 0.00041389296 0.00035969957
4531.2 0.000415213 0.00036001178
4536.0 0.00041653165 0.00036030941
4540.8 0.00041784898 0.00036060269
4545.6 0.00041916491 0.00036087436
4550.4 0.00042047924 0.00036113587
4555.2 0.00042179167 0.00036139115
4560.0 0.00042310188 0.00036163706
4564.8 0.00042440961 0.00036188008
4569.6 0.00042571467 0.00036211329
4574.4 0.00042701701 0.00036233783
4579.2 0.00042831666 0.0003625574
4584.0 0.0004296137 0.00036277231
4588.8 0.00043090808 0.0003629764
4593.6 0.00043219983 0.00036317541
4598.4 0.00043348893 0.00036337003
4603.2 0.00043477539 0.00036355884
4608.0 0.0004360591 0.00036374633
4612.8 0.00043734002 0.0003639311
4617.6 0.00043861814 0.00036410959
4622.4 0.00043989345 0.00036428537
4627.2 0.00044116598 0.00036445805
4632.0 0.00044243584 0.0003646308
4636.8 0.00044370319 0.00036480179
4641.6 0.00044496821 0.00036497218
4646.4 0.00044623117 0.00036514182
4651.2 0.00044749231 0.0003653101
4656.0 0.00044875183 0.0003654784
4660.8 0.00045000994 0.00036564444
4665.6 0.00045126676 0.00036581159
4670.4 0.00045252231 0.0003659783
4675.2 0.00045377649 0.00036614428
4680.0 0.00045502909 0.00036631036
4684.8 0.00045627981 0.00036647779
4689.6 0.00045752834 0.00036664646
4694.4 0.00045877431 0.0003668177
4699.2 0.00046001746 0.00036698874
4704.0 0.00046125759 0.00036715801
4708.8 0.00046249455 0.00036732588
4713.6 0.0004637282 0.00036749651
4718.4 0.00046495849 0.00036766634
4723.2 0.00046618539 0.00036783613
4728.0 0.00046740889 0.00036800321
4732.8 0.00046862895 0.00036817091
4737.6 0.0004698455 0.00036833808
4742.4 0.0004710585 0.0003685044
4747.2 0.00047226793 0.00036867239
4752.0 0.00047347386 0.00036884022
4756.8 0.00047467633 0.00036900749
4761.6 0.00047587541 0.00036917274
4766.4 0.00047707124 0.00036933613
4771.2 0.00047826399 0.00036949764
4776.0 0.00047945381 0.0003696597
4780.8 0.00048064086 0.00036981973
4785.6 0.00048182531 0.0003699747
4790.4 0.00048300724 0.00037012833
4795.2 0.00048418661 0.0003702809
4800.0 0.00048536328 0.0003704272
4804.8 0.00048653706 0.00037057027
4809.6 0.0004877078 0.00037071199
4814.4 0.00048887528 0.00037085102
4819.2 0.00049003926 0.00037098587
4824.0 0.00049119954 0.00037111458
4828.8 0.00049235591 0.00037124032
4833.6 0.00049350824 0.00037136233
4838.4 0.00049465641 0.00037148121
4843.2 0.00049580035 0.00037159679
4848.0 0.00049694008 0.00037171097
4852.8 0.00049807558 0.00037182233
4857.6 0.0004992069 0.00037193117
4862.4 0.00050033405 0.00037203774
4867.2 0.00050145701 0.00037214107
4872.0 0.00050257584 0.00037224225
4876.8 0.00050369064 0.00037233883
4881.6 0.00050480146 0.00037243319
4886.4 0.00050590833 0.00037252495
4891.2 0.00050701128 0.00037261353
4896.0 0.00050811032 0.00037270155
4900.8 0.00050920547 0.00037278833
4905.6 0.0005102967 0.00037287504
4910.4 0.000511384 0.000372959
4915.2 0.00051246733 0.00037304096
4920.0 0.00051354666 0.00037311846
4924.8 0.00051462192 0.00037319134
4929.6 0.00051569308 0.00037326327
4934.4 0.00051676011 0.00037333279
4939.2 0.00051782299 0.00037340043
4944.0 0.00051888172 0.00037346681
4948.8 0.00051993627 0.00037353128
4953.6 0.00052098663 0.00037359594
4958.4 0.0005220328 0.00037365922
4963.2 0.00052307479 0.00037372194
4968.0 0.00052411261 0.00037378407
4972.8 0.00052514628 0.00037384535
4977.6 0.0005261758 0.00037390615
4982.4 0.0005272012 0.00037396644
4987.2 0.00052822245 0.00037402623
4992.0 0.00052923956 0.00037408595
4996.8 0.00053025251 0.00037414438
5001.6 0.00053126133 0.00037420265
5006.4 0.00053226601 0.00037426013
5011.2 0.00053326658 0.00037431774
5016.0 0.00053426305 0.00037437466
5020.8 0.00053525543 0.00037443117
5025.6 0.00053624373 0.00037448713
5030.4 0.00053722794 0.00037454292
5035.2 0.00053820803 0.00037459888
5040.0 0.00053918398 0.00037465437
5044.8 0.00054015576 0.0003747096
5049.6 0.00054112332 0.0003747639
5054.4 0.00054208661 0.00037481782
5059.2 0.00054304558 0.00037487197
5064.0 0.00054400021 0.00037492562
5068.8 0.00054495045 0.00037497886
5073.6 0.00054589627 0.00037503181
5078.4 0.00054683765 0.00037508455
