# Outflow
# detector no.=3
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
0	0	0	1	-0.00493986837	0
512	4.8	-1.44032654e-12	1	-0.00493986731	0
1024	9.6	-2.87445656e-12	1	-0.00493986415	0
1536	14.4	-3.26623791e-12	1.00000001	-0.00493986145	0
2048	19.2	-6.68663206e-13	1	-0.00493986775	0
2560	24	-8.84225904e-13	1	-0.00493986776	0
3072	28.8	-9.07848315e-13	1	-0.00493986782	0
3584	33.6	-1.09310977e-12	1	-0.00493986754	0
4096	38.4	-1.32711108e-12	1	-0.00493986722	0
4608	43.2	-1.74544101e-12	1	-0.0049398665	0
5120	48	-2.10575367e-12	1	-0.00493986561	0
5632	52.8	-2.22025205e-12	1	-0.00493986516	0
6144	57.6	-2.38168241e-12	1	-0.00493986457	0
6656	62.4	-2.77565026e-12	1.00000001	-0.00493986336	0
7168	67.2	-3.15530028e-12	1.00000001	-0.00493986218	0
7680	72	-3.31739833e-12	1.00000001	-0.00493986125	0
8192	76.8	-3.27561722e-12	1.00000001	-0.00493986103	0
8704	81.6	-2.95774955e-12	1.00000001	-0.00493986215	0
9216	86.4	-3.38884001e-12	1.00000001	-0.00493986081	0
9728	91.2	-3.94713948e-12	1.00000001	-0.00493985868	0
10240	96	-4.53658913e-12	1.00000001	-0.00493985561	0
10752	100.8	-5.0172892e-12	1.00000002	-0.00493985319	0
11264	105.6	-5.17812762e-12	1.00000002	-0.00493985128	0
11776	110.4	-5.16663643e-12	1.00000002	-0.00493985096	0
12288	115.2	-4.87012414e-12	1.00000002	-0.00493985131	0
12800	120	-4.9068962e-12	1.00000002	-0.00493985109	0
13312	124.8	-4.93910349e-12	1.00000002	-0.00493985143	0
13824	129.6	-4.64568462e-12	1.00000001	-0.00493985302	0
14336	134.4	-5.02475533e-12	1.00000002	-0.00493985026	0
14848	139.2	-5.88261103e-12	1.00000002	-0.00493984524	0
15360	144	-6.77928642e-12	1.00000003	-0.00493983913	0
15872	148.8	-7.56922678e-12	1.00000003	-0.00493983258	0
16384	153.6	-8.25358662e-12	1.00000004	-0.0049398268	0
16896	158.4	-8.48345819e-12	1.00000004	-0.00493982324	0
17408	163.2	-8.73007415e-12	1.00000005	-0.00493981884	0
17920	168	-9.18328584e-12	1.00000005	-0.00493981335	0
18432	172.8	-9.54238816e-12	1.00000006	-0.00493980848	0
18944	177.6	-9.49592939e-12	1.00000006	-0.00493980756	0
19456	182.4	-8.71972684e-12	1.00000005	-0.00493981293	0
19968	187.2	-7.93323647e-12	1.00000005	-0.00493981759	0
20480	192	-7.90685594e-12	1.00000005	-0.00493981817	0
20992	196.8	-7.9085447e-12	1.00000004	-0.00493981958	0
21504	201.6	-8.00606711e-12	1.00000004	-0.00493981994	0
22016	206.4	-8.19756785e-12	1.00000004	-0.00493981898	0
22528	211.2	-8.65970068e-12	1.00000005	-0.00493981495	0
23040	216	-9.27503856e-12	1.00000005	-0.00493980795	0
23552	220.8	-9.99851902e-12	1.00000006	-0.0049397995	0
24064	225.6	-1.07085814e-11	1.00000007	-0.0049397917	0
24576	230.4	-1.13110767e-11	1.00000008	-0.00493978333	0
25088	235.2	-1.18282526e-11	1.00000008	-0.00493977466	0
25600	240	-1.23634048e-11	1.00000009	-0.00493976485	0
26112	244.8	-1.27510749e-11	1.0000001	-0.00493975571	0
26624	249.6	-1.31861635e-11	1.00000011	-0.00493974597	0
27136	254.4	-1.36642364e-11	1.00000012	-0.00493973458	0
27648	259.2	-1.4302944e-11	1.00000013	-0.00493972297	0
28160	264	-1.46564206e-11	1.00000013	-0.00493971603	0
28672	268.8	-1.42480049e-11	1.00000013	-0.0049397185	0
29184	273.6	-1.3010824e-11	1.00000011	-0.00493973277	0
29696	278.4	-1.16885386e-11	1.0000001	-0.00493974654	0
30208	283.2	-1.09119957e-11	1.00000009	-0.00493975154	0
30720	288	-1.08534426e-11	1.00000009	-0.00493974984	0
31232	292.8	-1.09423842e-11	1.00000009	-0.00493974511	0
# Outflow
# detector no.=3
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
31744	297.6	-1.12986778e-11	1.00000009	-0.00493973718	0
32256	302.4	-1.15457058e-11	1.00000009	-0.00493972927	0
32768	307.2	-1.17954634e-11	1.0000001	-0.00493972149	0
33280	312	-1.20039232e-11	1.0000001	-0.00493971294	0
33792	316.8	-1.19983355e-11	1.0000001	-0.00493970346	0
34304	321.6	-1.22745995e-11	1.0000001	-0.00493968969	0
34816	326.4	-1.25961595e-11	1.0000001	-0.0049396716	0
35328	331.2	-1.28348755e-11	1.00000011	-0.00493964767	0
35840	336	-1.32948842e-11	1.00000012	-0.00493959768	0
36352	340.8	-1.43182025e-11	1.00000013	-0.00493946496	0
36864	345.6	-1.55631047e-11	1.00000015	-0.00493925186	0
37376	350.4	-1.69648679e-11	1.00000017	-0.00493988678	0
37888	355.2	-1.84826335e-11	1.0000002	-0.00494459128	0
38400	360	-2.00039703e-11	1.00000023	-0.0049556677	0
38912	364.8	-2.13612546e-11	1.00000026	-0.00496788149	0
39424	369.6	-2.25096001e-11	1.00000028	-0.00497644712	0
39936	374.4	-2.35437808e-11	1.00000031	-0.00498367087	0
40448	379.2	-2.41964953e-11	1.00000032	-0.00498652397	0
40960	384	-2.45943076e-11	1.00000034	-0.00498322587	0
41472	388.8	-2.49501585e-11	1.00000035	-0.00497993655	0
41984	393.6	-2.57045901e-11	1.00000037	-0.00497934942	0
42496	398.4	-2.65076096e-11	1.00000039	-0.00497986858	0
43008	403.2	-2.72360361e-11	1.00000041	-0.00498086861	0
43520	408	-2.75332496e-11	1.00000042	-0.00498285033	0
44032	412.8	-2.77470206e-11	1.00000044	-0.00498505981	0
44544	417.6	-2.7494658e-11	1.00000044	-0.00498668237	0
45056	422.4	-2.67465156e-11	1.00000043	-0.00498747403	0
45568	427.2	-2.59770124e-11	1.00000042	-0.00498727513	0
46080	432	-2.54327171e-11	1.00000043	-0.00498592004	0
46592	436.8	-2.52769439e-11	1.00000043	-0.00498335307	0
47104	441.6	-2.56684517e-11	1.00000045	-0.00498026449	0
47616	446.4	-2.61686419e-11	1.00000046	-0.00497735271	0
48128	451.2	-2.64719181e-11	1.00000047	-0.00497515115	0
48640	456	-2.67762049e-11	1.00000048	-0.00497389664	0
49152	460.8	-2.69589479e-11	1.00000049	-0.00497382462	0
49664	465.6	-2.69797399e-11	1.00000049	-0.0049750532	0
50176	470.4	-2.69932647e-11	1.00000049	-0.00497730345	0
50688	475.2	-2.65708801e-11	1.00000047	-0.00498023482	0
51200	480	-2.60206314e-11	1.00000046	-0.00498334877	0
51712	484.8	-2.56349804e-11	1.00000045	-0.00498606363	0
52224	489.6	-2.49277521e-11	1.00000043	-0.00498776669	0
52736	494.4	-2.42486897e-11	1.00000041	-0.00498813629	0
53248	499.2	-2.36366526e-11	1.00000039	-0.00498708048	0
53760	504	-2.29236528e-11	1.00000036	-0.00498478777	0
54272	508.8	-2.19345815e-11	1.00000034	-0.00498177821	0
54784	513.6	-2.17660485e-11	1.00000033	-0.0049787093	0
55296	518.4	-2.1423114e-11	1.00000032	-0.00497617676	0
55808	523.2	-2.09346246e-11	1.0000003	-0.00497456495	0
56320	528	-2.03621587e-11	1.00000028	-0.00497414534	0
56832	532.8	-2.03918842e-11	1.00000028	-0.00497501523	0
57344	537.6	-2.07667399e-11	1.00000029	-0.00497704586	0
57856	542.4	-2.12129814e-11	1.00000029	-0.00497989116	0
58368	547.2	-2.13265653e-11	1.0000003	-0.00498305065	0
58880	552	-2.14866903e-11	1.0000003	-0.00498598172	0
59392	556.8	-2.14522599e-11	1.0000003	-0.00498813644	0
59904	561.6	-2.13081826e-11	1.0000003	-0.00498901082	0
60416	566.4	-2.10894019e-11	1.00000029	-0.00498836257	0
60928	571.2	-2.08997212e-11	1.00000029	-0.00498641217	0
61440	576	-2.02783954e-11	1.00000028	-0.00498369683	0
61952	580.8	-1.97887253e-11	1.00000027	-0.00498065957	0
62464	585.6	-1.92084663e-11	1.00000025	-0.00497777163	0
62976	590.4	-1.85878918e-11	1.00000024	-0.00497569977	0
63488	595.2	-1.79258369e-11	1.00000023	-0.00497492218	0
# Outflow
# detector no.=3
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
64000	600	-1.74778447e-11	1.00000022	-0.00497544867	0
64512	604.8	-1.71824723e-11	1.00000021	-0.00497717125	0
65024	609.6	-1.69562781e-11	1.0000002	-0.00497994496	0
65536	614.4	-1.67796464e-11	1.0000002	-0.00498324674	0
66048	619.2	-1.69022987e-11	1.0000002	-0.00498632799	0
66560	624	-1.69067171e-11	1.0000002	-0.00498866049	0
67072	628.8	-1.70063412e-11	1.0000002	-0.00498984534	0
67584	633.6	-1.70526423e-11	1.0000002	-0.00498962169	0
68096	638.4	-1.65864157e-11	1.00000019	-0.00498802346	0
68608	643.2	-1.64728056e-11	1.00000018	-0.00498540369	0
69120	648	-1.64795533e-11	1.00000018	-0.00498234454	0
69632	652.8	-1.65072257e-11	1.00000018	-0.00497942403	0
70144	657.6	-1.67128338e-11	1.00000018	-0.00497715729	0
70656	662.4	-1.70495676e-11	1.00000019	-0.0049759852	0
71168	667.2	-1.73352488e-11	1.00000019	-0.00497615929	0
71680	672	-1.78540894e-11	1.0000002	-0.00497765319	0
72192	676.8	-1.82376838e-11	1.00000021	-0.00498018524	0
72704	681.6	-1.84832463e-11	1.00000021	-0.00498330719	0
73216	686.4	-1.88581254e-11	1.00000022	-0.00498645403	0
73728	691.2	-1.9096658e-11	1.00000022	-0.0049889802	0
74240	696	-1.90327663e-11	1.00000022	-0.00499038413	0
74752	700.8	-1.87340253e-11	1.00000022	-0.00499048692	0
75264	705.6	-1.84816164e-11	1.00000022	-0.00498929499	0
75776	710.4	-1.83521263e-11	1.00000022	-0.00498699669	0
76288	715.2	-1.83422699e-11	1.00000022	-0.00498405006	0
76800	720	-1.8415565e-11	1.00000022	-0.00498104209	0
77312	724.8	-1.85741347e-11	1.00000023	-0.00497847854	0
77824	729.6	-1.88057254e-11	1.00000023	-0.00497682059	0
78336	734.4	-1.91475832e-11	1.00000024	-0.00497644799	0
78848	739.2	-1.9587442e-11	1.00000025	-0.0049774331	0
79360	744	-1.96861651e-11	1.00000025	-0.00497957843	0
79872	748.8	-1.95195991e-11	1.00000025	-0.00498254305	0
80384	753.6	-1.90950071e-11	1.00000024	-0.00498581557	0
80896	758.4	-1.86657676e-11	1.00000023	-0.00498874868	0
81408	763.2	-1.82241311e-11	1.00000022	-0.00499075339	0
81920	768	-1.75256982e-11	1.00000021	-0.00499145116	0
82432	772.8	-1.6971427e-11	1.0000002	-0.00499072661	0
82944	777.6	-1.66930165e-11	1.00000019	-0.00498875216	0
83456	782.4	-1.66817791e-11	1.00000019	-0.00498590138	0
83968	787.2	-1.68336353e-11	1.00000019	-0.00498272744	0
84480	792	-1.72088462e-11	1.00000019	-0.0049798367	0
84992	796.8	-1.75354793e-11	1.0000002	-0.00497773188	0
85504	801.6	-1.78154089e-11	1.0000002	-0.00497682093	0
86016	806.4	-1.80925633e-11	1.00000021	-0.00497728921	0
86528	811.2	-1.84646104e-11	1.00000022	-0.00497905552	0
87040	816	-1.87685194e-11	1.00000022	-0.00498180644	0
87552	820.8	-1.92163129e-11	1.00000023	-0.00498500027	0
88064	825.6	-1.94968807e-11	1.00000024	-0.00498802644	0
88576	830.4	-1.95879801e-11	1.00000024	-0.0049902941	0
89088	835.2	-1.96286308e-11	1.00000024	-0.00499134881	0
89600	840	-1.95746265e-11	1.00000024	-0.0049910201	0
90112	844.8	-1.96106548e-11	1.00000024	-0.00498939257	0
90624	849.6	-1.95483386e-11	1.00000024	-0.00498679432	0
91136	854.4	-1.95001688e-11	1.00000024	-0.00498373478	0
91648	859.2	-1.93231361e-11	1.00000024	-0.0049807894	0
92160	864	-1.91450269e-11	1.00000024	-0.00497842498	0
92672	868.8	-1.89813318e-11	1.00000024	-0.00497708613	0
93184	873.6	-1.86348936e-11	1.00000023	-0.00497715247	0
93696	878.4	-1.83748091e-11	1.00000023	-0.00497852346	0
94208	883.2	-1.78269569e-11	1.00000022	-0.00498080386	0
# Outflow
# detector no.=3
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
94720	888	-1.71648521e-11	1.0000002	-0.00498367895	0
95232	892.8	-1.64376041e-11	1.00000019	-0.00498666644	0
95744	897.6	-1.58047861e-11	1.00000018	-0.00498909367	0
96256	902.4	-1.56037739e-11	1.00000017	-0.00499051334	0
96768	907.2	-1.57746743e-11	1.00000018	-0.00499070476	0
97280	912	-1.63466263e-11	1.00000018	-0.00498958369	0
97792	916.8	-1.69353841e-11	1.00000019	-0.00498735127	0
98304	921.6	-1.77109251e-11	1.0000002	-0.00498443603	0
98816	926.4	-1.83955211e-11	1.00000021	-0.00498136589	0
99328	931.2	-1.90805948e-11	1.00000022	-0.00497869183	0
99840	936	-1.96102097e-11	1.00000023	-0.00497688553	0
100352	940.8	-2.00350965e-11	1.00000024	-0.0049762519	0
100864	945.6	-2.04270029e-11	1.00000025	-0.00497692398	0
101376	950.4	-2.07864519e-11	1.00000026	-0.00497878149	0
101888	955.2	-2.10072212e-11	1.00000027	-0.00498146745	0
102400	960	-2.11552944e-11	1.00000027	-0.00498448569	0
102912	964.8	-2.10573608e-11	1.00000027	-0.00498722878	0
103424	969.6	-2.08868448e-11	1.00000027	-0.00498913247	0
103936	974.4	-2.06719124e-11	1.00000027	-0.00498983923	0
104448	979.2	-2.03449745e-11	1.00000027	-0.00498919473	0
104960	984	-1.97031675e-11	1.00000026	-0.00498730177	0
105472	988.8	-1.9249098e-11	1.00000025	-0.00498449342	0
105984	993.6	-1.89552635e-11	1.00000025	-0.00498128892	0
106496	998.4	-1.87053441e-11	1.00000024	-0.00497827472	0
107008	1003.2	-1.8571515e-11	1.00000024	-0.00497598372	0
107520	1008	-1.85149173e-11	1.00000024	-0.00497484656	0
108032	1012.8	-1.85700316e-11	1.00000024	-0.00497504585	0
108544	1017.6	-1.84671532e-11	1.00000023	-0.00497649656	0
109056	1022.4	-1.82835631e-11	1.00000023	-0.00497889744	0
109568	1027.2	-1.79500059e-11	1.00000022	-0.00498179939	0
110080	1032	-1.78045803e-11	1.00000021	-0.00498466965	0
110592	1036.8	-1.76444886e-11	1.00000021	-0.00498692896	0
111104	1041.6	-1.78565871e-11	1.00000021	-0.00498811193	0
111616	1046.4	-1.83605671e-11	1.00000022	-0.00498800631	0
112128	1051.2	-1.88440458e-11	1.00000023	-0.00498662794	0
112640	1056	-1.92731484e-11	1.00000023	-0.00498423184	0
113152	1060.8	-1.96057193e-11	1.00000024	-0.00498126505	0
113664	1065.6	-1.98733016e-11	1.00000024	-0.00497826048	0
114176	1070.4	-2.01855416e-11	1.00000025	-0.00497574241	0
114688	1075.2	-2.07860085e-11	1.00000026	-0.00497415111	0
115200	1080	-2.1259637e-11	1.00000027	-0.00497375324	0
115712	1084.8	-2.17436298e-11	1.00000029	-0.00497459569	0
116224	1089.6	-2.21344425e-11	1.0000003	-0.00497651497	0
116736	1094.4	-2.24484793e-11	1.0000003	-0.00497912903	0
117248	1099.2	-2.24887004e-11	1.00000031	-0.00498191495	0
117760	1104	-2.22797725e-11	1.00000031	-0.00498433143	0
118272	1108.8	-2.16424954e-11	1.0000003	-0.00498591113	0
