# Outflow
# detector no.=0
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
151040	1416	2.40140844e-09	1.01117109	-0.00135784344	1.65351109e-09
151552	1420.8	2.42178712e-09	1.01126303	-0.00126616521	1.67981873e-09
152064	1425.6	2.44141637e-09	1.01135038	-0.00118157697	1.71234075e-09
152576	1430.4	2.45989668e-09	1.01143287	-0.0011039746	1.74422814e-09
153088	1435.2	2.47702063e-09	1.01151088	-0.00103214808	1.76229371e-09
153600	1440	2.4925537e-09	1.01158439	-0.000965117818	1.7809453e-09
# Outflow
# detector no.=0
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
154112	1444.8	2.50693092e-09	1.01165445	-0.000900899202	1.80601608e-09
154624	1449.6	2.51978144e-09	1.01171934	-0.000840360368	1.82364768e-09
155136	1454.4	2.53103432e-09	1.01177861	-0.000783183175	1.84439753e-09
155648	1459.2	2.54114135e-09	1.01183396	-0.000727342617	1.85705069e-09
156160	1464	2.5503926e-09	1.01188589	-0.000672614315	1.87257564e-09
156672	1468.8	2.55879465e-09	1.0119349	-0.000619151537	1.88221901e-09
157184	1473.6	2.56637201e-09	1.01198086	-0.000567986182	1.89312836e-09
157696	1478.4	2.57321329e-09	1.01202391	-0.000520030963	1.9045105e-09
158208	1483.2	2.5790791e-09	1.01206441	-0.000475895577	1.91959615e-09
158720	1488	2.58376548e-09	1.01210257	-0.00043610146	1.92664775e-09
159232	1492.8	2.58777097e-09	1.01213836	-0.000401035581	1.93984374e-09
159744	1497.6	2.59125328e-09	1.01217143	-0.000370946151	1.94893079e-09
160256	1502.4	2.59415496e-09	1.01220166	-0.000345520901	1.95675218e-09
160768	1507.2	2.59645387e-09	1.01222957	-0.000323460493	1.96337946e-09
161280	1512	2.59833154e-09	1.01225633	-0.000302522466	1.9703722e-09
161792	1516.8	2.59976022e-09	1.01228147	-0.000282177744	1.97098186e-09
162304	1521.6	2.60145865e-09	1.01230673	-0.000259859952	1.97743734e-09
162816	1526.4	2.6030855e-09	1.01233026	-0.000236950985	1.97932537e-09
163328	1531.2	2.60448798e-09	1.01235217	-0.000213186965	1.98078263e-09
163840	1536	2.604932e-09	1.01237218	-0.000189280018	1.98672435e-09
164352	1540.8	2.60397754e-09	1.01238973	-0.000166576653	1.98485181e-09
164864	1545.6	2.60152789e-09	1.01240426	-0.000146441498	1.98712765e-09
165376	1550.4	2.5984713e-09	1.01241622	-0.000129384303	1.98582442e-09
165888	1555.2	2.59562382e-09	1.01242599	-0.000115934777	1.98182175e-09
166400	1560	2.59303361e-09	1.01243358	-0.000106787856	1.97949414e-09
166912	1564.8	2.59044372e-09	1.01243919	-0.000101946155	1.97606327e-09
167424	1569.6	2.58748833e-09	1.01244287	-0.000101045911	1.97449306e-09
167936	1574.4	2.58424758e-09	1.01244465	-0.000103614251	1.96699271e-09
168448	1579.2	2.58069755e-09	1.01244478	-0.000108626609	1.95658648e-09
168960	1584	2.57694632e-09	1.01244348	-0.000114913329	1.95143804e-09
169472	1588.8	2.57310067e-09	1.01244107	-0.000121228765	1.94723146e-09
169984	1593.6	2.56921826e-09	1.01243771	-0.000126676555	1.94281347e-09
170496	1598.4	2.56539694e-09	1.01243347	-0.000130778619	1.94487938e-09
171008	1603.2	2.56159767e-09	1.01242831	-0.00013352224	1.9436542e-09
171520	1608	2.55803494e-09	1.01242182	-0.000135811188	1.94387267e-09
172032	1612.8	2.5546236e-09	1.01241567	-0.000136765114	1.93638747e-09
172544	1617.6	2.55114878e-09	1.01240862	-0.000138328241	1.93744785e-09
173056	1622.4	2.54760513e-09	1.01240034	-0.000141731425	1.92885172e-09
173568	1627.2	2.54404876e-09	1.01239084	-0.000147866712	1.92282141e-09
174080	1632	2.54049423e-09	1.01238005	-0.000157202459	1.90698116e-09
174592	1636.8	2.53667182e-09	1.01236797	-0.000169900766	1.89988621e-09
175104	1641.6	2.53229628e-09	1.01235428	-0.000186227788	1.89664353e-09
175616	1646.4	2.52769111e-09	1.01233912	-0.000205406388	1.88637803e-09
176128	1651.2	2.52277218e-09	1.01232239	-0.000226720408	1.88112501e-09
176640	1656	2.51763066e-09	1.01230429	-0.000248993937	1.87054604e-09
177152	1660.8	2.51233092e-09	1.01228541	-0.000270649231	1.85887034e-09
177664	1665.6	2.50685534e-09	1.01226577	-0.000291239177	1.84593357e-09
178176	1670.4	2.50138415e-09	1.01224514	-0.000310722034	1.84155312e-09
178688	1675.2	2.49618948e-09	1.01222284	-0.000329680057	1.83046812e-09
179200	1680	2.49099556e-09	1.01219987	-0.000347802427	1.82111448e-09
179712	1684.8	2.48565557e-09	1.01217598	-0.000366146918	1.82039449e-09
180224	1689.6	2.4800185e-09	1.01215116	-0.000385581304	1.81352064e-09
180736	1694.4	2.47411022e-09	1.01212527	-0.000407128169	1.80855179e-09
181248	1699.2	2.46819903e-09	1.01209861	-0.000431129798	1.79910321e-09
181760	1704	2.46244134e-09	1.01207155	-0.000457528164	1.79161811e-09
182272	1708.8	2.45688677e-09	1.01204395	-0.000486547961	1.77751811e-09
# Outflow
# detector no.=0
# gnuplot column index:
# 1:it 2:t 3:flux 4:avg(w_lorentz) 5:avg(eninf) 6:eninf>=0
182784	1713.6	2.45144167e-09	1.01201575	-0.000517851033	1.764995e-09
183296	1718.4	2.44613146e-09	1.01198732	-0.000550245926	1.75828733e-09
183808	1723.2	2.44110858e-09	1.01195826	-0.000583233554	1.75062289e-09
184320	1728	2.43628084e-09	1.01192965	-0.00061487213	1.7396673e-09
184832	1732.8	2.4316454e-09	1.0119017	-0.000644179277	1.73476556e-09
185344	1737.6	2.42721728e-09	1.01187465	-0.000670410219	1.72870377e-09
185856	1742.4	2.4230786e-09	1.01184853	-0.000693581846	1.72639089e-09
186368	1747.2	2.41958261e-09	1.0118236	-0.00071381448	1.72710355e-09
186880	1752	2.41681045e-09	1.01180003	-0.000731520371	1.72079722e-09
187392	1756.8	2.41475439e-09	1.01177816	-0.00074713061	1.71986811e-09
187904	1761.6	2.41339413e-09	1.01175793	-0.000761718305	1.71872663e-09
188416	1766.4	2.41278425e-09	1.01173946	-0.000776056745	1.71990879e-09
# Outflow
# detector no.=0
